1st and 10 at BUFF 37,"Seth Russell pass complete to Lynx Hawthorne for 37 yds for a TD, (Chris Callahan KICK)",63,14
"BAY DRIVE TOTALS: 1 play, 37 yards, 0:07",,,
Buffalo at 11:34,,BU,BUF
,"Spencer Evans kickoff for 59 yds , Jacob Martinez return for 20 yds to the Buff 26",63,14
1st and 10 at BUFF 26,Jordan Johnson run for 3 yds to the Buff 29,,
2nd and 7 at BUFF 29,Jordan Johnson run for 2 yds to the Buff 31,,
3rd and 5 at BUFF 31,Tony Daniel pass complete to Jamarl Eiland for 33 yds to the Bayl 36 for a 1ST down,,
1st and 10 at BAY 36,Jordan Johnson run for 2 yds to the Bayl 34,,
2nd and 8 at BAY 34,Jordan Johnson run for no gain to the Bayl 34,,
3rd and 8 at BAY 34,Tony Daniel pass complete to Jamarl Eiland for 26 yds to the Bayl 8 for a 1ST down,,
1st and Goal at BAY 8,Jordan Johnson run for 5 yds to the Bayl 3,,
2nd and Goal at BAY 3,Jordan Johnson run for 1 yd to the Bayl 2,,
3rd and Goal at BAY 2,"Johnson, Jordan rush for 2 yards to the BAYLOR0, PENALTY BUFFALO illegal block (Davis, Andre) 15 yards to the BAYLOR17, NO PLAY.",,
3rd and Goal at BAY 17,"Tony Daniel pass complete to Malcolm Robinson for 17 yds for a TD, (Patrick Clarke KICK)",63,21
"BUFF DRIVE TOTALS: 9 plays, 74 yards, 5:10",,,
Baylor at 6:24,,BU,BUF
,"Patrick Clarke kickoff for 40 yds , Cal Spangler return for 6 yds to the Bayl 31",63,21
1st and 10 at BAY 31,Silas Nacita run for 1 yd to the Bayl 32,,
2nd and 9 at BAY 32,Chris Johnson run for 4 yds to the Bayl 36,,
3rd and 5 at BAY 36,Chris Johnson run for a loss of 3 yards to the Bayl 33,,
4th and 8 at BAY 33,"Spencer Roth punt for 55 yds, downed at the Buff 12",,
"BAY DRIVE TOTALS: 3 plays, 2 yards, 2:18",,,
Buffalo at 4:06,,BU,BUF
1st and 10 at BUFF 12,Jordan Johnson run for 9 yds to the Buff 21,63,21
2nd and 1 at BUFF 21,Jordan Johnson run for 35 yds to the Bayl 44 for a 1ST down,,
,"Timeout BUFFALO, clock 02:55",,
1st and 10 at BAY 44,"BUFFALO Penalty, False Start (Colton Caldwell) to the Bayl 49",,
1st and 15 at BAY 49,Zach Nicholas run for 4 yds to the Bayl 45,,
2nd and 11 at BAY 45,Tony Daniel pass incomplete to Colton Caldwell,,
3rd and 11 at BAY 45,Tony Daniel pass complete to Jacob Martinez for 8 yds to the Bayl 37,,
4th and 3 at BAY 37,Tony Daniel pass incomplete to John Dunmore,,
"BUFF DRIVE TOTALS: 6 plays, 51 yards, 2:45",,,
Baylor at 1:21,,BU,BUF
1st and 10 at BAY 37,Silas Nacita run for 5 yds to the Bayl 42,63,21
2nd and 5 at BAY 42,Silas Nacita run for 4 yds to the Bayl 46,,
,End of 4th Quarter,,
"BAY DRIVE TOTALS: 2 plays, 9 yards, 1:21",,,
