0690012820141025,,690,128
1st Quarter Play-by-Play
UCF at 15:00,,TEM,UCF
,Jim Cooper kickoff for 65 yds for a touchback,0,0
1st and 10 at UCF 25,William Stanback run for 12 yds to the UCF 37 for a 1ST down,,
1st and 10 at UCF 37,William Stanback run for 8 yds to the UCF 45,,
2nd and 2 at UCF 45,William Stanback run for no gain to the UCF 45,,
3rd and 2 at UCF 45,William Stanback run for 10 yds to the Temp 45 for a 1ST down,,
1st and 10 at TEM 45,Justin Holman pass complete to Rannell Hall for 10 yds to the Temp 35 for a 1ST down,,
1st and 10 at TEM 35,William Stanback run for 1 yd to the Temp 34,,
2nd and 9 at TEM 34,"Justin Holman pass incomplete, broken up by Sharif Finch",,
3rd and 9 at TEM 34,Justin Holman pass complete to Josh Reese for 8 yds to the Temp 26,,
4th and 1 at TEM 26,Justin Holman run for 2 yds to the Temp 24 for a 1ST down,,
1st and 10 at TEM 24,Justin Holman pass incomplete,,
2nd and 10 at TEM 24,William Stanback run for a loss of 1 yard to the Temp 25,,
3rd and 11 at TEM 25,"Justin Holman pass complete to J.J. Worton for 25 yds for a TD, (Shawn Moffitt KICK)",0,7
"UCF DRIVE TOTALS: 12 plays, 75 yards, 4:39"
Temple at 10:21,,TEM,UCF
,"Sean Galvin kickoff for 58 yds , Khalif Herbin return for 11 yds to the Temp 18",0,7
1st and 10 at TEM 18,P.J. Walker run for no gain to the Temp 18,,
2nd and 10 at TEM 18,"P.J. Walker pass complete to Jalen Fitzpatrick for 3 yds Jalen Fitzpatrick fumbled, forced by Jacoby Glenn, recovered by UCF Brandon Alexander  , return for 9 yds to the Temp 11",,
"TEM DRIVE TOTALS: 2 plays, 2 yards, 0:06"
UCF at 10:15,,TEM,UCF
1st and 10 at TEM 11,William Stanback run for no gain to the Temp 11,0,7
2nd and 10 at TEM 11,Justin Holman pass complete to J.J. Worton for 5 yds to the Temp 6,,
3rd and 5 at TEM 6,"Justin Holman pass incomplete, broken up by Hershey Walton",,
4th and 5 at TEM 6,Shawn Moffitt 23 yd FG GOOD,0,10
"UCF DRIVE TOTALS: 4 plays, 5 yards, 1:44"
Temple at 8:31,,TEM,UCF
,"Sean Galvin kickoff for 65 yds , Jahad Thomas return for 18 yds to the Temp 18",0,10
1st and 10 at TEM 18,P.J. Walker run for 5 yds to the Temp 23,,
2nd and 5 at TEM 23,P.J. Walker run for 7 yds to the Temp 30 for a 1ST down,,
1st and 10 at TEM 30,"TEMPLE Penalty, false start (-5 Yards) to the Temp 25",,
