0574036620141129,,574,366
1st Quarter Play-by-Play
Louisiana Tech at 15:00,,RICE,LT
,"James Hairston kickoff for 58 yds , Carlos Henderson return for 19 yds to the LaTch 26",0,0
1st and 10 at LT 26,Cody Sokol pass complete to Trent Taylor for 5 yds to the LaTch 31,,
2nd and 5 at LT 31,Kenneth Dixon run for 4 yds to the LaTch 35,,
3rd and 1 at LT 35,Cody Sokol run for no gain to the LaTch 35,,
4th and 1 at LT 35,"Logan McPherson punt for 48 yds, downed at the Rice 17",,
"LT DRIVE TOTALS: 3 plays, 9 yards, 1:52"
Rice at 13:08,,RICE,LT
1st and 10 at RICE 17,Driphus Jackson pass complete to Dennis Parks for 34 yds to the LaTch 49 for a 1ST down,0,0
1st and 10 at LT 49,Driphus Jackson pass complete to Jordan Taylor for 8 yds to the LaTch 41,,
2nd and 2 at LT 41,Jowan Davis run for 2 yds to the LaTch 39 for a 1ST down,,
1st and 10 at LT 39,Darik Dillard run for 6 yds to the LaTch 33,,
2nd and 4 at LT 33,Darik Dillard run for 3 yds to the LaTch 30,,
3rd and 1 at LT 30,Darik Dillard run for 2 yds to the LaTch 28 for a 1ST down,,
1st and 10 at LT 28,Driphus Jackson pass incomplete to Dennis Parks,,
2nd and 10 at LT 28,"Driphus Jackson pass incomplete to Jordan Taylor, broken up by Kentrell Brice",,
3rd and 10 at LT 28,Driphus Jackson pass complete to Zach Wright for 11 yds to the LaTch 17 for a 1ST down,,
1st and 10 at LT 17,Darik Dillard run for no gain to the LaTch 17,,
2nd and 10 at LT 17,Driphus Jackson pass incomplete,,
3rd and 10 at LT 17,Driphus Jackson pass incomplete to Dennis Parks,,
4th and 10 at LT 17,James Hairston 35 yd FG GOOD,3,0
"RICE DRIVE TOTALS: 13 plays, 66 yards, 3:26"
Louisiana Tech at 9:42,,RICE,LT
,James Hairston kickoff for 65 yds for a touchback,3,0
1st and 10 at LT 25,"Cody Sokol pass incomplete, broken up by Ross Winship",,
