0301046320140927,,301,463
,"NEBRASKA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Nebraska at 15:00,,ILL,NEB
,David Reisner kickoff for 65 yds for a touchback,0,0
1st and 10 at NEB 25,Ameer Abdullah run for 21 yds to the Neb 46 for a 1ST down,,
1st and 10 at NEB 46,Ameer Abdullah run for 8 yds to the Illin 46,,
2nd and 2 at ILL 46,Ameer Abdullah run for 15 yds to the Illin 31 for a 1ST down,,
1st and 10 at ILL 31,Tommy Armstrong Jr. pass incomplete to Alonzo Moore,,
2nd and 10 at ILL 31,Imani Cross run for 15 yds to the Illin 16 for a 1ST down,,
1st and 10 at ILL 16,Ameer Abdullah run for 4 yds to the Illin 12,,
2nd and 6 at ILL 12,"Ameer Abdullah run for 12 yds for a TD, (Drew Brown KICK)",0,7
"NEB DRIVE TOTALS: 7 plays, 75 yards, 2:33"
Illinois at 12:27,,ILL,NEB
,"Drew Brown kickoff for 65 yds for a touchback NEBRASKA Penalty, Defensive Offside (-5 Yards)",0,7
1st and 10 at ILL 30,Josh Ferguson run for 3 yds to the Illin 33,,
2nd and 2 at ILL 33,"ILLINOIS Penalty, Offensive Holding (-10 Yards) to the Illin 23",,
2nd and 12 at ILL 23,"u""Reilly O'Toole"",  pass complete to Geronimo Allison for 36 yds to the Neb 41 for a 1ST down",,
1st and 10 at NEB 41,"Josh Ferguson run for 41 yds for a TD, (David Reisner KICK)",7,7
"ILL DRIVE TOTALS: 3 plays, 70 yards, 1:03"
Nebraska at 11:24,,ILL,NEB
,David Reisner kickoff for 64 yds,7,7
1st and 10 at NEB 35,Ameer Abdullah run for 28 yds to the Illin 37 for a 1ST down,,
1st and 10 at ILL 37,"NEBRASKA Penalty, Offensive Holding (-10 Yards) to the Illin 47",,
1st and 20 at ILL 47,Imani Cross run for a loss of 1 yard to the Illin 48,,
2nd and 21 at ILL 48,Terrell Newby run for 1 yd to the Illin 47,,
3rd and 20 at ILL 47,Tommy Armstrong Jr. pass intercepted T.J. Neal return for 14 yds to the 50 yard line,,
"NEB DRIVE TOTALS: 4 plays, 18 yards, 1:50"
Illinois at 9:34,,ILL,NEB
1st and 10 at 50,Mike Dudek run for 27 yds to the Neb 23 for a 1ST down,7,7
1st and 10 at NEB 23,Jon Davis run for a loss of 1 yard to the Neb 24,,
2nd and 11 at NEB 24,"u""Reilly O'Toole"",  pass incomplete",,
3rd and 11 at NEB 24,"u""Reilly O'Toole"",  pass complete to Josh Ferguson for 22 yds to the Neb 2 for a 1ST down",,
1st and Goal at NEB 2,Josh Ferguson run for 1 yd to the Neb 1,,
2nd and Goal at NEB 1,Josh Ferguson run for a loss of 3 yards to the Neb 4,,
,"Timeout ILLINOIS, clock 07:26",,
3rd and Goal at NEB 4,"u""Reilly O'Toole"",  pass intercepted, touchback. Daniel Davie return for no gain",,
,"u""Reilly O'Toole"",  pass intercepted, touchback. Daniel Davie return for no gain",,
"ILL DRIVE TOTALS: 7 plays, 46 yards, 2:19"
Nebraska at 7:15,,ILL,NEB
1st and 10 at NEB 20,Ameer Abdullah run for 5 yds to the Neb 25,7,7
2nd and 5 at NEB 25,Tommy Armstrong Jr. run for 7 yds to the Neb 32 for a 1ST down,,
1st and 10 at NEB 32,Ameer Abdullah run for 9 yds to the Neb 41,,
2nd and 1 at NEB 41,Ameer Abdullah run for 4 yds to the Neb 45 for a 1ST down,,
1st and 10 at NEB 45,Ameer Abdullah run for 1 yd to the Neb 46,,
2nd and 9 at NEB 46,Imani Cross run for 12 yds to the Illin 42 for a 1ST down,,
1st and 10 at ILL 42,Imani Cross run for 12 yds to the Illin 30 for a 1ST down,,
1st and 10 at ILL 30,"Imani Cross run for 8 yds to the Illin 22 Imani Cross fumbled, forced by Mason Monheim, recovered by Illin Eaton Spence",,
"NEB DRIVE TOTALS: 8 plays, 58 yards, 3:43"
Illinois at 3:32,,ILL,NEB
1st and 10 at ILL 22,Donovonn Young run for 2 yds to the Illin 24,7,7
2nd and 8 at ILL 24,"u""Reilly O'Toole"",  pass complete to Mike Dudek for 2 yds to the Illin 26",,
3rd and 6 at ILL 26,"u""Reilly O'Toole"",  pass incomplete",,
4th and 6 at ILL 26,Justin DuVernois punt for 74 yds for a touchback,,
"ILL DRIVE TOTALS: 3 plays, 4 yards, 1:21"
Nebraska at 2:11,,ILL,NEB
1st and 10 at NEB 20,Ameer Abdullah run for 7 yds to the Neb 27,7,7
2nd and 3 at NEB 27,Ameer Abdullah run for 4 yds to the Neb 31 for a 1ST down,,
1st and 10 at NEB 31,Tommy Armstrong Jr. run for a loss of 1 yard to the Neb 30,,
2nd and 11 at NEB 30,Ameer Abdullah run for 9 yds to the Neb 39,,
3rd and 2 at NEB 39,"Imani Cross run for 10 yds to the Illin 49 for a 1ST down ILLINOIS Penalty, Personal Foul (15 Yards) to the Illin 36 for a 1ST down",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Nebraska at 15:00,,ILL,NEB
1st and 10 at ILL 36,Imani Cross run for 5 yds to the Illin 31,7,7
2nd and 5 at ILL 31,Imani Cross run for 10 yds to the Illin 21 for a 1ST down,,
1st and 10 at ILL 21,Ameer Abdullah run for 13 yds to the Illin 8 for a 1ST down,,
1st and Goal at ILL 8,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
2nd and Goal at ILL 8,"Ameer Abdullah run for 8 yds for a TD, (Drew Brown KICK)",7,14
"NEB DRIVE TOTALS: 10 plays, 80 yards, 3:50"
Illinois at 13:21,,ILL,NEB
,Drew Brown kickoff for 65 yds for a touchback,7,14
1st and 10 at ILL 25,"u""Reilly O'Toole"",  pass complete to Geronimo Allison for 11 yds to the Illin 36 for a 1ST down",,
1st and 10 at ILL 36,"u""Reilly O'Toole"",  pass complete to Martize Barr for 3 yds to the Illin 39",,
2nd and 7 at ILL 39,"u""Reilly O'Toole"",  sacked by Nate Gerry and Randy Gregory for a loss of 4 yards to the Illin 35",,
3rd and 11 at ILL 35,"u""Reilly O'Toole"",  pass intercepted Nate Gerry return for 54 yds to the NEBRASKA 11 ILLINOIS Penalty, Personal Foul (-3 Yards) to the Illin 2",,
"ILL DRIVE TOTALS: 4 plays, 10 yards, 2:07"
Nebraska at 11:14,,ILL,NEB
1st and Goal at ILL 2,Imani Cross run for no gain to the Illin 2,7,14
2nd and Goal at ILL 2,Imani Cross run for no gain to the Illin 2,,
3rd and Goal at ILL 2,"Ameer Abdullah run for 2 yds for a TD, (Drew Brown KICK)",7,21
"NEB DRIVE TOTALS: 3 plays, 2 yards, 1:22"
Illinois at 9:52,,ILL,NEB
,Drew Brown kickoff for 65 yds for a touchback,7,21
1st and 10 at ILL 25,"u""Reilly O'Toole"",  pass incomplete",,
2nd and 10 at ILL 25,Josh Ferguson run for a loss of 3 yards to the Illin 22,,
3rd and 13 at ILL 22,"u""Reilly O'Toole"",  pass incomplete",,
"ILL DRIVE TOTALS: 3 plays, -3 yards, 1:01"
Nebraska at 8:51,,ILL,NEB
1st and 10 at NEB 37,"Tommy Armstrong Jr. pass complete to Kenny Bell for 63 yds for a TD, (Drew Brown KICK)",7,28
"NEB DRIVE TOTALS: 1 play, 63 yards, 0:08"
