2678067020140830,,2678,670
1st Quarter Play-by-Play
Arkansas-Pine Bluff at 15:00,,APB,TST
1st and 10 at ARPB 19,Benjamin Anderson pass incomplete,0,0
2nd and 10 at ARPB 19,Aaron Lagrone run for no gain to the ArkPB 19,,
3rd and 10 at ARPB 19,"Benjamin Anderson pass complete to Aaron Lagrone for 8 yds to the ArkPB 27 ARK PINE BLUFF Penalty, Offensive holding ( Yards) declined",,
4th and 2 at ARPB 27,"Dylan Neiheiser punt for 51 yds , Craig Mager returns for 35 yds to the ArkPB 43",,
,"Will Johnson kickoff for 65 yds , Andre Mitchell return for 19 yds to the ArkPB 19",,
"ARPB DRIVE TOTALS: 3 plays, 8 yards, 1:41"
Texas State at 13:19,,APB,TST
1st and 10 at ARPB 43,Robert Lowe run for 6 yds to the ArkPB 37,0,0
2nd and 4 at ARPB 37,Tyler Jones pass complete to Robert Lowe for 6 yds to the ArkPB 31 for a 1ST down,,
1st and 10 at ARPB 31,Tyler Jones pass incomplete to N/A,,
2nd and 10 at ARPB 31,Robert Lowe run for 1 yd to the ArkPB 30,,
3rd and 9 at ARPB 30,Tyler Jones pass complete to Ben Ijah for 13 yds to the ArkPB 17 for a 1ST down,,
1st and 10 at ARPB 17,"C.J. Best run for 17 yds for a TD, (Jason Dann KICK)",0,7
"TXST DRIVE TOTALS: 6 plays, 43 yards, 1:33"
Arkansas-Pine Bluff at 11:46,,APB,TST
1st and 10 at ARPB 25,Micheal Wilson run for 4 yds to the ArkPB 29,0,7
2nd and 6 at ARPB 29,Benjamin Anderson pass complete to Wesley Hawthorne for 11 yds to the ArkPB 40 for a 1ST down,,
,Will Johnson kickoff for 65 yds for a touchback,,
1st and 10 at ARPB 40,Micheal Wilson run for 3 yds to the ArkPB 43,,
2nd and 7 at ARPB 43,Benjamin Anderson pass incomplete to Wesley Hawthorne,,
3rd and 7 at ARPB 43,Benjamin Anderson pass complete to Isiah Ferguson for 8 yds to the TexSt 49 for a 1ST down,,
1st and 10 at TXST 49,Micheal Wilson run for 3 yds to the TexSt 46,,
2nd and 7 at TXST 46,Benjamin Anderson pass complete to Willie Young for 5 yds to the TexSt 41,,
3rd and 2 at TXST 41,Benjamin Anderson run for 7 yds to the TexSt 34 for a 1ST down,,
1st and 10 at TXST 34,Benjamin Anderson pass incomplete,,
2nd and 10 at TXST 34,Benjamin Anderson pass incomplete to N/A,,
3rd and 10 at TXST 34,Benjamin Anderson pass complete to Joel Porchia for 10 yds to the TexSt 24 for a 1ST down,,
1st and 10 at TXST 24,Aaron Lagrone run for 4 yds to the TexSt 20,,
2nd and 6 at TXST 20,"Aaron Lagrone run for a loss of 3 yards to the TexSt 23 Aaron Lagrone fumbled, forced by Mershad Dillon, recovered by ArkPB Benjamin Anderson",,
3rd and 9 at TXST 23,"ARK PINE BLUFF Penalty, false start (-5 Yards) to the TexSt 28",,
3rd and 14 at TXST 28,Aaron Lagrone run for 5 yds to the TexSt 23,,
4th and 9 at TXST 23,Tyler Strickland 39 yd FG MISSED,,
"ARPB DRIVE TOTALS: 15 plays, 52 yards, 7:41"
Texas State at 4:05,,APB,TST
1st and 10 at TXST 23,Tyler Jones run for 20 yds to the TexSt 43 for a 1ST down,0,7
1st and 10 at TXST 43,Tyler Jones run for 7 yds to the 50 yard line,,
2nd and 3 at 50,Tyler Jones pass complete to Ben Ijah for 5 yds to the ArkPB 45 for a 1ST down,,
1st and 10 at ARPB 45,Tyler Jones pass complete to Ryan Carden for 17 yds to the ArkPB 28 for a 1ST down,,
1st and 10 at ARPB 28,C.J. Best run for 11 yds to the ArkPB 17 for a 1ST down,,
1st and 10 at ARPB 17,"Robert Lowe run for 2 yds to the ArkPB 15 TEXAS STATE Penalty, Offensive holding (N/A) to the ArkPB 25",,
1st and 18 at ARPB 25,Tyler Jones pass complete to Robert Lowe for 14 yds to the ArkPB 11,,
2nd and 4 at ARPB 11,"Tyler Jones pass complete to Jafus Gaines for 11 yds for a TD, (Jason Dann KICK)",0,14
"TXST DRIVE TOTALS: 8 plays, 77 yards, 2:37"
Arkansas-Pine Bluff at 1:28,,APB,TST
,Will Johnson kickoff for 65 yds for a touchback,0,14
1st and 10 at ARPB 25,"Anderson, B. post pass incomplete to Young, Willie, PENALTY TXST roughing passer (Berry,Karee) 15 yards to the UAPB40, 1ST DOWN UAPB, NO PLAY. for a 1ST down",,
1st and 10 at ARPB 40,Aaron Lagrone run for 3 yds to the ArkPB 43,,
2nd and 7 at ARPB 43,Benjamin Anderson pass complete to Wesley Hawthorne for 4 yds to the ArkPB 47,,
3rd and 3 at ARPB 47,Benjamin Anderson sacked by Michael Orakpo and Jeff Banks for a loss of 9 yards to the ArkPB 38,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Arkansas-Pine Bluff at 15:00,,APB,TST
4th and 12 at ARPB 38,"Dylan Neiheiser punt for 41 yds, punt out-of-bounds at the TexSt 21",0,14
"ARPB DRIVE TOTALS: 3 plays, 13 yards, 1:35"
Texas State at 14:53,,APB,TST
1st and 10 at TXST 21,Tyler Jones pass complete to C.J. Best for 7 yds to the TexSt 28,0,14
2nd and 3 at TXST 28,Tyler Jones pass complete to Robert Lowe for 3 yds to the TexSt 31 for a 1ST down,,
,"Timeout TEXAS STATE, clock 14:01",,
1st and 10 at TXST 31,Robert Lowe run for 6 yds to the TexSt 37,,
