0277009620141129,,277,96
1st Quarter Play-by-Play
Fresno State at 15:00,,HAW,FSU
,"Tyler Hadden kickoff for 62 yds , u""Da'Mari Scott"",  return for 19 yds to the FrsSt 22",0,0
1st and 10 at FRES 22,Brian Burrell pass incomplete,,
2nd and 10 at FRES 22,Marteze Waller run for 1 yd to the FrsSt 23,,
3rd and 9 at FRES 23,Brian Burrell pass incomplete,,
4th and 9 at FRES 23,"Garrett Swanson punt for 39 yds, downed at the Hawa 38",,
"FRES DRIVE TOTALS: 3 plays, 1 yard, 1:04"
Hawaii at 13:56,,HAW,FSU
1st and 10 at HAW 38,Ikaika Woolsey pass intercepted Karl Mickelsen return for no gain to the Hawa 43,0,0
"HAW DRIVE TOTALS: 1 play, 0 yards, 0:04"
Fresno State at 13:52,,HAW,FSU
1st and 10 at HAW 43,"Marteze Waller run for 21 yds to the Hawa 22 for a 1ST down HAWAII Penalty, personal foul (Taz Stevenson) to the Hawa 11 for a 1ST down",0,0
1st and 10 at HAW 11,"Marteze Waller run for 11 yds for a TD, (Kody Kroening KICK)",0,7
"FRES DRIVE TOTALS: 2 plays, 43 yards, 0:25"
Hawaii at 13:20,,HAW,FSU
,"Garrett Swanson kickoff for 63 yds , Keelan Ewaliko return for 26 yds to the Hawa 28",0,7
1st and 10 at HAW 28,"HAWAII Penalty, false start (-5 Yards) to the Hawa 23",,
1st and 15 at HAW 23,Joey Iosefa run for 7 yds to the Hawa 30,,
2nd and 8 at HAW 30,"HAWAII Penalty, false start (-5 Yards) to the Hawa 25",,
2nd and 13 at HAW 25,Ikaika Woolsey run for no gain to the Hawa 25,,
3rd and 13 at HAW 25,Ikaika Woolsey pass incomplete,,
4th and 13 at HAW 25,"Scott Harding punt for 39 yds , Derron Smith returns for a loss of 1 yard to the FrsSt 35",,
"HAW DRIVE TOTALS: 3 plays, -3 yards, 1:43"
Fresno State at 11:37,,HAW,FSU
1st and 10 at FRES 35,Marteze Waller run for 4 yds to the FrsSt 39,0,7
2nd and 6 at FRES 39,Brian Burrell pass complete to Marteze Waller for 4 yds to the FrsSt 43,,
3rd and 2 at FRES 43,Marteze Waller run for 3 yds to the FrsSt 46 for a 1ST down,,
1st and 10 at FRES 46,Marteze Waller run for 1 yd to the FrsSt 47,,
2nd and 9 at FRES 47,Brian Burrell pass complete to Justin Johnson for 10 yds to the Hawa 43 for a 1ST down,,
1st and 10 at HAW 43,Marteze Waller run for 4 yds to the Hawa 39,,
2nd and 6 at HAW 39,Brian Burrell pass complete to Josh Harper for 2 yds to the Hawa 37,,
3rd and 4 at HAW 37,Marteze Waller run for 19 yds to the Hawa 18 for a 1ST down,,
1st and 10 at HAW 18,Brian Burrell pass complete to Aaron Peck for 10 yds to the Hawa 8 for a 1ST down,,
1st and Goal at HAW 8,Marteze Waller run for no gain to the Hawa 8,,
2nd and Goal at HAW 8,Marteze Waller run for 2 yds to the Hawa 6,,
3rd and Goal at HAW 6,"Brian Burrell pass complete to Justin Johnson for 6 yds for a TD, (Kody Kroening KICK)",0,14
"FRES DRIVE TOTALS: 12 plays, 65 yards, 3:53"
Hawaii at 7:36,,HAW,FSU
,"Garrett Swanson kickoff for 61 yds , Keelan Ewaliko return for 28 yds to the Hawa 32",0,14
1st and 10 at HAW 32,Ikaika Woolsey run for a loss of 1 yard to the Hawa 31,,
2nd and 11 at HAW 31,Diocemy Saint Juste run for 2 yds to the Hawa 33,,
3rd and 9 at HAW 33,Ikaika Woolsey sacked by Todd Hunt for a loss of 9 yards to the Hawa 24,,
4th and 18 at HAW 24,"Scott Harding punt for 42 yds, fair catch by Derron Smith at the FrsSt 34",,
"HAW DRIVE TOTALS: 3 plays, -8 yards, 1:54"
Fresno State at 5:42,,HAW,FSU
1st and 10 at FRES 34,Brian Burrell run for 23 yds to the Hawa 43 for a 1ST down,0,14
1st and 10 at HAW 43,Josh Quezada run for 4 yds to the Hawa 39,,
2nd and 6 at HAW 39,Josh Quezada run for 1 yd to the Hawa 38,,
3rd and 5 at HAW 38,Brian Burrell pass complete to Josh Harper for 12 yds to the Hawa 26 for a 1ST down,,
1st and 10 at HAW 26,Brian Burrell pass incomplete,,
2nd and 10 at HAW 26,Brian Burrell pass complete to Josh Harper for 8 yds to the Hawa 18,,
3rd and 2 at HAW 18,Josh Quezada run for 5 yds to the Hawa 13 for a 1ST down,,
1st and 10 at HAW 13,Josh Quezada run for 9 yds to the Hawa 4,,
2nd and 1 at HAW 4,"Josh Quezada run for 4 yds for a TD, (Kody Kroening KICK)",0,21
"FRES DRIVE TOTALS: 9 plays, 66 yards, 3:07"
Hawaii at 2:35,,HAW,FSU
,Garrett Swanson kickoff for 65 yds for a touchback,0,21
1st and 10 at HAW 25,Joey Iosefa run for 3 yds to the Hawa 28,,
2nd and 7 at HAW 28,Joey Iosefa run for 1 yd to the Hawa 29,,
3rd and 6 at HAW 29,Ikaika Woolsey pass complete to Joey Iosefa for 8 yds to the Hawa 37 for a 1ST down,,
1st and 10 at HAW 37,Keelan Ewaliko run for a loss of 2 yards to the Hawa 35,,
2nd and 12 at HAW 35,Ikaika Woolsey pass complete to Donnie King Jr. for 16 yds to the FrsSt 49 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Hawaii at 15:00,,HAW,FSU
1st and 10 at FRES 49,Ikaika Woolsey sacked by Tyeler Davison for a loss of 7 yards to the Hawa 44,0,21
2nd and 17 at HAW 44,"HAWAII Penalty, false start (-5 Yards) to the Hawa 39",,
2nd and 22 at HAW 39,Ikaika Woolsey run for 4 yds to the Hawa 43,,
3rd and 18 at HAW 43,Ikaika Woolsey pass complete to Ammon Barker for 14 yds to the FrsSt 43,,
,"Timeout HAWAII, clock 13:02",,
4th and 4 at FRES 43,Scott Harding punt for 43 yds for a touchback,,
"HAW DRIVE TOTALS: 8 plays, 32 yards, 4:42"
Fresno State at 12:53,,HAW,FSU
1st and 10 at FRES 20,Josh Quezada run for 2 yds to the FrsSt 22,0,21
2nd and 8 at FRES 22,Marteze Waller run for 4 yds to the FrsSt 26,,
3rd and 4 at FRES 26,"FRESNO ST Penalty, false start (-5 Yards) to the FrsSt 21",,
3rd and 9 at FRES 21,Brian Burrell pass complete to Marteze Waller for 1 yd to the FrsSt 22,,
4th and 8 at FRES 22,"Garrett Swanson punt for 40 yds, fair catch by Scott Harding at the Hawa 38",,
"FRES DRIVE TOTALS: 3 plays, 2 yards, 1:50"
Hawaii at 11:03,,HAW,FSU
1st and 10 at HAW 38,"HAWAII Penalty, false start (-5 Yards) to the Hawa 33",0,21
1st and 15 at HAW 33,"FRESNO ST Penalty, delay of game (5 Yards) to the Hawa 38",,
1st and 10 at HAW 38,"Ikaika Woolsey pass complete to Justin Vele for a loss of 2 yards to the FrsSt 36 for a 1ST down FRESNO ST Penalty, personal foul (15 Yards) to the FrsSt 49 for a 1ST down",,
1st and 10 at FRES 49,Joey Iosefa run for 1 yd to the FrsSt 48,,
2nd and 9 at FRES 48,Diocemy Saint Juste run for 2 yds to the FrsSt 46,,
3rd and 7 at FRES 46,"Ikaika Woolsey pass incomplete to Diocemy Saint Juste, broken up by Nathan Madsen",,
4th and 7 at FRES 46,"Scott Harding punt for 33 yds, fair catch by Derron Smith at the FrsSt 13",,
"HAW DRIVE TOTALS: 4 plays, 16 yards, 1:47"
Fresno State at 9:16,,HAW,FSU
1st and 10 at FRES 13,Brian Burrell pass complete to Josh Harper for 21 yds to the FrsSt 34 for a 1ST down,0,21
1st and 10 at FRES 34,Brian Burrell sacked by Julian Gener for a loss of 14 yards to the FrsSt 20,,
2nd and 24 at FRES 20,"Brian Burrell pass incomplete to Aaron Pecku"", broken up by Ne'Quan Phillips""",,
3rd and 24 at FRES 20,Brian Burrell pass incomplete to Josh Harper,,
4th and 24 at FRES 20,"Garrett Swanson punt for 38 yds, fair catch by Scott Harding at the Hawa 42",,
"FRES DRIVE TOTALS: 4 plays, 7 yards, 1:29"
Hawaii at 7:47,,HAW,FSU
1st and 10 at HAW 42,"HAWAII Penalty, false start (-5 Yards) to the Hawa 37",0,21
1st and 15 at HAW 37,Ikaika Woolsey pass complete to Marcus Kemp for 27 yds to the FrsSt 36 for a 1ST down,,
1st and 10 at FRES 36,"Joey Iosefa run for a loss of 4 yards to the FrsSt 47 Joey Iosefa fumbled,",,
2nd and 21 at FRES 47,Ikaika Woolsey pass complete to Quinton Pedroza for 5 yds to the FrsSt 42,,
3rd and 16 at FRES 42,"Ikaika Woolsey pass incomplete to Donnie King Jr., broken up by Dalen Jones",,
4th and 16 at FRES 42,"Scott Harding punt for 38 yds, punt out-of-bounds at the FrsSt 4",,
"HAW DRIVE TOTALS: 4 plays, 16 yards, 1:51"
Fresno State at 5:56,,HAW,FSU
1st and 10 at FRES 4,Marteze Waller run for 10 yds to the FrsSt 14 for a 1ST down,0,21
1st and 10 at FRES 14,Marteze Waller run for 3 yds to the FrsSt 17,,
2nd and 7 at FRES 17,Marteze Waller run for 2 yds to the FrsSt 19,,
3rd and 5 at FRES 19,Brian Burrell pass complete to Chad Olsen for 9 yds to the FrsSt 28 for a 1ST down,,
1st and 10 at FRES 28,"Marteze Waller run for 2 yds to the FrsSt 30 for a 1ST down HAWAII Penalty, personal foul (15 Yards) to the FrsSt 45 for a 1ST down",,
1st and 10 at FRES 45,Brian Burrell pass complete to Josh Harper for 6 yds to the Hawa 49,,
2nd and 4 at HAW 49,Marteze Waller run for 8 yds to the Hawa 41 for a 1ST down,,
1st and 10 at HAW 41,Brian Burrell sacked by Beau Yap for a loss of 3 yards to the Hawa 44,,
2nd and 13 at HAW 44,Brian Burrell pass complete to Greg Watson for 12 yds to the Hawa 32,,
3rd and 1 at HAW 32,Brian Burrell pass incomplete to Greg Watson,,
4th and 1 at HAW 32,Marteze Waller run for 3 yds to the Hawa 29 for a 1ST down,,
1st and 10 at HAW 29,Marteze Waller run for 4 yds to the Hawa 25,,
2nd and 6 at HAW 25,Brian Burrell pass incomplete to Greg Watson,,
3rd and 6 at HAW 25,Brian Burrell pass complete to Josh Harper for 21 yds to the Hawa 4 for a 1ST down,,
1st and Goal at HAW 4,"Marteze Waller run for 4 yds for a TD, (Kody Kroening KICK)",0,28
"FRES DRIVE TOTALS: 15 plays, 96 yards, 5:09"
Hawaii at 0:42,,HAW,FSU
,"Garrett Swanson kickoff for 32 yds , Gaetano DeMattei return for 8 yds to the Hawa 41",0,28
1st and 10 at HAW 41,Ikaika Woolsey pass complete to Marcus Kemp for 9 yds to the 50 yard line,,
2nd and 1 at 50,Ikaika Woolsey pass complete to Quinton Pedroza for 7 yds to the FrsSt 43 for a 1ST down,,
1st and 10 at FRES 43,"Ikaika Woolsey sacked by Tyeler Davison for a loss of 1 yard to the FrsSt 39 Ikaika Woolsey fumbled, recovered by Hawa Diocemy Saint Juste , return for 0 yards",,
,"Timeout HAWAII, clock 00:11",,
2nd and 6 at FRES 39,Ikaika Woolsey pass complete to Leo Koloamatangi for 1 yd to the FrsSt 38,,
,"Timeout HAWAII, clock 00:02",,
3rd and 5 at FRES 38,Ikaika Woolsey sacked by Shannon Edwards for a loss of 9 yards to the FrsSt 47,,
,End of 2nd Quarter,,
"HAW DRIVE TOTALS: 5 plays, 12 yards, 0:42"
3rd Quarter Play-by-Play
Hawaii at 15:00,,HAW,FSU
,Garrett Swanson kickoff for 65 yds for a touchback,0,28
1st and 10 at HAW 25,Ikaika Woolsey sacked by Tyeler Davison for a loss of 4 yards to the Hawa 21,,
2nd and 14 at HAW 21,Ikaika Woolsey pass complete to Quinton Pedroza for 14 yds to the Hawa 35 for a 1ST down,,
1st and 10 at HAW 35,Ikaika Woolsey pass complete to Marcus Kemp for 8 yds to the Hawa 43,,
2nd and 2 at HAW 43,Joey Iosefa run for 14 yds to the FrsSt 43 for a 1ST down,,
1st and 10 at FRES 43,Joey Iosefa run for 3 yds to the FrsSt 40,,
2nd and 7 at FRES 40,Joey Iosefa run for 2 yds to the FrsSt 38,,
3rd and 5 at FRES 38,Ikaika Woolsey run for 1 yd to the FrsSt 37,,
4th and 4 at FRES 37,"u""WOOLSEY, Ikaika pass incomplete to PU'U-ROBINSON (JONES, Dalen), PENALTY FS holding 10 yards to the FS27, 1ST DOWN UH, NO PLAY. for a 1ST down""",,
1st and 10 at FRES 27,"Joey Iosefa run for 3 yds to the FrsSt 24 for a 1ST down FRESNO ST Penalty, unsportsmanlike conduct (Derron Smith) to the FrsSt 12 for a 1ST down",,
1st and 10 at FRES 12,Joey Iosefa run for 6 yds to the FrsSt 6,,
2nd and 4 at FRES 6,Joey Iosefa run for no gain to the FrsSt 6,,
3rd and 4 at FRES 6,Ikaika Woolsey pass intercepted Derron Smith return for 21 yds to the FrsSt 22,,
"HAW DRIVE TOTALS: 11 plays, 69 yards, 5:32"
Fresno State at 9:28,,HAW,FSU
1st and 10 at FRES 22,Marteze Waller run for no gain to the FrsSt 22,0,28
2nd and 10 at FRES 22,Brian Burrell pass complete to Aaron Peck for 19 yds to the FrsSt 41 for a 1ST down,,
1st and 10 at FRES 41,Marteze Waller run for 1 yd to the FrsSt 42,,
2nd and 9 at FRES 42,Brian Burrell pass incomplete to Greg Watson,,
3rd and 9 at FRES 42,Brian Burrell pass complete to Josh Harper for 11 yds to the Hawa 47 for a 1ST down,,
1st and 10 at HAW 47,Brian Burrell pass incomplete to Aaron Peck,,
2nd and 10 at HAW 47,Brian Burrell pass complete to Josh Harper for 2 yds to the Hawa 45,,
3rd and 8 at HAW 45,Brian Burrell pass incomplete to Greg Watson,,
4th and 8 at HAW 45,"Brian Burrell punt for 26 yds, downed at the Hawa 19",,
"FRES DRIVE TOTALS: 8 plays, 33 yards, 2:37"
Hawaii at 6:51,,HAW,FSU
1st and 10 at HAW 19,Joey Iosefa run for 1 yd to the Hawa 20,0,28
2nd and 9 at HAW 20,"FRESNO ST Penalty, delay of game (Tyeler Davison) to the Hawa 25",,
2nd and 4 at HAW 25,Diocemy Saint Juste run for 3 yds to the Hawa 28,,
3rd and 1 at HAW 28,Ikaika Woolsey pass complete to Justin Vele for 6 yds to the Hawa 34 for a 1ST down,,
1st and 10 at HAW 34,Ikaika Woolsey pass complete to Marcus Kemp for 40 yds to the FrsSt 26 for a 1ST down,,
1st and 10 at FRES 26,Keelan Ewaliko run for 4 yds to the FrsSt 22,,
2nd and 6 at FRES 22,Joey Iosefa run for 9 yds to the FrsSt 13 for a 1ST down,,
1st and 10 at FRES 13,Joey Iosefa run for a loss of 4 yards to the FrsSt 17,,
