0674052920141101,,674,529
1st Quarter Play-by-Play
Oregon at 15:00,,STAN,ORE
,Jordan Williamson kickoff for 65 yds for a touchback,0,0
1st and 10 at ORE 25,Marcus Mariota pass complete to Keanon Lowe for 9 yds to the Oregn 34,,
2nd and 1 at ORE 34,Royce Freeman run for 5 yds to the Oregn 39 for a 1ST down,,
1st and 10 at ORE 39,Royce Freeman run for 1 yd to the Oregn 40,,
2nd and 9 at ORE 40,Marcus Mariota run for 7 yds to the Oregn 47,,
3rd and 2 at ORE 47,Marcus Mariota pass complete to Devon Allen for 8 yds to the Stanf 45 for a 1ST down,,
1st and 10 at STAN 45,Royce Freeman run for 2 yds to the Stanf 43,,
2nd and 8 at STAN 43,Marcus Mariota pass incomplete to Keanon Lowe,,
3rd and 8 at STAN 43,Royce Freeman run for 3 yds to the Stanf 40,,
4th and 5 at STAN 40,Marcus Mariota run for 21 yds to the Stanf 19 for a 1ST down,,
1st and 10 at STAN 19,Royce Freeman run for 4 yds to the Stanf 15,,
2nd and 6 at STAN 15,Marcus Mariota pass incomplete to Devon Allen,,
3rd and 6 at STAN 15,Thomas Tyner run for 14 yds to the Stanf 1 for a 1ST down,,
1st and Goal at STAN 1,Thomas Tyner run for a loss of 5 yards to the Stanf 6,,
2nd and Goal at STAN 6,"Marcus Mariota pass complete to Charles Nelson for 6 yds for a TD, (Aidan Schneider KICK)",0,7
"ORE DRIVE TOTALS: 14 plays, 75 yards, 4:08"
Stanford at 10:52,,STAN,ORE
,"Matt Wogan kickoff for 63 yds , Ty Montgomery return for 35 yds to the Stanf 37",0,7
1st and 10 at STAN 37,Remound Wright run for 1 yd to the Stanf 38,,
2nd and 9 at STAN 38,Ty Montgomery run for 16 yds to the Oregn 46 for a 1ST down,,
1st and 10 at ORE 46,Kevin Hogan pass complete to Austin Hooper for 13 yds to the Oregn 33 for a 1ST down,,
1st and 10 at ORE 33,Kelsey Young run for 2 yds to the Oregn 31,,
2nd and 8 at ORE 31,Kevin Hogan pass incomplete to Greg Taboada,,
3rd and 8 at ORE 31,Kevin Hogan run for 1 yd to the Oregn 30,,
4th and 7 at ORE 30,Jordan Williamson 47 yd FG GOOD,3,7
"STAN DRIVE TOTALS: 7 plays, 33 yards, 2:32"
Oregon at 8:20,,STAN,ORE
,Jordan Williamson kickoff for 65 yds for a touchback,3,7
1st and 10 at ORE 25,Marcus Mariota pass complete to Pharaoh Brown for 6 yds to the Oregn 31,,
2nd and 4 at ORE 31,Royce Freeman run for 8 yds to the Oregn 39 for a 1ST down,,
1st and 10 at ORE 39,Marcus Mariota pass complete to Byron Marshall for 14 yds to the Stanf 47 for a 1ST down,,
1st and 10 at STAN 47,Royce Freeman run for a loss of 3 yards to the 50 yard line,,
2nd and 13 at 50,Royce Freeman run for 6 yds to the Stanf 44,,
3rd and 7 at STAN 44,Marcus Mariota pass complete to Devon Allen for 22 yds to the Stanf 22 for a 1ST down,,
1st and 10 at STAN 22,"Marcus Mariota run for 22 yds for a TD, (Aidan Schneider KICK)",3,14
"ORE DRIVE TOTALS: 7 plays, 75 yards, 2:03"
Stanford at 6:17,,STAN,ORE
,"Matt Wogan kickoff for 58 yds , Ty Montgomery return for 23 yds to the OREGON 42 STANFORD Penalty, Offensive Holding (10 Yards) to the Stanf 20",3,14
1st and 10 at STAN 20,Barry Sanders run for a loss of 3 yards to the Stanf 17,,
2nd and 13 at STAN 17,Kevin Hogan pass complete to Devon Cajuste for 18 yds to the Stanf 35 for a 1ST down,,
1st and 10 at STAN 35,Kevin Hogan run for 11 yds to the Stanf 46 for a 1ST down,,
1st and 10 at STAN 46,Kelsey Young run for 10 yds to the Oregn 44 for a 1ST down,,
1st and 10 at ORE 44,Barry Sanders run for 5 yds to the Oregn 39,,
2nd and 5 at ORE 39,Kevin Hogan pass incomplete to Ty Montgomery,,
3rd and 5 at ORE 39,Kevin Hogan pass complete to Austin Hooper for 16 yds to the Oregn 23 for a 1ST down,,
1st and 10 at ORE 23,Remound Wright run for 1 yd to the Oregn 22,,
2nd and 9 at ORE 22,Barry Sanders run for a loss of 3 yards to the Oregn 25,,
3rd and 12 at ORE 25,Kevin Hogan pass incomplete to Ty Montgomery,,
4th and 12 at ORE 25,Jordan Williamson 43 yd FG GOOD,6,14
"STAN DRIVE TOTALS: 11 plays, 55 yards, 5:42"
Oregon at 0:35,,STAN,ORE
,Jordan Williamson kickoff for 65 yds for a touchback,6,14
1st and 10 at ORE 25,Thomas Tyner run for 3 yds to the Oregn 28,,
2nd and 7 at ORE 28,Marcus Mariota pass incomplete to Byron Marshall,,
3rd and 7 at ORE 28,"Mariota, Marcus pass incomplete to Marshall, Byron, PENALTY STANFORD pass interference (Alexander, Terrence) 4 yards to the OREGON32, NO PLAY, 1ST DOWN OREGON. for a 1ST down",,
1st and 10 at ORE 32,Thomas Tyner run for 15 yds to the Oregn 47 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Oregon at 15:00,,STAN,ORE
1st and 10 at ORE 47,Thomas Tyner run for 5 yds to the Stanf 48,6,14
2nd and 5 at STAN 48,Marcus Mariota pass incomplete to Thomas Tyner,,
3rd and 5 at STAN 48,Marcus Mariota run for 8 yds to the Stanf 40 for a 1ST down,,
1st and 10 at STAN 40,Royce Freeman run for 4 yds to the Stanf 36,,
2nd and 6 at STAN 36,Marcus Mariota pass complete to Dwayne Stanford for 7 yds to the Stanf 29 for a 1ST down,,
1st and 10 at STAN 29,Marcus Mariota pass complete to Darren Carrington for 4 yds to the Stanf 25,,
2nd and 6 at STAN 25,Royce Freeman run for 19 yds to the Stanf 6 for a 1ST down,,
1st and Goal at STAN 6,"OREGON Penalty, False Start (-5 Yards) to the Stanf 11",,
1st and Goal at STAN 11,Royce Freeman run for 10 yds to the Stanf 1,,
2nd and Goal at STAN 1,Marcus Mariota pass incomplete to Charles Nelson,,
3rd and Goal at STAN 1,"Thomas Tyner run for 1 yd for a TD, (Aidan Schneider KICK)",6,21
"ORE DRIVE TOTALS: 13 plays, 75 yards, 3:45"
Stanford at 11:50,,STAN,ORE
,"Matt Wogan kickoff for 64 yds , Ty Montgomery return for 21 yds to the OREGON 44 STANFORD Penalty, Offensive Holding (10 Yards) to the Stanf 12",6,21
1st and 10 at STAN 12,Barry Sanders run for 2 yds to the Stanf 14,,
2nd and 8 at STAN 14,Kevin Hogan pass complete to Devon Cajuste for 42 yds to the Oregn 44 for a 1ST down,,
1st and 10 at ORE 44,Kevin Hogan pass complete to Ty Montgomery for 12 yds to the Oregn 32 for a 1ST down,,
1st and 10 at ORE 32,Barry Sanders run for 1 yd to the Oregn 31,,
2nd and 9 at ORE 31,Kevin Hogan pass complete to Austin Hooper for 5 yds to the Oregn 26,,
3rd and 4 at ORE 26,Kevin Hogan run for 2 yds to the Oregn 24,,
,"Timeout STANFORD, clock 08:39",,
4th and 2 at ORE 24,"Kevin Hogan pass incomplete to Ty Montgomery, broken up by Derrick Malone",,
"STAN DRIVE TOTALS: 7 plays, 64 yards, 3:17"
Oregon at 8:33,,STAN,ORE
1st and 10 at ORE 25,Marcus Mariota run for 7 yds to the Oregn 32,6,21
2nd and 3 at ORE 32,Marcus Mariota run for 16 yds to the Oregn 48 for a 1ST down,,
1st and 10 at ORE 48,Thomas Tyner run for 3 yds to the Stanf 49,,
2nd and 7 at STAN 49,Marcus Mariota pass complete to Pharaoh Brown for 30 yds to the Stanf 19 for a 1ST down,,
1st and 10 at STAN 19,Thomas Tyner run for 7 yds to the Stanf 12,,
2nd and 3 at STAN 12,Marcus Mariota pass complete to Dwayne Stanford for 4 yds to the Stanf 8 for a 1ST down,,
1st and Goal at STAN 8,Marcus Mariota pass incomplete to Devon Allen,,
2nd and Goal at STAN 8,Marcus Mariota pass incomplete to Devon Allen,,
3rd and Goal at STAN 8,"Mariota, Marcus pass incomplete to Stanford, Dwayne, PENALTY OREGON pass interference (Brown, Pharaoh) 15 yards to the STANFORD23, NO PLAY.",,
3rd and Goal at STAN 23,Marcus Mariota pass incomplete to Keanon Lowe,,
4th and Goal at STAN 23,Aidan Schneider 40 yd FG GOOD,6,24
"ORE DRIVE TOTALS: 10 plays, 52 yards, 2:01"
Stanford at 6:32,,STAN,ORE
,Matt Wogan kickoff for 65 yds for a touchback,6,24
1st and 10 at STAN 25,Remound Wright run for 4 yds to the Stanf 29,,
2nd and 6 at STAN 29,Kevin Hogan pass complete to Devon Cajuste for 17 yds to the Stanf 46 for a 1ST down,,
1st and 10 at STAN 46,Kevin Hogan sacked by Christian French and Rodney Hardrick for a loss of 9 yards to the Stanf 37,,
2nd and 19 at STAN 37,Kevin Hogan pass complete to Ty Montgomery for 10 yds to the Stanf 47,,
3rd and 9 at STAN 47,Kevin Hogan pass complete to Ty Montgomery for 11 yds to the Oregn 42 for a 1ST down,,
,"Timeout STANFORD, clock 03:49",,
1st and 10 at ORE 42,Remound Wright run for 2 yds to the Oregn 40,,
2nd and 8 at ORE 40,Kevin Hogan pass complete to Ty Montgomery for 3 yds to the Oregn 37,,
3rd and 5 at ORE 37,Kevin Hogan pass complete to Devon Cajuste for 20 yds to the Oregn 17 for a 1ST down,,
1st and 10 at ORE 17,Kevin Hogan pass complete to Ty Montgomery for a loss of 7 yards to the Oregn 24,,
,"Timeout OREGON, clock 01:50",,
2nd and 17 at ORE 24,"Kevin Hogan pass complete to Austin Hooper for 1 yd to the Oregn 23 for a 1ST down OREGON Penalty, Illegal Use of Hands (Tui Talia) to the Oregn 11 for a 1ST down",,
1st and 10 at ORE 11,Kevin Hogan pass complete to Christian McCaffrey for 10 yds to the Oregn 1 for a 1ST down,,
1st and Goal at ORE 1,"Patrick Skov run for 1 yd for a TD, (Jordan Williamson KICK)",13,24
"STAN DRIVE TOTALS: 12 plays, 75 yards, 5:31"
Oregon at 1:01,,STAN,ORE
,"Jordan Williamson kickoff for 65 yds , Charles Nelson return for 17 yds to the Oregn 17",13,24
1st and 10 at ORE 17,Marcus Mariota pass complete to Keanon Lowe for 22 yds to the Oregn 39 for a 1ST down,,
1st and 10 at ORE 39,Marcus Mariota sacked by Blake Martinez for a loss of 7 yards to the Oregn 32,,
,"Timeout OREGON, clock 00:40",,
2nd and 17 at ORE 32,Marcus Mariota run for 4 yds to the Oregn 36,,
3rd and 13 at ORE 36,Marcus Mariota pass incomplete to Keanon Lowe,,
4th and 13 at ORE 36,"Ian Wheeler punt for 41 yds, downed at the Stanf 23",,
"ORE DRIVE TOTALS: 4 plays, 19 yards, 0:46"
Stanford at 0:15,,STAN,ORE
1st and 10 at STAN 23,TEAM run for a loss of 1 yard to the Stanf 22,13,24
,End of 2nd Quarter,,
"STAN DRIVE TOTALS: 1 play, -1 yard, 0:15"
3rd Quarter Play-by-Play
Stanford at 15:00,,STAN,ORE
,"Matt Wogan kickoff for 65 yds , Christian McCaffrey return for 29 yds to the Stanf 29",13,24
1st and 10 at STAN 29,Ty Montgomery run for 6 yds to the Stanf 35,,
2nd and 4 at STAN 35,Kevin Hogan run for 8 yds to the Stanf 43 for a 1ST down,,
1st and 10 at STAN 43,Remound Wright run for 4 yds to the Stanf 47,,
2nd and 6 at STAN 47,Kevin Hogan pass complete to Michael Rector for 5 yds to the Oregn 48,,
3rd and 1 at ORE 48,Remound Wright run for 5 yds to the Oregn 43 for a 1ST down,,
1st and 10 at ORE 43,Remound Wright run for 3 yds to the Oregn 40,,
2nd and 7 at ORE 40,Kevin Hogan pass complete to Ty Montgomery for no gain to the Oregn 40,,
3rd and 7 at ORE 40,"Hogan, Kevin pass incomplete to Cotton, Eric, PENALTY OREGON pass interference (Ragin III, Johnny) 8 yards to the OREGON32, NO PLAY, 1ST DOWN STANFORD. for a 1ST down",,
1st and 10 at ORE 32,Kevin Hogan pass intercepted Erick Dargan return for no gain to the Oregn 1,,
"STAN DRIVE TOTALS: 8 plays, 39 yards, 4:45"
Oregon at 10:15,,STAN,ORE
1st and 10 at ORE 1,Marcus Mariota pass complete to Byron Marshall for 4 yds to the Oregn 5,13,24
2nd and 6 at ORE 5,Royce Freeman run for 14 yds to the Oregn 19 for a 1ST down,,
1st and 10 at ORE 19,Royce Freeman run for 4 yds to the Oregn 23,,
2nd and 6 at ORE 23,Marcus Mariota pass complete to Royce Freeman for 7 yds to the Oregn 30 for a 1ST down,,
1st and 10 at ORE 30,Royce Freeman run for 3 yds to the Oregn 33,,
2nd and 7 at ORE 33,Marcus Mariota pass incomplete,,
3rd and 7 at ORE 33,Marcus Mariota pass intercepted Alex Carter return for no gain to the Stanf 40,,
"ORE DRIVE TOTALS: 7 plays, 32 yards, 1:55"
Stanford at 8:20,,STAN,ORE
1st and 10 at STAN 40,Barry Sanders run for no gain to the Stanf 40,13,24
