0229000820140906,,229,8
,"ALABAMA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Alabama at 15:00,,FAU,ALA
,"Greg Joseph kickoff for 65 yds , Christion Jones return for 26 yds to the Alab 26",0,0
1st and 10 at ALA 26,Amari Cooper run for 20 yds to the Alab 46 for a 1ST down,,
1st and 10 at ALA 46,T.J. Yeldon run for 5 yds to the FlAtl 49,,
2nd and 5 at FAU 49,Blake Sims pass complete to Chris Black for 19 yds to the FlAtl 30 for a 1ST down,,
1st and 10 at FAU 30,Blake Sims pass complete to Amari Cooper for 18 yds to the FlAtl 12 for a 1ST down,,
1st and 10 at FAU 12,T.J. Yeldon run for 2 yds to the FlAtl 10,,
2nd and 8 at FAU 10,Blake Sims pass complete to Amari Cooper for 3 yds to the FlAtl 7,,
3rd and 5 at FAU 7,"Blake Sims run for 7 yds for a TD, (Adam Griffith KICK)",0,7
"ALA DRIVE TOTALS: 7 plays, 74 yards, 2:29"
Florida Atlantic at 12:31,,FAU,ALA
,"Adam Griffith kickoff for 62 yds , Lucky Whitehead return for 18 yds to the FlAtl 21",0,7
1st and 10 at FAU 21,Greg Hankerson pass complete to William Dukes for 8 yds to the FlAtl 29,,
2nd and 2 at FAU 29,"Hankerson, Greg pass incomplete, PENALTY ALABAMA pass interference 14 yards to the FLAATLANTC43, NO PLAY, 1ST DOWN FLAATLANTC. for a 1ST down",,
1st and 10 at FAU 43,Tony Moore run for 3 yds to the FlAtl 46,,
2nd and 7 at FAU 46,"Greg Hankerson pass complete to Henry Bussey for a loss of 1 yard Henry Bussey fumbled, recovered by FlAtl",,
3rd and 8 at FAU 45,Greg Hankerson pass complete to Lucky Whitehead for 6 yds to the Alab 49,,
4th and 2 at ALA 49,"Ryan Rickel punt for 23 yds, downed at the Alab 26",,
"FAU DRIVE TOTALS: 4 plays, 30 yards, 2:51"
Alabama at 9:40,,FAU,ALA
1st and 10 at ALA 26,Kenyan Drake run for 14 yds to the Alab 40 for a 1ST down,0,7
1st and 10 at ALA 40,Blake Sims pass complete to Amari Cooper for 8 yds to the Alab 48,,
2nd and 2 at ALA 48,"Blake Sims pass complete to Amari Cooper for 52 yds for a TD, (Adam Griffith KICK)",0,14
"ALA DRIVE TOTALS: 3 plays, 74 yards, 1:20"
Florida Atlantic at 8:20,,FAU,ALA
,Adam Griffith kickoff for 65 yds for a touchback,0,14
1st and 10 at FAU 25,Greg Hankerson run for 9 yds to the FlAtl 34,,
2nd and 1 at FAU 34,Tony Moore run for 1 yd to the FlAtl 35 for a 1ST down,,
1st and 10 at FAU 35,Jay Warren run for 4 yds to the FlAtl 39,,
2nd and 6 at FAU 39,Greg Hankerson sacked by Reggie Ragland for a loss of 6 yards to the FlAtl 33,,
3rd and 12 at FAU 33,"Greg Hankerson pass complete to Jay Warren for 3 yds Jay Warren fumbled, recovered by FlAtl",,
4th and 9 at FAU 36,"Dalton Schomp punt for 42 yds, punt out-of-bounds at the Alab 22",,
"FAU DRIVE TOTALS: 5 plays, 11 yards, 2:57"
Alabama at 5:23,,FAU,ALA
1st and 10 at ALA 22,Blake Sims pass incomplete,0,14
2nd and 10 at ALA 22,Derrick Henry run for 5 yds to the Alab 27,,
3rd and 5 at ALA 27,Blake Sims pass complete to Amari Cooper for 10 yds to the Alab 37 for a 1ST down,,
1st and 10 at ALA 37,Blake Sims pass complete to Amari Cooper for 6 yds to the Alab 43,,
2nd and 4 at ALA 43,Derrick Henry run for 4 yds to the Alab 47 for a 1ST down,,
1st and 10 at ALA 47,Derrick Henry run for 5 yds to the FlAtl 48,,
2nd and 5 at FAU 48,Blake Sims run for 9 yds to the FlAtl 39 for a 1ST down,,
1st and 10 at FAU 39,"Blake Sims pass complete to Kenyan Drake for 39 yds for a TD, (Adam Griffith KICK)",0,21
"ALA DRIVE TOTALS: 8 plays, 78 yards, 3:35"
Florida Atlantic at 1:48,,FAU,ALA
,"Adam Griffith kickoff for 65 yds , Lucky Whitehead return for 26 yds to the FlAtl 26",0,21
1st and 10 at FAU 26,"Greg Hankerson pass complete to Kamrin Solomon for 16 yds Kamrin Solomon fumbled, recovered by Alab Reggie Ragland",,
"FAU DRIVE TOTALS: 1 play, 16 yards, 0:14"
Alabama at 1:34,,FAU,ALA
1st and 10 at FAU 42,Derrick Henry run for 6 yds to the FlAtl 36,0,21
2nd and 4 at FAU 36,Derrick Henry run for 3 yds to the FlAtl 33,,
3rd and 1 at FAU 33,T.J. Yeldon run for 6 yds to the FlAtl 27 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
