0231052320141108,,231,523
1st Quarter Play-by-Play
Old Dominion at 15:00,,FI,ODU
,"Austin Taylor kickoff for 57 yds , Cam Boyd return for 12 yds to the ODU 20",0,0
1st and 10 at ODU 20,Ray Lawry run for 17 yds to the ODU 37 for a 1ST down,,
1st and 10 at ODU 37,Ray Lawry run for a loss of 4 yards to the ODU 33,,
2nd and 14 at ODU 33,Taylor Heinicke pass incomplete,,
3rd and 14 at ODU 33,Taylor Heinicke run for 19 yds to the FlaIn 48 for a 1ST down,,
1st and 10 at FIU 48,Ray Lawry run for 12 yds to the FlaIn 36 for a 1ST down,,
1st and 10 at FIU 36,Taylor Heinicke pass complete to Jonathan Duhart for 16 yds to the FlaIn 20 for a 1ST down,,
1st and 10 at FIU 20,Gerard Johnson run for 3 yds to the FlaIn 17,,
2nd and 7 at FIU 17,Taylor Heinicke pass incomplete,,
3rd and 7 at FIU 17,"Taylor Heinicke pass incomplete to Antonio Vaughan, broken up by Shermarke Spence",,
4th and 7 at FIU 17,Jarrett Cervi 34 yd FG MISSED,,
"ODU DRIVE TOTALS: 10 plays, 63 yards, 2:31"
Florida Intl at 12:29,,FI,ODU
1st and 10 at FIU 20,Anthon Samuel run for 6 yds to the FlaIn 26,0,0
2nd and 4 at FIU 26,Anthon Samuel run for 7 yds to the FlaIn 33 for a 1ST down,,
1st and 10 at FIU 33,Anthon Samuel run for 3 yds to the FlaIn 36,,
2nd and 7 at FIU 36,Alex McGough pass incomplete,,
3rd and 7 at FIU 36,Alex McGough run for 8 yds to the FlaIn 44 for a 1ST down,,
1st and 10 at FIU 44,"FLORIDA INTL Penalty, delay of game (-5 Yards) to the FlaIn 39",,
1st and 15 at FIU 39,Anthon Samuel run for 10 yds to the FlaIn 49,,
2nd and 5 at FIU 49,Anthon Samuel run for 2 yds to the ODU 49,,
3rd and 3 at ODU 49,Alex McGough run for 9 yds to the ODU 40 for a 1ST down,,
1st and 10 at ODU 40,Anthon Samuel run for 4 yds to the ODU 36,,
2nd and 6 at ODU 36,Alex McGough pass complete to Akil Dan-Fodio for 9 yds to the ODU 27 for a 1ST down,,
,"Timeout FLORIDA INTL, clock 07:15",,
1st and 10 at ODU 27,Alex McGough run for 3 yds to the ODU 24,,
2nd and 7 at ODU 24,Anthon Samuel run for 2 yds to the ODU 22,,
3rd and 5 at ODU 22,Alex McGough run for 6 yds to the ODU 16 for a 1ST down,,
1st and 10 at ODU 16,Anthon Samuel run for 4 yds to the ODU 12,,
2nd and 6 at ODU 12,Alex McGough run for 10 yds to the ODU 2 for a 1ST down,,
1st and Goal at ODU 2,"Alex McGough run for 2 yds for a TD, (Austin Taylor KICK)",7,0
"FIU DRIVE TOTALS: 16 plays, 80 yards, 8:19"
Old Dominion at 4:04,,FI,ODU
,"Austin Taylor kickoff for 65 yds , Cam Boyd return for 22 yds to the ODU 22",7,0
1st and 10 at ODU 22,Ray Lawry run for 4 yds to the ODU 26,,
2nd and 6 at ODU 26,Taylor Heinicke pass incomplete,,
3rd and 6 at ODU 26,"HEINICKE, T. pass incomplete to PASCAL, Zach, PENALTY FIU pass interference (MYRTIL, W.) 14 yards to the ODU40, 1ST DOWN ODU, NO PLAY. for a 1ST down",,
1st and 10 at ODU 40,Ray Lawry run for 2 yds to the ODU 42,,
2nd and 8 at ODU 42,Taylor Heinicke pass complete to Melvin Vaughn for 8 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,"FLORIDA INTL Penalty, personal foul (15 Yards) to the FlaIn 35 for a 1ST down",,
1st and 10 at FIU 35,Ray Lawry run for 6 yds to the FlaIn 29,,
2nd and 4 at FIU 29,"HEINICKE, T. pass incomplete, QB hurry by WAKEFIELD, Mike, PENALTY FIU offside defense (WAKEFIELD, Mike) 5 yards to the FIU24, 1ST DOWN ODU, NO PLAY. for a 1ST down",,
1st and 10 at FIU 24,Taylor Heinicke run for 6 yds to the FlaIn 18,,
