0457019320141120,,457,193
1st Quarter Play-by-Play
North Carolina at 15:00,,UNC,DUKE
,Jack Willoughby kickoff for 65 yds for a touchback,0,0
1st and 10 at UNC 25,Marquise Williams run for 2 yds to the NCaro 27,,
2nd and 8 at UNC 27,Marquise Williams pass incomplete,,
3rd and 8 at UNC 27,Marquise Williams pass incomplete,,
4th and 8 at UNC 27,"Tommy Hibbard punt for 49 yds , Jamison Crowder returns for 30 yds to the NCaro 46",,
"UNC DRIVE TOTALS: 3 plays, 2 yards, 0:47"
Duke at 14:13,,UNC,DUKE
1st and 10 at UNC 46,Shaquille Powell run for 8 yds to the NCaro 38,0,0
2nd and 2 at UNC 38,Anthony Boone pass complete to Jamison Crowder for a loss of 2 yards to the NCaro 40,,
3rd and 4 at UNC 40,Anthony Boone pass complete to Max McCaffrey for 16 yds to the NCaro 24 for a 1ST down,,
1st and 10 at UNC 24,Shaquille Powell run for 3 yds to the NCaro 21,,
2nd and 7 at UNC 21,"Thomas Sirk run for 1 yd to the NCaro 20 Thomas Sirk fumbled, forced by Justin Thomason, recovered by NCaro Jeff Schoettmer at the NCaro 22",,
"DUKE DRIVE TOTALS: 5 plays, 24 yards, 1:55"
North Carolina at 12:18,,UNC,DUKE
1st and 10 at UNC 22,Marquise Williams pass complete to Quinshad Davis for 7 yds to the NCaro 29,0,0
2nd and 3 at UNC 29,Marquise Williams pass incomplete to Mack Hollins,,
3rd and 1 at UNC 29,"DUKE Penalty, Defensive Offside (5 Yards) to the NCaro 34 for a 1ST down",,
1st and 10 at UNC 34,Marquise Williams run for 1 yd to the NCaro 35,,
2nd and 9 at UNC 35,T.J. Logan run for 4 yds to the NCaro 39,,
3rd and 5 at UNC 39,Marquise Williams pass complete to T.J. Logan for 22 yds to the Duke 39 for a 1ST down,,
1st and 10 at DUKE 39,T.J. Logan run for 9 yds to the Duke 30,,
2nd and 1 at DUKE 30,T.J. Logan run for 4 yds to the Duke 26 for a 1ST down,,
1st and 10 at DUKE 26,Romar Morris run for 6 yds to the Duke 20,,
2nd and 4 at DUKE 20,Marquise Williams run for 4 yds to the Duke 16 for a 1ST down,,
1st and 10 at DUKE 16,Marquise Williams run for 12 yds to the Duke 4 for a 1ST down,,
1st and Goal at DUKE 4,Romar Morris run for 1 yd to the Duke 3,,
2nd and Goal at DUKE 3,"Marquise Williams pass complete to Quinshad Davis for 3 yds for a TD, (Thomas Moore KICK)",7,0
