0235073620141108,,235,736
1st Quarter Play-by-Play
Vanderbilt at 15:00,,FLA,VAN
,"Austin Hardin kickoff for 65 yds , Darrius Sims return for 16 yds to the Vandy 16",0,0
1st and 10 at VAN 16,Ralph Webb run for 21 yds to the Vandy 37 for a 1ST down,,
1st and 10 at VAN 37,Johnny McCrary pass incomplete to C.J. Duncan,,
2nd and 10 at VAN 37,Ralph Webb run for no gain to the Vandy 37,,
3rd and 10 at VAN 37,Johnny McCrary pass incomplete to C.J. Duncan,,
4th and 10 at VAN 37,"VANDERBILT Penalty, False Start (-5 Yards) to the Vandy 32",,
4th and 15 at VAN 32,"Colby Cooke punt for 35 yds, punt out-of-bounds at the Fla 33",,
"VAN DRIVE TOTALS: 3 plays, 16 yards, 1:44"
Florida at 13:16,,FLA,VAN
1st and 10 at FLA 33,"Treon Harris pass complete to Matt Jones for 4 yds Matt Jones fumbled, recovered by Fla Matt Jones",0,0
2nd and 6 at FLA 37,Matt Jones run for 2 yds to the Fla 39,,
3rd and 4 at FLA 39,Treon Harris run for 1 yd to the Fla 40,,
4th and 3 at FLA 40,"Kyle Christy punt for 46 yds, punt out-of-bounds at the Vandy 14",,
"FLA DRIVE TOTALS: 3 plays, 7 yards, 1:16"
Vanderbilt at 12:00,,FLA,VAN
1st and 10 at VAN 14,"FLORIDA Penalty, Defensive Offside (5 Yards) to the Vandy 19",0,0
1st and 5 at VAN 19,Ralph Webb run for 1 yd to the Vandy 20,,
2nd and 4 at VAN 20,Ralph Webb run for 2 yds to the Vandy 22,,
3rd and 2 at VAN 22,Johnny McCrary pass complete to Davis Dudchock for 6 yds to the Vandy 28 for a 1ST down,,
1st and 10 at VAN 28,"Johnny McCrary pass complete to Steven Sche,  for 14 yds to the Vandy 42 for a 1ST down",,
1st and 10 at VAN 42,Ralph Webb run for 6 yds to the Vandy 48,,
2nd and 4 at VAN 48,Ralph Webb run for 3 yds to the Fla 49,,
3rd and 1 at FLA 49,"FLORIDA Penalty, Personal Foul (Antonio Morrison) to the Fla 33 for a 1ST down",,
1st and 10 at FLA 33,"Johnny McCrary pass complete to Steven Sche,  for 33 yds for a TD, (Tommy Openshaw KICK)",0,7
"VAN DRIVE TOTALS: 7 plays, 85 yards, 4:19"
Florida at 7:41,,FLA,VAN
,"Tommy Openshaw kickoff for 65 yds , Brandon Powell return for 20 yds to the Fla 35",0,7
1st and 10 at FLA 35,"FLORIDA Penalty, Offensive Offside (-5 Yards) to the Fla 30",,
1st and 5 at FLA 30,Treon Harris pass complete to Ahmad Fulwood for 24 yds to the Vandy 46 for a 1ST down,,
1st and 10 at VAN 46,Jeff Driskel run for 6 yds to the Vandy 40,,
2nd and 4 at VAN 40,Kelvin Taylor run for 3 yds to the Vandy 37,,
3rd and 1 at VAN 37,Kelvin Taylor run for 2 yds to the Vandy 35 for a 1ST down,,
1st and 10 at VAN 35,Treon Harris pass incomplete to Brandon Powell,,
2nd and 10 at VAN 35,Kelvin Taylor run for 11 yds to the Vandy 24 for a 1ST down,,
1st and 10 at VAN 24,Kelvin Taylor run for 4 yds to the Vandy 20,,
2nd and 6 at VAN 20,Kelvin Taylor run for 1 yd to the Vandy 19,,
3rd and 5 at VAN 19,Treon Harris pass complete to Latroy Pittman for 6 yds to the Vandy 13 for a 1ST down,,
1st and 10 at VAN 13,"Kelvin Taylor run for 13 yds for a TD, (Francisco Velez KICK)",7,7
