0706077220141122,,706,772
1st Quarter Play-by-Play
Western Kentucky at 15:00,,UTSA,WKU
,"Daniel Portillo kickoff for 65 yds , Kylen Towner return for 26 yds to the WKent 26",0,0
1st and 10 at WKU 26,Leon Allen run for 3 yds to the WKent 29,,
2nd and 7 at WKU 29,Brandon Doughty run for no gain to the WKent 29,,
3rd and 7 at WKU 29,Brandon Doughty pass complete to Mitchell Henry for 14 yds to the WKent 43 for a 1ST down,,
1st and 10 at WKU 43,Brandon Doughty pass complete to Leon Allen for 3 yds to the WKent 46,,
2nd and 7 at WKU 46,"Brandon Doughty pass complete to Leon Allen for 54 yds for a TD, (Garrett Schwettman KICK)",0,7
"WKU DRIVE TOTALS: 5 plays, 74 yards, 2:14"
Texas San Antonio at 12:44,,UTSA,WKU
,"Mike Mugler kickoff for 52 yds, downed at the TexSA 13",0,7
1st and 10 at UTSA 13,David Glasco II run for 2 yds to the TexSA 15,,
2nd and 8 at UTSA 15,"Robinson pass complete to Mack for 4 yards to the UTSA19 (WILLIAMS, T.;JOHNSON, S.), PENALTY WKU offside defense (ROCKER, Gavin) 5 yards to the UTSA20, NO PLAY.",,
2nd and 3 at UTSA 20,Austin Robinson pass complete to Marcellus Mack for 14 yds to the TexSA 34 for a 1ST down,,
1st and 10 at UTSA 34,David Glasco II run for 2 yds to the TexSA 36,,
2nd and 8 at UTSA 36,"SHOT, Armstrong rush for no gain to the UTSA36 (THOMAS, Cam), PENALTY WKU face mask (THOMAS, Cam) 15 yards to the WKU49, 1ST DOWN UTSA, NO PLAY. for a 1ST down",,
1st and 10 at WKU 49,Austin Robinson pass incomplete,,
2nd and 10 at WKU 49,Austin Robinson run for a loss of 2 yards to the TexSA 49,,
,"Timeout TEXASSAN, clock 09:41",,
3rd and 12 at UTSA 49,Austin Robinson pass incomplete,,
4th and 12 at UTSA 49,Marcellus Mack run for 13 yds to the WKent 38 for a 1ST down,,
1st and 10 at WKU 38,Austin Robinson pass complete to Brady Jones for 5 yds to the WKent 33,,
2nd and 5 at WKU 33,"Austin Robinson sacked by Gavin Rocker for a loss of 6 yards to the WKent 39 Austin Robinson fumbled, recovered by WKent Gavin Rocker , return for 0 yards",,
"UTSA DRIVE TOTALS: 9 plays, 48 yards, 4:15"
Western Kentucky at 8:29,,UTSA,WKU
1st and 10 at WKU 39,Brandon Doughty pass complete to Willie McNeal for 8 yds to the WKent 47,0,7
2nd and 2 at WKU 47,Brandon Doughty pass incomplete to Willie McNeal,,
3rd and 2 at WKU 47,Brandon Doughty pass complete to Jared Dangerfield for 1 yd to the WKent 48,,
4th and 1 at WKU 48,Leon Allen run for a loss of 1 yard to the WKent 47,,
"WKU DRIVE TOTALS: 4 plays, 8 yards, 1:20"
