0235069420141004,,235,694
,"FLORIDA wins the coin toss, and defers. TENNESSEE to receive. FLORIDA defends.",,
1st Quarter Play-by-Play
Tennessee at 15:00,,FLA,TENN
,"Austin Hardin kickoff for 62 yds , Devrin Young return for 27 yds to the TENNESSEE 38 TENNESSEE Penalty, Personal Foul (15 Yards) to the Tenn 15",0,0
1st and 10 at TENN 15,Jalen Hurd run for 2 yds to the Tenn 17,,
2nd and 8 at TENN 17,Justin Worley pass complete to Marquez North for 5 yds to the Tenn 22,,
,"Timeout FLORIDA, clock 13:57",,
3rd and 3 at TENN 22,Justin Worley pass incomplete to Josh Malone,,
4th and 3 at TENN 22,"Matt Darr punt for 45 yds, fair catch by Andre Debose at the Fla 33",,
"TENN DRIVE TOTALS: 3 plays, 7 yards, 1:15"
Florida at 13:45,,FLA,TENN
1st and 10 at FLA 33,Matt Jones run for 1 yd to the Fla 34,0,0
2nd and 9 at FLA 34,Jeff Driskel run for 16 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Jeff Driskel run for 5 yds to the Tenn 45,,
2nd and 5 at TENN 45,Jeff Driskel pass complete to Demarcus Robinson for 4 yds to the Tenn 41,,
3rd and 1 at TENN 41,Jeff Driskel run for 3 yds to the Tenn 38 for a 1ST down,,
1st and 10 at TENN 38,Jeff Driskel pass incomplete to Demarcus Robinson,,
2nd and 10 at TENN 38,Kelvin Taylor run for a loss of 1 yard to the Tenn 39,,
3rd and 11 at TENN 39,Jeff Driskel pass complete to Kelvin Taylor for a loss of 2 yards to the Tenn 41,,
4th and 13 at TENN 41,"Kyle Christy punt for 35 yds, fair catch by Cameron Sutton at the Tenn 6",,
"FLA DRIVE TOTALS: 8 plays, 26 yards, 3:06"
Tennessee at 10:39,,FLA,TENN
1st and 10 at TENN 6,Justin Worley run for 4 yds to the Tenn 10,0,0
2nd and 6 at TENN 10,Jalen Hurd run for no gain to the Tenn 10,,
3rd and 6 at TENN 10,Justin Worley sacked by Antonio Morrison for a loss of 5 yards to the Tenn 5,,
4th and 11 at TENN 5,"Matt Darr punt for 40 yds , Andre Debose returns for no gain to the Fla 5 FLORIDA Penalty, Illegal Block (10 Yards) to the Fla 45",,
"TENN DRIVE TOTALS: 3 plays, -1 yard, 1:51"
Florida at 8:48,,FLA,TENN
1st and 10 at FLA 45,Matt Jones run for 3 yds to the Fla 48,0,0
2nd and 7 at FLA 48,Jeff Driskel pass complete to Latroy Pittman for 2 yds to the 50 yard line,,
3rd and 5 at 50,Jeff Driskel run for 7 yds to the Tenn 43 for a 1ST down,,
1st and 10 at TENN 43,Jeff Driskel pass incomplete to Demarcus Robinson,,
2nd and 10 at TENN 43,Jeff Driskel pass complete to Matt Jones for 4 yds to the Tenn 39,,
3rd and 6 at TENN 39,Jeff Driskel pass incomplete to Clay Burton,,
4th and 6 at TENN 39,"Kyle Christy punt for 32 yds , Cameron Sutton returns for no gain to the Tenn 7 Cameron Sutton fumbled, recovered by Tenn Cameron Sutton",,
"FLA DRIVE TOTALS: 6 plays, 16 yards, 2:30"
Tennessee at 6:18,,FLA,TENN
1st and 10 at TENN 7,Jalen Hurd run for 7 yds to the Tenn 14,0,0
2nd and 3 at TENN 14,Jalen Hurd run for 2 yds to the Tenn 16,,
3rd and 1 at TENN 16,"TENNESSEE Penalty, False Start (Jashon Robertson) to the Tenn 11",,
3rd and 6 at TENN 11,"Justin Worley pass complete to Daniel Helm for 13 yds to the Tenn 24 TENNESSEE Penalty, Illegal Block (-10 Yards) to the Tenn 14",,
3rd and 3 at TENN 14,Justin Worley pass complete to Marquez North for 8 yds to the Tenn 22 for a 1ST down,,
1st and 10 at TENN 22,Justin Worley pass complete to Josh Malone for 6 yds to the Tenn 28,,
2nd and 4 at TENN 28,Marlin Lane run for 3 yds to the Tenn 31,,
3rd and 1 at TENN 31,"TENNESSEE Penalty, False Start (Brendan Downs) to the Tenn 26",,
3rd and 6 at TENN 26,Justin Worley pass complete to Daniel Helm for 4 yds to the Tenn 30,,
4th and 2 at TENN 30,"Matt Darr punt for 40 yds, fair catch by Andre Debose at the Fla 30",,
"TENN DRIVE TOTALS: 7 plays, 23 yards, 3:46"
Florida at 2:32,,FLA,TENN
1st and 10 at FLA 30,Valdez Showers run for a loss of 5 yards to the Fla 25,0,0
2nd and 15 at FLA 25,Jeff Driskel run for 2 yds to the Fla 27,,
3rd and 13 at FLA 27,Jeff Driskel pass intercepted Cameron Sutton return for a loss of 1 yard to the Tenn 47,,
"FLA DRIVE TOTALS: 3 plays, -3 yards, 1:11"
Tennessee at 1:21,,FLA,TENN
1st and 10 at TENN 47,Justin Worley pass incomplete to Josh Malone,0,0
2nd and 10 at TENN 47,Justin Worley pass complete to Jalen Hurd for no gain to the Tenn 47,,
3rd and 10 at TENN 47,Justin Worley pass complete to Marquez North for 13 yds to the Fla 40 for a 1ST down,,
1st and 10 at FLA 40,Jalen Hurd run for 1 yd to the Fla 39,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Tennessee at 15:00,,FLA,TENN
2nd and 9 at FLA 39,Justin Worley pass complete to Josh Malone for 17 yds to the Fla 22 for a 1ST down,0,0
1st and 10 at FLA 22,Marlin Lane run for a loss of 1 yard to the Fla 23,,
2nd and 11 at FLA 23,Justin Worley pass complete to Von Pearson for 6 yds to the Fla 17,,
3rd and 5 at FLA 17,Justin Worley pass incomplete to Josh Malone,,
4th and 5 at FLA 17,Aaron Medley 36 yd FG GOOD,0,3
"TENN DRIVE TOTALS: 9 plays, 36 yards, 2:58"
Florida at 13:23,,FLA,TENN
,"Aaron Medley kickoff for 61 yds , Andre Debose return for 31 yds to the Fla 35",0,3
1st and 10 at FLA 35,Matt Jones run for 7 yds to the Fla 42,,
,"Timeout TENNESSEE, clock 12:50",,
2nd and 3 at FLA 42,Matt Jones run for 1 yd to the Fla 43,,
3rd and 2 at FLA 43,Jeff Driskel run for no gain to the Fla 43,,
4th and 2 at FLA 43,"Kyle Christy punt for 38 yds, fair catch by Cameron Sutton at the Tenn 19",,
"FLA DRIVE TOTALS: 3 plays, 8 yards, 1:54"
Tennessee at 11:29,,FLA,TENN
1st and 10 at TENN 19,Justin Worley pass complete to Jalen Hurd for 9 yds to the Tenn 28,0,3
2nd and 1 at TENN 28,Justin Worley pass complete to Josh Malone for 2 yds to the Tenn 30 for a 1ST down,,
1st and 10 at TENN 30,Marlin Lane run for 1 yd to the Tenn 31,,
2nd and 9 at TENN 31,Justin Worley pass complete to Pig Howard for 25 yds to the Fla 44 for a 1ST down,,
1st and 10 at FLA 44,Pig Howard run for 5 yds to the Fla 39,,
2nd and 5 at FLA 39,Justin Worley pass complete to Marquez North for no gain to the Fla 39,,
3rd and 5 at FLA 39,Justin Worley pass complete to Johnathon Johnson for 2 yds to the Fla 37,,
4th and 3 at FLA 37,Matt Darr punt for 37 yds for a touchback,,
"TENN DRIVE TOTALS: 7 plays, 44 yards, 3:03"
Florida at 8:26,,FLA,TENN
1st and 10 at FLA 20,Jeff Driskel pass complete to Quinton Dunbar for 6 yds to the Fla 26,0,3
2nd and 4 at FLA 26,Matt Jones run for 7 yds to the Fla 33 for a 1ST down,,
1st and 10 at FLA 33,Jeff Driskel pass complete to Clay Burton for 5 yds to the Fla 38,,
2nd and 5 at FLA 38,Jeff Driskel pass incomplete to Latroy Pittman,,
3rd and 5 at FLA 38,Jeff Driskel pass complete to Latroy Pittman for 11 yds to the Fla 49 for a 1ST down,,
1st and 10 at FLA 49,Matt Jones run for 16 yds to the Tenn 35 for a 1ST down,,
1st and 10 at TENN 35,Matt Jones run for 1 yd to the Tenn 34,,
2nd and 9 at TENN 34,Jeff Driskel run for a loss of 1 yard to the Tenn 35,,
3rd and 10 at TENN 35,Jeff Driskel pass incomplete to Demarcus Robinson,,
4th and 10 at TENN 35,"FLORIDA Penalty, Delay of Game (-5 Yards) to the Tenn 40",,
4th and 15 at TENN 40,"Kyle Christy punt for 23 yds, fair catch by Cameron Sutton at the Tenn 17",,
"FLA DRIVE TOTALS: 9 plays, 40 yards, 3:26"
Tennessee at 5:00,,FLA,TENN
1st and 10 at TENN 18,Jalen Hurd run for 4 yds to the Tenn 22,0,3
2nd and 6 at TENN 22,"Worley, Justin pass complete to Hurd, Jalen for 5 yards to the TENNESSEE27, PENALTY TENNESSEE ineligible downfield on pass 5 yards to the TENNESSEE17, NO PLAY.",,
2nd and 11 at TENN 17,Marlin Lane run for 5 yds to the Tenn 22,,
3rd and 6 at TENN 22,"TENNESSEE Penalty, False Start (-5 Yards) to the Tenn 17",,
3rd and 11 at TENN 17,Justin Worley pass complete to Pig Howard for 21 yds to the Tenn 38 for a 1ST down,,
1st and 10 at TENN 38,Marlin Lane run for 2 yds to the Tenn 40,,
2nd and 8 at TENN 40,Justin Worley pass complete to Jalen Hurd for a loss of 5 yards to the Tenn 35,,
3rd and 13 at TENN 35,Justin Worley sacked by Bryan Cox for a loss of 13 yards to the Tenn 22,,
4th and 26 at TENN 22,"Matt Darr punt for 47 yds, punt out-of-bounds at the Fla 31",,
"TENN DRIVE TOTALS: 6 plays, 4 yards, 3:01"
Florida at 1:59,,FLA,TENN
1st and 10 at FLA 31,Matt Jones run for 11 yds to the Fla 42 for a 1ST down,0,3
1st and 10 at FLA 42,Jeff Driskel pass complete to Matt Jones for 4 yds to the Fla 46,,
2nd and 6 at FLA 46,Jeff Driskel pass incomplete to Latroy Pittman,,
3rd and 6 at FLA 46,Jeff Driskel pass complete to Demarcus Robinson for 15 yds to the Tenn 39 for a 1ST down,,
1st and 10 at TENN 39,Jeff Driskel run for 1 yd to the Tenn 38,,
2nd and 9 at TENN 38,Jeff Driskel pass incomplete to Latroy Pittman,,
3rd and 9 at TENN 38,Jeff Driskel pass complete to Matt Jones for a loss of 1 yard to the Tenn 39,,
4th and 10 at TENN 39,"FLORIDA Penalty, Delay of Game (-5 Yards) to the Tenn 44",,
,End of 2nd Quarter,,
"FLA DRIVE TOTALS: 7 plays, 25 yards, 1:59"
3rd Quarter Play-by-Play
Florida at 15:00,,FLA,TENN
,"Aaron Medley kickoff for 65 yds , Andre Debose return for 19 yds to the Fla 19",0,3
1st and 10 at FLA 19,"Jeff Driskel pass intercepted Jalen Reeves-Maybin return for 1 yd to the Fla 26 FLORIDA Penalty, Personal Foul (13 Yards) to the Fla 13",,
"FLA DRIVE TOTALS: 1 play, 0 yards, 0:17"
Tennessee at 14:43,,FLA,TENN
1st and 10 at FLA 13,"Justin Worley pass intercepted, touchback. Vernon Hargreaves return for no gain",0,3
"TENN DRIVE TOTALS: 1 play, 0 yards, 0:07"
Florida at 14:36,,FLA,TENN
1st and 10 at FLA 20,Jeff Driskel pass complete to Demarcus Robinson for 11 yds to the Fla 31 for a 1ST down,0,3
1st and 10 at FLA 31,Jeff Driskel run for 16 yds to the Fla 47 for a 1ST down,,
1st and 10 at FLA 47,Matt Jones run for 2 yds to the Fla 49,,
2nd and 8 at FLA 49,Matt Jones run for 2 yds to the Tenn 49,,
3rd and 6 at TENN 49,Jeff Driskel sacked by Derek Barnett for a loss of 10 yards to the Fla 41,,
4th and 16 at FLA 41,"Kyle Christy punt for 44 yds, fair catch by Cameron Sutton at the Tenn 15",,
"FLA DRIVE TOTALS: 5 plays, 21 yards, 2:24"
Tennessee at 12:12,,FLA,TENN
1st and 10 at TENN 15,Marlin Lane run for 4 yds to the Tenn 19,0,3
2nd and 6 at TENN 19,Marlin Lane run for no gain to the Tenn 19,,
3rd and 6 at TENN 19,Justin Worley pass incomplete to Pig Howard,,
4th and 6 at TENN 19,"Matt Darr punt for 61 yds, downed at the Fla 20",,
"TENN DRIVE TOTALS: 3 plays, 4 yards, 1:24"
Florida at 10:48,,FLA,TENN
1st and 10 at FLA 20,Jeff Driskel pass incomplete to Demarcus Robinson,0,3
2nd and 10 at FLA 20,Kelvin Taylor run for 6 yds to the Fla 26,,
3rd and 4 at FLA 26,Jeff Driskel pass intercepted Todd Kelly Jr. return for 21 yds to the Fla 17,,
"FLA DRIVE TOTALS: 3 plays, 6 yards, 0:46"
Tennessee at 10:02,,FLA,TENN
1st and 10 at FLA 17,Justin Worley pass incomplete to Marquez North,0,3
2nd and 10 at FLA 17,Justin Worley pass complete to Devrin Young for a loss of 3 yards to the Fla 20,,
3rd and 13 at FLA 20,Justin Worley pass incomplete to Pig Howard,,
4th and 13 at FLA 20,Aaron Medley 38 yd FG GOOD,0,6
"TENN DRIVE TOTALS: 4 plays, -3 yards, 0:38"
Florida at 9:24,,FLA,TENN
,"Aaron Medley kickoff for 63 yds , Andre Debose return for 16 yds to the Fla 18",0,6
1st and 10 at FLA 18,"Matt Jones run for 4 yds to the Fla 22 Matt Jones fumbled, recovered by Fla Matt Jones",,
2nd and 6 at FLA 22,Jeff Driskel run for 5 yds to the Fla 27,,
3rd and 1 at FLA 27,Jeff Driskel run for 3 yds to the Fla 30 for a 1ST down,,
1st and 10 at FLA 30,Matt Jones run for no gain to the Fla 30,,
2nd and 10 at FLA 30,Jeff Driskel sacked by Curt Maggitt for a loss of 7 yards to the Fla 23,,
3rd and 17 at FLA 23,Matt Jones run for 9 yds to the Fla 32,,
4th and 8 at FLA 32,"Kyle Christy punt for 40 yds , Cameron Sutton returns for 4 yds to the Tenn 32",,
"FLA DRIVE TOTALS: 6 plays, 14 yards, 3:54"
Tennessee at 5:30,,FLA,TENN
1st and 10 at TENN 32,Devrin Young run for 7 yds to the Tenn 39,0,6
2nd and 3 at TENN 39,Justin Worley pass complete to Devrin Young for 18 yds to the Fla 43 for a 1ST down,,
