0388023120141018,,388,231
,"MARSHALL wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Marshall at 15:00,,MAR,FI
,"Austin Taylor kickoff for 62 yds , Deandre Reaves return for 17 yds to the Marsh 20",0,0
1st and 10 at MRSH 20,Devon Johnson run for 1 yd to the Marsh 21,,
2nd and 9 at MRSH 21,Rakeem Cato pass complete to Eric Frohnapfel for 6 yds to the Marsh 27,,
3rd and 3 at MRSH 27,Rakeem Cato pass complete to Tommy Shuler for 4 yds to the Marsh 31 for a 1ST down,,
1st and 10 at MRSH 31,Rakeem Cato pass incomplete to Angelo Jean-Louis,,
2nd and 10 at MRSH 31,Devon Johnson run for 10 yds to the Marsh 41 for a 1ST down,,
1st and 10 at MRSH 41,Devon Johnson run for 2 yds to the Marsh 43,,
2nd and 8 at MRSH 43,Rakeem Cato pass incomplete to Angelo Jean-Louis,,
3rd and 8 at MRSH 43,Rakeem Cato pass incomplete to Angelo Jean-Louis,,
4th and 8 at MRSH 43,"Tyler Williams punt for 52 yds, downed at the FlaIn 5",,
"MRSH DRIVE TOTALS: 8 plays, 23 yards, 2:26"
Florida Intl at 12:34,,MAR,FI
1st and 10 at FIU 5,Alex McGough pass complete to Jonnu Smith for 5 yds to the FlaIn 10,0,0
2nd and 5 at FIU 10,Alex Gardner run for 3 yds to the FlaIn 13,,
3rd and 2 at FIU 13,Alex McGough run for 3 yds to the FlaIn 16 for a 1ST down,,
1st and 10 at FIU 16,Alex McGough pass complete to Jonnu Smith for 24 yds to the FlaIn 40 for a 1ST down,,
1st and 10 at FIU 40,Alex McGough pass incomplete to Glenn Coleman,,
2nd and 10 at FIU 40,"Alex Gardner run for 3 yds to the FlaIn 43 FLORIDA INTL Penalty, Face Mask (15 yards) (NA) to the FlaIn 28",,
2nd and 22 at FIU 28,Alex McGough pass incomplete to Alex Gardner,,
3rd and 22 at FIU 28,"Alex McGough pass incomplete to u""De'Andre Jasper""",,
4th and 22 at FIU 28,"Jose Laphitzondo punt for 42 yds , Tommy Shuler returns for 12 yds to the Marsh 42",,
"FIU DRIVE TOTALS: 8 plays, 23 yards, 2:34"
Marshall at 10:00,,MAR,FI
1st and 10 at MRSH 42,Remi Watson run for 4 yds to the Marsh 46,0,0
2nd and 6 at MRSH 46,Remi Watson run for 2 yds to the Marsh 48,,
3rd and 4 at MRSH 48,"MARSHALL Penalty, False Start (Trevor Mendelson) to the Marsh 43",,
3rd and 9 at MRSH 43,Rakeem Cato pass complete to Eric Frohnapfel for 12 yds to the FlaIn 45 for a 1ST down,,
1st and 10 at FIU 45,"MARSHALL Penalty, False Start (NA) to the 50 yard line",,
1st and 15 at 50,Remi Watson run for 7 yds to the FlaIn 43,,
2nd and 8 at FIU 43,Rakeem Cato pass incomplete to Tommy Shuler,,
3rd and 8 at FIU 43,Rakeem Cato pass incomplete to Angelo Jean-Louis,,
4th and 8 at FIU 43,Tyler Williams punt for 43 yds for a touchback,,
"MRSH DRIVE TOTALS: 6 plays, 15 yards, 2:29"
Florida Intl at 7:31,,MAR,FI
1st and 10 at FIU 20,Alex Gardner run for 11 yds to the FlaIn 31 for a 1ST down,0,0
1st and 10 at FIU 31,"u""De'Andre Jasper"",  run for 10 yds to the FlaIn 41 for a 1ST down",,
1st and 10 at FIU 41,Alex Gardner run for 3 yds to the FlaIn 44,,
2nd and 7 at FIU 44,Alex Gardner run for 5 yds to the FlaIn 49,,
3rd and 2 at FIU 49,Lamarq Caldwell run for 5 yds to the Marsh 46 for a 1ST down,,
