0503050920140906,,503,509
,NIU wins toss- defers. NU will receive and defend south goal.,,
1st Quarter Play-by-Play
Northwestern at 15:00,,NIU,NU
,"Tyler Wedel kickoff for 55 yds , Tim Hanrahan return for 16 yds to the Nwest 26",0,0
1st and 10 at NW 26,Treyvon Green run for 7 yds to the Nwest 33,,
2nd and 3 at NW 33,Trevor Siemian pass incomplete to Kyle Prater,,
3rd and 3 at NW 33,Trevor Siemian pass complete to Cameron Dickerson for 16 yds to the Nwest 49 for a 1ST down,,
1st and 10 at NW 49,Treyvon Green run for a loss of 1 yard to the Nwest 48,,
2nd and 11 at NW 48,Trevor Siemian pass incomplete to N/A,,
3rd and 11 at NW 48,Trevor Siemian pass incomplete to N/A,,
4th and 11 at NW 48,"Chris Gradone punt for 38 yds , Tommylee Lewis returns for a loss of 1 yard to the NoIll 13",,
"NW DRIVE TOTALS: 6 plays, 22 yards, 1:32"
Northern Illinois at 13:28,,NIU,NU
1st and 10 at NIU 13,Akeem Daniels run for no gain to the NoIll 13,0,0
2nd and 10 at NIU 13,"Matt McIntosh pass complete to u""Da'Ron Brown"",  for 9 yds to the NoIll 22",,
3rd and 1 at NIU 22,Matt McIntosh pass incomplete to Tommylee Lewis,,
4th and 1 at NIU 22,"Tyler Wedel punt for 57 yds , Ibraheim Campbell returns for 7 yds to the Nwest 28",,
"NIU DRIVE TOTALS: 3 plays, 9 yards, 0:57"
Northwestern at 12:31,,NIU,NU
1st and 10 at NW 28,Trevor Siemian pass complete to Stephen Buckley for 4 yds to the Nwest 32,0,0
2nd and 6 at NW 32,Justin Jackson run for 3 yds to the Nwest 35,,
3rd and 3 at NW 35,Trevor Siemian pass complete to Cameron Dickerson for 9 yds to the Nwest 44 for a 1ST down,,
1st and 10 at NW 44,Trevor Siemian sacked by Rasheen Lemon for a loss of 7 yards to the Nwest 37,,
2nd and 17 at NW 37,Solomon Vault run for 7 yds to the Nwest 44,,
3rd and 10 at NW 44,Trevor Siemian pass incomplete to Kyle Prater,,
4th and 10 at NW 44,"Chris Gradone punt for 39 yds , Tommylee Lewis returns for 2 yds to the NoIll 19",,
"NW DRIVE TOTALS: 6 plays, 16 yards, 2:43"
Northern Illinois at 9:48,,NIU,NU
1st and 10 at NIU 19,Matt McIntosh pass complete to Akeem Daniels for 9 yds to the NoIll 28,0,0
2nd and 1 at NIU 28,Matt McIntosh run for no gain to the NoIll 28,,
3rd and 1 at NIU 28,Akeem Daniels run for no gain to the NoIll 28,,
4th and 1 at NIU 28,"Tyler Wedel punt for 41 yds, downed at the Nwest 31",,
"NIU DRIVE TOTALS: 3 plays, 9 yards, 1:33"
Northwestern at 8:15,,NIU,NU
