0229046320140830,,229,463
,"NEBRASKA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Nebraska at 15:00,,FAU,NEB
,"Greg Joseph kickoff for 65 yds , Alonzo Moore return for 14 yds to the Neb 14",0,0
1st and 10 at NEB 14,Ameer Abdullah run for 8 yds to the Neb 22,,
2nd and 2 at NEB 22,Tommy Armstrong Jr. run for 1 yd to the Neb 23,,
3rd and 1 at NEB 23,Ameer Abdullah run for 1 yd to the Neb 24 for a 1ST down,,
1st and 10 at NEB 24,Ameer Abdullah run for 3 yds to the Neb 27,,
2nd and 7 at NEB 27,"Ameer Abdullah run for 3 yds to the Neb 30 NEBRASKA Penalty, Illegal Block (-10 Yards) to the Neb 20",,
2nd and 14 at NEB 20,"NEBRASKA Penalty, Illegal Motion (-5 Yards) to the Neb 15",,
2nd and 19 at NEB 15,Tommy Armstrong Jr. run for 12 yds to the Neb 27,,
3rd and 7 at NEB 27,Tommy Armstrong Jr. pass complete to Kenny Bell for 29 yds to the FlAtl 44 for a 1ST down,,
1st and 10 at FAU 44,Ameer Abdullah run for 4 yds to the FlAtl 40,,
2nd and 6 at FAU 40,Ameer Abdullah run for no gain to the FlAtl 40,,
3rd and 6 at FAU 40,Tommy Armstrong Jr. pass complete to Sam Cotton for 10 yds to the FlAtl 30 for a 1ST down,,
1st and 10 at FAU 30,Imani Cross run for 25 yds to the FlAtl 5 for a 1ST down,,
1st and Goal at FAU 5,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
2nd and Goal at FAU 5,"Tommy Armstrong Jr. run for 5 yds for a TD, (Drew Brown KICK)",0,7
"NEB DRIVE TOTALS: 13 plays, 86 yards, 5:41"
Florida Atlantic at 9:19,,FAU,NEB
,Mauro Bondi kickoff for 65 yds for a touchback,0,7
1st and 10 at FAU 25,Lucky Whitehead run for a loss of 3 yards to the FlAtl 22,,
2nd and 13 at FAU 22,Jaquez Johnson pass complete to Alex Deleon for 8 yds to the FlAtl 30,,
3rd and 5 at FAU 30,Jaquez Johnson pass complete to Tony Moore for 15 yds to the FlAtl 45 for a 1ST down,,
1st and 10 at FAU 45,Jaquez Johnson pass complete to Lucky Whitehead for 6 yds to the Neb 49,,
2nd and 4 at NEB 49,Jaquez Johnson run for 7 yds to the Neb 42 for a 1ST down,,
1st and 10 at NEB 42,Greg Hankerson pass complete to Jaquez Johnson for no gain to the Neb 42,,
2nd and 10 at NEB 42,Jaquez Johnson pass incomplete to Henry Bussey,,
3rd and 10 at NEB 42,Jaquez Johnson pass complete to Alex Deleon for 10 yds to the Neb 32 for a 1ST down,,
1st and 10 at NEB 32,Tony Moore run for a loss of 2 yards to the Neb 34,,
2nd and 12 at NEB 34,Jaquez Johnson run for 14 yds to the Neb 20 for a 1ST down,,
1st and 10 at NEB 20,"Jaquez Johnson pass complete to Lucky Whitehead for 20 yds for a TD, (Greg Joseph KICK)",7,7
"FAU DRIVE TOTALS: 11 plays, 75 yards, 4:23"
Nebraska at 4:56,,FAU,NEB
,Greg Joseph kickoff for 65 yds for a touchback,7,7
1st and 10 at NEB 25,"Tommy Armstrong Jr. pass complete to Jordan Westerkamp for 7 yds to the Neb 32 NEBRASKA Penalty, Illegal Block (Jamal Turner) to the Neb 22",,
1st and 13 at NEB 22,Ameer Abdullah run for 11 yds to the Neb 33,,
2nd and 2 at FAU 33,"Ameer Abdullah run for 27 yds to the NEBRASKA 40 for a 1ST down NEBRASKA Penalty, Offensive Holding (Kenny Bell) to the 50 yard line for a 1ST down",,
1st and 10 at 50,Tommy Armstrong Jr. pass incomplete to Jordan Westerkamp,,
2nd and 10 at 50,Tommy Armstrong Jr. pass complete to Taariq Allen for 3 yds to the FlAtl 47,,
3rd and 7 at FAU 47,Tommy Armstrong Jr. pass complete to Jordan Westerkamp for 12 yds to the FlAtl 35 for a 1ST down,,
1st and 10 at FAU 35,Terrell Newby run for no gain to the FlAtl 35,,
2nd and 10 at FAU 35,"Tommy Armstrong Jr. pass complete to Ameer Abdullah for 9 yds to the FlAtl 26 NEBRASKA Penalty, Offensive Holding (Mark Pelini) to the FlAtl 36",,
2nd and 11 at FAU 36,"Tommy Armstrong Jr. pass complete to Jordan Westerkamp for 36 yds for a TD, (Drew Brown KICK)",7,14
"NEB DRIVE TOTALS: 9 plays, 75 yards, 3:34"
Florida Atlantic at 1:22,,FAU,NEB
,"Mauro Bondi kickoff for 65 yds , Lucky Whitehead return for 44 yds to the FlAtl 44",7,14
1st and 10 at FAU 44,Jaquez Johnson run for 2 yds to the FlAtl 46,,
2nd and 8 at FAU 46,Tony Moore run for 1 yd to the FlAtl 47,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Florida Atlantic at 15:00,,FAU,NEB
3rd and 7 at FAU 47,Jaquez Johnson pass incomplete,7,14
4th and 7 at FAU 47,"FLA ATLANTIC Penalty, Delay of Game (-5 Yards) to the FlAtl 42",,
4th and 12 at FAU 42,"Dalton Schomp punt for 36 yds , Kenny Bell returns for 2 yds to the Neb 24",,
"FAU DRIVE TOTALS: 3 plays, -2 yards, 1:26"
Nebraska at 14:48,,FAU,NEB
1st and 10 at NEB 24,Ameer Abdullah run for 6 yds to the Neb 30,7,14
2nd and 4 at NEB 30,Tommy Armstrong Jr. run for 16 yds to the Neb 46 for a 1ST down,,
1st and 10 at NEB 46,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
2nd and 10 at NEB 46,Ameer Abdullah run for 15 yds to the FlAtl 39 for a 1ST down,,
1st and 10 at FAU 39,Ameer Abdullah run for 12 yds to the FlAtl 27 for a 1ST down,,
1st and 10 at FAU 27,Tommy Armstrong Jr. pass incomplete to Alonzo Moore,,
2nd and 10 at FAU 27,Tommy Armstrong Jr. pass incomplete to Alonzo Moore,,
3rd and 10 at FAU 27,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
4th and 10 at FAU 27,Drew Brown 44 yd FG GOOD,7,17
"NEB DRIVE TOTALS: 9 plays, 49 yards, 2:30"
Florida Atlantic at 12:18,,FAU,NEB
,Mauro Bondi kickoff for 65 yds for a touchback,7,17
1st and 10 at FAU 25,Jaquez Johnson pass incomplete to Alex Deleon,,
3rd and 8 at FAU 27,"NEBRASKA Penalty, Defensive Holding (10 Yards) to the FlAtl 37 for a 1ST down",,
2nd and 10 at FAU 25,Jay Warren run for 2 yds to the FlAtl 27,,
1st and 10 at FAU 37,Jay Warren run for 14 yds to the Neb 49 for a 1ST down,,
1st and 10 at NEB 49,Jay Warren run for 5 yds to the Neb 44,,
2nd and 5 at NEB 44,Jaquez Johnson pass complete to Lucky Whitehead for 2 yds to the Neb 42,,
3rd and 3 at NEB 42,Jay Warren run for 3 yds to the Neb 39 for a 1ST down,,
,"Timeout FLA ATLANTIC, clock 08:52",,
1st and 10 at NEB 39,Jay Warren run for 11 yds to the Neb 28 for a 1ST down,,
1st and 10 at NEB 28,Jaquez Johnson pass incomplete to Derek Moise,,
2nd and 10 at NEB 28,Jaquez Johnson pass incomplete to Jay Warren,,
,"Timeout FLA ATLANTIC, clock 08:19",,
3rd and 10 at NEB 28,Jaquez Johnson pass incomplete to William Dukes,,
