0366003720140927,,366,37
,"AUBURN wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Auburn at 15:00,,LT,AUB
,"Jonathan Barnes kickoff for 65 yds , Corey Grant return for 22 yds to the Aub 22",0,0
1st and 10 at INST 22,Nick Marshall pass complete to Ricardo Louis for 11 yds to the Aub 33 for a 1ST down,,
1st and 10 at AUB 33,Cameron Artis-Payne run for no gain to the Aub 33,,
2nd and 10 at AUB 33,Cameron Artis-Payne run for 6 yds to the Aub 39,,
3rd and 4 at AUB 39,Corey Grant run for a loss of 2 yards to the Aub 37,,
4th and 6 at AUB 37,"Daniel Carlson punt for 35 yds, fair catch by Trent Taylor at the LaTch 28",,
"AUB DRIVE TOTALS: 4 plays, 15 yards, 2:07"
Louisiana Tech at 12:53,,LT,AUB
1st and 10 at LT 28,Cody Sokol pass complete to Kenneth Dixon for 5 yds to the LaTch 33,0,0
2nd and 5 at LT 33,"Cody Sokol pass incomplete to Hunter Lee, broken up by DaVonte Lambert",,
3rd and 5 at LT 33,Cody Sokol pass complete to Cody Sokol for 3 yds to the LaTch 36,,
4th and 2 at LT 36,"Logan McPherson punt for 40 yds, punt out-of-bounds at the Aub 24",,
"LT DRIVE TOTALS: 3 plays, 8 yards, 1:25"
Auburn at 11:28,,LT,AUB
1st and 10 at AUB 24,Cameron Artis-Payne run for 2 yds to the Aub 26,0,0
2nd and 8 at AUB 26,Cameron Artis-Payne run for 2 yds to the Aub 28,,
3rd and 6 at AUB 28,"Nick Marshall pass incomplete to u""D'haquille Williams""",,
4th and 6 at AUB 28,"Daniel Carlson punt for 34 yds, downed at the LaTch 38",,
"AUB DRIVE TOTALS: 3 plays, 4 yards, 1:07"
Louisiana Tech at 10:21,,LT,AUB
1st and 10 at LT 38,Kenneth Dixon run for 1 yd to the LaTch 39,0,0
2nd and 9 at LT 39,"Hunter Lee run for 9 yds to the LaTch 48 LOUISIANA TECH Penalty, Offensive Holding (Carlos Henderson) to the LaTch 38",,
2nd and 10 at LT 38,Carlos Henderson run for 5 yds to the LaTch 43,,
3rd and 5 at LT 43,Cody Sokol pass intercepted Montravius Adams return for 36 yds to the LaTch 5,,
"LT DRIVE TOTALS: 4 plays, 5 yards, 1:46"
Auburn at 8:35,,LT,AUB
1st and Goal at LT 5,"Cameron Artis-Payne run for 5 yds for a TD, (Daniel Carlson KICK)",0,7
"AUB DRIVE TOTALS: 1 play, 5 yards, 0:07"
Louisiana Tech at 8:28,,LT,AUB
,"Daniel Carlson kickoff for 65 yds , Carlos Henderson return for 37 yds to the LaTch 37",0,7
1st and 10 at LT 37,Kenneth Dixon run for 5 yds to the LaTch 42,,
2nd and 5 at LT 42,Kenneth Dixon run for 1 yd to the LaTch 43,,
3rd and 4 at LT 43,Cody Sokol pass complete to Paul Turner for 5 yds to the LaTch 48 for a 1ST down,,
1st and 10 at LT 48,Cody Sokol pass incomplete to Trent Taylor,,
2nd and 10 at LT 48,Kenneth Dixon run for 2 yds to the 50 yard line,,
3rd and 8 at 50,Cody Sokol pass incomplete to Hunter Lee,,
4th and 8 at 50,"Logan McPherson punt for 34 yds, fair catch by Quan Bray at the Aub 16",,
"LT DRIVE TOTALS: 6 plays, 13 yards, 2:42"
Auburn at 5:46,,LT,AUB
1st and 10 at AUB 16,Nick Marshall run for 13 yds to the Aub 29 for a 1ST down,0,7
1st and 10 at AUB 29,Cameron Artis-Payne run for no gain to the Aub 29,,
2nd and 10 at AUB 29,Nick Marshall run for 31 yds to the LaTch 40 for a 1ST down,,
1st and 10 at LT 40,Nick Marshall pass complete to Ricardo Louis for 14 yds to the LaTch 26 for a 1ST down,,
1st and 10 at LT 26,Nick Marshall run for 3 yds to the LaTch 23,,
2nd and 7 at LT 23,"Nick Marshall pass incomplete to Quan Brayu"", broken up by Le'Vander Liggins""",,
3rd and 7 at LT 23,Nick Marshall pass incomplete to Melvin Ray,,
4th and 7 at LT 23,Daniel Carlson 41 yd FG MISSED,,
"AUB DRIVE TOTALS: 8 plays, 61 yards, 2:19"
Louisiana Tech at 3:27,,LT,AUB
1st and 10 at LT 24,Kenneth Dixon run for a loss of 4 yards to the LaTch 20,0,7
2nd and 14 at LT 20,Cody Sokol pass incomplete,,
3rd and 14 at LT 20,Cody Sokol pass incomplete to Paul Turner,,
4th and 14 at LT 20,"Logan McPherson punt for 45 yds , Quan Bray returns for 22 yds to the LaTch 43",,
