0669052120140906,,669,521
,"MSU won the toss, deferred, OSU will receive and defend East goal.",,
1st Quarter Play-by-Play
Oklahoma State at 15:00,,MOS,OKST
,"Marcelo Bonani kickoff for 43 yds , Tyreek Hill return for no gain to the OKSt 22",0,0
1st and 10 at OKST 22,J.W. Walsh pass complete to Jhajuan Seales for 7 yds to the OKSt 29,,
2nd and 3 at OKST 29,J.W. Walsh pass complete to Marcell Ateman for 4 yds to the OKSt 33 for a 1ST down,,
1st and 10 at OKST 33,"Walsh, J.W. pass incomplete to Sheperd, B., PENALTY MSU pass interference (Cal Schaffitzel) 15 yards to the OSU48, 1ST DOWN OSU, NO PLAY. for a 1ST down",,
1st and 10 at ,"Hill, Tyreek rush for 10 yards to the MSU42 (Cal Schaffitzel), PENALTY MSU personal foul off-setting, PENALTY OSU illegal cut off-setting, NO PLAY.",,
1st and 10 at OKST 48,J.W. Walsh pass complete to Brandon Sheperd for 13 yds to the MoSt 39 for a 1ST down,,
1st and 10 at MOSU 39,J.W. Walsh pass complete to Brandon Sheperd for 4 yds to the MoSt 35,,
2nd and 6 at MOSU 35,J.W. Walsh pass incomplete to Brandon Sheperd,,
3rd and 6 at MOSU 35,J.W. Walsh run for 15 yds to the MoSt 20 for a 1ST down,,
1st and 10 at MOSU 20,J.W. Walsh run for a loss of 1 yard to the MoSt 21,,
2nd and 11 at MOSU 21,Rennie Childs run for 2 yds to the MoSt 19,,
3rd and 9 at MOSU 19,"J.W. Walsh pass incomplete, broken up by Andrew Beisel",,
4th and 9 at MOSU 19,Ben Grogan 37 yd FG GOOD,0,3
"OKST DRIVE TOTALS: 10 plays, 59 yards, 3:22"
Missouri State at 11:38,,MOS,OKST
,"Kip Smith kickoff for 59 yds , Lemarcus Stewart return for 28 yds to the MoSt 34",0,3
1st and 10 at MOSU 34,Phoenix Johnson run for a loss of 3 yards to the MoSt 31,,
2nd and 13 at MOSU 31,Kierra Harris sacked by James Castleman and Jimmy Bean for a loss of 2 yards to the MoSt 29,,
3rd and 15 at MOSU 29,Phoenix Johnson run for 9 yds to the MoSt 38,,
4th and 6 at MOSU 38,"Chris Sullens punt for 35 yds , Tyreek Hill returns for 37 yds to the MoSt 36",,
"MOST DRIVE TOTALS: 3 plays, 4 yards, 2:04"
Oklahoma State at 9:34,,MOS,OKST
1st and 10 at MOSU 36,J.W. Walsh pass complete to Tyreek Hill for 2 yds to the MoSt 34,0,3
2nd and 8 at MOSU 34,J.W. Walsh pass incomplete to N/A,,
3rd and 8 at MOSU 34,J.W. Walsh pass incomplete to N/A,,
4th and 8 at MOSU 34,Ben Grogan 51 yd FG MISSED,,
"OKST DRIVE TOTALS: 4 plays, 2 yards, 0:52"
Missouri State at 8:42,,MOS,OKST
1st and 10 at MOSU 34,Phoenix Johnson run for 4 yds to the MoSt 38,0,3
2nd and 6 at MOSU 38,Kierra Harris pass complete to Zac Hoover for 17 yds to the OKSt 45 for a 1ST down,,
1st and 10 at OKST 45,Kierra Harris pass incomplete to N/A,,
2nd and 10 at OKST 45,Kierra Harris sacked by Jimmy Bean for a loss of 7 yards to the MoSt 48,,
3rd and 17 at MOSU 48,Phoenix Johnson run for 3 yds to the OKSt 49,,
4th and 14 at OKST 49,Chris Sullens punt blocked by Jordan Sterns blocked by Jordan Sterns  Jordan Sterns return for 19 yds to the MoSt 21,,
"MOST DRIVE TOTALS: 5 plays, 17 yards, 2:44"
Oklahoma State at 5:58,,MOS,OKST
1st and 10 at MOSU 21,"OKLAHOMA ST Penalty, Offensive holding (N/A) to the MoSt 31",0,3
1st and 20 at MOSU 31,J.W. Walsh run for 20 yds to the MoSt 11 for a 1ST down,,
1st and 10 at MOSU 11,Rennie Childs run for 1 yd to the MoSt 10,,
2nd and 9 at MOSU 10,J.W. Walsh run for 8 yds to the MoSt 2,,
3rd and 1 at MOSU 2,Rennie Childs run for no gain to the MoSt 2,,
4th and 1 at MOSU 2,"Rennie Childs run for 2 yds for a TD, (Ben Grogan KICK)",0,10
"OKST DRIVE TOTALS: 5 plays, 21 yards, 2:14"
Missouri State at 3:44,,MOS,OKST
,Kip Smith kickoff for 65 yds for a touchback,0,10
1st and 10 at MOSU 25,Kierra Harris pass complete to Maddy Johnson for 42 yds to the OKSt 33 for a 1ST down,,
1st and 10 at OKST 33,Calan Crowder run for a loss of 1 yard to the OKSt 34,,
2nd and 11 at OKST 34,Kierra Harris pass incomplete to N/A,,
3rd and 11 at OKST 34,"Kierra Harris pass complete to Julian Burton for 34 yds for a TD, (Marcelo Bonani BLOCKED)",6,10
"MOST DRIVE TOTALS: 4 plays, 75 yards, 1:10"
Oklahoma State at 2:34,,MOS,OKST
,"Marcelo Bonani kickoff for 45 yds , James Washington return for 22 yds to the OKLAST 43 MISSOURI ST Penalty, Defensive offside (-5 Yards) to the OKSt 47",6,10
1st and 10 at OKST 47,Tyreek Hill run for 11 yds to the MoSt 42 for a 1ST down,,
1st and 10 at MOSU 42,Daxx Garman pass complete to David Glidden for no gain to the MoSt 42,,
2nd and 10 at MOSU 42,"Daxx Garman pass incomplete, broken up by Dylan Cole",,
3rd and 10 at MOSU 42,Daxx Garman pass complete to David Glidden for 15 yds to the MoSt 27 for a 1ST down,,
1st and 10 at ,"Garman, Daxx pass complete to Lacy, Chris for 2 yards to the MSU25, out-of-bounds, PENALTY OSU illegal block off-setting, PENALTY MSU substitution infraction off-setting, NO PLAY.",,
1st and 10 at MOSU 27,Daxx Garman pass incomplete to Jhajuan Seales,,
2nd and 10 at MOSU 27,Tyreek Hill run for a loss of 2 yards to the MoSt 29,,
3rd and 12 at MOSU 29,Daxx Garman pass incomplete to Brandon Sheperd,,
4th and 12 at MOSU 29,Ben Grogan 46 yd FG MISSED,,
"OKST DRIVE TOTALS: 8 plays, 24 yards, 2:17"
Missouri State at 0:17,,MOS,OKST
1st and 10 at MOSU 29,Calan Crowder run for 10 yds to the MoSt 39 for a 1ST down,6,10
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Missouri State at 15:00,,MOS,OKST
1st and 10 at MOSU 39,Kierra Harris run for 9 yds to the MoSt 48,6,10
2nd and 1 at MOSU 48,Kierra Harris pass complete to Julian Burton for a loss of 3 yards to the MoSt 45,,
3rd and 4 at MOSU 45,Kierra Harris pass incomplete,,
4th and 4 at MOSU 45,"Chris Sullens punt for 10 yds, downed at the OKSt 45",,
"MOST DRIVE TOTALS: 4 plays, 16 yards, 1:44"
Oklahoma State at 13:33,,MOS,OKST
1st and 10 at OKST 45,Rennie Childs run for 14 yds to the MoSt 41 for a 1ST down,6,10
1st and 10 at MOSU 41,Daxx Garman pass complete to David Glidden for 21 yds to the MoSt 20 for a 1ST down,,
1st and 10 at MOSU 20,Rennie Childs run for 8 yds to the MoSt 12,,
2nd and 2 at MOSU 12,Daxx Garman run for 5 yds to the MoSt 7 for a 1ST down,,
1st and Goal at MOSU 7,Rennie Childs run for 5 yds to the MoSt 2,,
2nd and Goal at MOSU 2,"Rennie Childs run for 2 yds for a TD, (Ben Grogan KICK)",6,17
"OKST DRIVE TOTALS: 6 plays, 55 yards, 1:46"
Missouri State at 11:47,,MOS,OKST
,"Kip Smith kickoff for 64 yds , Zac Hoover return for 26 yds to the MoSt 27",6,17
1st and 10 at MOSU 27,Calan Crowder run for 25 yds to the OKSt 48 for a 1ST down,,
1st and 10 at OKST 48,"Kierra Harris pass incomplete to N/A, broken up by Josh Furman",,
2nd and 10 at OKST 48,Kierra Harris pass complete to Phoenix Johnson for 14 yds to the OKSt 34 for a 1ST down,,
