0365069720141127,,365,697
1st Quarter Play-by-Play
Texas A&M at 15:00,,LSU,TA&M
,Trent Domingue kickoff for 65 yds for a touchback,0,0
1st and 10 at TA&M 25,Kyle Allen pass complete to Brandon Williams for 9 yds to the TexAM 34,,
2nd and 1 at TA&M 34,Kyle Allen pass incomplete to Josh Reynolds,,
3rd and 1 at TA&M 34,Brandon Williams run for 3 yds to the TexAM 37 for a 1ST down,,
1st and 10 at TA&M 37,Kyle Allen pass complete to Malcome Kennedy for 3 yds to the TexAM 40,,
2nd and 7 at TA&M 40,Kyle Allen pass complete to Tra Carson for a loss of 4 yards to the TexAM 36,,
3rd and 11 at TA&M 36,Kyle Allen pass incomplete to Speedy Noil,,
4th and 11 at TA&M 36,"Drew Kaser punt for 41 yds, downed at the LSU 23",,
"TAMU DRIVE TOTALS: 6 plays, 11 yards, 2:16"
LSU at 12:44,,LSU,TA&M
1st and 10 at LSU 23,Leonard Fournette run for 5 yds to the LSU 28,0,0
2nd and 5 at LSU 28,Anthony Jennings run for 12 yds to the LSU 40 for a 1ST down,,
1st and 10 at LSU 40,Anthony Jennings pass complete to Travin Dural for 6 yds to the LSU 46,,
2nd and 4 at LSU 46,Terrence Magee run for 3 yds to the LSU 49,,
3rd and 1 at LSU 49,Anthony Jennings run for 2 yds to the TexAM 49 for a 1ST down,,
1st and 10 at TA&M 49,"Anthony Jennings pass intercepted u""De'Vante Harris"",  return for 5 yds to the LSU 49",,
"LSU DRIVE TOTALS: 6 plays, 28 yards, 2:33"
Texas A&M at 10:11,,LSU,TA&M
1st and 10 at LSU 49,Tra Carson run for 4 yds to the LSU 45,0,0
2nd and 6 at LSU 45,Tra Carson run for 4 yds to the LSU 41,,
3rd and 2 at LSU 41,"Trey Williams run for 41 yds for a TD, (Josh Lambo KICK)",0,7
"TAMU DRIVE TOTALS: 3 plays, 49 yards, 0:58"
LSU at 9:13,,LSU,TA&M
,Taylor Bertolet kickoff for 65 yds for a touchback,0,7
1st and 10 at LSU 25,Anthony Jennings pass incomplete to Connor Neighbors,,
2nd and 10 at LSU 25,Terrence Magee run for 7 yds to the LSU 32,,
3rd and 3 at LSU 32,Anthony Jennings pass complete to Travis Dickson for 5 yds to the LSU 37 for a 1ST down,,
1st and 10 at LSU 37,Travin Dural run for 14 yds to the TexAM 49 for a 1ST down,,
1st and 10 at TA&M 49,Anthony Jennings pass incomplete to DeSean Smith,,
,"Timeout LSU, clock 07:15",,
2nd and 10 at TA&M 49,Anthony Jennings pass complete to Travin Dural for 5 yds to the TexAM 44,,
3rd and 5 at TA&M 44,Anthony Jennings pass complete to John Diarse for 7 yds to the TexAM 37 for a 1ST down,,
1st and 10 at TA&M 37,Anthony Jennings run for 26 yds to the TexAM 11 for a 1ST down,,
1st and 10 at TA&M 11,Leonard Fournette run for 3 yds to the TexAM 8,,
2nd and 7 at TA&M 8,Anthony Jennings pass incomplete to Travin Dural,,
,"Timeout TEXAS A&M, clock 04:45",,
3rd and 7 at TA&M 8,Anthony Jennings pass complete to Trey Quinn for 3 yds to the TexAM 5,,
4th and 4 at TA&M 5,Colby Delahoussaye 22 yd FG MISSED,,
"LSU DRIVE TOTALS: 12 plays, 70 yards, 5:08"
Texas A&M at 4:05,,LSU,TA&M
1st and 10 at TA&M 20,Kyle Allen pass complete to Speedy Noil for 1 yd to the TexAM 21,0,7
2nd and 9 at TA&M 21,Kyle Allen pass complete to Trey Williams for a loss of 3 yards to the TexAM 18,,
3rd and 12 at TA&M 18,Kyle Allen pass complete to Tra Carson for 9 yds to the TexAM 27,,
4th and 3 at TA&M 27,"Drew Kaseru"" punt for 54 yds, fair catch by Tre'Davious White at the LSU 19""",,
"TAMU DRIVE TOTALS: 3 plays, 7 yards, 2:02"
LSU at 2:03,,LSU,TA&M
1st and 10 at LSU 19,Anthony Jennings pass complete to Connor Neighbors for 9 yds to the LSU 28,0,7
2nd and 1 at LSU 28,Leonard Fournette run for 2 yds to the LSU 30 for a 1ST down,,
1st and 10 at LSU 30,"LSU Penalty, Offensive Holding (Ethan Pocic) to the LSU 20",,
1st and 20 at LSU 20,Leonard Fournette run for 9 yds to the LSU 29,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
LSU at 15:00,,LSU,TA&M
2nd and 11 at LSU 29,Anthony Jennings pass complete to Terrence Magee for 6 yds to the LSU 35,0,7
,"Timeout LSU, clock 13:39",,
3rd and 5 at LSU 35,Anthony Jennings pass complete to John Diarse for 12 yds to the LSU 47 for a 1ST down,,
1st and 10 at LSU 47,Leonard Fournette run for 3 yds to the 50 yard line,,
