0529075420140920,,529,754
,"WASHINGTON STATE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Washington State at 15:00,,ORE,WSU
,"Matt Wogan kickoff for 63 yds , Jamal Morrow return for 15 yds to the WshSt 17",0,0
1st and 10 at WSU 17,Jamal Morrow run for 3 yds to the WshSt 20,,
2nd and 7 at WSU 20,Gerard Wicks run for 4 yds to the WshSt 24,,
3rd and 3 at WSU 24,Connor Halliday pass complete to River Cracraft for 2 yds to the WshSt 26,,
4th and 1 at WSU 26,"Jordan Dascalo punt for 48 yds , Charles Nelson returns for 5 yds to the Oregn 31",,
"WSU DRIVE TOTALS: 3 plays, 9 yards, 2:11"
Oregon at 12:49,,ORE,WSU
1st and 10 at ORE 31,Marcus Mariota run for 8 yds to the Oregn 39,0,0
2nd and 2 at ORE 39,Marcus Mariota pass complete to Devon Allen for 6 yds to the Oregn 45 for a 1ST down,,
1st and 10 at ORE 45,Royce Freeman run for a loss of 1 yard to the Oregn 44,,
2nd and 11 at ORE 44,"OREGON Penalty, False Start (-5 Yards) to the Oregn 39",,
2nd and 16 at ORE 39,Marcus Mariota pass incomplete,,
3rd and 16 at ORE 39,Marcus Mariota sacked by Darryl Monroe for a loss of 9 yards to the Oregn 30,,
4th and 25 at ORE 30,"Ian Wheeler punt for 37 yds , Rickey Galvin returns for 11 yds to the WshSt 44",,
"ORE DRIVE TOTALS: 5 plays, -1 yard, 2:07"
Washington State at 10:42,,ORE,WSU
1st and 10 at WSU 44,Connor Halliday pass complete to Calvin Green for 3 yds to the WshSt 47,0,0
2nd and 7 at WSU 47,Connor Halliday pass complete to Vince Mayle for 17 yds to the Oregn 36 for a 1ST down,,
1st and 10 at ORE 36,Connor Halliday pass complete to Robert Lewis for 4 yds to the Oregn 32,,
2nd and 6 at ORE 32,Connor Halliday pass complete to Jamal Morrow for 14 yds to the Oregn 18 for a 1ST down,,
1st and 10 at ORE 18,"Connor Halliday pass complete to Dom Williams for 18 yds for a TD, (Quentin Breshears KICK)",0,7
"WSU DRIVE TOTALS: 5 plays, 56 yards, 1:56"
Oregon at 8:46,,ORE,WSU
,"Erik Powell kickoff for 59 yds , Thomas Tyner return for 30 yds to the Oregn 36",0,7
1st and 10 at ORE 36,Marcus Mariota pass complete to Devon Allen for 3 yds to the Oregn 39,,
2nd and 7 at ORE 39,Royce Freeman run for a loss of 2 yards to the Oregn 37,,
3rd and 9 at ORE 37,"Marcus Mariota sacked by Ivan McLennan for a loss of 12 yards to the Oregn 25 Marcus Mariota fumbled, recovered by Oregn",,
4th and 21 at ORE 25,"Ian Wheeler punt for 41 yds, fair catch by Rickey Galvin at the WshSt 34",,
"ORE DRIVE TOTALS: 3 plays, -11 yards, 2:00"
Washington State at 6:46,,ORE,WSU
1st and 10 at WSU 34,Connor Halliday pass complete to Vince Mayle for 10 yds to the WshSt 44 for a 1ST down,0,7
1st and 10 at WSU 44,Connor Halliday pass incomplete to Rickey Galvin,,
2nd and 10 at WSU 44,Connor Halliday pass complete to Dom Williams for 14 yds to the Oregn 42 for a 1ST down,,
1st and 10 at ORE 42,Connor Halliday pass complete to Rickey Galvin for 14 yds to the Oregn 28 for a 1ST down,,
1st and 10 at ORE 28,Jamal Morrow run for 2 yds to the Oregn 26,,
2nd and 8 at ORE 26,Connor Halliday pass complete to Vince Mayle for 9 yds to the Oregn 17 for a 1ST down,,
1st and 10 at ORE 17,Connor Halliday pass incomplete,,
2nd and 10 at ORE 17,Connor Halliday pass complete to Isiah Myers for 6 yds to the Oregn 11,,
3rd and 4 at ORE 11,Connor Halliday pass incomplete to Vince Mayle,,
4th and 4 at ORE 11,Quentin Breshears 29 yd FG MISSED,,
"WSU DRIVE TOTALS: 10 plays, 55 yards, 2:56"
Oregon at 3:50,,ORE,WSU
1st and 10 at ORE 20,"Marcus Mariota pass complete to Devon Allen for 80 yds for a TD, (Matt Wogan KICK)",7,7
"ORE DRIVE TOTALS: 1 play, 80 yards, 0:12"
Washington State at 3:38,,ORE,WSU
,Matt Wogan kickoff for 65 yds for a touchback,7,7
1st and 10 at WSU 25,Connor Halliday pass complete to Vince Mayle for 7 yds to the WshSt 32,,
2nd and 3 at WSU 32,Gerard Wicks run for 15 yds to the WshSt 47 for a 1ST down,,
1st and 10 at WSU 47,Connor Halliday pass complete to River Cracraft for 37 yds to the Oregn 16 for a 1ST down,,
1st and 10 at ORE 16,Connor Halliday pass complete to Dom Williams for 4 yds to the Oregn 12,,
2nd and 6 at ORE 12,Jamal Morrow run for 4 yds to the Oregn 8,,
3rd and 2 at ORE 8,Connor Halliday pass incomplete,,
4th and 2 at ORE 8,"Connor Halliday pass complete to Dom Williams for 8 yds for a TD, (Quentin Breshears KICK)",7,14
"WSU DRIVE TOTALS: 7 plays, 75 yards, 2:57"
Oregon at 0:41,,ORE,WSU
,"Erik Powell kickoff for 63 yds , Thomas Tyner return for 12 yds to the Oregn 14",7,14
1st and 10 at ORE 14,Marcus Mariota pass complete to Byron Marshall for 5 yds to the Oregn 19,,
2nd and 5 at ORE 19,Thomas Tyner run for 4 yds to the Oregn 23,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Oregon at 15:00,,ORE,WSU
3rd and 1 at ORE 23,Thomas Tyner run for no gain to the Oregn 23,7,14
