0473073120141115,,473,731
1st Quarter Play-by-Play
New Mexico at 15:00,,UNM,USU
,"Jake Thompson kickoff for 59 yds , Ridge Jones return for 12 yds to the NMex 18",0,0
1st and 10 at UNM 18,David Anaya run for 15 yds to the NMex 33 for a 1ST down,,
1st and 10 at UNM 33,Jhurell Pressley run for 1 yd to the NMex 34,,
2nd and 9 at UNM 34,Teriyon Gipson run for 3 yds to the NMex 37,,
3rd and 6 at UNM 37,"Lamar Jordan run for a loss of 5 yards to the NMex 32 Lamar Jordan fumbled, recovered by NMex Ridge Jones",,
4th and 11 at UNM 32,"Zack Rogers punt for 48 yds , JoJo Natson returns for 25 yds to the UthSt 45",,
"UNM DRIVE TOTALS: 4 plays, 14 yards, 2:42"
Utah State at 12:18,,UNM,USU
1st and 10 at USU 45,LaJuan Hunt run for a loss of 2 yards to the UthSt 43,0,0
2nd and 12 at USU 43,Kent Myers pass complete to Hunter Sharp for no gain to the UthSt 43,,
3rd and 12 at USU 43,Kent Myers pass incomplete,,
4th and 12 at USU 43,Jaron Bentrude punt for 42 yds,,
"USU DRIVE TOTALS: 3 plays, -2 yards, 1:26"
New Mexico at 10:52,,UNM,USU
1st and 10 at UNM 15,Teriyon Gipson run for 2 yds to the NMex 17,0,0
2nd and 8 at UNM 17,Teriyon Gipson run for a loss of 2 yards to the NMex 15,,
,"Timeout NEW MEXICO, clock 09:22",,
3rd and 10 at UNM 15,Lamar Jordan pass incomplete,,
4th and 10 at UNM 15,"Zack Rogers punt for 42 yds , JoJo Natson returns for 8 yds to the NMex 49",,
"UNM DRIVE TOTALS: 3 plays, 0 yards, 1:51"
Utah State at 9:01,,UNM,USU
1st and 10 at UNM 49,LaJuan Hunt run for 47 yds to the NMex 2 for a 1ST down,0,0
1st and Goal at UNM 2,LaJuan Hunt run for 1 yd to the NMex 1,,
2nd and Goal at UNM 1,LaJuan Hunt run for no gain to the NMex 1,,
3rd and Goal at UNM 1,"HUNT, LaJuan rush for no gain to the NM1 (UDEH, William), PENALTY NM offside 0 yards to the NM1, NO PLAY.",,
,"LaJuan Hunt run for 1 yd for a TD, (Nick Diaz KICK)",0,7
"USU DRIVE TOTALS: 4 plays, 49 yards, 2:11"
New Mexico at 6:43,,UNM,USU
,"Jake Thompson kickoff for 65 yds , Ridge Jones return for 16 yds to the NMex 16",0,7
1st and 10 at UNM 16,Lamar Jordan pass incomplete,,
2nd and 10 at UNM 16,Romell Jordan run for 5 yds to the NMex 21,,
3rd and 5 at UNM 21,Lamar Jordan run for 7 yds to the NMex 28 for a 1ST down,,
1st and 10 at UNM 28,Lamar Jordan run for no gain to the NMex 28,,
2nd and 10 at UNM 28,Lamar Jordan pass incomplete,,
3rd and 10 at UNM 28,Lamar Jordan run for a loss of 2 yards to the NMex 26,,
4th and 12 at UNM 26,"Zack Rogers punt for 45 yds, downed at the UthSt 29",,
"UNM DRIVE TOTALS: 6 plays, 10 yards, 2:45"
Utah State at 3:58,,UNM,USU
1st and 10 at USU 29,Kent Myers pass intercepted SaQwan Edwards return for 33 yds to the UthSt 33,0,7
"USU DRIVE TOTALS: 1 play, 0 yards, 0:18"
New Mexico at 3:40,,UNM,USU
1st and 10 at USU 33,Teriyon Gipson run for no gain to the UthSt 33,0,7
2nd and 10 at USU 33,Lamar Jordan pass incomplete,,
3rd and 10 at USU 33,Lamar Jordan run for 11 yds to the UthSt 22 for a 1ST down,,
1st and 10 at USU 22,Teriyon Gipson run for 16 yds to the UthSt 6 for a 1ST down,,
1st and Goal at USU 6,Romell Jordan run for 5 yds to the UthSt 1,,
2nd and Goal at USU 1,"David Anaya run for 1 yd for a TD, (Zack Rogers KICK)",7,7
"UNM DRIVE TOTALS: 6 plays, 33 yards, 2:25"
Utah State at 1:15,,UNM,USU
,Jason Sanders kickoff for 65 yds for a touchback,7,7
1st and 10 at USU 25,Kent Myers pass complete to Devonte Robinson for 7 yds to the UthSt 32,,
2nd and 3 at USU 32,Kent Myers pass complete to JoJo Natson for 9 yds to the UthSt 41 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Utah State at 15:00,,UNM,USU
1st and 10 at USU 41,"Devonte Robinson run for 59 yds for a TD, (Nick Diaz KICK)",7,14
"USU DRIVE TOTALS: 3 plays, 75 yards, 1:28"
New Mexico at 14:41,,UNM,USU
,"Jake Thompson kickoff for 49 yds , David Anaya return for 12 yds to the NMex 28",7,14
1st and 10 at UNM 28,Lamar Jordan pass incomplete,,
2nd and 10 at UNM 28,"Romell Jordan run for 72 yds for a TD, (Zack Rogers KICK)",14,14
"UNM DRIVE TOTALS: 2 plays, 72 yards, 0:19"
Utah State at 14:13,,UNM,USU
,"Jason Sanders kickoff for 61 yds , Kennedy Williams return for 31 yds to the UthSt 35",14,14
1st and 10 at USU 35,Kent Myers pass complete to Wyatt Houston for 30 yds to the NMex 35 for a 1ST down,,
1st and 10 at UNM 35,Kent Myers run for 6 yds to the NMex 29,,
2nd and 4 at UNM 29,Kent Myers pass incomplete,,
3rd and 4 at UNM 29,Kent Myers pass complete to Hunter Sharp for 5 yds to the NMex 24 for a 1ST down,,
1st and 10 at UNM 24,"TEAM run for a loss of 12 yards to the NMex 36 TEAM fumbled, recovered by UthSt Kent Myers",,
2nd and 22 at UNM 36,Kent Myers pass complete to Hunter Sharp for a loss of 3 yards to the NMex 39,,
3rd and 25 at UNM 39,Kent Myers pass incomplete to Hunter Sharp,,
4th and 25 at UNM 39,"Jaron Bentrude punt for 38 yds, downed at the NMex 1",,
"USU DRIVE TOTALS: 7 plays, 26 yards, 3:18"
New Mexico at 10:55,,UNM,USU
1st and 10 at UNM 1,Teriyon Gipson run for 4 yds to the NMex 5,14,14
2nd and 6 at UNM 5,Teriyon Gipson run for 5 yds to the NMex 10,,
3rd and 1 at UNM 10,Teriyon Gipson run for 3 yds to the NMex 13 for a 1ST down,,
1st and 10 at UNM 13,Lamar Jordan run for a loss of 2 yards to the NMex 11,,
2nd and 12 at UNM 11,Lamar Jordan run for 9 yds to the NMex 20,,
3rd and 3 at UNM 20,Romell Jordan run for 6 yds to the NMex 26 for a 1ST down,,
1st and 10 at UNM 26,Lamar Jordan run for 7 yds to the NMex 33,,
2nd and 3 at UNM 33,Romell Jordan run for 2 yds to the NMex 35,,
3rd and 1 at UNM 35,Romell Jordan run for no gain to the NMex 35,,
4th and 1 at UNM 35,"Zack Rogers punt for 45 yds , JoJo Natson returns for 11 yds to the UthSt 46 UTAH ST Penalty, illegal block (10 Yards) to the UthSt 21",,
"UNM DRIVE TOTALS: 9 plays, 34 yards, 5:10"
Utah State at 5:45,,UNM,USU
1st and 10 at USU 21,"Kent Myers pass incomplete to JoJo Natson, broken up by Brett Bowers",14,14
2nd and 10 at USU 21,Joe Hill run for 2 yds to the UthSt 23,,
3rd and 8 at USU 23,Kent Myers run for 19 yds to the UthSt 42 for a 1ST down,,
1st and 10 at USU 42,Joe Hill run for 26 yds to the NMex 32 for a 1ST down,,
1st and 10 at UNM 32,Kent Myers pass complete to Hunter Sharp for 6 yds to the NMex 26,,
2nd and 4 at UNM 26,Joe Hill run for a loss of 2 yards to the NMex 28,,
3rd and 6 at UNM 28,Kent Myers pass complete to Wyatt Houston for 14 yds to the NMex 14 for a 1ST down,,
1st and 10 at UNM 14,JoJo Natson run for 4 yds to the NMex 10,,
2nd and 6 at UNM 10,"Kent Myers pass complete to Wyatt Houston for 10 yds for a TD, (Nick Diaz KICK)",14,21
"USU DRIVE TOTALS: 9 plays, 79 yards, 3:46"
New Mexico at 1:59,,UNM,USU
,Jake Thompson kickoff for 58 yds,14,21
1st and 10 at UNM 35,"JORDAN, Lamar rush for 6 yards to the NM41 (DAVIS, Jalen), PENALTY NM personal foul 15 yards to the NM20, NO PLAY.",,
1st and 25 at UNM 20,Romell Jordan run for 5 yds to the NMex 25,,
2nd and 20 at UNM 25,Lamar Jordan pass complete to Reece White for 29 yds to the UthSt 46 for a 1ST down,,
1st and 10 at USU 46,Lamar Jordan run for 4 yds to the UthSt 42,,
,"Timeout NEW MEXICO, clock 00:32",,
,"Timeout UTAH ST, clock 00:32",,
2nd and 6 at USU 42,"Lamar Jordan pass intercepted, touchback. Frankie Sutera return for no gain",,
"UNM DRIVE TOTALS: 4 plays, 23 yards, 1:37"
Utah State at 0:22,,UNM,USU
1st and 10 at USU 20,LaJuan Hunt run for 2 yds to the UthSt 22,14,21
,End of 2nd Quarter,,
"USU DRIVE TOTALS: 1 play, 2 yards, 0:22"
3rd Quarter Play-by-Play
Utah State at 14:53,,UNM,USU
,"Jason Sanders kickoff for 61 yds , Jalen Davis return for 20 yds to the UthSt 24",14,21
1st and 10 at USU 24,LaJuan Hunt run for 2 yds to the UthSt 26,,
2nd and 8 at USU 26,Kent Myers run for 1 yd to the UthSt 27,,
3rd and 7 at USU 27,Kent Myers pass complete to Ronald Butler for 14 yds to the UthSt 41 for a 1ST down,,
1st and 10 at USU 41,Kent Myers run for no gain to the UthSt 41,,
