0430036520140920,,430,365
,"MISSISSIPPI STATE wins the coin toss, and defers. LSU to receive. MISSSTATE defends.",,
1st Quarter Play-by-Play
LSU at 15:00,,MSU,LSU
,Devon Bell kickoff for 65 yds for a touchback,0,0
1st and 10 at LSU 25,Kenny Hilliard run for 3 yds to the LSU 28,,
2nd and 7 at LSU 28,Kenny Hilliard run for 2 yds to the LSU 30,,
3rd and 5 at LSU 30,Anthony Jennings run for 2 yds to the LSU 32,,
4th and 3 at LSU 32,"Jamie Keehn punt for 40 yds , Jamoral Graham returns for 21 yds to the MisSt 49",,
"LSU DRIVE TOTALS: 3 plays, 7 yards, 2:03"
Mississippi State at 12:57,,MSU,LSU
1st and 10 at MSST 49,"Dak Prescott pass complete to Malcolm Johnson for 25 yds Malcolm Johnson fumbled, forced by Ronald Martin, recovered by MisSt Malcolm Johnson for a 1ST down",0,0
1st and 10 at LSU 26,Dak Prescott pass complete to Jameon Lewis for 9 yds to the LSU 17,,
2nd and 1 at LSU 17,Josh Robinson run for 5 yds to the LSU 12 for a 1ST down,,
1st and 10 at LSU 12,Dak Prescott run for 3 yds to the LSU 9,,
2nd and 7 at LSU 9,"MISSISSIPPI ST Penalty, False Start (Ben Beckwith) to the LSU 14",,
2nd and 12 at LSU 14,Dak Prescott pass complete to Jameon Lewis for 5 yds to the LSU 9,,
3rd and 7 at LSU 9,"Dak Prescott pass complete to u""De'Runnya Wilson"",  for 9 yds for a TD, (Evan Sobiesk KICK)",7,0
"MSST DRIVE TOTALS: 6 plays, 51 yards, 2:10"
LSU at 10:47,,MSU,LSU
,Devon Bell kickoff for 65 yds for a touchback,7,0
1st and 10 at LSU 25,"Anthony Jennings run for no gain to the LSU 26 Anthony Jennings fumbled, recovered by LSU Anthony Jennings  Anthony Jennings run for 1 yd to the LSU 26",,
2nd and 9 at LSU 26,"Jennings, Anthony pass complete to Hilliard, Kenny for 6 yards to the LSU32, PENALTY LSU personal foul (Alexander, Vadal) 13 yards to the LSU13, NO PLAY.",,
2nd and 22 at LSU 13,Anthony Jennings pass complete to Trey Quinn for 5 yds to the LSU 18,,
3rd and 17 at LSU 18,Anthony Jennings pass complete to Terrence Magee for 4 yds to the LSU 22,,
4th and 13 at LSU 22,"Jamie Keehn punt for 56 yds, fair catch by Jamoral Graham at the MisSt 22",,
"LSU DRIVE TOTALS: 3 plays, -3 yards, 2:33"
Mississippi State at 8:14,,MSU,LSU
1st and 10 at MSST 22,Dak Prescott pass incomplete to Fred Brown,7,0
2nd and 10 at MSST 22,Josh Robinson run for 14 yds to the MisSt 36 for a 1ST down,,
1st and 10 at MSST 36,Dak Prescott pass incomplete to Fred Brown,,
2nd and 10 at MSST 36,Dak Prescott sacked by Danielle Hunter for a loss of 5 yards to the MisSt 31,,
3rd and 15 at MSST 31,Dak Prescott sacked by Dwayne Thomas for a loss of 7 yards to the MisSt 24,,
4th and 22 at MSST 24,"Devon Bellu"" punt for 40 yds, fair catch by Tre'Davious White at the LSU 36""",,
"MSST DRIVE TOTALS: 5 plays, 2 yards, 2:06"
LSU at 6:08,,MSU,LSU
1st and 10 at LSU 36,Anthony Jennings run for 2 yds to the LSU 38,7,0
2nd and 8 at LSU 38,Anthony Jennings run for 9 yds to the LSU 47 for a 1ST down,,
1st and 10 at LSU 47,Terrence Magee pass complete to Malachi Dupre for 44 yds to the MisSt 9 for a 1ST down,,
1st and Goal at MSST 9,Terrence Magee run for 2 yds to the MisSt 7,,
2nd and Goal at MSST 7,"Jennings, Anthony pass incomplete to Dural, Travin, PENALTY MISSSTATE pass interference (Redmond, Will) 5 yards to the MISSSTATE2, NO PLAY, 1ST DOWN LSU. for a 1ST down",,
1st and Goal at MSST 2,Darrel Williams run for no gain to the MisSt 2,,
2nd and Goal at MSST 2,Leonard Fournette run for 1 yd to the MisSt 1,,
3rd and Goal at MSST 1,Kenny Hilliard run for a loss of 1 yard to the MisSt 2,,
4th and Goal at MSST 2,Anthony Jennings run for no gain to the MisSt 2,,
"LSU DRIVE TOTALS: 8 plays, 62 yards, 4:02"
Mississippi State at 2:06,,MSU,LSU
1st and 10 at MSST 2,Dak Prescott run for 2 yds to the MisSt 4,7,0
2nd and 8 at MSST 4,"Dak Prescott pass complete to u""De'Runnya Wilson"",  for 26 yds to the MisSt 30 for a 1ST down",,
1st and 10 at MSST 30,Josh Robinson run for 23 yds to the LSU 47 for a 1ST down,,
1st and 10 at LSU 47,"Dak Prescott pass complete to u""De'Runnya Wilson"",  for 44 yds to the LSU 3 for a 1ST down",,
1st and Goal at LSU 3,"Josh Robinson run for 3 yds for a TD, (Evan Sobiesk KICK)",14,0
"MSST DRIVE TOTALS: 5 plays, 98 yards, 1:21"
LSU at 0:45,,MSU,LSU
,Devon Bell kickoff for 65 yds for a touchback,14,0
1st and 10 at LSU 25,Travin Dural run for a loss of 5 yards to the LSU 20,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
LSU at 15:00,,MSU,LSU
2nd and 15 at LSU 20,Leonard Fournette run for 20 yds to the LSU 40 for a 1ST down,14,0
1st and 10 at LSU 40,Terrence Magee run for 2 yds to the LSU 42,,
2nd and 8 at LSU 42,Anthony Jennings pass incomplete to Malachi Dupre,,
3rd and 8 at LSU 42,Anthony Jennings pass complete to Malachi Dupre for 15 yds to the MisSt 43 for a 1ST down,,
1st and 10 at MSST 43,Leonard Fournette run for 3 yds to the MisSt 40,,
2nd and 7 at MSST 40,Anthony Jennings sacked by Ryan Brown and Jamerson Love for a loss of 6 yards to the MisSt 46,,
3rd and 13 at MSST 46,Anthony Jennings sacked by Preston Smith for a loss of 9 yards to the LSU 45,,
4th and 22 at LSU 45,"Jamie Keehn punt for 38 yds, downed at the MisSt 17",,
"LSU DRIVE TOTALS: 8 plays, 20 yards, 4:12"
Mississippi State at 11:33,,MSU,LSU
1st and 10 at MSST 17,Josh Robinson run for 66 yds to the LSU 17 for a 1ST down,14,0
1st and 10 at LSU 17,Josh Robinson run for no gain to the LSU 17,,
2nd and 10 at LSU 17,Dak Prescott run for 7 yds to the LSU 10,,
3rd and 3 at LSU 10,Jameon Lewis run for no gain to the LSU 10,,
4th and 3 at LSU 10,Evan Sobiesk 27 yd FG GOOD,17,0
"MSST DRIVE TOTALS: 5 plays, 73 yards, 2:07"
LSU at 9:26,,MSU,LSU
,"Devon Bell kickoff for 65 yds , Leonard Fournette return for 14 yds to the LSU 14",17,0
1st and 10 at LSU 14,Kenny Hilliard run for 9 yds to the LSU 23,,
2nd and 1 at LSU 23,Kenny Hilliard run for 6 yds to the LSU 29 for a 1ST down,,
1st and 10 at LSU 29,Anthony Jennings run for 6 yds to the LSU 35,,
2nd and 4 at LSU 35,Leonard Fournette run for 8 yds to the LSU 43 for a 1ST down,,
1st and 10 at LSU 43,Anthony Jennings pass complete to Travin Dural for 3 yds to the LSU 46,,
