0331050320141004,,331,503
,NIU wins the toss and defers; KSU receives and defends south goal,,
1st Quarter Play-by-Play
Kent State at 15:00,,KSU,NIU
,"Josh Orne kickoff for 57 yds , James Brooks return for 25 yds to the KntSt 33",0,0
1st and 10 at KENT 33,Colin Reardon pass complete to Kris White for 4 yds to the KntSt 37,,
2nd and 6 at KENT 37,Colin Reardon run for a loss of 1 yard to the KntSt 36,,
3rd and 7 at KENT 36,Colin Reardon pass complete to Ernest Calhoun for 8 yds to the KntSt 44 for a 1ST down,,
1st and 10 at KENT 44,Colin Reardon pass incomplete to Ernest Calhoun,,
2nd and 10 at KENT 44,Colin Reardon pass incomplete to N/A,,
3rd and 10 at KENT 44,Colin Reardon run for 1 yd to the KntSt 45,,
4th and 9 at KENT 45,Anthony Melchiori punt for 41 yds,,
"KENT DRIVE TOTALS: 6 plays, 12 yards, 2:33"
Northern Illinois at 12:27,,KSU,NIU
1st and 10 at NIU 14,Drew Hare pass complete to Akeem Daniels for no gain to the NoIll 14,0,0
2nd and 10 at NIU 14,"Drew Hare pass incomplete, broken up by Demetrius Monday",,
3rd and 10 at NIU 14,Drew Hare pass complete to Desroy Maxwell for 14 yds to the NoIll 28 for a 1ST down,,
1st and 10 at NIU 28,Drew Hare run for 4 yds to the NoIll 32,,
2nd and 6 at NIU 32,Joel Bouagnon run for 5 yds to the NoIll 37,,
3rd and 1 at NIU 37,Joel Bouagnon run for 2 yds to the NoIll 39 for a 1ST down,,
1st and 10 at NIU 39,Joel Bouagnon run for 7 yds to the NoIll 46,,
3rd and 3 at NIU 46,Drew Hare run for 11 yds to the KntSt 43 for a 1ST down,,
2nd and 3 at NIU 46,"Drew Hare pass incomplete to u""Da'Ron Brown""",,
1st and 10 at KENT 43,Drew Hare pass complete to Joel Bouagnon for 4 yds to the KntSt 39,,
2nd and 6 at KENT 39,Cameron Stingily run for 3 yds to the KntSt 36,,
3rd and 3 at KENT 36,Drew Hare pass incomplete to N/A,,
4th and 3 at KENT 36,"Drew Hare punt for 7 yds, punt out-of-bounds at the KntSt 29",,
"NIU DRIVE TOTALS: 12 plays, 50 yards, 3:45"
Kent State at 8:42,,KSU,NIU
1st and 10 at KENT 29,Colin Reardon pass incomplete to N/A,0,0
2nd and 10 at KENT 29,Nick Holley run for 5 yds to the KntSt 34,,
3rd and 5 at KENT 34,"KENT ST Penalty, false start (Chris Humphrey) to the KntSt 29",,
3rd and 10 at KENT 29,Colin Reardon pass complete to Casey Pierce for 2 yds to the KntSt 31,,
4th and 8 at KENT 31,"Anthony Melchiori punt for 46 yds, downed at the NoIll 23",,
"KENT DRIVE TOTALS: 3 plays, 2 yards, 1:33"
Northern Illinois at 7:09,,KSU,NIU
1st and 10 at NIU 23,Drew Hare pass complete to Juwan Brescacin for 37 yds to the KntSt 40 for a 1ST down,0,0
1st and 10 at KENT 40,Cameron Stingily run for 4 yds to the KntSt 36,,
2nd and 6 at KENT 36,Joel Bouagnon run for 2 yds to the KntSt 34,,
3rd and 4 at KENT 34,Drew Hare run for 5 yds to the KntSt 29 for a 1ST down,,
1st and 10 at KENT 29,Drew Hare pass complete to Aregeros Turner for 9 yds to the KntSt 20,,
2nd and 1 at KENT 20,"u""NORTHERNIL Penalty, false start (Da'Ron Brown) to the KntSt 25""",,
2nd and 6 at KENT 25,Akeem Daniels run for 5 yds to the KntSt 20,,
3rd and 1 at KENT 20,Akeem Daniels run for a loss of 2 yards to the KntSt 22,,
4th and 3 at KENT 22,Tyler Wedel 39 yd FG MISSED,,
"NIU DRIVE TOTALS: 8 plays, 55 yards, 3:27"
Kent State at 3:42,,KSU,NIU
1st and 10 at KENT 22,Nick Holley run for 11 yds to the KntSt 33 for a 1ST down,0,0
1st and 10 at KENT 33,Nick Holley run for 1 yd to the KntSt 34,,
2nd and 9 at ,"REARDON, Colin pass incomplete to PIERCE, Casey, PENALTY NIU pass interference off-setting, PENALTY KENT holding off-setting, NO PLAY.",,
2nd and 9 at KENT 34,"Colin Reardon pass incomplete to Ernest Calhoun for a 1ST down NORTHERNIL Penalty, roughing passer (Jamaal Bass) to the KntSt 49 for a 1ST down",,
1st and 10 at KENT 49,Colin Reardon pass complete to Chris Humphrey for 6 yds to the NoIll 45,,
2nd and 4 at NIU 45,Nick Holley run for a loss of 19 yards to the KntSt 36,,
3rd and 23 at KENT 36,Colin Reardon pass incomplete to Chris Humphrey,,
4th and 23 at KENT 36,"Anthony Melchiori punt for 45 yds, downed at the NoIll 19",,
"KENT DRIVE TOTALS: 6 plays, 14 yards, 2:22"
Northern Illinois at 1:20,,KSU,NIU
1st and 10 at NIU 19,Drew Hare pass complete to Juwan Brescacin for 30 yds to the NoIll 49 for a 1ST down,0,0
1st and 10 at NIU 49,"Drew Hare run for a loss of 5 yards to the NoIll 44 Drew Hare fumbled, recovered by NoIll Drew Hare",,
2nd and 15 at NIU 44,"Drew Hare pass incomplete to u""Da'Ron Brown""",,
3rd and 15 at NIU 44,Drew Hare pass complete to Joel Bouagnon for a loss of 2 yards to the NoIll 42,,
4th and 17 at NIU 42,"Tyler Wedel punt for 41 yds, punt out-of-bounds at the KntSt 17",,
"NIU DRIVE TOTALS: 4 plays, 23 yards, 1:16"
Kent State at 0:04,,KSU,NIU
1st and 10 at KENT 17,Colin Reardon pass incomplete to N/A,0,0
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Kent State at 15:00,,KSU,NIU
2nd and 10 at KENT 17,Anthony Meray run for 4 yds to the KntSt 21,0,0
3rd and 6 at KENT 21,Colin Reardon pass complete to Ernest Calhoun for 25 yds to the KntSt 46 for a 1ST down,,
1st and 10 at KENT 46,Anthony Meray run for a loss of 3 yards to the KntSt 43,,
2nd and 13 at KENT 43,Colin Reardon pass complete to Josh Boyle for 11 yds to the NoIll 46,,
3rd and 2 at NIU 46,Colin Reardon pass complete to Ernest Calhoun for 1 yd to the NoIll 45,,
4th and 1 at NIU 45,Anthony Meray run for 3 yds to the NoIll 42 for a 1ST down,,
1st and 10 at NIU 42,Anthony Meray run for 6 yds to the NoIll 36,,
