0509031220141101,,509,312
1st Quarter Play-by-Play
Iowa at 15:00,,NU,IOWA
,"Jack Mitchell kickoff for 65 yds , Jonathan Parker return for 54 yds to the IOWA 11 NORTHWESTERN Penalty, personal foul (Jimmy Hall) to the Nwest 31",0,0
1st and 10 at NW 31,Jake Rudock pass complete to Tevaun Smith for 5 yds to the Nwest 26,,
2nd and 5 at NW 26,Mark Weisman run for 18 yds to the Nwest 8 for a 1ST down,,
1st and Goal at NW 8,Mark Weisman run for no gain to the Nwest 8,,
2nd and Goal at NW 8,"Mark Weisman run for 8 yds for a TD, (Marshall Koehn KICK)",0,7
"IOWA DRIVE TOTALS: 4 plays, 31 yards, 1:45"
Northwestern at 13:15,,NU,IOWA
,"Marshall Koehn kickoff for 50 yds , Treyvon Green return for 11 yds to the Nwest 26",0,7
1st and 10 at NW 26,Justin Jackson run for 15 yds to the Nwest 41 for a 1ST down,,
1st and 10 at NW 41,Trevor Siemian sacked by Louis Trinca-Pasat for a loss of 8 yards to the Nwest 33,,
2nd and 18 at NW 33,"Trevor Siemian pass incomplete to Tony Jones, broken up by Drew Ott",,
3rd and 18 at NW 33,Trevor Siemian pass incomplete to Kyle Prater,,
4th and 18 at NW 33,"Chris Gradone punt for 44 yds , Riley McCarron returns for no gain to the Iowa 15 Riley McCarron fumbled, recovered by Iowa Riley McCarron  , return for a loss of 8 yards to the Iowa 15",,
"NW DRIVE TOTALS: 4 plays, 7 yards, 1:08"
Iowa at 12:07,,NU,IOWA
1st and 10 at IOWA 15,"IOWA Penalty, false start (Jordan Walsh) to the Iowa 10",0,7
1st and 15 at IOWA 10,Jake Rudock pass complete to Tevaun Smith for 23 yds to the Iowa 33 for a 1ST down,,
1st and 10 at IOWA 33,Jake Rudock pass complete to Matt VandeBerg for 42 yds to the Nwest 25 for a 1ST down,,
1st and 10 at NW 25,Mark Weisman run for 4 yds to the Nwest 21,,
2nd and 6 at NW 21,"Jake Rudock run for a loss of 9 yards to the Nwest 30 Jake Rudock fumbled, recovered by Iowa Jake Rudock",,
3rd and 15 at NW 30,Jake Rudock pass incomplete,,
4th and 15 at NW 30,Marshall Koehn 48 yd FG GOOD,0,10
"IOWA DRIVE TOTALS: 6 plays, 55 yards, 2:24"
Northwestern at 9:43,,NU,IOWA
,"Marshall Koehn kickoff for 62 yds , Treyvon Green return for 20 yds to the Nwest 23",0,10
1st and 10 at NW 23,Justin Jackson run for 4 yds to the Nwest 27,,
2nd and 6 at NW 27,Miles Shuler run for a loss of 6 yards to the Nwest 21,,
3rd and 12 at NW 21,Trevor Siemian pass incomplete to Tony Jones,,
4th and 12 at NW 21,"Chris Gradone punt for 37 yds , Riley McCarron returns for a loss of 2 yards to the Iowa 40",,
"NW DRIVE TOTALS: 3 plays, -2 yards, 1:24"
Iowa at 8:19,,NU,IOWA
1st and 10 at IOWA 40,Mark Weisman run for 1 yd to the Iowa 41,0,10
2nd and 9 at IOWA 41,Mark Weisman run for 5 yds to the Iowa 46,,
3rd and 4 at IOWA 46,"IOWA Penalty, false start (Andrew Donnal) to the Iowa 41",,
3rd and 9 at IOWA 41,Jake Rudock pass complete to Kevonte Martin-Manley for 43 yds to the Nwest 16 for a 1ST down,,
