0277015620141108,,277,156
1st Quarter Play-by-Play
Colorado State at 15:00,,HAW,CSU
,Tyler Hadden kickoff for 65 yds for a touchback,0,0
1st and 10 at CSU 25,Garrett Grayson pass complete to Charles Lovett for 11 yds to the ColSt 36 for a 1ST down,,
1st and 10 at CSU 36,Dee Hart run for 43 yds to the Hawa 21 for a 1ST down,,
1st and 10 at HAW 21,"Garrett Grayson run for 1 yd to the Hawa 20 Garrett Grayson fumbled, recovered by ColSt Garrett Grayson",,
2nd and 9 at HAW 20,Treyous Jarrells run for 10 yds to the Hawa 10 for a 1ST down,,
1st and Goal at HAW 10,Treyous Jarrells run for 2 yds to the Hawa 8,,
2nd and Goal at HAW 8,Garrett Grayson pass incomplete to Treyous Jarrells,,
3rd and Goal at HAW 8,"Garrett Grayson pass complete to Elroy Masters Jr. for 8 yds for a TD, (Jared Roberts KICK)",0,7
"CSU DRIVE TOTALS: 7 plays, 75 yards, 3:00"
Hawaii at 12:00,,HAW,CSU
,"Jared Roberts kickoff for 65 yds , Keelan Ewaliko return for 20 yds to the Hawa 20",0,7
1st and 10 at HAW 20,Ikaika Woolsey pass incomplete to Marcus Kemp,,
2nd and 10 at HAW 20,Joey Iosefa run for 2 yds to the Hawa 22,,
3rd and 8 at HAW 22,Ikaika Woolsey pass complete to Marcus Kemp for 17 yds to the Hawa 39 for a 1ST down,,
1st and 10 at HAW 39,"COLORADO ST Penalty, Defensive Pass Interference (8 Yards) to the Hawa 47 for a 1ST down",,
1st and 10 at HAW 47,Joey Iosefa pass complete to Quinton Pedroza for 19 yds to the ColSt 34 for a 1ST down,,
1st and 10 at CSU 34,Joey Iosefa run for 4 yds to the ColSt 30,,
2nd and 6 at CSU 30,Joey Iosefa run for 1 yd to the ColSt 29,,
3rd and 5 at CSU 29,Ikaika Woolsey sacked by Cory James for a loss of 6 yards to the ColSt 35,,
,"Timeout COLORADO ST, clock 08:34",,
4th and 10 at CSU 34,"Scott Harding punt for 33 yds, downed at the ColSt 2",,
