0811027720141012,,811,277
,"WYOMING HAS WON THE TOSS, DEFERS, DEFENDS NORTH ENDZONE.",,
1st Quarter Play-by-Play
Hawaii at 15:00,,WYO,HAW
,"Stuart Williams kickoff for 59 yds , Keelan Ewaliko return for 20 yds to the Hawa 26",0,0
1st and 10 at HAW 26,Steven Lakalaka run for 4 yds to the Hawa 30,,
2nd and 6 at HAW 30,Taylor Graham run for 1 yd to the Hawa 31,,
3rd and 5 at HAW 31,"Taylor Graham pass incomplete to Marcus Kemp, broken up by Robert Priester",,
4th and 5 at HAW 31,Scott Harding punt for 40 yds,,
"HAW DRIVE TOTALS: 3 plays, 5 yards, 1:10"
Wyoming at 13:50,,WYO,HAW
1st and 10 at WYO 29,Colby Kirkegaard pass complete to Jalen Claiborne for 20 yds to the Wyom 49 for a 1ST down,0,0
1st and 10 at WYO 49,Shaun Wick run for 2 yds to the Hawa 49,,
2nd and 8 at HAW 49,Shaun Wick run for 29 yds to the Hawa 20 for a 1ST down,,
1st and 10 at HAW 20,Colby Kirkegaard pass incomplete to Dominic Rufran,,
2nd and 10 at HAW 20,"Shaun Wick run for 20 yds for a TD, (Stuart Williams KICK)",7,0
"WYO DRIVE TOTALS: 5 plays, 71 yards, 1:57"
Hawaii at 11:47,,WYO,HAW
,"Stuart Williams kickoff for 58 yds , Keelan Ewaliko return for 20 yds to the Hawa 27",7,0
1st and 10 at HAW 27,Steven Lakalaka run for 2 yds to the Hawa 29,,
2nd and 8 at HAW 29,Steven Lakalaka run for 22 yds to the Wyom 49 for a 1ST down,,
1st and 10 at WYO 49,Diocemy Saint Juste run for 30 yds to the Wyom 19 for a 1ST down,,
1st and 10 at WYO 19,Steven Lakalaka run for 2 yds to the Wyom 17,,
2nd and 8 at WYO 17,Diocemy Saint Juste run for 1 yd to the Wyom 16,,
3rd and 7 at WYO 16,Devyn Harris 78 Yd Fumble Return (Stuart Williams Kick),14,0
"HAW DRIVE TOTALS: 6 plays, 51 yards, 2:05"
Hawaii at 9:32,,WYO,HAW
,"Stuart Williams kickoff for 56 yds , Keelan Ewaliko return for 1 yd to the Hawa 15",14,0
1st and 10 at HAW 15,Steven Lakalaka run for 11 yds to the Hawa 26 for a 1ST down,,
1st and 10 at HAW 26,Steven Lakalaka run for 4 yds to the Hawa 30,,
2nd and 6 at HAW 30,Diocemy Saint Juste run for 8 yds to the Hawa 38 for a 1ST down,,
1st and 10 at HAW 38,Diocemy Saint Juste run for 15 yds to the Wyom 47 for a 1ST down,,
1st and 10 at WYO 47,Steven Lakalaka run for 2 yds to the Wyom 45,,
2nd and 8 at WYO 45,Taylor Graham pass complete to Scott Harding for 9 yds to the Wyom 36 for a 1ST down,,
1st and 10 at WYO 36,Taylor Graham pass complete to Scott Harding for 17 yds to the Wyom 19 for a 1ST down,,
1st and 10 at WYO 19,Steven Lakalaka run for 1 yd to the Wyom 18,,
2nd and 9 at WYO 18,Steven Lakalaka run for 2 yds to the Wyom 16,,
3rd and 7 at WYO 16,Steven Lakalaka run for a loss of 1 yard to the Wyom 17,,
4th and 8 at WYO 17,Tyler Hadden 35 yd FG GOOD,14,3
"HAW DRIVE TOTALS: 11 plays, 68 yards, 4:47"
Wyoming at 4:45,,WYO,HAW
,Tyler Hadden kickoff for 65 yds for a touchback,14,3
1st and 10 at WYO 25,Colby Kirkegaard pass complete to Dominic Rufran for 2 yds to the Wyom 27,,
2nd and 8 at WYO 27,Colby Kirkegaard pass complete to Jalen Claiborne for 13 yds to the Wyom 40 for a 1ST down,,
1st and 10 at WYO 40,Shaun Wick run for 2 yds to the Wyom 42,,
2nd and 8 at WYO 42,Colby Kirkegaard sacked by Trayvon Henderson for a loss of 7 yards to the Wyom 35,,
