0366052220140830,,366,522
,"LOUISIANA TECH wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Louisiana Tech at 15:00,,LT,OKLA
,Nick Hodgson kickoff for 65 yds for a touchback,0,0
1st and 10 at LT 25,Cody Sokol pass incomplete to Paul Turner,,
2nd and 10 at LT 25,Cody Sokol pass complete to Trent Taylor for 5 yds to the LaTch 30,,
3rd and 5 at LT 30,"Cody Sokol pass incomplete, broken up by Geneo Grissom",,
4th and 5 at LT 30,"Logan McPherson punt for 40 yds, punt out-of-bounds at the Okla 30",,
"LT DRIVE TOTALS: 3 plays, 5 yards, 1:02"
Oklahoma at 13:58,,LT,OKLA
1st and 10 at OKLA 30,Trevor Knight pass complete to Alex Ross for 15 yds to the Okla 45 for a 1ST down,0,0
1st and 10 at OKLA 45,Alex Ross run for 3 yds to the Okla 48,,
2nd and 7 at OKLA 48,Trevor Knight run for 14 yds to the LaTch 38 for a 1ST down,,
1st and 10 at LT 38,Alex Ross run for 5 yds to the LaTch 33,,
2nd and 5 at LT 33,Alex Ross run for 1 yd to the LaTch 32,,
3rd and 4 at LT 32,Sterling Shepard run for 2 yds to the LaTch 30,,
4th and 2 at LT 30,Trevor Knight pass complete to Dimitri Flowers for 8 yds to the LaTch 22 for a 1ST down,,
1st and 10 at LT 22,"Keith Ford run for 22 yds for a TD, (Michael Hunnicutt KICK)",0,7
"OKLA DRIVE TOTALS: 8 plays, 70 yards, 3:36"
Louisiana Tech at 10:22,,LT,OKLA
,Nick Hodgson kickoff for 65 yds for a touchback,0,7
1st and 10 at LT 25,Kenneth Dixon run for no gain to the LaTch 25,,
2nd and 10 at LT 25,Kenneth Dixon run for a loss of 4 yards to the LaTch 21,,
3rd and 14 at LT 21,"Cody Sokol pass incomplete to Sterling Griffin LOUISIANA TECH Penalty, Offensive Holding (Mitchell Bell) declined",,
4th and 14 at LT 21,"Logan McPherson punt for 50 yds , Sterling Shepard returns for 17 yds to the Okla 46",,
"LT DRIVE TOTALS: 3 plays, -4 yards, 1:44"
Oklahoma at 8:38,,LT,OKLA
1st and 10 at OKLA 46,"Knight, Trevor pass incomplete to Shepard, Sterling, PENALTY LATECH pass interference (Barnes, Adairius) 15 yards to the LATECH39, NO PLAY, 1ST DOWN OKLAHOMA. for a 1ST down",0,7
1st and 10 at LT 39,Keith Ford run for no gain to the LaTch 39,,
2nd and 10 at LT 39,Trevor Knight pass complete to Keith Ford for 5 yds to the LaTch 34,,
3rd and 5 at LT 34,Trevor Knight pass complete to Keith Ford for 14 yds to the LaTch 20 for a 1ST down,,
1st and 10 at LT 20,Alex Ross run for 4 yds to the LaTch 16,,
2nd and 6 at LT 16,"Trevor Knight pass complete to Sterling Shepard for 16 yds for a TD, (Michael Hunnicutt KICK)",0,14
"OKLA DRIVE TOTALS: 5 plays, 54 yards, 2:20"
Louisiana Tech at 6:18,,LT,OKLA
,Nick Hodgson kickoff for 65 yds for a touchback,0,14
1st and 10 at LT 25,Kenneth Dixon run for 22 yds to the LaTch 47 for a 1ST down,,
1st and 10 at LT 47,Kenneth Dixon run for no gain to the LaTch 47,,
2nd and 10 at LT 47,"Cody Sokol run for 2 yds to the Okla 36 Cody Sokol fumbled, forced by Jordan Evans, recovered by LaTch Cody Sokol for a 1ST down OKLAHOMA Penalty, Personal Foul (Jordan Evans) to the Okla 36 for a 1ST down",,
