0110015720141025,,110,157
,"UCLA wins the coin toss, and defers. COLORADO to receive. UCLA defends.",,
1st Quarter Play-by-Play
Colorado at 15:00,,UCLA,COL
,"u""Ka'imi Fairbairn"",  kickoff for 65 yds for a touchback",0,0
1st and 10 at COLO 25,Tony Jones run for 1 yd to the Colo 26,,
2nd and 9 at COLO 26,"Sefo Liufa,  run for 1 yd to the Colo 27",,
3rd and 8 at COLO 27,"Sefo Liufa,  pass complete to Tony Jones for 7 yds to the Colo 34",,
4th and 1 at COLO 34,"u""Darragh O'Neill"",  punt for 48 yds , Ishmael Adams returns for 7 yds to the UCLA 41 UCLA Penalty, Illegal Block (NA) to the UCLA 15",,
"COLO DRIVE TOTALS: 3 plays, 9 yards, 1:50"
UCLA at 13:10,,UCLA,COL
1st and 10 at UCLA 15,"UCLA Penalty, Offensive Holding (NA) to the UCLA 8",0,0
1st and 17 at UCLA 8,"Paul Perkinsu"" run for 92 yds for a TD, (Ka'imi Fairbairn KICK)""",7,0
"UCLA DRIVE TOTALS: 1 play, 85 yards, 0:23"
Colorado at 12:47,,UCLA,COL
,"u""Ka'imi Fairbairn"",  kickoff for 65 yds for a touchback",7,0
1st and 10 at COLO 25,Shay Fields pass complete to D.D. Goodson for 21 yds to the Colo 46 for a 1ST down,,
1st and 10 at COLO 46,Phillip Lindsay run for no gain to the Colo 46,,
2nd and 10 at COLO 46,"Sefo Liufa,  pass incomplete to Shay Fields",,
3rd and 10 at COLO 46,"Sefo Liufa,  pass complete to Phillip Lindsay for 3 yds to the Colo 49",,
4th and 7 at COLO 49,"u""Darragh O'Neill"",  punt for 31 yds, downed at the UCLA 20",,
"COLO DRIVE TOTALS: 4 plays, 24 yards, 1:47"
UCLA at 11:00,,UCLA,COL
1st and 10 at UCLA 20,Brett Hundley pass complete to Devin Lucien for 6 yds to the UCLA 26,7,0
2nd and 4 at UCLA 26,Brett Hundley pass complete to Devin Lucien for 3 yds to the UCLA 29,,
3rd and 1 at UCLA 29,Paul Perkins run for no gain to the UCLA 29,,
4th and 1 at UCLA 29,"Matt Mengel punt for 49 yds , Shay Fields returns for 5 yds to the Colo 27",,
"UCLA DRIVE TOTALS: 3 plays, 9 yards, 1:29"
Colorado at 9:31,,UCLA,COL
1st and 10 at COLO 27,Tony Jones run for 1 yd to the Colo 28,7,0
2nd and 9 at COLO 28,"Sefo Liufa,  pass complete to Tony Jones for a loss of 4 yards to the Colo 24",,
3rd and 13 at COLO 24,"Sefo Liufa,  pass incomplete to Bryce Bobo",,
4th and 13 at COLO 24,"u""Darragh O'Neill"",  punt for 31 yds, punt out-of-bounds at the UCLA 45",,
"COLO DRIVE TOTALS: 3 plays, -3 yards, 1:19"
UCLA at 8:12,,UCLA,COL
1st and 10 at UCLA 45,Brett Hundley pass incomplete to Mossi Johnson,7,0
2nd and 10 at UCLA 45,Paul Perkins run for a loss of 1 yard to the UCLA 44,,
3rd and 11 at UCLA 44,Brett Hundley pass complete to Devin Fuller for 12 yds to the Colo 44 for a 1ST down,,
1st and 10 at COLO 44,Paul Perkins run for 6 yds to the Colo 38,,
2nd and 4 at COLO 38,Paul Perkins run for 2 yds to the Colo 36,,
3rd and 2 at COLO 36,Brett Hundley pass complete to Mossi Johnson for 16 yds to the Colo 20 for a 1ST down,,
1st and 10 at COLO 20,Brett Hundley pass incomplete to Mossi Johnson,,
2nd and 10 at COLO 20,"Brett Hundley pass complete to Jordan Paytonu"" for 20 yds for a TD, (Ka'imi Fairbairn KICK)""",14,0
"UCLA DRIVE TOTALS: 8 plays, 55 yards, 2:50"
Colorado at 5:22,,UCLA,COL
,"u""Ka'imi Fairbairn"",  kickoff for 65 yds for a touchback",14,0
1st and 10 at COLO 25,Michael Adkins II run for 11 yds to the Colo 36 for a 1ST down,,
1st and 10 at COLO 36,"Sefo Liufa,  pass intercepted Eric Kendricks return for 21 yds to the Colo 20",,
"COLO DRIVE TOTALS: 2 plays, 11 yards, 0:34"
UCLA at 4:48,,UCLA,COL
