0366066420141025,,366,664
1st Quarter Play-by-Play
Southern Mississippi at 15:00,,LT,USM
,"Kyle Fischer kickoff for 57 yds , Michael Thomas return for 17 yds to the SoMis 25",0,0
1st and 10 at USM 25,George Payne run for no gain to the SoMis 25,,
2nd and 10 at USM 25,Nick Mullens pass complete to Marquise Ricard for 12 yds to the SoMis 37 for a 1ST down,,
1st and 10 at USM 37,Nick Mullens pass complete to Casey Martin for 16 yds to the LaTch 47 for a 1ST down,,
1st and 10 at LT 47,"SMITH, Ito rush right for 6 yards to the LATECH41 (DORA,Vontarrius), PENALTY USM holding (FARRIOR, Devin) 10 yards to the USM43, NO PLAY.",,
1st and 20 at USM 43,Nick Mullens pass complete to Jalen Richard for 7 yds to the 50 yard line,,
2nd and 13 at 50,Nick Mullens pass complete to Marquise Ricard for 6 yds to the LaTch 44,,
3rd and 7 at LT 44,Nick Mullens run for 2 yds to the LaTch 42,,
4th and 5 at LT 42,Tyler Sarrazin punt for 27 yds,,
"USM DRIVE TOTALS: 6 plays, 33 yards, 3:18"
Louisiana Tech at 11:42,,LT,USM
1st and 10 at LT 15,Cody Sokol pass incomplete,0,0
2nd and 10 at LT 15,Carlos Henderson run for a loss of 1 yard to the LaTch 14,,
3rd and 11 at LT 14,Cody Sokol pass complete to Kenneth Dixon for 5 yds to the LaTch 19,,
4th and 6 at LT 19,"Logan McPherson punt for 22 yds, punt out-of-bounds at the LaTch 41",,
"LT DRIVE TOTALS: 3 plays, 4 yards, 1:18"
Southern Mississippi at 10:24,,LT,USM
1st and 10 at LT 41,Cole Weeks pass complete to Michael Thomas for 11 yds to the LaTch 30 for a 1ST down,0,0
1st and 10 at LT 30,Cole Weeks pass complete to Michael Thomas for 8 yds to the LaTch 22,,
2nd and 2 at LT 22,Jalen Richard run for 4 yds to the LaTch 18 for a 1ST down,,
1st and 10 at LT 18,"George Payne run for 18 yds for a TD, (Corey Acosta KICK)",0,7
"USM DRIVE TOTALS: 4 plays, 41 yards, 1:24"
Louisiana Tech at 9:00,,LT,USM
,"Corey Acosta kickoff for 65 yds , Carlos Henderson return for 11 yds to the LaTch 11",0,7
1st and 10 at LT 11,Cody Sokol pass incomplete,,
2nd and 10 at LT 11,Cody Sokol pass incomplete,,
