0522031120141101,,522,311
1st Quarter Play-by-Play
Iowa State at 15:00,,OKLA,ISU
,Nick Hodgson kickoff for 65 yds for a touchback,0,0
1st and 10 at ISU 25,Aaron Wimberly run for 3 yds to the IowSt 28,,
2nd and 7 at ISU 28,Sam B. Richardson pass incomplete,,
3rd and 7 at ISU 28,Sam B. Richardson pass incomplete,,
4th and 7 at ISU 28,"Colin Downing punt for 49 yds, downed at the Okla 23",,
"ISU DRIVE TOTALS: 3 plays, 3 yards, 0:48"
Oklahoma at 14:12,,OKLA,ISU
1st and 10 at OKLA 23,Trevor Knight pass complete to Sterling Shepard for 46 yds to the IowSt 31 for a 1ST down,0,0
1st and 10 at ISU 31,"Trevor Knight run for 31 yds for a TD, (Michael Hunnicutt KICK)",7,0
"OKLA DRIVE TOTALS: 2 plays, 77 yards, 0:34"
Iowa State at 13:38,,OKLA,ISU
,Nick Hodgson kickoff for 65 yds for a touchback,7,0
1st and 10 at ISU 25,Sam B. Richardson pass incomplete to Aaron Wimberly,,
2nd and 10 at ISU 25,"Sam B. Richardson pass incomplete to u""D'Vario Montgomery""",,
3rd and 10 at ISU 25,Sam B. Richardson pass complete to Allen Lazard for 24 yds to the IowSt 49 for a 1ST down,,
1st and 10 at ISU 49,Sam B. Richardson pass incomplete,,
2nd and 10 at ISU 49,Aaron Wimberly run for 6 yds to the Okla 45,,
3rd and 4 at OKLA 45,Sam B. Richardson pass incomplete,,
4th and 4 at OKLA 45,"Holden Kramer punt for 27 yds, punt out-of-bounds at the Okla 18",,
"ISU DRIVE TOTALS: 6 plays, 30 yards, 1:04"
Oklahoma at 12:34,,OKLA,ISU
1st and 10 at OKLA 18,Trevor Knight pass complete to Durron Neal for 12 yds to the Okla 30 for a 1ST down,7,0
1st and 10 at OKLA 30,Trevor Knight pass incomplete to Michiah Quick,,
2nd and 10 at OKLA 30,Trevor Knight run for 16 yds to the Okla 46 for a 1ST down,,
1st and 10 at OKLA 46,Trevor Knight pass complete to Michiah Quick for 8 yds to the IowSt 46,,
2nd and 2 at ISU 46,Samaje Perine run for 4 yds to the IowSt 42 for a 1ST down,,
1st and 10 at ISU 42,Trevor Knight pass complete to K.J. Young for 10 yds to the IowSt 32 for a 1ST down,,
1st and 10 at ISU 32,Samaje Perine run for no gain to the IowSt 32,,
2nd and 10 at ISU 32,Trevor Knight pass complete to Durron Neal for 16 yds to the IowSt 16 for a 1ST down,,
1st and 10 at ISU 16,Trevor Knight pass incomplete,,
2nd and 10 at ISU 16,Trevor Knight pass incomplete to Durron Neal,,
3rd and 10 at ISU 16,"Trevor Knight pass complete to K.J. Young for 16 yds for a TD, (Michael Hunnicutt KICK)",14,0
"OKLA DRIVE TOTALS: 11 plays, 82 yards, 2:42"
Iowa State at 9:52,,OKLA,ISU
,Nick Hodgson kickoff for 65 yds for a touchback,14,0
1st and 10 at ISU 25,DeVondrick Nealy run for no gain to the IowSt 25,,
2nd and 10 at ISU 25,Sam B. Richardson pass incomplete to E.J. Bibbs,,
3rd and 10 at ISU 25,Sam B. Richardson pass incomplete,,
4th and 10 at ISU 25,"Colin Downing punt for 31 yds, fair catch by Zack Sanchez at the Okla 44",,
"ISU DRIVE TOTALS: 3 plays, 0 yards, 0:38"
Oklahoma at 9:14,,OKLA,ISU
1st and 10 at OKLA 44,Trevor Knight pass complete to Durron Neal for 9 yds to the IowSt 47,14,0
2nd and 1 at ISU 47,Alex Ross run for 13 yds to the IowSt 34 for a 1ST down,,
1st and 10 at ISU 34,Alex Ross run for 12 yds to the IowSt 22 for a 1ST down,,
1st and 10 at ISU 22,Alex Ross run for 4 yds to the IowSt 18,,
2nd and 6 at ISU 18,"Trevor Knight run for 8 yds to the IowSt 10 OKLAHOMA Penalty, Illegal Block (-10 Yards) to the IowSt 20",,
2nd and 8 at ISU 20,Trevor Knight pass complete to Samaje Perine for 7 yds to the IowSt 13,,
3rd and 1 at ISU 13,Trevor Knight pass intercepted Sam E. Richardson return for 5 yds to the IowSt 9,,
"OKLA DRIVE TOTALS: 7 plays, 43 yards, 2:04"
Iowa State at 7:10,,OKLA,ISU
1st and 10 at ISU 9,Sam B. Richardson pass complete to Allen Lazard for 13 yds to the IowSt 22 for a 1ST down,14,0
1st and 10 at ISU 22,Sam B. Richardson pass incomplete to Allen Lazard,,
2nd and 10 at ISU 22,Aaron Wimberly run for a loss of 1 yard to the IowSt 21,,
3rd and 11 at ISU 21,Sam B. Richardson pass incomplete,,
4th and 11 at ISU 21,"Colin Downing punt for 41 yds, fair catch by Zack Sanchez at the Okla 38",,
"ISU DRIVE TOTALS: 4 plays, 12 yards, 1:06"
Oklahoma at 6:04,,OKLA,ISU
1st and 10 at OKLA 38,Trevor Knight pass complete to Alex Ross for 5 yds to the Okla 43,14,0
2nd and 5 at OKLA 43,Trevor Knight pass complete to Michiah Quick for 10 yds to the IowSt 47 for a 1ST down,,
1st and 10 at ISU 47,Alex Ross run for 2 yds to the IowSt 45,,
2nd and 8 at ISU 45,Trevor Knight run for 9 yds to the IowSt 36 for a 1ST down,,
1st and 10 at ISU 36,Trevor Knight pass complete to Michiah Quick for 7 yds to the IowSt 29,,
2nd and 3 at ISU 29,Alex Ross run for 3 yds to the IowSt 26 for a 1ST down,,
1st and 10 at ISU 26,Trevor Knight run for 5 yds to the IowSt 7 for a 1ST down Dimitri Flowers for a 1ST down,,
1st and Goal at ISU 7,Samaje Perine run for 2 yds to the IowSt 5,,
2nd and Goal at ISU 5,"Trevor Knight pass complete to Blake Bell for 5 yds for a TD, (Michael Hunnicutt KICK)",21,0
"OKLA DRIVE TOTALS: 9 plays, 62 yards, 3:22"
Iowa State at 2:42,,OKLA,ISU
1st and 10 at ISU 25,Sam B. Richardson pass complete to Jarvis West for 5 yds to the IowSt 30,21,0
2nd and 5 at ISU 30,"Sam B. Richardson pass complete to Allen Lazard for 4 yds to the IowSt 34, Aaron Wimberly for 6 yds to the IowSt 40 for a 1ST down",,
1st and 10 at ISU 40,Aaron Wimberly run for no gain to the IowSt 40,,
2nd and 10 at ISU 40,Sam B. Richardson pass complete to Jarvis West for 5 yds to the IowSt 45,,
3rd and 5 at ISU 45,Sam B. Richardson pass complete to Allen Lazard for 11 yds to the Okla 44 for a 1ST down,,
1st and 10 at OKLA 44,Sam B. Richardson pass incomplete,,
2nd and 10 at OKLA 44,Sam B. Richardson pass complete to Jarvis West for 15 yds to the Okla 29 for a 1ST down,,
1st and 10 at OKLA 29,Sam B. Richardson pass incomplete to E.J. Bibbs,,
2nd and 10 at OKLA 29,"IOWA ST Penalty, Offensive Holding (-10 Yards) to the Okla 39",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Iowa State at 15:00,,OKLA,ISU
2nd and 20 at OKLA 39,Sam B. Richardson pass incomplete to Jarvis West,21,0
3rd and 20 at OKLA 39,Sam B. Richardson pass complete to Aaron Wimberly for 21 yds to the Okla 18 for a 1ST down,,
1st and 10 at OKLA 18,"Sam B. Richardson run for 18 yds for a TD, (Cole Netten KICK)",21,7
"ISU DRIVE TOTALS: 11 plays, 75 yards, 3:24"
Oklahoma at 14:18,,OKLA,ISU
,"Cole Netten kickoff for 65 yds , Alex Ross return for 11 yds to the Okla 11",21,7
1st and 10 at OKLA 11,Trevor Knight pass complete to Michiah Quick for 3 yds to the Okla 14,,
2nd and 7 at OKLA 14,Trevor Knight pass complete to Michiah Quick for 7 yds to the Okla 21 for a 1ST down,,
1st and 10 at OKLA 21,Samaje Perine run for 20 yds to the Okla 41 for a 1ST down,,
1st and 10 at OKLA 41,Trevor Knight pass complete to Samaje Perine for 3 yds to the Okla 44,,
2nd and 7 at OKLA 44,Trevor Knight run for 5 yds to the Okla 49,,
3rd and 2 at OKLA 49,Samaje Perine run for 1 yd to the 50 yard line,,
4th and 1 at 50,Samaje Perine run for a loss of 2 yards to the Okla 48,,
"OKLA DRIVE TOTALS: 7 plays, 37 yards, 2:52"
Iowa State at 11:26,,OKLA,ISU
1st and 10 at OKLA 48,DeVondrick Nealy run for no gain to the Okla 48,21,7
2nd and 10 at OKLA 48,Sam B. Richardson run for no gain to the Okla 48,,
3rd and 10 at OKLA 48,Sam B. Richardson pass incomplete,,
4th and 10 at OKLA 48,"Holden Kramer punt for 38 yds, fair catch by Zack Sanchez at the Okla 10",,
"ISU DRIVE TOTALS: 3 plays, 0 yards, 1:12"
Oklahoma at 10:14,,OKLA,ISU
1st and 10 at OKLA 10,Alex Ross run for 6 yds to the Okla 16,21,7
2nd and 4 at OKLA 16,Alex Ross run for 38 yds to the IowSt 46 for a 1ST down,,
1st and 10 at ISU 46,Trevor Knight pass incomplete to Durron Neal,,
2nd and 10 at ISU 46,Trevor Knight run for 9 yds to the IowSt 37,,
3rd and 1 at ISU 37,Samaje Perine run for 3 yds to the IowSt 34 for a 1ST down,,
1st and 10 at ISU 34,Samaje Perine run for 5 yds to the IowSt 29,,
2nd and 5 at ISU 29,Samaje Perine run for 11 yds to the IowSt 18 for a 1ST down,,
1st and 10 at ISU 18,Samaje Perine run for 11 yds to the IowSt 7 for a 1ST down,,
1st and Goal at ISU 7,"Samaje Perine run for 7 yds for a TD, (Michael Hunnicutt KICK)",28,7
"OKLA DRIVE TOTALS: 9 plays, 90 yards, 3:30"
Iowa State at 6:44,,OKLA,ISU
,"Nick Hodgson kickoff for 56 yds , Aaron Wimberly return for 43 yds to the Okla 48",28,7
1st and 10 at OKLA 48,"Sam B. Richardson pass complete to u""D'Vario Montgomery"",  for 8 yds to the Okla 40",,
2nd and 2 at OKLA 40,"Sam B. Richardson pass incomplete to u""D'Vario Montgomery""",,
3rd and 2 at OKLA 40,Sam B. Richardson pass incomplete to E.J. Bibbs,,
4th and 2 at OKLA 40,Holden Kramer pass incomplete to Qujuan Floyd,,
"ISU DRIVE TOTALS: 4 plays, 8 yards, 0:50"
Oklahoma at 5:54,,OKLA,ISU
1st and 10 at OKLA 40,Trevor Knight pass incomplete to Blake Bell,28,7
2nd and 10 at OKLA 40,Trevor Knight run for 16 yds to the IowSt 44 for a 1ST down,,
1st and 10 at ISU 44,Alex Ross run for 36 yds to the IowSt 8 for a 1ST down,,
1st and Goal at ISU 8,Alex Ross run for no gain to the IowSt 8,,
2nd and Goal at ISU 8,"Trevor Knight run for 8 yds for a TD, (Michael Hunnicutt KICK)",35,7
"OKLA DRIVE TOTALS: 5 plays, 60 yards, 1:51"
Iowa State at 4:03,,OKLA,ISU
,"Nick Hodgson kickoff for 61 yds , Jarvis West return for 17 yds to the IowSt 21",35,7
1st and 10 at ISU 21,Sam B. Richardson run for 1 yd to the IowSt 22,,
2nd and 9 at ISU 22,Sam B. Richardson sacked by Eric Striker for a loss of 2 yards to the IowSt 20,,
3rd and 11 at ISU 20,"OKLAHOMA Penalty, Defensive Pass Interference (15 Yards) to the IowSt 35 for a 1ST down",,
1st and 10 at ISU 35,Sam B. Richardson run for 4 yds to the IowSt 39,,
2nd and 6 at ISU 39,Sam B. Richardson pass incomplete,,
3rd and 6 at ISU 39,Sam B. Richardson pass incomplete to Allen Lazard,,
4th and 6 at ISU 39,"Colin Downing punt for 43 yds, downed at the Okla 18",,
