0721062620141121,,721,626
1st Quarter Play-by-Play
San Diego State at 15:00,,AFA,SDSU
,"Drew Oehrle kickoff for 64 yds , Rashaad Penny return for 21 yds to the SDSt 22",0,0
1st and 10 at SDSU 22,Quinn Kaehler pass complete to Ezell Ruffin for 35 yds to the AFA 43 for a 1ST down,,
1st and 10 at AFA 43,Donnel Pumphrey run for no gain to the AFA 43,,
2nd and 10 at AFA 43,Donnel Pumphrey run for 2 yds to the AFA 41,,
3rd and 8 at AFA 41,Quinn Kaehler pass complete to Ezell Ruffin for 14 yds to the AFA 27 for a 1ST down,,
1st and 10 at AFA 27,Dakota Gordon run for 1 yd to the AFA 26,,
2nd and 9 at AFA 26,Quinn Kaehler pass complete to Larry Clark for 12 yds to the AFA 14 for a 1ST down,,
1st and 10 at AFA 14,Donnel Pumphrey run for no gain to the AFA 14,,
2nd and 10 at AFA 14,Quinn Kaehler pass incomplete,,
3rd and 10 at AFA 14,Adam Roberts 14 Yd pass from Quinn Kaehler (Donny Hageman Kick),0,7
"SDSU DRIVE TOTALS: 9 plays, 78 yards, 4:07"
Air Force at 10:59,,AFA,SDSU
,"Donny Hageman kickoff for 62 yds , Jon Lee return for 22 yds to the AFA 26 Jon Lee fumbled, forced by Brandon Porter, recovered by SDSt Brandon Porter",0,7
"AFA DRIVE TOTALS: 0 plays, 1 yard, 0:06"
San Diego State at 10:53,,AFA,SDSU
1st and 10 at AFA 26,Donnel Pumphrey run for 11 yds to the AFA 15 for a 1ST down,0,7
1st and 10 at AFA 15,Dakota Gordon run for 4 yds to the AFA 11,,
2nd and 6 at AFA 11,Donnel Pumphrey run for no gain to the AFA 11,,
3rd and 6 at AFA 11,"Quinn Kaehler pass intercepted, touchback. Weston Steelhammer return for no gain",,
"SDSU DRIVE TOTALS: 4 plays, 15 yards, 1:48"
Air Force at 9:05,,AFA,SDSU
1st and 10 at AFA 20,Kale Pearson run for a loss of 1 yard to the AFA 19,0,7
2nd and 11 at AFA 19,Kale Pearson pass complete to Jalen Robinette for 5 yds to the AFA 24,,
3rd and 6 at AFA 24,Kale Pearson pass incomplete to Jalen Robinette,,
4th and 6 at AFA 24,Will Conant punt for 45 yds,,
"AFA DRIVE TOTALS: 3 plays, 4 yards, 1:12"
San Diego State at 7:53,,AFA,SDSU
1st and 10 at SDSU 31,Chase Price run for 6 yds to the SDSt 37,0,7
2nd and 4 at SDSU 37,Chase Price run for 3 yds to the SDSt 40,,
3rd and 1 at SDSU 40,Marcus Stamps run for 2 yds to the SDSt 42 for a 1ST down,,
1st and 10 at SDSU 42,Quinn Kaehler pass complete to Ezell Ruffin for 15 yds to the AFA 43 for a 1ST down,,
1st and 10 at AFA 43,Donnel Pumphrey run for 15 yds to the AFA 28 for a 1ST down,,
1st and 10 at AFA 28,Quinn Kaehler pass complete to Chase Price for 10 yds to the AFA 18 for a 1ST down,,
1st and 10 at AFA 18,Chase Price run for 1 yd to the AFA 17,,
2nd and 9 at AFA 17,"SAN DIEGO ST Penalty, false start (-5 Yards) to the AFA 22",,
2nd and 14 at AFA 22,Quinn Kaehler pass complete to Ezell Ruffin for 14 yds to the AFA 8 for a 1ST down,,
1st and Goal at AFA 8,Donnel Pumphrey run for 4 yds to the AFA 4,,
2nd and Goal at AFA 4,Donnel Pumphrey run for 1 yd to the AFA 3,,
3rd and Goal at AFA 3,Ezell Ruffin run for no gain to the AFA 3,,
4th and Goal at AFA 3,Donny Hageman 20 yd FG GOOD,0,10
"SDSU DRIVE TOTALS: 12 plays, 66 yards, 7:07"
Air Force at 0:46,,AFA,SDSU
,"Donny Hageman kickoff for 64 yds , Jon Lee return for 30 yds to the AFA 31",0,10
1st and 10 at AFA 31,Shayne Davern run for 2 yds to the AFA 33,,
2nd and 8 at AFA 33,D.J. Johnson run for 2 yds to the AFA 35,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Air Force at 15:00,,AFA,SDSU
3rd and 6 at AFA 35,"AIR FORCE Penalty, false start (-5 Yards) to the AFA 30",0,10
3rd and 11 at AFA 30,Kale Pearson pass complete to Jalen Robinette for 33 yds to the SDSt 37 for a 1ST down,,
1st and 10 at SDSU 37,"Shayne Davern run for 2 yds to the SDSt 40 Shayne Davern fumbled, forced by Calvin Munson, recovered by SDSt Trey Lomax  , return for 5 yds to the SDSt 40",,
"AFA DRIVE TOTALS: 4 plays, 34 yards, 1:10"
San Diego State at 14:36,,AFA,SDSU
1st and 10 at SDSU 40,Chase Price run for 5 yds to the SDSt 45,0,10
2nd and 5 at SDSU 45,Quinn Kaehler pass complete to Chase Price for 6 yds to the AFA 49 for a 1ST down,,
1st and 10 at AFA 49,Quinn Kaehler pass complete to Lloyd Mills for 32 yds to the AFA 17 for a 1ST down,,
1st and 10 at AFA 17,Chase Price run for a loss of 1 yard to the AFA 18,,
2nd and 11 at AFA 18,Chase Price run for a loss of 1 yard to the AFA 19,,
3rd and 12 at AFA 19,Quinn Kaehler pass incomplete to Lloyd Mills,,
4th and 12 at AFA 19,Donny Hageman 36 yd FG GOOD,0,13
"SDSU DRIVE TOTALS: 7 plays, 46 yards, 3:07"
Air Force at 11:29,,AFA,SDSU
,"Donny Hageman kickoff for 65 yds , Jon Lee return for 24 yds to the AFA 24",0,13
1st and 10 at AFA 24,Garrett Brown run for a loss of 3 yards to the AFA 21,,
2nd and 13 at AFA 21,Kale Pearson run for 5 yds to the AFA 26,,
3rd and 8 at AFA 26,Garrett Griffin 74 Yd pass from Kale Pearson (Will Conant Kick),7,13
"AFA DRIVE TOTALS: 3 plays, 76 yards, 1:31"
San Diego State at 9:58,,AFA,SDSU
,"Drew Oehrle kickoff for 65 yds , Rashaad Penny return for 28 yds to the SANDIEGOST 37 SAN DIEGO ST Penalty, personal foul (14 Yards) to the SDSt 14",7,13
1st and 10 at SDSU 14,Donnel Pumphrey run for 1 yd to the SDSt 15,,
2nd and 9 at SDSU 15,"Donnel Pumphrey run for 5 yds to the SDSt 20 SAN DIEGO ST Penalty, Offensive holding (-10 Yards) to the SDSt 10",,
2nd and 14 at SDSU 10,Quinn Kaehler sacked by Troy Timmerman for a loss of 6 yards to the SDSt 4,,
3rd and 20 at SDSU 4,Quinn Kaehler pass complete to Eric Judge for 16 yds to the SDSt 20,,
4th and 4 at SDSU 20,"Joel Alesi punt for 34 yds , Garrett Brown returns for 6 yds to the SDSt 48",,
"SDSU DRIVE TOTALS: 4 plays, 6 yards, 2:54"
Air Force at 7:04,,AFA,SDSU
1st and 10 at SDSU 48,"Kale Pearson pass incomplete to Garrett Griffin, broken up by Damontae Kazee",7,13
2nd and 10 at SDSU 48,Devin Rushing run for no gain to the SDSt 48,,
3rd and 10 at SDSU 48,Kale Pearson run for 10 yds to the SDSt 38 for a 1ST down,,
1st and 10 at SDSU 38,Kale Pearson run for 2 yds to the SDSt 36,,
2nd and 8 at SDSU 36,Colton Huntsman run for 5 yds to the SDSt 31,,
3rd and 3 at SDSU 31,Devin Rushing run for a loss of 2 yards to the SDSt 33,,
4th and 5 at SDSU 33,"AIR FORCE Penalty, false start (-5 Yards) to the SDSt 38",,
