0306051820141122,,306,518
1st Quarter Play-by-Play
Ohio State at 15:00,,IU,OHST
,"Griffin Oakes kickoff for 65 yds , Curtis Samuel return for 24 yds to the OhSt 24",0,0
1st and 10 at OSU 24,J.T. Barrett pass complete to Ezekiel Elliott for 4 yds to the OhSt 28,,
2nd and 6 at OSU 28,J.T. Barrett pass complete to Jalin Marshall for 7 yds to the OhSt 35 for a 1ST down,,
1st and 10 at OSU 35,"Ezekiel Elliott run for 65 yds for a TD, (Sean Nuernberger KICK)",0,7
"OSU DRIVE TOTALS: 3 plays, 76 yards, 1:11"
Indiana at 13:49,,IU,OHST
,"Kyle Clinton kickoff for 61 yds , J-Shun Harris II return for 28 yds to the Ind 32",0,7
1st and 10 at IND 32,Tevin Coleman run for 1 yd to the Ind 33,,
2nd and 9 at IND 33,Zander Diamont pass incomplete to Shane Wynn,,
3rd and 9 at IND 33,Zander Diamont pass incomplete to Andre Booker,,
4th and 9 at IND 33,"Erich Toth punt for 32 yds, punt out-of-bounds at the OhSt 35",,
"IND DRIVE TOTALS: 3 plays, 1 yard, 0:47"
Ohio State at 13:02,,IU,OHST
1st and 10 at OSU 35,J.T. Barrett pass complete to Corey Smith for 3 yds to the OhSt 38,0,7
1st and 10 at OSU 49,Ezekiel Elliott run for 3 yds to the Ind 48,,
2nd and 7 at OSU 38,J.T. Barrett pass complete to Devin Smith for 11 yds to the OhSt 49 for a 1ST down,,
2nd and 7 at IND 48,Ezekiel Elliott run for 17 yds to the Ind 31 for a 1ST down,,
1st and 10 at IND 31,J.T. Barrett run for 20 yds to the Ind 11 for a 1ST down,,
1st and 10 at IND 11,J.T. Barrett sacked by Darius Latham for a loss of 5 yards to the Ind 16,,
2nd and 15 at IND 16,J.T. Barrett run for 5 yds to the Ind 11,,
3rd and 10 at IND 11,"OHIO ST Penalty, False Start (Michael Thomas) to the Ind 16",,
3rd and 15 at IND 16,J.T. Barrett pass complete to Jeff Heuerman for 12 yds to the Ind 4,,
4th and 3 at IND 4,"J.T. Barrett pass complete to Jeff Heuerman for 4 yds for a TD, (Sean Nuernberger KICK)",0,14
"OSU DRIVE TOTALS: 9 plays, 65 yards, 4:34"
Indiana at 8:28,,IU,OHST
,Kyle Clinton kickoff for 30 yds,0,14
1st and 10 at IND 35,Tevin Coleman run for 11 yds to the Ind 46 for a 1ST down,,
1st and 10 at IND 46,Tevin Coleman run for a loss of 1 yard to the Ind 45,,
2nd and 11 at IND 45,Zander Diamont pass incomplete to Shane Wynn,,
3rd and 11 at IND 45,Zander Diamont run for 53 yds to the OhSt 2 for a 1ST down,,
1st and Goal at OSU 2,"Tevin Coleman run for 2 yds for a TD, (Griffin Oakes KICK)",7,14
"IND DRIVE TOTALS: 5 plays, 65 yards, 1:47"
Ohio State at 6:41,,IU,OHST
,Griffin Oakes kickoff for 65 yds for a touchback,7,14
1st and 10 at OSU 25,"J.T. Barrett pass complete to Michael Thomas for 6 yds Michael Thomas fumbled, forced by Tim Bennett, recovered by Ind Zack Shaw",,
"OSU DRIVE TOTALS: 1 play, 6 yards, 0:09"
Indiana at 6:32,,IU,OHST
1st and 10 at OSU 31,Zander Diamont pass complete to Shane Wynn for 9 yds to the OhSt 22,7,14
2nd and 1 at OSU 22,Zander Diamont pass complete to Shane Wynn for 5 yds to the OhSt 17 for a 1ST down,,
1st and 10 at OSU 17,Tevin Coleman run for 1 yd to the OhSt 16,,
2nd and 9 at OSU 16,Tevin Coleman run for 3 yds to the OhSt 13,,
,"Timeout INDIANA, clock 04:50",,
3rd and 6 at OSU 13,Zander Diamont pass incomplete to Shane Wynn,,
4th and 6 at OSU 13,Griffin Oakes 30 yd FG GOOD,10,14
"IND DRIVE TOTALS: 6 plays, 18 yards, 1:51"
Ohio State at 4:41,,IU,OHST
,"Griffin Oakes kickoff for 65 yds , Curtis Samuel return for 20 yds to the OhSt 20",10,14
1st and 10 at OSU 20,Ezekiel Elliott run for 3 yds to the OhSt 23,,
2nd and 7 at OSU 23,J.T. Barrett run for 7 yds to the OhSt 30 for a 1ST down,,
1st and 10 at OSU 30,Ezekiel Elliott run for 3 yds to the OhSt 33,,
2nd and 7 at OSU 33,J.T. Barrett run for 3 yds to the OhSt 36,,
3rd and 4 at OSU 36,J.T. Barrett run for 4 yds to the OhSt 40 for a 1ST down,,
1st and 10 at OSU 40,J.T. Barrett pass complete to Curtis Samuel for 8 yds to the OhSt 48,,
2nd and 2 at OSU 48,Curtis Samuel run for 9 yds to the Ind 43 for a 1ST down,,
1st and 10 at IND 43,J.T. Barrett pass intercepted Antonio Allen return for no gain to the Ind 18,,
"OSU DRIVE TOTALS: 8 plays, 37 yards, 4:17"
Indiana at 0:24,,IU,OHST
1st and 10 at IND 18,Tevin Coleman run for 2 yds to the Ind 20,10,14
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Indiana at 15:00,,IU,OHST
