0400070920141025,,400,709
,UMass wins toss and receives. UT will defend South Goal.,,
1st Quarter Play-by-Play
Massachusetts at 15:00,,MASS,TOL
,"Jeremiah Detmer kickoff for 65 yds , Khary Bailey-Smith return for 20 yds to the UMass 20",0,0
1st and 10 at UMASS 20,Blake Frohnapfel pass incomplete,,
2nd and 10 at UMASS 20,Blake Frohnapfel pass complete to Tajae Sharpe for a loss of 1 yard to the UMass 19,,
3rd and 11 at UMASS 19,Blake Frohnapfel pass complete to Jean Sifrin for 33 yds to the Toled 48 for a 1ST down,,
1st and 10 at TOL 48,Blake Frohnapfel pass incomplete to Tajae Sharpe,,
2nd and 10 at TOL 48,"Abrokwah, S. rush for loss of 1 yard to the TOLEDO49 (JONES, Orion;SYLVESTRE, J.), PENALTY UMASS personal foul (Wilkinson, E.) 15 yards to the UMASS37, NO PLAY.",,
2nd and 25 at UMASS 37,Blake Frohnapfel pass complete to Tajae Sharpe for 7 yds to the UMass 44,,
3rd and 18 at UMASS 44,Blake Frohnapfel pass complete to Jean Sifrin for 18 yds to the Toled 38 for a 1ST down,,
1st and 10 at TOL 38,Shadrach Abrokwah run for 2 yds to the Toled 36,,
2nd and 8 at TOL 36,"Blake Frohnapfel pass incomplete to Jean Sifrin, broken up by Jordan Haden",,
3rd and 8 at TOL 36,Blake Frohnapfel pass complete to Tajae Sharpe for 7 yds to the Toled 29,,
4th and 1 at TOL 29,Shadrach Abrokwah run for 2 yds to the Toled 27 for a 1ST down,,
1st and 10 at TOL 27,Blake Frohnapfel pass incomplete,,
2nd and 10 at TOL 27,Shadrach Abrokwah run for 1 yd to the Toled 26,,
3rd and 9 at TOL 26,Blake Frohnapfel pass complete to Jalen Williams for 11 yds to the Toled 15 for a 1ST down,,
1st and 10 at TOL 15,"Blake Frohnapfel pass complete to Jalen Williams for 15 yds for a TD TOLEDO Penalty,  (NA) declined, (Logan Laurent MISSED)",6,0
"UMASS DRIVE TOTALS: 14 plays, 80 yards, 5:28"
Toledo at 9:26,,MASS,TOL
,"Blake Lucas kickoff for 59 yds , Kishon Wilcher return for 16 yds to the Toled 22",6,0
1st and 10 at TOL 22,Logan Woodside pass incomplete,,
2nd and 10 at TOL 22,Kareem Hunt run for 3 yds to the Toled 25,,
3rd and 7 at TOL 25,Logan Woodside pass incomplete,,
4th and 7 at TOL 25,"TOLEDO Penalty, delay of game (-5 Yards) to the Toled 20",,
4th and 12 at TOL 20,Nick Ellis punt for 35 yds,,
"TOL DRIVE TOTALS: 3 plays, -2 yards, 0:54"
Massachusetts at 8:32,,MASS,TOL
1st and 10 at UMASS 45,Bernard Davis pass complete to Tajae Sharpe for 7 yds to the Toled 48,6,0
2nd and 3 at TOL 48,Marken Michel run for 20 yds to the Toled 28 for a 1ST down,,
1st and 10 at TOL 28,"Marken Michel run for a loss of 7 yards to the Toled 35 Marken Michel fumbled, forced by Delando Johnson, recovered by UMass Blake Frohnapfel",,
