0235025720141101,,235,257
1st Quarter Play-by-Play
Georgia at 15:00,,FLA,GA
,"Austin Hardin kickoff for 65 yds , Isaiah McKenzie return for 19 yds to the Geo 19",0,0
1st and 10 at UGA 19,Nick Chubb run for 5 yds to the Geo 24,,
2nd and 5 at UGA 24,Nick Chubb run for 7 yds to the Geo 31 for a 1ST down,,
1st and 10 at UGA 31,Hutson Mason pass complete to Malcolm Mitchell for 12 yds to the Geo 43 for a 1ST down,,
1st and 10 at UGA 43,Nick Chubb run for 6 yds to the Geo 49,,
2nd and 4 at UGA 49,Nick Chubb run for 2 yds to the Fla 49,,
3rd and 2 at FLA 49,Hutson Mason pass incomplete to Quayvon Hicks,,
4th and 2 at FLA 49,"Adam Erickson punt for 31 yds, fair catch by Vernon Hargreaves at the Fla 18",,
"UGA DRIVE TOTALS: 6 plays, 32 yards, 2:09"
Florida at 12:51,,FLA,GA
1st and 10 at FLA 18,Matt Jones run for 4 yds to the Fla 22,0,0
2nd and 6 at FLA 22,Matt Jones run for 4 yds to the Fla 26,,
3rd and 2 at FLA 26,Treon Harris pass incomplete to Demarcus Robinson,,
4th and 2 at FLA 26,"Kyle Christy punt for 59 yds, downed at the Geo 15",,
"FLA DRIVE TOTALS: 3 plays, 8 yards, 1:06"
Georgia at 11:45,,FLA,GA
1st and 10 at UGA 15,Nick Chubb run for 9 yds to the Geo 24,0,0
2nd and 1 at UGA 24,Nick Chubb run for 4 yds to the Geo 28 for a 1ST down,,
1st and 10 at UGA 28,Hutson Mason pass incomplete to Nick Chubb,,
2nd and 10 at UGA 28,Nick Chubb run for 4 yds to the Geo 32,,
3rd and 6 at UGA 32,Hutson Mason pass complete to Nick Chubb for 18 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Brendan Douglas run for a loss of 1 yard to the Geo 49,,
2nd and 11 at UGA 49,Hutson Mason pass complete to Jeb Blazevich for 10 yds to the Fla 41,,
3rd and 1 at FLA 41,Brendan Douglas run for 2 yds to the Fla 39 for a 1ST down,,
1st and 10 at FLA 39,"Nick Chubb run for 39 yds for a TD, (Marshall Morgan KICK)",0,7
"UGA DRIVE TOTALS: 9 plays, 85 yards, 2:43"
Florida at 9:02,,FLA,GA
,Marshall Morgan kickoff for 65 yds for a touchback,0,7
1st and 10 at FLA 25,Treon Harris pass incomplete to Ahmad Fulwood,,
2nd and 10 at FLA 25,Kelvin Taylor run for 5 yds to the Fla 30,,
3rd and 5 at FLA 30,Treon Harris pass incomplete to Demarcus Robinson,,
4th and 5 at FLA 30,"Kyle Christy punt for 46 yds , Isaiah McKenzie returns for no gain to the Geo 24",,
"FLA DRIVE TOTALS: 3 plays, 5 yards, 0:55"
Georgia at 8:07,,FLA,GA
1st and 10 at UGA 24,Nick Chubb run for 9 yds to the Geo 33,0,7
2nd and 1 at UGA 33,Nick Chubb run for no gain to the Geo 33,,
3rd and 1 at UGA 33,Nick Chubb run for 6 yds to the Geo 39 for a 1ST down,,
1st and 10 at UGA 39,Nick Chubb run for 3 yds to the Geo 42,,
2nd and 7 at UGA 42,Hutson Mason pass complete to Michael Bennett for 5 yds to the Geo 47,,
3rd and 2 at UGA 47,Nick Chubb run for 1 yd to the Geo 48,,
4th and 1 at UGA 48,"Adam Erickson punt for 33 yds, punt out-of-bounds at the Fla 19",,
"UGA DRIVE TOTALS: 6 plays, 24 yards, 3:12"
Florida at 4:55,,FLA,GA
1st and 10 at FLA 19,Matt Jones run for 6 yds to the Fla 25,0,7
2nd and 4 at FLA 25,Matt Jones run for 1 yd to the Fla 26,,
3rd and 3 at FLA 26,Treon Harris run for 12 yds to the Fla 38 for a 1ST down,,
1st and 10 at FLA 38,Matt Jones run for 10 yds to the Fla 48 for a 1ST down,,
1st and 10 at FLA 48,"Treon Harris run for no gain to the Fla 48 Treon Harris fumbled, recovered by Geo Jordan Jenkins",,
"FLA DRIVE TOTALS: 5 plays, 29 yards, 2:00"
Georgia at 2:55,,FLA,GA
1st and 10 at FLA 48,Hutson Mason run for 2 yds to the Fla 46,0,7
2nd and 8 at FLA 46,Brendan Douglas run for a loss of 1 yard to the Fla 47,,
3rd and 9 at FLA 47,Hutson Mason pass complete to Reggie Davis for 18 yds to the Fla 29 for a 1ST down,,
1st and 10 at FLA 29,Nick Chubb run for 6 yds to the Fla 23,,
2nd and 4 at FLA 23,Hutson Mason pass incomplete,,
3rd and 4 at FLA 23,Hutson Mason pass complete to Michael Bennett for 1 yd to the Fla 22,,
4th and 3 at FLA 22,Marshall Morgan 39 yd FG MISSED,,
,End of 1st Quarter,,
"UGA DRIVE TOTALS: 7 plays, 26 yards, 2:55"
2nd Quarter Play-by-Play
Florida at 15:00,,FLA,GA
1st and 10 at FLA 22,Kelvin Taylor run for 15 yds to the Fla 37 for a 1ST down,0,7
1st and 10 at FLA 37,Kelvin Taylor run for 5 yds to the Fla 42,,
2nd and 5 at FLA 42,Kelvin Taylor run for 4 yds to the Fla 46,,
3rd and 1 at FLA 46,Kelvin Taylor run for 3 yds to the Fla 49 for a 1ST down,,
1st and 10 at FLA 49,Kelvin Taylor run for 4 yds to the Geo 47,,
2nd and 6 at UGA 47,Kelvin Taylor run for a loss of 1 yard to the Geo 48,,
3rd and 7 at UGA 48,Treon Harris pass complete to Matt Jones for 12 yds to the Geo 36 for a 1ST down,,
1st and 10 at UGA 36,Matt Jones run for 1 yd to the Geo 35,,
2nd and 9 at UGA 35,"GEORGIA Penalty, Defensive Offside (Leonard Floyd) to the Geo 30",,
2nd and 4 at UGA 30,Matt Jones run for 3 yds to the Geo 27,,
3rd and 1 at UGA 27,Matt Jones run for 5 yds to the Geo 22 for a 1ST down,,
