0742051820140906,,742,518
,"VIRGINIA TECH wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Virginia Tech at 15:00,,VT,OHST
,"Kyle Clinton kickoff for 60 yds , Deon Newsome return for 17 yds to the VTech 22",0,0
1st and 10 at VT 22,Marshawn Williams run for a loss of 4 yards to the VTech 18,,
2nd and 14 at VT 18,Michael Brewer run for 9 yds to the VTech 27,,
3rd and 5 at VT 27,"Michael Brewer pass complete to Bucky Hodges for 11 yds to the OhSt 38 for a 1ST down OHIO ST Penalty, Roughing Passer (15 Yards) to the OhSt 47 for a 1ST down",,
,"Timeout OHIO ST, clock 13:15",,
1st and 10 at OSU 47,Michael Brewer pass intercepted Eli Apple return for no gain to the OhSt 12,,
"VT DRIVE TOTALS: 4 plays, 31 yards, 1:55"
Ohio State at 13:05,,VT,OHST
1st and 10 at OSU 12,J.T. Barrett run for 1 yd to the OhSt 13,0,0
2nd and 9 at OSU 13,Ezekiel Elliott run for 6 yds to the OhSt 19,,
3rd and 3 at OSU 19,J.T. Barrett pass incomplete to Dontre Wilson,,
4th and 3 at OSU 19,"Cameron Johnston punt for 24 yds, downed at the OhSt 43",,
"OSU DRIVE TOTALS: 3 plays, 7 yards, 1:10"
Virginia Tech at 11:55,,VT,OHST
1st and 10 at OSU 43,Shai McKenzie run for no gain to the OhSt 43,0,0
,"Timeout VIRGINIA TECH, clock 11:25",,
2nd and 10 at OSU 43,Michael Brewer pass complete to Joshua Stanford for 3 yds to the OhSt 40,,
3rd and 7 at OSU 40,Michael Brewer pass complete to Willie Byrn for 10 yds to the OhSt 30 for a 1ST down,,
1st and 10 at OSU 30,Joshua Stanford run for 6 yds to the OhSt 24,,
2nd and 4 at OSU 24,Shai McKenzie run for a loss of 2 yards to the OhSt 26,,
,"Timeout VIRGINIA TECH, clock 09:20",,
3rd and 6 at OSU 26,Michael Brewer pass complete to Ryan Malleck for 13 yds to the OhSt 13 for a 1ST down,,
1st and 10 at OSU 13,Shai McKenzie run for 2 yds to the OhSt 11,,
2nd and 8 at OSU 11,Michael Brewer pass complete to Willie Byrn for 10 yds to the OhSt 1 for a 1ST down,,
1st and Goal at OSU 1,Marshawn Williams run for a loss of 1 yard to the OhSt 2,,
2nd and Goal at OSU 2,"Shai McKenzie run for 2 yds for a TD, (Joey Slye KICK)",7,0
"VT DRIVE TOTALS: 10 plays, 43 yards, 4:50"
Ohio State at 7:05,,VT,OHST
,"Joey Slye kickoff for 64 yds , Ezekiel Elliott return for 16 yds to the OhSt 17",7,0
1st and 10 at OSU 17,J.T. Barrett pass incomplete to Corey Smith,,
2nd and 10 at OSU 17,J.T. Barrett run for 1 yd to the OhSt 18,,
3rd and 9 at OSU 18,J.T. Barrett run for 25 yds to the OhSt 43 for a 1ST down,,
1st and 10 at OSU 43,J.T. Barrett run for 20 yds to the VTech 37 for a 1ST down,,
1st and 10 at VT 37,"VIRGINIA TECH Penalty, Defensive Pass Interference (Chuck Clark) to the VTech 22 for a 1ST down",,
1st and 10 at VT 22,J.T. Barrett run for 13 yds to the VTech 9 for a 1ST down,,
1st and Goal at VT 9,"VIRGINIA TECH Penalty, Defensive Pass Interference (Kendall Fuller) to the VTech 2 for a 1ST down",,
1st and Goal at VT 2,Ezekiel Elliott run for no gain to the VTech 2,,
2nd and Goal at VT 2,"J.T. Barrett run for 2 yds for a TD, (Sean Nuernberger KICK)",7,7
"OSU DRIVE TOTALS: 7 plays, 83 yards, 3:14"
Virginia Tech at 3:51,,VT,OHST
,"Kyle Clinton kickoff for 64 yds for a 1ST down , Deon Newsome return for 26 yds to the OHIOST 39 for a 1ST down OHIO ST Penalty, Personal Foul (-15 Yards) to the VTech 42 for a 1ST down",7,7
1st and 10 at VT 42,Marshawn Williams run for a loss of 4 yards to the VTech 38,,
2nd and 14 at VT 38,Michael Brewer pass complete to Ryan Malleck for 5 yds to the VTech 43,,
3rd and 9 at VT 43,Michael Brewer run for 11 yds to the OhSt 46 for a 1ST down,,
1st and 10 at OSU 46,Michael Brewer pass incomplete to Bucky Hodges,,
2nd and 10 at OSU 46,Marshawn Williams run for 7 yds to the OhSt 39,,
