0746023420141108,,746,234
,"VIRGINIA wins the coin toss, and defers. FLORIDAST to receive. VIRGINIA defends.",,
1st Quarter Play-by-Play
Florida State at 15:00,,UVA,FSU
,"Dylan Sims kickoff for 65 yds , Jesus Wilson return for 20 yds to the FlaSt 20",0,0
1st and 10 at FSU 20,Jameis Winston pass incomplete,,
2nd and 10 at FSU 20,Karlos Williams run for 7 yds to the FlaSt 27,,
3rd and 3 at FSU 27,Jameis Winston pass complete to Rashad Greene for 4 yds to the FlaSt 31 for a 1ST down,,
1st and 10 at FSU 31,Karlos Williams run for 2 yds to the FlaSt 33,,
2nd and 8 at FSU 33,Jameis Winston pass incomplete to Travis Rudolph,,
3rd and 8 at FSU 33,Jameis Winston pass incomplete to Jesus Wilson,,
4th and 8 at FSU 33,"Cason Beatty punt for 41 yds, downed at the Virg 26",,
"FSU DRIVE TOTALS: 6 plays, 13 yards, 1:51"
Virginia at 13:09,,UVA,FSU
1st and 10 at UVA 26,"Kevin Parks run for a loss of 3 yards to the Virg 23 Kevin Parks fumbled, forced by Mario Edwards Jr., recovered by FlaSt Derrick Mitchell",0,0
"UVA DRIVE TOTALS: 1 play, -3 yards"
Florida State at 13:09,,UVA,FSU
1st and 10 at UVA 23,Dalvin Cook run for 1 yd to the Virg 22,0,0
2nd and 9 at UVA 22,Jameis Winston run for 20 yds to the Virg 2 for a 1ST down,,
1st and Goal at UVA 2,Karlos Williams 2 Yd Run (Roberto Aguayo Kick),0,7
"FSU DRIVE TOTALS: 3 plays, 23 yards, 0:54"
Virginia at 12:15,,UVA,FSU
,Roberto Aguayo kickoff for 65 yds for a touchback,0,7
1st and 10 at UVA 25,Kevin Parks run for 6 yds to the Virg 31,,
2nd and 4 at UVA 31,Kevin Parks run for a loss of 3 yards to the Virg 28,,
3rd and 7 at UVA 28,"FLORIDA ST Penalty, Defensive Offside (Mario Edwards Jr.) to the Virg 33",,
3rd and 2 at UVA 33,Greyson Lambert pass incomplete,,
4th and 2 at UVA 33,"Alec Vozenilek punt for 50 yds, fair catch by Rashad Greene at the FlaSt 17",,
"UVA DRIVE TOTALS: 3 plays, 8 yards, 1:45"
Florida State at 10:30,,UVA,FSU
1st and 10 at FSU 17,Jameis Winston pass complete to Rashad Greene for 5 yds to the FlaSt 22,0,7
2nd and 5 at FSU 22,Karlos Williams run for 2 yds to the FlaSt 24,,
3rd and 3 at FSU 24,Jameis Winston pass complete to Rashad Greene for 18 yds to the FlaSt 42 for a 1ST down,,
1st and 10 at FSU 42,Jameis Winston pass incomplete to Jesus Wilson,,
2nd and 10 at FSU 42,Jameis Winston pass complete to Rashad Greene for 5 yds to the FlaSt 47,,
3rd and 5 at FSU 47,Jameis Winston pass intercepted Maurice Canady return for no gain to the Virg 47,,
"FSU DRIVE TOTALS: 6 plays, 30 yards, 2:14"
Virginia at 8:16,,UVA,FSU
1st and 10 at UVA 47,Kevin Parks run for 3 yds to the 50 yard line,0,7
2nd and 7 at 50,Greyson Lambert pass incomplete to Andre Levrone,,
3rd and 7 at 50,Greyson Lambert pass complete to Darius Jennings for 8 yds to the FlaSt 42 for a 1ST down,,
1st and 10 at FSU 42,Greyson Lambert pass incomplete to Canaan Severin,,
2nd and 10 at FSU 42,Darius Jennings run for 3 yds to the FlaSt 39,,
3rd and 7 at FSU 39,Greyson Lambert pass complete to Taquan Mizzell for 10 yds to the FlaSt 29 for a 1ST down,,
1st and 10 at FSU 29,Taquan Mizzell run for 5 yds to the FlaSt 24,,
2nd and 5 at FSU 24,"Lambert, Greyson pass incomplete to Swanson, Zachary, PENALTY FLORIDAST pass interference (Smith, Terrance) 6 yards to the FLORIDAST18, NO PLAY, 1ST DOWN VIRGINIA. for a 1ST down",,
1st and 10 at FSU 18,David Watford run for 2 yds to the FlaSt 16,,
2nd and 8 at FSU 16,Andre Levrone 16 Yd pass from Greyson Lambert (Ian Frye Kick),7,7
"UVA DRIVE TOTALS: 9 plays, 53 yards, 3:56"
Florida State at 4:20,,UVA,FSU
,Dylan Sims kickoff for 65 yds for a touchback,7,7
1st and 10 at FSU 25,Karlos Williams run for 3 yds to the FlaSt 28,,
2nd and 7 at FSU 28,Jameis Winston pass complete to Rashad Greene for 18 yds to the FlaSt 46 for a 1ST down,,
1st and 10 at FSU 46,Dalvin Cook run for 2 yds to the FlaSt 48,,
2nd and 8 at FSU 48,Jameis Winston pass intercepted Eli Harold return for no gain to the FlaSt 45,,
"FSU DRIVE TOTALS: 4 plays, 23 yards, 1:35"
Virginia at 2:45,,UVA,FSU
1st and 10 at FSU 45,Kevin Parks run for 2 yds to the FlaSt 43,7,7
2nd and 8 at FSU 43,Greyson Lambert pass incomplete to Taquan Mizzell,,
3rd and 8 at FSU 43,Greyson Lambert pass complete to Doni Dowling for 13 yds to the FlaSt 30 for a 1ST down,,
1st and 10 at FSU 30,Greyson Lambert pass incomplete to Andre Levrone,,
2nd and 10 at FSU 30,Khalek Shepherd run for 15 yds to the FlaSt 15 for a 1ST down,,
1st and 10 at FSU 15,Greyson Lambert run for no gain to the FlaSt 15,,
2nd and 10 at FSU 15,Darius Jennings 15 Yd pass from Greyson Lambert (Ian Frye PAT failed),13,7
"UVA DRIVE TOTALS: 7 plays, 45 yards, 2:21"
Florida State at 0:24,,UVA,FSU
,Dylan Sims kickoff for 65 yds for a touchback,13,7
1st and 10 at FSU 25,Dalvin Cook run for 1 yd to the FlaSt 26,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Florida State at 15:00,,UVA,FSU
2nd and 9 at FSU 26,Jameis Winston pass incomplete to Ermon Lane,13,7
3rd and 9 at FSU 26,Jameis Winston pass incomplete to Rashad Greene,,
4th and 9 at FSU 26,"Cason Beatty punt for 67 yds, downed at the Virg 7",,
"FSU DRIVE TOTALS: 3 plays, 1 yard, 0:47"
Virginia at 14:37,,UVA,FSU
1st and 10 at UVA 7,Greyson Lambert pass intercepted Terrance Smith return for 3 yds to the Virg 3,13,7
"UVA DRIVE TOTALS: 1 play, 0 yards, 0:06"
Florida State at 14:31,,UVA,FSU
1st and Goal at UVA 3,Karlos Williams 3 Yd Run (Roberto Aguayo Kick),13,14
"FSU DRIVE TOTALS: 1 play, 3 yards, 0:05"
Virginia at 15:00,,UVA,FSU
,"Roberto Aguayo kickoff for 55 yds, out-of-bounds",13,14
Virginia at 14:26,,UVA,FSU
,"Timeout VIRGINIA, clock 14:26",13,14
1st and 10 at UVA 35,"Greyson Lambert run for a loss of 13 yards to the Virg 22 Greyson Lambert fumbled, recovered by FlaSt Eddie Goldman",,
"UVA DRIVE TOTALS: 1 play, -13 yards, 0:06"
Florida State at 14:20,,UVA,FSU
1st and 10 at UVA 22,Rashad Greene 22 Yd pass from Jameis Winston (Roberto Aguayo Kick),13,21
"FSU DRIVE TOTALS: 1 play, 22 yards, 0:06"
Virginia at 14:14,,UVA,FSU
,Roberto Aguayo kickoff for 65 yds for a touchback,13,21
1st and 10 at UVA 25,Kevin Parks run for 5 yds to the Virg 30,,
2nd and 5 at UVA 30,Kevin Parks run for 1 yd to the Virg 31,,
3rd and 4 at UVA 31,Greyson Lambert pass complete to Darius Jennings for 24 yds to the FlaSt 45 for a 1ST down,,
1st and 10 at FSU 45,Greyson Lambert pass incomplete to Kyle Dockins,,
2nd and 10 at FSU 45,Taquan Mizzell run for 2 yds to the FlaSt 43,,
3rd and 8 at FSU 43,Greyson Lambert pass incomplete to Keeon Johnson,,
4th and 8 at FSU 43,Alec Vozenilek punt for 43 yds for a touchback,,
"UVA DRIVE TOTALS: 6 plays, 32 yards, 2:43"
Florida State at 11:31,,UVA,FSU
1st and 10 at FSU 20,Dalvin Cook run for 4 yds to the FlaSt 24,13,21
2nd and 6 at FSU 24,Dalvin Cook run for 8 yds to the FlaSt 32 for a 1ST down,,
1st and 10 at FSU 32,Dalvin Cook run for no gain to the FlaSt 32,,
2nd and 10 at FSU 32,Jameis Winston pass complete to Jesus Wilson for 15 yds to the FlaSt 47 for a 1ST down,,
1st and 10 at FSU 47,Jameis Winston pass complete to Jesus Wilson for 8 yds to the Virg 45,,
2nd and 2 at UVA 45,Karlos Williams run for 8 yds to the Virg 37 for a 1ST down,,
1st and 10 at UVA 37,Karlos Williams run for no gain to the Virg 37,,
2nd and 10 at UVA 37,Jameis Winston pass complete to Rashad Greene for 7 yds to the Virg 30,,
3rd and 3 at UVA 30,Jameis Winston pass complete to Rashad Greene for 5 yds to the Virg 25 for a 1ST down,,
1st and 10 at UVA 25,Karlos Williams run for a loss of 6 yards to the Virg 31,,
2nd and 16 at UVA 31,Jameis Winston pass complete to Rashad Greene for 10 yds to the Virg 21,,
3rd and 6 at UVA 21,"Jameis Winston run for 3 yds to the Virg 18 for a 1ST down VIRGINIA Penalty, Defensive Holding (DreQuan Hoskey) to the Virg 9 for a 1ST down",,
1st and Goal at UVA 9,Dalvin Cook run for 6 yds to the Virg 3,,
2nd and Goal at UVA 3,Dalvin Cook run for a loss of 1 yard to the Virg 4,,
3rd and Goal at UVA 4,Jameis Winston 4 Yd Run (Roberto Aguayo Kick),13,28
"FSU DRIVE TOTALS: 15 plays, 80 yards, 6:48"
Virginia at 4:43,,UVA,FSU
,Roberto Aguayo kickoff for 65 yds for a touchback,13,28
1st and 10 at UVA 25,Greyson Lambert pass complete to Connor Wingo-Reeves for 5 yds to the Virg 30,,
2nd and 5 at UVA 30,Greyson Lambert run for 2 yds to the Virg 32,,
3rd and 3 at UVA 32,"VIRGINIA Penalty, False Start (Jack English) to the Virg 27",,
3rd and 8 at UVA 27,Greyson Lambert pass complete to Zachary Swanson for 10 yds to the Virg 37 for a 1ST down,,
1st and 10 at UVA 37,Kevin Parks run for 1 yd to the Virg 38,,
2nd and 9 at UVA 38,Greyson Lambert pass complete to Canaan Severin for 6 yds to the Virg 44,,
3rd and 3 at UVA 44,Greyson Lambert sacked by Mario Edwards Jr. for a loss of 4 yards to the Virg 40,,
4th and 7 at UVA 40,"Alec Vozenilek punt for 37 yds, fair catch by Rashad Greene at the FlaSt 23",,
"UVA DRIVE TOTALS: 6 plays, 15 yards, 3:39"
Florida State at 1:04,,UVA,FSU
1st and 10 at FSU 23,"Dalvin Cooku"" run for 6 yds to the FlaSt 29 FLORIDA ST Penalty, Offensive Holding (Tre' Jackson) to the FlaSt 19""",13,28
1st and 14 at FSU 19,Dalvin Cook run for 6 yds to the FlaSt 25,,
,End of 2nd Quarter,,
"FSU DRIVE TOTALS: 2 plays, 2 yards, 1:04"
3rd Quarter Play-by-Play
Virginia at 15:00,,UVA,FSU
,Roberto Aguayo kickoff for 65 yds for a touchback,13,28
1st and 10 at UVA 25,Kevin Parks run for 11 yds to the Virg 36 for a 1ST down,,
1st and 10 at UVA 36,Kevin Parks run for no gain to the Virg 36,,
2nd and 10 at UVA 36,Greyson Lambert sacked by Jalen Ramsey for a loss of 9 yards to the Virg 27,,
3rd and 19 at UVA 27,Greyson Lambert pass complete to Kevin Parks for 8 yds to the Virg 35,,
4th and 11 at UVA 35,"Alec Vozenilek punt for 34 yds, fair catch by Rashad Greene at the FlaSt 31",,
"UVA DRIVE TOTALS: 4 plays, 10 yards, 2:32"
Florida State at 12:28,,UVA,FSU
1st and 10 at FSU 31,Jameis Winston pass complete to Karlos Williams for 5 yds to the FlaSt 36,13,28
2nd and 5 at FSU 36,Jameis Winston pass incomplete to Rashad Greene,,
3rd and 5 at FSU 36,Jameis Winston pass incomplete to Jesus Wilson,,
4th and 5 at FSU 36,"Cason Beatty punt for 41 yds, fair catch by Khalek Shepherd at the Virg 23",,
"FSU DRIVE TOTALS: 3 plays, 5 yards, 0:51"
Virginia at 11:37,,UVA,FSU
1st and 10 at UVA 23,Greyson Lambert pass complete to Kevin Parks for 12 yds to the Virg 35 for a 1ST down,13,28
1st and 10 at UVA 35,Khalek Shepherd run for 2 yds to the Virg 37,,
2nd and 8 at UVA 37,Greyson Lambert pass complete to Canaan Severin for 22 yds to the FlaSt 41 for a 1ST down,,
1st and 10 at FSU 41,Greyson Lambert pass incomplete to Andre Levrone,,
2nd and 10 at FSU 41,Kevin Parks run for a loss of 2 yards to the FlaSt 43,,
3rd and 12 at FSU 43,Greyson Lambert pass complete to Kevin Parks for 3 yds to the FlaSt 40,,
4th and 9 at FSU 40,Alec Vozenilek punt for 40 yds for a touchback,,
"UVA DRIVE TOTALS: 6 plays, 37 yards, 3:02"
Florida State at 8:35,,UVA,FSU
1st and 10 at FSU 20,"Dalvin Cook run for 3 yds to the FlaSt 23 Dalvin Cook fumbled, forced by David Dean, recovered by Virg Mike Moore",13,28
"FSU DRIVE TOTALS: 1 play, 3 yards, 0:14"
Virginia at 8:21,,UVA,FSU
1st and 10 at FSU 23,Canaan Severin 23 Yd pass from Greyson Lambert (Ian Frye Kick),20,28
"UVA DRIVE TOTALS: 1 play, 23 yards, 0:07"
Florida State at 8:14,,UVA,FSU
,"Dylan Sims kickoff for 65 yds , Kermit Whitfield return for 15 yds to the FlaSt 15",20,28
1st and 10 at FSU 15,Jameis Winston pass complete to Rashad Greene for 14 yds to the FlaSt 29 for a 1ST down,,
1st and 10 at FSU 29,Jameis Winston pass complete to Rashad Greene for 7 yds to the FlaSt 36,,
2nd and 3 at FSU 36,Jameis Winston pass complete to Ermon Lane for 13 yds to the FlaSt 49 for a 1ST down,,
1st and 10 at FSU 49,Karlos Williams run for 11 yds to the Virg 40 for a 1ST down,,
1st and 10 at UVA 40,Jameis Winston pass complete to Rashad Greene for 10 yds to the Virg 30 for a 1ST down,,
1st and 10 at UVA 30,"FLORIDA ST Penalty, False Start (Cameron Erving) to the Virg 35",,
1st and 15 at UVA 35,Jameis Winston pass complete to Jesus Wilson for 10 yds to the Virg 25,,
2nd and 5 at UVA 25,Karlos Williams run for no gain to the Virg 25,,
3rd and 5 at UVA 25,Jameis Winston pass incomplete to Travis Rudolph,,
4th and 5 at UVA 25,Roberto Aguayo 43 Yd Field Goal,20,31
"FSU DRIVE TOTALS: 9 plays, 60 yards, 3:33"
Virginia at 4:41,,UVA,FSU
,"Roberto Aguayo kickoff for 64 yds , Darius Jennings return for 33 yds to the Virg 34",20,31
1st and 10 at UVA 34,Khalek Shepherd run for 4 yds to the Virg 38,,
2nd and 6 at UVA 38,Greyson Lambert pass incomplete,,
3rd and 6 at UVA 38,Greyson Lambert sacked by Tyler Hunter for a loss of 9 yards to the Virg 29,,
4th and 15 at UVA 29,"Alec Vozenilek punt for 47 yds, fair catch by Rashad Greene at the FLORIDAST 24 VIRGINIA Penalty, Kick Catching Interference (Wilfred Wahee) to the FlaSt 39",,
"UVA DRIVE TOTALS: 3 plays, -5 yards, 1:27"
Florida State at 3:14,,UVA,FSU
1st and 10 at FSU 39,Karlos Williams run for 1 yd to the FlaSt 40,20,31
2nd and 9 at FSU 40,Jameis Winston pass complete to Karlos Williams for 21 yds to the Virg 39 for a 1ST down,,
1st and 10 at UVA 39,Jameis Winston pass complete to Jesus Wilson for 5 yds to the Virg 34,,
2nd and 5 at UVA 34,Jameis Winston pass complete to Jesus Wilson for 8 yds to the Virg 26 for a 1ST down,,
1st and 10 at UVA 26,"VIRGINIA Penalty, Defensive Offside (Eli Harold) to the Virg 21",,
1st and 5 at UVA 21,Jameis Winston sacked by Henry Coley for a loss of 2 yards to the Virg 23,,
2nd and 7 at UVA 23,"Jameis Winston pass incomplete to u""Nick O'Leary""",,
,"Timeout FLORIDA ST, clock 00:26",,
3rd and 7 at UVA 23,Jameis Winston pass incomplete to Rashad Greene,,
4th and 7 at UVA 23,Roberto Aguayo 40 Yd Field Goal,20,34
"FSU DRIVE TOTALS: 8 plays, 38 yards, 2:58"
Virginia at 0:16,,UVA,FSU
,Roberto Aguayo kickoff for 65 yds for a touchback,20,34
1st and 10 at UVA 25,Greyson Lambert pass complete to Zachary Swanson for 8 yds to the Virg 33,,
,End of 3rd Quarter,,
4th Quarter Play-by-Play
Virginia at 15:00,,UVA,FSU
2nd and 2 at UVA 33,Kevin Parks run for 5 yds to the Virg 38 for a 1ST down,20,34
1st and 10 at UVA 38,"VIRGINIA Penalty, Offensive Holding (Eric Smith) to the Virg 28",,
1st and 20 at UVA 28,Greyson Lambert pass incomplete to Darius Jennings,,
2nd and 20 at UVA 28,Greyson Lambert pass complete to Kevin Parks for 4 yds to the Virg 32,,
3rd and 16 at UVA 32,Greyson Lambert pass incomplete to Doni Dowling,,
4th and 16 at UVA 32,"Alec Vozenilek punt for 40 yds , Rashad Greene returns for no gain to the FlaSt 28",,
,"Alec Vozenilek punt for 41 yds , Rashad Greene returns for a loss of 2 yards to the FlaSt 25",,
"UVA DRIVE TOTALS: 5 plays, 7 yards, 2:07"
Florida State at 13:09,,UVA,FSU
1st and 10 at FSU 25,Karlos Williams run for no gain to the FlaSt 25,20,34
2nd and 10 at FSU 25,Jameis Winston sacked by Henry Coley for a loss of 9 yards to the FlaSt 16,,
