0346069720140906,,346,697
,"LAMAR wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Lamar at 15:00,,LAMR,TA&M
,Taylor Bertolet kickoff for 65 yds for a touchback,0,0
1st and 10 at LAMR 25,Caleb Berry pass complete to Mark Roberts for 19 yds to the Lamar 44 for a 1ST down,,
1st and 10 at LAMR 44,Caleb Berry pass incomplete,,
2nd and 10 at LAMR 44,Caleb Berry pass incomplete to Mark Roberts,,
3rd and 10 at LAMR 44,Caleb Berry pass incomplete to Mark Roberts,,
4th and 10 at LAMR 44,"Juan Carranco punt for 36 yds, punt out-of-bounds at the TexAM 20",,
"LAM DRIVE TOTALS: 4 plays, 19 yards, 0:44"
Texas A&M at 14:16,,LAMR,TA&M
1st and 10 at TA&M 20,Kenny Hill pass complete to Speedy Noil for 44 yds to the Lamar 36 for a 1ST down,0,0
1st and 10 at LAMR 36,Kenny Hill pass complete to Josh Reynolds for 3 yds to the Lamar 33,,
2nd and 7 at LAMR 33,"Trey Williams run for 33 yds for a TD, (Josh Lambo KICK)",0,7
"TAMU DRIVE TOTALS: 3 plays, 80 yards, 0:58"
Lamar at 13:18,,LAMR,TA&M
,Taylor Bertolet kickoff for 65 yds for a touchback,0,7
1st and 10 at LAMR 25,Carl Harris run for no gain to the Lamar 25,,
,"Timeout TEXAS A&M, clock 12:55",,
2nd and 10 at LAMR 25,Carl Harris run for 11 yds to the Lamar 36 for a 1ST down,,
1st and 10 at LAMR 36,Caleb Berry pass complete to Mark Roberts for 23 yds to the TexAM 41 for a 1ST down,,
1st and 10 at TA&M 41,Carl Harris run for no gain to the TexAM 41,,
2nd and 10 at TA&M 41,Caleb Berry pass complete to Reggie Begelton for 1 yd to the TexAM 40,,
3rd and 9 at TA&M 40,Caleb Berry pass complete to Michael Handy for 9 yds to the TexAM 31 for a 1ST down,,
1st and 10 at TA&M 31,Caleb Berry pass incomplete to Devonn Brown,,
2nd and 10 at TA&M 31,Caleb Berry sacked by Daeshon Hall for a loss of 3 yards to the TexAM 34,,
3rd and 13 at TA&M 34,Caleb Berry pass incomplete to Michael Handy,,
4th and 13 at TA&M 34,Caleb Berry pass complete to Michael Handy for 30 yds to the TexAM 4 for a 1ST down,,
1st and Goal at TA&M 4,Carl Harris run for 3 yds to the TexAM 1,,
2nd and Goal at TA&M 1,Carl Harris run for a loss of 2 yards to the TexAM 3,,
3rd and Goal at TA&M 3,Caleb Berry pass incomplete,,
4th and Goal at TA&M 3,Josh Davis 20 yd FG GOOD,3,7
"LAM DRIVE TOTALS: 14 plays, 72 yards, 5:18"
Texas A&M at 8:00,,LAMR,TA&M
,"Juan Carranco kickoff for 49 yds , Trey Williams return for 21 yds to the TexAM 37",3,7
1st and 10 at TA&M 37,Trey Williams run for a loss of 2 yards to the TexAM 35,,
2nd and 12 at TA&M 35,Kenny Hill pass complete to Josh Reynolds for 18 yds to the Lamar 47 for a 1ST down,,
1st and 10 at LAMR 47,Kenny Hill pass complete to Malcome Kennedy for 11 yds to the Lamar 36 for a 1ST down,,
1st and 10 at LAMR 36,Kenny Hill pass complete to Edward Pope for 13 yds to the Lamar 23 for a 1ST down,,
1st and 10 at LAMR 23,Kenny Hill pass incomplete to Edward Pope,,
2nd and 10 at LAMR 23,"TEAM run for a loss of 1 yard to the Lamar 24 Mike Matthews fumbled, recovered by TexAM",,
3rd and 11 at LAMR 24,"Kenny Hill pass complete to Ricky Seals-Jones for 24 yds for a TD, (Josh Lambo KICK)",3,14
"TAMU DRIVE TOTALS: 7 plays, 63 yards, 2:05"
Lamar at 5:55,,LAMR,TA&M
,"Taylor Bertolet kickoff for 50 yds , Devonn Brown return for a loss of 1 yard to the Lamar 14 Devonn Brown fumbled, recovered by Lamar Michael Handy",3,14
1st and 10 at LAMR 14,Caleb Berry pass incomplete to Reggie Begelton,,
2nd and 10 at LAMR 14,Carl Harris run for 2 yds to the Lamar 16,,
3rd and 8 at LAMR 16,"Berry, Caleb pass incomplete, PENALTY TEXASAM roughing passer (Garrett, Myles) 15 yards to the LAMAR31, NO PLAY, 1ST DOWN LAMAR. for a 1ST down",,
1st and 10 at LAMR 31,Michael Handy run for a loss of 2 yards to the Lamar 29,,
2nd and 12 at LAMR 29,Michael Handy run for no gain to the Lamar 29,,
3rd and 12 at LAMR 29,Caleb Berry pass incomplete,,
4th and 12 at LAMR 29,"Juan Carranco punt for 40 yds , TEAM returns for no gain to the TexAM 31 TEAM fumbled, recovered by Lamar Xavier Bethany",,
"LAM DRIVE TOTALS: 5 plays, 15 yards, 2:34"
Lamar at 3:21,,LAMR,TA&M
1st and 10 at TA&M 31,Caleb Berry pass intercepted Deshazor Everett return for 4 yds to the TexAM 27,3,14
"LAM DRIVE TOTALS: 1 play, 0 yards, 0:07"
Texas A&M at 3:14,,LAMR,TA&M
1st and 10 at TA&M 27,Kenny Hill pass complete to Speedy Noil for 9 yds to the TexAM 36,3,14
2nd and 1 at TA&M 36,Kenny Hill pass incomplete to Speedy Noil,,
3rd and 1 at TA&M 36,James White run for 13 yds to the TexAM 49 for a 1ST down,,
1st and 10 at TA&M 49,"Kenny Hill pass complete to Sabian Holmes for 51 yds for a TD, (Josh Lambo KICK)",3,21
"TAMU DRIVE TOTALS: 4 plays, 73 yards, 0:59"
Lamar at 2:15,,LAMR,TA&M
,Taylor Bertolet kickoff for 65 yds for a touchback,3,21
1st and 10 at LAMR 25,Caleb Berry pass complete to Payden McVey for 1 yd to the Lamar 26,,
2nd and 9 at LAMR 26,Caleb Berry run for 2 yds to the Lamar 28,,
3rd and 7 at LAMR 28,Caleb Berry pass incomplete,,
4th and 7 at LAMR 28,"Juan Carranco punt for 43 yds , Speedy Noil returns for 67 yds to the Lamar 4",,
"LAM DRIVE TOTALS: 3 plays, 3 yards, 1:34"
