0550052820140830,,550,528
,"PSU wins the toss, defers; OSU will receive and defend north goal",,
1st Quarter Play-by-Play
Oregon State at 15:00,,PSU,ORST
,"Marcus Kinsella kickoff for 56 yds , Rahmel Dockery return for 26 yds to the OrgSt 35",0,0
1st and 10 at ORST 35,Sean Mannion run for a loss of 18 yards to the OrgSt 17,,
2nd and 28 at ORST 17,"OREGON ST Penalty, false start (Caleb Smith) to the OrgSt 12",,
2nd and 33 at ORST 12,"Sean Mannion pass incomplete to Victor Bolden OREGON ST Penalty, Offensive holding ( Yards) declined",,
3rd and 33 at ORST 12,"Sean Mannion pass complete to Connor Hamlett for 19 yds Connor Hamlett fumbled, forced by Sadat Sulleyman, recovered by OrgSt Josh Mitchell",,
4th and 11 at ORST 34,"Keith Kostol punt for 49 yds, punt out-of-bounds at the PrtSt 17",,
"ORST DRIVE TOTALS: 3 plays, -1 yard, 2:05"
Portland State at 12:55,,PSU,ORST
1st and 10 at PRST 17,Shaq Richard run for 1 yd to the PrtSt 18,0,0
2nd and 9 at PRST 18,Kieran McDonagh pass complete to Thomas Carter for 6 yds to the PrtSt 24,,
3rd and 3 at PRST 24,Kieran McDonagh pass incomplete to Alex Toureen,,
4th and 3 at PRST 24,"Kyle Loomis punt for 55 yds, punt out-of-bounds at the OrgSt 40 , Victor Bolden returns for 19 yds to the OrgSt 40",,
"PRST DRIVE TOTALS: 3 plays, 7 yards, 1:36"
Oregon State at 11:19,,PSU,ORST
1st and 10 at ORST 40,Terron Ward run for 4 yds to the OrgSt 44,0,0
2nd and 6 at ORST 44,Sean Mannion pass complete to Victor Bolden for 10 yds to the PrtSt 46 for a 1ST down,,
1st and 10 at PRST 46,Sean Mannion pass complete to Connor Hamlett for 37 yds to the PrtSt 9 for a 1ST down,,
1st and Goal at PRST 9,Terron Ward run for 4 yds to the PrtSt 5,,
2nd and Goal at PRST 5,Terron Ward run for 2 yds to the PrtSt 3,,
3rd and Goal at PRST 3,Sean Mannion pass incomplete to Connor Hamlett,,
4th and Goal at PRST 3,"OREGON ST Penalty, delay of game (-5 Yards) to the PrtSt 8",,
4th and Goal at PRST 8,Garrett Owens 25 yd FG GOOD,0,3
"ORST DRIVE TOTALS: 7 plays, 52 yards, 3:15"
Portland State at 7:58,,PSU,ORST
,"Garrett Owens kickoff for 62 yds , Shaq Richard return for 19 yds to the PrtSt 22",0,3
1st and 10 at PRST 22,Shaq Richard run for 9 yds to the PrtSt 31,,
