0521052220141206,,521,522
1st Quarter Play-by-Play
Oklahoma at 15:00,,OKST,OKLA
,Kip Smith kickoff for 65 yds for a touchback,0,0
1st and 10 at OKLA 25,Michiah Quick run for 8 yds to the Okla 33,,
2nd and 2 at OKLA 33,Samaje Perine run for 15 yds to the Okla 48 for a 1ST down,,
1st and 10 at OKLA 48,Samaje Perine run for 3 yds to the OKSt 49,,
2nd and 7 at OKST 49,Alex Ross run for 17 yds to the OKSt 32 for a 1ST down,,
1st and 10 at OKST 32,Samaje Perine run for 1 yd to the OKSt 31,,
2nd and 9 at OKST 31,Samaje Perine run for 27 yds to the OKSt 4 for a 1ST down,,
1st and Goal at OKST 4,"Samaje Perine run for 4 yds for a TD, (Michael Hunnicutt KICK)",0,7
"OKLA DRIVE TOTALS: 7 plays, 75 yards, 2:45"
Oklahoma State at 12:15,,OKST,OKLA
,"Nick Hodgson kickoff for 57 yds , Desmond Roland return for 15 yds to the OKSt 23",0,7
1st and 10 at OKST 23,Desmond Roland run for 4 yds to the OKSt 27,,
2nd and 6 at OKST 27,Mason Rudolph pass complete to James Washington for 21 yds to the OKSt 48 for a 1ST down,,
1st and 10 at OKST 48,Mason Rudolph pass incomplete to James Washington,,
2nd and 10 at OKST 48,Mason Rudolph pass complete to Tyreek Hill for 10 yds to the Okla 42 for a 1ST down,,
1st and 10 at OKLA 42,Tyreek Hill run for 7 yds to the Okla 35,,
2nd and 3 at OKLA 35,Desmond Roland run for 6 yds to the Okla 29 for a 1ST down,,
1st and 10 at OKLA 29,Mason Rudolph pass complete to Jeremy Seaton for 26 yds to the Okla 3 for a 1ST down,,
1st and Goal at OKLA 3,Desmond Roland run for 2 yds to the Okla 1,,
2nd and Goal at OKLA 1,"Desmond Roland run for 1 yd for a TD, (Ben Grogan KICK)",7,7
"OKST DRIVE TOTALS: 9 plays, 77 yards, 3:43"
Oklahoma at 8:32,,OKST,OKLA
,"Kip Smith kickoff for 69 yds , Alex Ross return for 25 yds to the Okla 26",7,7
1st and 10 at OKLA 26,Sterling Shepard run for 4 yds to the Okla 30,,
2nd and 6 at OKLA 30,Samaje Perine run for a loss of 1 yard to the Okla 29,,
3rd and 7 at OKLA 29,Cody Thomas pass complete to Michiah Quick for a loss of 2 yards to the Okla 27,,
4th and 9 at OKLA 27,"Jed Barnett punt for 33 yds, fair catch by Tyreek Hill at the OKSt 40",,
"OKLA DRIVE TOTALS: 3 plays, 1 yard, 2:03"
Oklahoma State at 6:29,,OKST,OKLA
1st and 10 at OKST 40,Mason Rudolph pass complete to Jeremy Seaton for 18 yds to the Okla 42 for a 1ST down,7,7
1st and 10 at OKLA 42,Mason Rudolph pass complete to Tyreek Hill for a loss of 3 yards to the Okla 45,,
2nd and 13 at OKLA 45,Mason Rudolph sacked by Steven Parker for a loss of 6 yards to the OKSt 49,,
3rd and 19 at OKST 49,Mason Rudolph pass incomplete to James Washington,,
4th and 19 at OKST 49,"Kip Smith punt for 36 yds, fair catch by Zack Sanchez at the Okla 15",,
"OKST DRIVE TOTALS: 4 plays, 9 yards, 2:36"
Oklahoma at 3:53,,OKST,OKLA
1st and 10 at OKLA 15,Alex Ross run for no gain to the Okla 15,7,7
2nd and 10 at OKLA 15,Samaje Perine run for 1 yd to the Okla 16,,
3rd and 9 at OKLA 16,Cody Thomas pass complete to Keith Ford for 16 yds to the Okla 32 for a 1ST down,,
1st and 10 at OKLA 32,Keith Ford run for no gain to the Okla 32,,
2nd and 10 at OKLA 32,Cody Thomas pass complete to Blake Bell for 47 yds to the OKSt 21 for a 1ST down,,
1st and 10 at OKST 21,Samaje Perine run for 2 yds to the OKSt 19,,
2nd and 8 at OKST 19,Cody Thomas run for 2 yds to the OKSt 17,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Oklahoma at 15:00,,OKST,OKLA
3rd and 6 at OKST 17,Cody Thomas pass complete to Keith Ford for 11 yds to the OKSt 6 for a 1ST down,7,7
1st and Goal at OKST 6,Samaje Perine run for 1 yd to the OKSt 5,,
2nd and Goal at OKST 5,"Thomas, Cody pass incomplete to Smallwood, Jordan, PENALTY OKLAST pass interference (Richards, Ramon) 3 yards to the OKLAST2, NO PLAY, 1ST DOWN OKLAHOMA. for a 1ST down",,
1st and Goal at OKST 2,Cody Thomas run for a loss of 2 yards to the OKSt 4,,
2nd and Goal at OKST 4,Samaje Perine run for no gain to the OKSt 4,,
3rd and Goal at OKST 4,"Thomas, Cody pass incomplete to Bell, Blake, PENALTY OKLAST pass interference (Jacobs, Seth) 2 yards to the OKLAST2, NO PLAY, 1ST DOWN OKLAHOMA. for a 1ST down",,
1st and Goal at OKST 2,Samaje Perine run for 1 yd to the OKSt 1,,
2nd and Goal at OKST 1,"Aaron Ripkowski run for 1 yd for a TD, (Michael Hunnicutt KICK)",7,14
"OKLA DRIVE TOTALS: 13 plays, 85 yards, 6:56"
Oklahoma State at 11:57,,OKST,OKLA
,Nick Hodgson kickoff for 65 yds for a touchback,7,14
1st and 10 at OKST 25,Mason Rudolph pass incomplete to Brandon Sheperd,,
2nd and 10 at OKST 25,"OKLAHOMA ST Penalty, False Start (Zachary Crabtree) to the OKSt 20",,
,"Timeout OKLAHOMA ST, clock 11:52",,
2nd and 15 at OKST 20,"Rudolph, Mason pass incomplete to Glidden, David, PENALTY OKLAHOMA illegal use of hands (Tapper, Charles) 15 yards to the OKLAST35, NO PLAY, 1ST DOWN OKLAST. for a 1ST down",,
1st and 10 at OKST 35,Mason Rudolph pass complete to Brandon Sheperd for 11 yds to the OKSt 46 for a 1ST down,,
1st and 10 at OKST 46,Desmond Roland run for 13 yds to the Okla 41 for a 1ST down,,
1st and 10 at OKLA 41,Desmond Roland run for a loss of 1 yard to the Okla 42,,
2nd and 11 at OKLA 42,Mason Rudolph pass complete to Tyreek Hill for 3 yds to the Okla 39,,
3rd and 8 at OKLA 39,"Mason Rudolph pass complete to Brandon Sheperd for 39 yds for a TD, (Ben Grogan KICK)",14,14
"OKST DRIVE TOTALS: 6 plays, 75 yards, 2:33"
Oklahoma at 9:24,,OKST,OKLA
,"Kip Smith kickoff for 52 yds , Alex Ross return for 32 yds to the Okla 45",14,14
1st and 10 at OKLA 45,Samaje Perine run for 6 yds to the OKSt 49,,
2nd and 4 at OKST 49,"Perine, Samaje rush for no gain to the OKLAST49, PENALTY OKLAST face mask (Simmons, Ryan) 15 yards to the OKLAST34, NO PLAY, 1ST DOWN OKLAHOMA. for a 1ST down",,
1st and 10 at OKST 34,Keith Ford run for 10 yds to the OKSt 24 for a 1ST down,,
1st and 10 at OKST 24,K.J. Young run for 10 yds to the OKSt 14 for a 1ST down,,
1st and 10 at OKST 14,Samaje Perine run for 5 yds to the OKSt 9,,
2nd and 5 at OKST 9,"Samaje Perine run for 9 yds for a TD, (Michael Hunnicutt KICK)",14,21
"OKLA DRIVE TOTALS: 5 plays, 55 yards, 2:31"
Oklahoma State at 6:53,,OKST,OKLA
,Nick Hodgson kickoff for 65 yds for a touchback,14,21
1st and 10 at OKST 25,Desmond Roland run for 3 yds to the OKSt 28,,
2nd and 7 at OKST 28,"Mason Rudolph pass incomplete to James Washington, broken up by Zack Sanchez",,
3rd and 7 at OKST 28,Mason Rudolph pass incomplete to James Washington,,
4th and 7 at OKST 28,"Kip Smith punt for 36 yds, fair catch by Zack Sanchez at the Okla 36",,
"OKST DRIVE TOTALS: 3 plays, 3 yards, 0:54"
Oklahoma at 5:59,,OKST,OKLA
1st and 10 at OKLA 36,Samaje Perine run for 3 yds to the Okla 39,14,21
2nd and 7 at OKLA 39,Samaje Perine run for 42 yds to the OKSt 19 for a 1ST down,,
1st and 10 at OKST 19,Cody Thomas pass complete to Blake Bell for 12 yds to the OKSt 7 for a 1ST down,,
1st and Goal at OKST 7,Keith Ford run for 4 yds to the OKSt 3,,
2nd and Goal at OKST 3,Samaje Perine run for 1 yd to the OKSt 2,,
3rd and Goal at OKST 2,"Cody Thomas pass complete to Aaron Ripkowski for 2 yds for a TD, (Michael Hunnicutt KICK)",14,28
"OKLA DRIVE TOTALS: 6 plays, 64 yards, 2:50"
Oklahoma State at 3:09,,OKST,OKLA
,Nick Hodgson kickoff for 65 yds for a touchback,14,28
1st and 10 at OKST 25,Mason Rudolph pass complete to Tyreek Hill for 9 yds to the OKSt 34,,
2nd and 1 at OKST 34,Desmond Roland run for 2 yds to the OKSt 36 for a 1ST down,,
