0327005120141206,,327,51
1st Quarter Play-by-Play
Baylor at 15:00,,KSU,BU
,"Ian Patterson kickoff for 65 yds , Antwan Goodley return for 19 yds to the Bayl 19",0,0
1st and 10 at BAY 19,Bryce Petty pass incomplete to KD Cannon,,
2nd and 10 at BAY 19,Bryce Petty pass complete to Corey Coleman for 12 yds to the Bayl 31 for a 1ST down,,
1st and 10 at BAY 31,Bryce Petty pass complete to Corey Coleman for 10 yds to the Bayl 41 for a 1ST down,,
1st and 10 at BAY 41,Bryce Petty pass complete to Levi Norwood for 12 yds to the KanSt 47 for a 1ST down,,
1st and 10 at KSU 47,Bryce Petty pass incomplete to Corey Coleman,,
2nd and 10 at KSU 47,Antwan Goodley run for 33 yds to the KanSt 14 for a 1ST down,,
1st and 10 at KSU 14,Bryce Petty pass complete to Corey Coleman for 13 yds to the KanSt 1 for a 1ST down,,
1st and Goal at KSU 1,"Bryce Petty run for 1 yd for a TD, (Chris Callahan KICK)",0,7
"BAY DRIVE TOTALS: 8 plays, 81 yards, 1:35"
Kansas State at 13:25,,KSU,BU
,"Spencer Evans kickoff for 33 yds , Laton Dowling return for 4 yds to the KanSt 36",0,7
1st and 10 at KSU 36,DeMarcus Robinson run for 5 yds to the KanSt 41,,
2nd and 5 at KSU 41,Jake Waters pass complete to Tyler Lockett for 3 yds to the KanSt 44,,
3rd and 2 at KSU 44,Jake Waters pass complete to Curry Sexton for 7 yds to the Bayl 49 for a 1ST down,,
1st and 10 at BAY 49,Jake Waters run for 5 yds to the Bayl 44,,
2nd and 5 at BAY 44,"Jake Waters pass incomplete to Tyler Lockett, broken up by Ryan Reid",,
3rd and 5 at BAY 44,Jake Waters sacked by Shawn Oakman for a loss of 3 yards to the Bayl 47,,
4th and 8 at BAY 47,"Nick Walsh punt for 37 yds, fair catch by Levi Norwood at the Bayl 10",,
"KSU DRIVE TOTALS: 6 plays, 17 yards, 3:11"
Baylor at 10:14,,KSU,BU
1st and 10 at BAY 10,Bryce Petty pass complete to KD Cannon for 7 yds to the Bayl 17,0,7
2nd and 3 at BAY 17,Bryce Petty pass complete to Levi Norwood for 9 yds to the Bayl 26 for a 1ST down,,
1st and 10 at BAY 26,Bryce Petty pass complete to Antwan Goodley for 6 yds to the Bayl 32,,
2nd and 4 at BAY 32,Shock Linwood run for 4 yds to the Bayl 36 for a 1ST down,,
1st and 10 at BAY 36,Bryce Petty pass incomplete,,
2nd and 10 at BAY 36,Bryce Petty pass complete to Clay Fuller for 28 yds to the KanSt 36 for a 1ST down,,
1st and 10 at KSU 36,Shock Linwood run for 6 yds to the KanSt 30,,
2nd and 4 at KSU 30,Johnny Jefferson run for 2 yds to the KanSt 28,,
3rd and 2 at KSU 28,Johnny Jefferson run for 2 yds to the KanSt 26 for a 1ST down,,
1st and 10 at KSU 26,Johnny Jefferson run for 11 yds to the KanSt 15 for a 1ST down,,
1st and 10 at KSU 15,Bryce Petty pass complete to Jay Lee for 11 yds to the KanSt 4 for a 1ST down,,
1st and Goal at KSU 4,"BAYLOR Penalty, False Start (Kyle Fuller) to the KanSt 9",,
1st and Goal at KSU 9,"Bryce Petty pass intercepted, touchback. Randall Evans return for no gain",,
"BAY DRIVE TOTALS: 12 plays, 81 yards, 3:40"
Kansas State at 6:34,,KSU,BU
1st and 10 at KSU 20,Jake Waters pass complete to Tyler Lockett for 16 yds to the KanSt 36 for a 1ST down,0,7
1st and 10 at KSU 36,Charles Jones run for 3 yds to the KanSt 39,,
2nd and 7 at KSU 39,Charles Jones run for 3 yds to the KanSt 42,,
3rd and 4 at KSU 42,Jake Waters run for a loss of 1 yard to the KanSt 41,,
4th and 5 at KSU 41,Nick Walsh punt for 59 yds for a touchback,,
"KSU DRIVE TOTALS: 4 plays, 21 yards, 2:23"
Baylor at 4:11,,KSU,BU
1st and 10 at BAY 20,Shock Linwood run for 11 yds to the Bayl 31 for a 1ST down,0,7
1st and 10 at BAY 31,"Bryce Petty pass complete to u""Tre'Von Armstead"",  for 29 yds to the KanSt 40 for a 1ST down",,
1st and 10 at KSU 40,Shock Linwood run for 6 yds to the KanSt 34,,
2nd and 4 at KSU 34,"Bryce Petty pass complete to Antwan Goodley for 7 yds Antwan Goodley fumbled, forced by Danzel McDaniel, recovered by Bayl Antwan Goodley for a 1ST down",,
1st and 10 at KSU 27,Bryce Petty pass complete to Antwan Goodley for 11 yds to the KanSt 16 for a 1ST down,,
1st and 10 at KSU 16,Shock Linwood run for 7 yds to the KanSt 9,,
2nd and 3 at KSU 9,Shock Linwood run for 8 yds to the KanSt 1 for a 1ST down,,
1st and Goal at KSU 1,Shock Linwood run for no gain to the KanSt 1,,
2nd and Goal at KSU 1,Shock Linwood run for no gain to the KanSt 1,,
3rd and Goal at KSU 1,"Shock Linwood run for 1 yd for a TD, (Chris Callahan KICK)",0,14
"BAY DRIVE TOTALS: 10 plays, 80 yards, 2:59"
Kansas State at 1:12,,KSU,BU
,Spencer Evans kickoff for 33 yds fair catch by Will Davis at the KanSt 32,0,14
1st and 10 at KSU 32,Jake Waters pass complete to Tyler Lockett for 15 yds to the KanSt 47 for a 1ST down,,
1st and 10 at KSU 47,"Waters, Jake rush for 9 yards to the BAYLOR44, PENALTY KANSASST holding (Stiverson, Boston) 10 yards to the KANSASST37, NO PLAY.",,
1st and 20 at KSU 37,Jake Waters pass complete to Tyler Lockett for 22 yds to the Bayl 41 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Kansas State at 15:00,,KSU,BU
1st and 10 at BAY 41,"Waters, Jake pass incomplete to Lockett, Tyler, PENALTY KANSASST holding (Kleinsorge, Matt) 10 yards to the KANSASST49, NO PLAY.",0,14
1st and 20 at KSU 49,Jake Waters run for 6 yds to the Bayl 45,,
2nd and 14 at BAY 45,"Jake Waters pass incomplete to Tyler Lockett, broken up by Ryan Reid",,
3rd and 14 at BAY 45,"Waters, Jake pass incomplete to Lockett, Tyler, PENALTY BAYLOR pass interference (Burt, Terrell) 15 yards to the BAYLOR30, NO PLAY, 1ST DOWN KANSASST. for a 1ST down",,
1st and 10 at BAY 30,DeMarcus Robinson run for 9 yds to the Bayl 21,,
2nd and 1 at BAY 21,DeMarcus Robinson run for 5 yds to the Bayl 16 for a 1ST down,,
,"Timeout KANSAS ST, clock 12:40",,
1st and 10 at BAY 16,Jake Waters pass complete to Tyler Lockett for 7 yds to the Bayl 9,,
2nd and 3 at BAY 9,DeMarcus Robinson run for 5 yds to the Bayl 4 for a 1ST down,,
1st and Goal at BAY 4,Charles Jones run for 3 yds to the Bayl 1,,
2nd and Goal at BAY 1,"Charles Jones run for 1 yd for a TD, (Matthew McCrane KICK)",7,14
"KSU DRIVE TOTALS: 10 plays, 68 yards, 5:25"
Baylor at 10:47,,KSU,BU
,"Ian Patterson kickoff for 59 yds , Corey Coleman return for 24 yds to the Bayl 30",7,14
1st and 10 at BAY 30,Bryce Petty run for 5 yds to the Bayl 35,,
2nd and 5 at BAY 35,Bryce Petty pass complete to Levi Norwood for 6 yds to the Bayl 41 for a 1ST down,,
1st and 10 at BAY 41,Bryce Petty run for 9 yds to the 50 yard line,,
2nd and 1 at 50,Bryce Petty pass complete to Levi Norwood for 6 yds to the KanSt 44 for a 1ST down,,
1st and 10 at KSU 44,Bryce Petty pass complete to KD Cannon for 13 yds to the KanSt 31 for a 1ST down,,
1st and 10 at KSU 31,Bryce Petty run for 3 yds to the KanSt 28,,
2nd and 7 at KSU 28,Bryce Petty pass complete to Jay Lee for 10 yds to the KanSt 18 for a 1ST down,,
1st and 10 at KSU 18,Bryce Petty pass complete to Levi Norwood for 3 yds to the KanSt 15,,
