0404071820141115,,404,718
1st Quarter Play-by-Play
Memphis at 15:00,,MEM,TU
,"Trevor Simms kickoff for 65 yds , Bobby McCain return for 29 yds to the Memph 29",0,0
1st and 10 at MEM 29,Paxton Lynch pass incomplete,,
2nd and 10 at MEM 29,Roderick Proctor run for a loss of 2 yards to the Memph 27,,
3rd and 12 at MEM 27,Paxton Lynch pass complete to Mose Frazier for 9 yds to the Memph 36,,
4th and 3 at MEM 36,"Spencer Smith punt for 58 yds, punt out-of-bounds at the Tulan 6",,
"MEM DRIVE TOTALS: 3 plays, 7 yards, 1:17"
Tulane at 13:43,,MEM,TU
1st and 10 at TULN 6,Sherman Badie run for 4 yds to the Tulan 10,0,0
2nd and 6 at TULN 10,"Bobby McCain 15 Yd Interception Return , (Jake Elliott KICK)",7,0
"TULN DRIVE TOTALS: 2 plays, 4 yards, 0:38"
Tulane at 13:00,,MEM,TU
,"Jake Elliott kickoff for 65 yds , Devon Breaux return for 14 yds to the Tulan 14",7,0
1st and 10 at TULN 14,Lazedrick Thompson run for 16 yds to the Tulan 30 for a 1ST down,,
1st and 10 at TULN 30,Dontrell Hilliard run for 5 yds to the Tulan 35,,
2nd and 5 at TULN 35,Tanner Lee pass intercepted Andrew Gaines return for 3 yds to the Memph 24,,
"TULN DRIVE TOTALS: 3 plays, 21 yards, 1:15"
Memphis at 11:45,,MEM,TU
1st and 10 at MEM 24,Brandon Hayes run for 11 yds to the Memph 35 for a 1ST down,7,0
1st and 10 at MEM 35,Paxton Lynch pass incomplete to Mose Frazier,,
2nd and 10 at MEM 35,Paxton Lynch pass incomplete,,
3rd and 10 at MEM 35,Paxton Lynch sacked by Royce LaFrance for a loss of 5 yards to the Memph 30,,
4th and 15 at MEM 30,"Spencer Smith punt for 54 yds, downed at the Tulan 16",,
"MEM DRIVE TOTALS: 4 plays, 6 yards, 1:04"
Tulane at 10:41,,MEM,TU
1st and 10 at TULN 16,Tanner Lee pass incomplete to Sherman Badie,7,0
2nd and 10 at TULN 16,Lazedrick Thompson run for 5 yds to the Tulan 21,,
3rd and 5 at TULN 21,Tanner Lee pass complete to Teddy Veal for 4 yds to the Tulan 25,,
4th and 1 at TULN 25,Peter Picerelli punt for 40 yds,,
"TULN DRIVE TOTALS: 3 plays, 9 yards, 1:25"
Memphis at 9:16,,MEM,TU
1st and 10 at MEM 35,Brandon Hayes run for 9 yds to the Memph 44,7,0
2nd and 1 at MEM 44,"Paxton Lynch pass complete to Adrian Henderson for a loss of 9 yards Adrian Henderson fumbled, forced by Royce LaFrance, recovered by Tulan Nico Marley",,
"MEM DRIVE TOTALS: 2 plays, 0 yards, 0:36"
Tulane at 8:40,,MEM,TU
1st and 10 at MEM 35,"Dontrell Hilliard run for no gain to the Memph 35 Dontrell Hilliard fumbled, forced by Leonard Pegues, recovered by Memph Latarius Brady",7,0
"TULN DRIVE TOTALS: 1 play, 0 yards, 0:06"
Memphis at 8:34,,MEM,TU
1st and 10 at MEM 35,Brandon Hayes run for 5 yds to the Memph 40,7,0
2nd and 5 at MEM 40,Paxton Lynch pass complete to Tevin Jones for 30 yds to the Tulan 30 for a 1ST down,,
1st and 10 at TULN 30,"GUN, MALONE, Keiwone rush over right end for 5 yards to the TLN25 (DOSS, Lorenzo), PENALTY MEM holding (FALLIN, Taylor) 10 yards to the TLN40, NO PLAY.",,
1st and 20 at TULN 40,Paxton Lynch pass complete to Roderick Proctor for 10 yds to the Tulan 30,,
2nd and 10 at TULN 30,Paxton Lynch pass incomplete,,
3rd and 10 at TULN 30,Brandon Hayes run for no gain to the Tulan 30,,
4th and 10 at TULN 30,Jake Elliott 47 yd FG MISSED,,
"MEM DRIVE TOTALS: 6 plays, 35 yards, 2:01"
Tulane at 6:33,,MEM,TU
1st and 10 at TULN 30,Sherman Badie run for 14 yds to the Tulan 44 for a 1ST down,7,0
1st and 10 at TULN 44,Sherman Badie run for a loss of 1 yard to the Tulan 43,,
2nd and 11 at TULN 43,Sherman Badie run for 9 yds to the Memph 48,,
3rd and 2 at MEM 48,Lazedrick Thompson run for 9 yds to the Memph 39 for a 1ST down,,
1st and 10 at MEM 39,Tanner Lee pass complete to Matt Marfisi for 9 yds to the Memph 30,,
2nd and 1 at MEM 30,Lazedrick Thompson run for no gain to the Memph 30,,
3rd and 1 at MEM 30,Sherman Badie run for 4 yds to the Memph 26 for a 1ST down,,
1st and 10 at MEM 26,Sherman Badie run for no gain to the Memph 26,,
2nd and 10 at MEM 26,Dontrell Hilliard run for no gain to the Memph 26,,
3rd and 10 at MEM 26,Tanner Lee pass complete to Teddy Veal for 1 yd to the Memph 25,,
4th and 9 at MEM 25,Andrew DiRocco 42 yd FG MISSED,,
"TULN DRIVE TOTALS: 11 plays, 45 yards, 4:52"
Memphis at 1:41,,MEM,TU
1st and 10 at MEM 25,Jarvis Cooper run for a loss of 4 yards to the Memph 21,7,0
2nd and 14 at MEM 21,Jarvis Cooper run for 2 yds to the Memph 23,,
3rd and 12 at MEM 23,Paxton Lynch run for 4 yds to the Memph 27,,
4th and 8 at MEM 27,"Spencer Smith punt for 39 yds, downed at the Tulan 34",,
"MEM DRIVE TOTALS: 3 plays, 2 yards, 1:31"
Tulane at 0:10,,MEM,TU
1st and 10 at TULN 34,Tanner Lee pass incomplete to Teddy Veal,7,0
2nd and 10 at TULN 34,Dontrell Hilliard run for 3 yds to the Tulan 37,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Tulane at 15:00,,MEM,TU
3rd and 7 at TULN 37,Tanner Lee pass complete to Justyn Shackleford for 3 yds to the Tulan 40,7,0
4th and 4 at TULN 40,Peter Picerelli punt for 33 yds,,
"TULN DRIVE TOTALS: 3 plays, 6 yards, 0:48"
Memphis at 14:22,,MEM,TU
1st and 10 at MEM 27,Brandon Hayes run for 2 yds to the Memph 29,7,0
2nd and 8 at MEM 29,Paxton Lynch pass complete to Mose Frazier for 6 yds to the Memph 35,,
3rd and 2 at MEM 35,Brandon Hayes run for a loss of 4 yards to the Memph 31,,
4th and 6 at MEM 31,"Spencer Smith punt for 42 yds, fair catch by Teddy Veal at the Tulan 27",,
"MEM DRIVE TOTALS: 3 plays, 4 yards, 1:34"
Tulane at 12:48,,MEM,TU
1st and 10 at TULN 27,Sherman Badie run for 3 yds to the Tulan 30,7,0
2nd and 7 at TULN 30,Dontrell Hilliard run for 1 yd to the Tulan 31,,
3rd and 6 at TULN 31,Tanner Lee pass incomplete to Justyn Shackleford,,
4th and 6 at TULN 31,Peter Picerelli punt for 34 yds,,
"TULN DRIVE TOTALS: 3 plays, 4 yards, 1:33"
Memphis at 11:15,,MEM,TU
1st and 10 at MEM 35,"Paxton Lynch pass incomplete to Adrian Henderson, broken up by Lorenzo Doss",7,0
2nd and 10 at MEM 35,Brandon Hayes run for a loss of 5 yards to the Memph 30,,
3rd and 15 at MEM 30,Paxton Lynch pass incomplete to Brandon Hayes,,
4th and 15 at MEM 30,"Spencer Smith punt for 53 yds, downed at the Tulan 17",,
"MEM DRIVE TOTALS: 3 plays, -5 yards, 0:55"
Tulane at 10:20,,MEM,TU
1st and 10 at TULN 17,Lazedrick Thompson run for 5 yds to the Tulan 22,7,0
2nd and 5 at TULN 22,Tanner Lee pass complete to Dontrell Hilliard for a loss of 6 yards to the Tulan 16,,
3rd and 11 at TULN 16,Tanner Lee sacked by Tank Jakes for a loss of 5 yards to the Tulan 11,,
4th and 16 at TULN 11,"Peter Picerelli punt for 29 yds , Keiwone Malone returns for 9 yds to the Tulan 31",,
"TULN DRIVE TOTALS: 3 plays, -6 yards, 2:14"
Memphis at 8:06,,MEM,TU
1st and 10 at TULN 31,"GUN, COOPER, Jarvis rush over left end for no gain to the TLN31 (SMART, Tanzel), PENALTY MEM holding (YOUNG, Robby) 10 yards to the TLN41, NO PLAY.",7,0
1st and 20 at TULN 41,Brandon Hayes run for 22 yds to the Tulan 19 for a 1ST down,,
1st and 10 at TULN 19,Brandon Hayes run for 4 yds to the Tulan 15,,
2nd and 6 at TULN 15,Jarvis Cooper run for 2 yds to the Tulan 13,,
3rd and 4 at TULN 13,Paxton Lynch pass complete to Keiwone Malone for 5 yds to the Tulan 8 for a 1ST down,,
1st and Goal at TULN 8,Paxton Lynch run for 3 yds to the Tulan 5,,
2nd and Goal at TULN 5,Paxton Lynch pass incomplete,,
3rd and Goal at TULN 5,Paxton Lynch pass incomplete,,
4th and Goal at TULN 5,Jake Elliott 22 Yd Field Goal,10,0
"MEM DRIVE TOTALS: 8 plays, 26 yards, 2:55"
Tulane at 5:11,,MEM,TU
,Jake Elliott kickoff for 65 yds for a touchback,10,0
1st and 10 at TULN 25,Tanner Lee pass complete to Charles Jones for 4 yds to the Tulan 29,,
2nd and 6 at TULN 29,Dontrell Hilliard run for 4 yds to the Tulan 33,,
3rd and 2 at TULN 33,Tanner Lee pass complete to Terren Encalade for 13 yds to the Tulan 46 for a 1ST down,,
1st and 10 at TULN 46,Tanner Lee pass incomplete to Justyn Shackleford,,
2nd and 10 at TULN 46,Dontrell Hilliard run for 5 yds to the Memph 49,,
3rd and 5 at MEM 49,Tanner Lee pass complete to Teddy Veal for 6 yds to the Memph 43 for a 1ST down,,
1st and 10 at MEM 43,Dontrell Hilliard run for 8 yds to the Memph 35,,
2nd and 2 at MEM 35,Lazedrick Thompson run for 11 yds to the Memph 24 for a 1ST down,,
1st and 10 at MEM 24,Sherman Badie run for 3 yds to the Memph 21,,
,"Timeout TULANE, clock 00:50",,
2nd and 7 at MEM 21,"Tanner Lee pass incomplete to Dontrell Hilliard, broken up by Martin Ifedi",,
3rd and 7 at MEM 21,"GUN, LEE, Tanner deep pass incomplete to ENCALADE, T., PENALTY MEM pass interference (HOLLIER, Bakari) 15 yards to the MEM6, 1ST DOWN TLN, NO PLAY. for a 1ST down",,
1st and Goal at MEM 6,Dontrell Hilliard run for no gain to the Memph 6,,
,"Timeout TULANE, clock 00:35",,
2nd and Goal at MEM 6,"Tanner Lee pass incomplete to Teddy Veal, broken up by Bakari Hollier",,
3rd and Goal at MEM 6,Tanner Lee pass incomplete to Teddy Veal,,
4th and Goal at MEM 6,"Peter Picerelli run for a loss of 11 yards to the Memph 17 Peter Picerelli fumbled, recovered by Tulan Andrew DiRocco",,
"TULN DRIVE TOTALS: 14 plays, 58 yards, 4:49"
Memphis at 0:22,,MEM,TU
1st and 10 at MEM 17,TEAM run for a loss of 2 yards to the Memph 15,10,0
,End of 2nd Quarter,,
"MEM DRIVE TOTALS: 1 play, -2 yards, 0:22"
3rd Quarter Play-by-Play
Tulane at 15:00,,MEM,TU
,Jake Elliott kickoff for 65 yds for a touchback,10,0
1st and 10 at TULN 25,Dontrell Hilliard run for 1 yd to the Tulan 26,,
2nd and 9 at TULN 26,Tanner Lee pass complete to Dontrell Hilliard for 4 yds to the Tulan 30,,
