0110010720141018,,110,107
,"CALIFORNIA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
California at 15:00,,UCLA,CAL
,"u""Ka'imi Fairbairn"",  kickoff for 65 yds for a touchback",0,0
1st and 10 at CAL 25,Daniel Lasco run for 2 yds to the Cal 27,,
2nd and 8 at CAL 27,Daniel Lasco run for 5 yds to the Cal 32,,
3rd and 3 at CAL 32,Daniel Lasco run for 2 yds to the Cal 34,,
4th and 1 at CAL 34,"Cole Leininger punt for 46 yds, fair catch by Ishmael Adams at the UCLA 20",,
"CAL DRIVE TOTALS: 3 plays, 9 yards, 1:54"
UCLA at 13:06,,UCLA,CAL
1st and 10 at UCLA 20,Brett Hundley pass complete to Thomas Duarte for 29 yds to the UCLA 49 for a 1ST down,0,0
1st and 10 at UCLA 49,Brett Hundley pass incomplete to Jordan Payton,,
2nd and 10 at UCLA 49,Brett Hundley pass complete to Eldridge Massington for 6 yds to the Cal 45,,
3rd and 4 at CAL 45,Brett Hundley pass complete to Paul Perkins for 1 yd to the Cal 44,,
4th and 3 at CAL 44,"Matt Mengel punt for 35 yds, fair catch by Trevor Davis at the Cal 9",,
"UCLA DRIVE TOTALS: 4 plays, 36 yards, 1:25"
California at 11:41,,UCLA,CAL
1st and 10 at CAL 9,Jared Goff pass complete to Stephen Anderson for 39 yds to the Cal 48 for a 1ST down,0,0
1st and 10 at CAL 48,Daniel Lasco run for 4 yds to the UCLA 48,,
2nd and 6 at UCLA 48,Jared Goff pass complete to Stephen Anderson for 4 yds to the UCLA 44,,
3rd and 2 at UCLA 44,Chris Harper run for 2 yds to the UCLA 42 for a 1ST down,,
1st and 10 at UCLA 42,Jared Goff sacked by Owamagbe Odighizuwa for a loss of 12 yards to the Cal 46,,
2nd and 22 at CAL 46,Jared Goff pass complete to Khalfani Muhammad for 1 yd to the Cal 47,,
3rd and 21 at CAL 47,Jared Goff pass incomplete to Trevor Davis,,
4th and 21 at CAL 47,Cole Leininger punt for 53 yds for a touchback,,
"CAL DRIVE TOTALS: 7 plays, 38 yards, 3:28"
UCLA at 8:13,,UCLA,CAL
1st and 10 at UCLA 20,Brett Hundley pass complete to Thomas Duarte for 11 yds to the UCLA 31 for a 1ST down,0,0
1st and 10 at UCLA 31,Brett Hundley run for 4 yds to the UCLA 35,,
2nd and 6 at UCLA 35,Brett Hundley pass complete to Thomas Duarte for 7 yds to the UCLA 42 for a 1ST down,,
1st and 10 at UCLA 42,Paul Perkins run for 7 yds to the UCLA 49,,
2nd and 3 at UCLA 49,Brett Hundley pass complete to Devin Fuller for 6 yds to the Cal 45 for a 1ST down,,
1st and 10 at CAL 45,Brett Hundley pass complete to Paul Perkins for 9 yds to the Cal 36,,
2nd and 1 at CAL 36,Paul Perkins run for a loss of 2 yards to the Cal 38,,
3rd and 3 at CAL 38,Paul Perkins run for 2 yds to the Cal 36,,
4th and 1 at CAL 36,Brett Hundley run for 2 yds to the Cal 34 for a 1ST down,,
1st and 10 at CAL 34,Myles Jack run for 14 yds to the Cal 20 for a 1ST down,,
1st and 10 at CAL 20,Myles Jack run for 4 yds to the Cal 16,,
2nd and 6 at CAL 16,Brett Hundley pass incomplete to Jordan Payton,,
3rd and 6 at CAL 16,"u""Paul Perkins 16 Yd TD pass from Brett Hundley (Ka'imi Fairbairn Kick)""",7,0
"UCLA DRIVE TOTALS: 13 plays, 80 yards, 4:40"
California at 3:33,,UCLA,CAL
,"u""Ka'imi Fairbairn"",  kickoff for 65 yds , Trevor Davis return for 45 yds to the Cal 45",7,0
1st and 10 at CAL 45,Jared Goff pass complete to Stephen Anderson for 6 yds to the UCLA 49,,
2nd and 4 at UCLA 49,Daniel Lasco run for 4 yds to the UCLA 45 for a 1ST down,,
1st and 10 at UCLA 45,Jared Goff pass incomplete,,
2nd and 10 at UCLA 45,"Goff, Jared pass incomplete to Davis, Trevor, PENALTY UCLA pass interference (Willis, Priest) 13 yards to the UCLA32, NO PLAY, 1ST DOWN CALIFORNIA. for a 1ST down",,
1st and 10 at UCLA 32,Jared Goff pass complete to Trevor Davis for a loss of 2 yards to the UCLA 34,,
,"Timeout CALIFORNIA, clock 01:40",,
2nd and 12 at UCLA 34,Luke Rubenzer run for 5 yds to the UCLA 29,,
3rd and 7 at UCLA 29,"Jared Goff sacked by Ellis McCarthy for a loss of 8 yards to the UCLA 37 Jared Goff fumbled, forced by Ellis McCarthy, recovered by Cal Jordan Rigsbee , return for 0 yards",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
California at 15:00,,UCLA,CAL
4th and 15 at UCLA 37,Cole Leininger punt for 37 yds for a touchback,7,0
"CAL DRIVE TOTALS: 6 plays, 18 yards, 3:43"
UCLA at 14:50,,UCLA,CAL
