0513002820141108,,513,28
1st Quarter Play-by-Play
Arizona State at 15:00,,ND,ASU
,"Kyle Brindza kickoff for 65 yds , Deantre Lewis return for 18 yds to the ARIZONAST 47 ARIZONA ST Penalty, Illegal Block (9 Yards) to the ArzSt 9",0,0
1st and 10 at ASU 9,Taylor Kelly pass complete to Jaelen Strong for 12 yds to the ArzSt 21 for a 1ST down,,
1st and 10 at ASU 21,Demario Richard run for a loss of 1 yard to the ArzSt 20,,
2nd and 11 at ASU 20,Demario Richard run for 12 yds to the ArzSt 32 for a 1ST down,,
1st and 10 at ASU 32,Demario Richard run for 6 yds to the ArzSt 38,,
2nd and 4 at ASU 38,Taylor Kelly pass incomplete to Jaelen Strong,,
3rd and 4 at ASU 38,Taylor Kelly pass complete to Kody Kohl for 3 yds to the ArzSt 41,,
4th and 1 at ASU 41,"Matt Haack punt for 49 yds , Greg Bryant returns for 3 yds to the NDame 13",,
"ASU DRIVE TOTALS: 6 plays, 32 yards, 2:11"
Notre Dame at 12:49,,ND,ASU
1st and 10 at ND 13,Tarean Folston run for 2 yds to the NDame 15,0,0
2nd and 8 at ND 15,Everett Golson pass complete to William Fuller for 13 yds to the NDame 28 for a 1ST down,,
1st and 10 at ND 28,Tarean Folston run for 5 yds to the NDame 33,,
2nd and 5 at ND 33,Everett Golson pass complete to William Fuller for 10 yds to the NDame 43 for a 1ST down,,
1st and 10 at ND 43,Everett Golson pass complete to William Fuller for 13 yds to the ArzSt 44 for a 1ST down,,
1st and 10 at ASU 44,Tarean Folston run for 4 yds to the ArzSt 40,,
2nd and 6 at ASU 40,Tarean Folston run for 3 yds to the ArzSt 37,,
3rd and 3 at ASU 37,Everett Golson pass complete to Durham Smythe for 7 yds to the ArzSt 30 for a 1ST down,,
1st and 10 at ASU 30,Everett Golson pass complete to Torii Hunter Jr. for no gain to the ArzSt 30,,
2nd and 10 at ASU 30,Everett Golson run for 13 yds to the ArzSt 17 for a 1ST down,,
1st and 10 at ASU 17,Everett Golson pass incomplete,,
2nd and 10 at ASU 17,"Everett Golson sacked by Lloyd Carrington for a loss of 7 yards to the ArzSt 24 Everett Golson fumbled, recovered by NDame",,
3rd and 17 at ASU 24,Everett Golson sacked by Marcus Hardison for a loss of 4 yards to the ArzSt 28,,
4th and 21 at ASU 28,Kyle Brindza 46 yd FG GOOD,3,0
"ND DRIVE TOTALS: 14 plays, 59 yards, 6:30"
Arizona State at 6:19,,ND,ASU
,Kyle Brindza kickoff for 65 yds for a touchback,3,0
