0129008620141025,,129,86
1st Quarter Play-by-Play
Central Michigan at 15:00,,CMU,BUF
,Patrick Clarke kickoff for 65 yds for a touchback,0,0
1st and 10 at CMU 25,Thomas Rawls run for 3 yds to the CMich 28,,
2nd and 7 at CMU 28,Cooper Rush pass complete to Deon Butler for 24 yds to the Buff 48 for a 1ST down,,
1st and 10 at BUFF 48,Thomas Rawls run for 3 yds to the Buff 45,,
2nd and 7 at BUFF 45,Cooper Rush pass complete to Titus Davis for 18 yds to the Buff 27 for a 1ST down,,
1st and 10 at BUFF 27,"Cooper Rush run for no gain to the Buff 28 Cooper Rush fumbled, recovered by CMich Cooper Rush  , return for a loss of 1 yard to the Buff 28",,
2nd and 11 at BUFF 28,Cooper Rush pass complete to Anthony Rice for 4 yds to the Buff 24,,
3rd and 7 at BUFF 24,Thomas Rawls run for a loss of 2 yards to the Buff 26,,
4th and 9 at BUFF 26,Cooper Rush pass complete to Titus Davis for 22 yds to the Buff 4 for a 1ST down,,
1st and Goal at BUFF 4,"Saylor Lavallii run for 4 yds for a TD, (Brian Eavey KICK)",7,0
"CMU DRIVE TOTALS: 9 plays, 75 yards, 4:24"
Buffalo at 10:30,,CMU,BUF
,"Ron Coluzzi kickoff for 48 yds , Devin Campbell return for 12 yds to the Buff 29",7,0
1st and 10 at BUFF 29,Anthone Taylor run for 2 yds to the Buff 31,,
2nd and 8 at BUFF 31,Anthone Taylor run for 2 yds to the Buff 33,,
3rd and 6 at BUFF 33,"PSTL, PENALTY CMU offside (PALMER, Louis) 5 yards to the UB38, NO PLAY.",,
3rd and 1 at BUFF 38,Anthone Taylor run for 2 yds to the Buff 40 for a 1ST down,,
1st and 10 at BUFF 40,Anthone Taylor run for 6 yds to the Buff 46,,
2nd and 4 at BUFF 46,Joe Licata pass complete to Ron Willoughby for 5 yds to the CMich 49 for a 1ST down,,
1st and 10 at CMU 49,"Joe Licata sacked by Leterrius Walton for a loss of 2 yards to the Buff 46 Joe Licata fumbled, , return for 0 yards",,
2nd and 15 at BUFF 46,Joe Licata pass complete to Anthone Taylor for 5 yds to the CMich 49,,
3rd and 10 at CMU 49,"PSTL, PENALTY CMU offside (WALLER, Tyree) 5 yards to the CMU44, NO PLAY.",,
3rd and 5 at CMU 44,Joe Licata pass incomplete,,
,"Timeout BUFFALO, clock 07:01",,
4th and 5 at CMU 44,Tyler Grassman punt for 44 yds for a touchback,,
"BUFF DRIVE TOTALS: 8 plays, 27 yards, 4:29"
Central Michigan at 6:01,,CMU,BUF
1st and 10 at CMU 20,Martez Walker run for 4 yds to the CMich 24,7,0
2nd and 6 at CMU 24,Martez Walker run for 5 yds to the CMich 29,,
3rd and 1 at CMU 29,Anthony Garland run for 3 yds to the CMich 32 for a 1ST down,,
1st and 10 at CMU 32,Cooper Rush pass incomplete to Titus Davis,,
2nd and 10 at CMU 32,Cooper Rush pass complete to Martez Walker for 6 yds to the CMich 38,,
3rd and 4 at CMU 38,"Cooper Rush pass complete to Ben McCord for 30 yds Ben McCord fumbled, forced by Jake Stockman, for a 1ST down",,
1st and 10 at BUFF 32,Martez Walker run for a loss of 1 yard to the Buff 33,,
2nd and 11 at BUFF 33,"RUSH, Cooper pass incomplete to WILLIAMS, C. (ROSS, Boise), PENALTY UB pass interference (ROSS, Boise) 15 yards to the UB18, 1ST DOWN CMU, NO PLAY. for a 1ST down",,
1st and 10 at BUFF 18,Martez Walker run for 4 yds to the Buff 14,,
2nd and 6 at BUFF 14,Cooper Rush pass incomplete to Titus Davis,,
3rd and 6 at BUFF 14,Cooper Rush sacked by Okezie Alozie for a loss of 10 yards to the Buff 24,,
4th and 16 at BUFF 24,Cooper Rush sacked by Okezie Alozie and Lee Skinner for a loss of 10 yards to the Buff 34,,
"CMU DRIVE TOTALS: 11 plays, 46 yards, 5:21"
Buffalo at 0:40,,CMU,BUF
1st and 10 at BUFF 34,Joe Licata pass complete to Jacob Martinez for 11 yds to the Buff 45 for a 1ST down,7,0
1st and 10 at BUFF 45,"PSTL, TAYLOR, Anthone rush for 4 yards to the UB49 (HAMILTON, Tim), PENALTY UB personal foul (SILAS, Jake) 15 yards to the UB30, NO PLAY.",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Buffalo at 15:00,,CMU,BUF
1st and 25 at BUFF 30,Anthone Taylor run for a loss of 3 yards to the Buff 27,7,0
2nd and 28 at BUFF 27,"Joe Licata pass complete to Devon Hughes for 12 yds to the Buff 39 CENTRAL MICH Penalty, Defensive offside (NA) declined",,
3rd and 16 at BUFF 39,Joe Licata pass intercepted Josh Cox return for no gain to the CMich 43,,
