0288014020141206,,288,140
1st Quarter Play-by-Play
Houston at 15:00,,HOU,UC
,Tony Miliano kickoff for 49 yds,0,0
1st and 10 at HOU 35,"Ward Jr., Greg pass complete to Farrow, Kenneth for 3 yards to the HOUSTON38, PENALTY HOUSTON illegal block (Redman, Bryce) 10 yards to the HOUSTON25, NO PLAY.",,
1st and 20 at HOU 25,Greg Ward Jr. pass complete to Wayne Beadle for 10 yds to the Houst 35,,
2nd and 10 at HOU 35,Kenneth Farrow run for no gain to the Houst 35,,
3rd and 10 at HOU 35,Greg Ward Jr. pass incomplete to Demarcus Ayers,,
4th and 10 at HOU 35,"Logan Piper punt for 37 yds, fair catch by Shaq Washington at the Cincy 28",,
"HOU DRIVE TOTALS: 3 plays, 0 yards, 1:51"
Cincinnati at 13:09,,HOU,UC
1st and 10 at CIN 28,Rod Moore run for 16 yds to the Cincy 44 for a 1ST down,0,0
1st and 10 at CIN 44,Gunner Kiel pass complete to Shaq Washington for 12 yds to the Houst 44 for a 1ST down,,
1st and 10 at HOU 44,Rod Moore run for a loss of 3 yards to the Houst 47,,
2nd and 13 at HOU 47,Gunner Kiel pass complete to Max Morrison for 16 yds to the Houst 31 for a 1ST down,,
1st and 10 at HOU 31,Gunner Kiel pass complete to Chris Moore for 12 yds to the Houst 19 for a 1ST down,,
1st and 10 at HOU 19,Rod Moore run for 1 yd to the Houst 18,,
2nd and 9 at HOU 18,"Kiel, Gunner pass incomplete to Moore, Chris, PENALTY HOUSTON pass interference (Jackson, William) 12 yards to the HOUSTON6, NO PLAY, 1ST DOWN CINCINNATI. for a 1ST down",,
1st and Goal at HOU 6,Mike Boone run for 1 yd to the Houst 5,,
2nd and Goal at HOU 5,"Mike Boone run for 5 yds for a TD, (Andrew Gantz KICK)",0,7
"CIN DRIVE TOTALS: 8 plays, 72 yards, 3:08"
Houston at 10:01,,HOU,UC
,Tony Miliano kickoff for 65 yds for a touchback,0,7
1st and 10 at HOU 25,"Greg Ward Jr. pass incomplete to Deontay Greenberry, broken up by Leviticus Payne",,
2nd and 10 at HOU 25,Ryan Jackson run for 1 yd to the Houst 26,,
3rd and 9 at HOU 26,"Ward Jr., Greg pass incomplete to Greenberry, Deontay, PENALTY CINCINNATI pass interference (Jones, Andre) 10 yards to the HOUSTON36, NO PLAY, 1ST DOWN HOUSTON. for a 1ST down",,
1st and 10 at HOU 36,Greg Ward Jr. pass complete to Wayne Beadle for 35 yds to the Cincy 29 for a 1ST down,,
1st and 10 at CIN 29,Greg Ward Jr. pass complete to Ryan Jackson for 1 yd to the Cincy 28,,
2nd and 9 at CIN 28,Greg Ward Jr. run for a loss of 1 yard to the Cincy 29,,
3rd and 10 at CIN 29,Greg Ward Jr. pass complete to Demarcus Ayers for 11 yds to the Cincy 18 for a 1ST down,,
1st and 10 at CIN 18,Ryan Jackson run for 2 yds to the Cincy 16,,
2nd and 8 at CIN 16,Greg Ward Jr. pass complete to Deontay Greenberry for 7 yds to the Cincy 9,,
3rd and 1 at CIN 9,"Kenneth Farrow run for 9 yds for a TD, (Kyle Bullard KICK)",7,7
"HOU DRIVE TOTALS: 9 plays, 75 yards, 3:47"
Cincinnati at 6:14,,HOU,UC
,"Ty Cummings kickoff for 60 yds , Chris Moore return for 19 yds to the Cincy 24",7,7
1st and 10 at CIN 24,"Gunner Kiel pass incomplete to Rod Moore, broken up by Joey Mb",,
2nd and 10 at CIN 24,Gunner Kiel pass incomplete to Alex Chisum,,
3rd and 10 at CIN 24,Gunner Kiel pass complete to Alex Chisum for 17 yds to the Cincy 41 for a 1ST down,,
1st and 10 at CIN 41,"Gunner Kiel pass incomplete to Mekale McKay, broken up by Turon Walker",,
2nd and 10 at CIN 41,Rod Moore run for 3 yds to the Cincy 44,,
3rd and 7 at CIN 44,Gunner Kiel sacked by Tyus Bowser for a loss of 4 yards to the Cincy 40,,
4th and 11 at CIN 40,"Sam Geraci punt for 45 yds, downed at the Houst 15",,
"CIN DRIVE TOTALS: 6 plays, 16 yards, 2:08"
Houston at 4:06,,HOU,UC
1st and 10 at HOU 15,Greg Ward Jr. pass incomplete to Deontay Greenberry,7,7
2nd and 10 at HOU 15,Greg Ward Jr. pass incomplete to Deontay Greenberry,,
3rd and 10 at HOU 15,Greg Ward Jr. run for 9 yds to the Houst 24,,
4th and 1 at HOU 24,"Logan Piper punt for 30 yds, fair catch by Shaq Washington at the Cincy 46",,
"HOU DRIVE TOTALS: 3 plays, 9 yards, 0:42"
Cincinnati at 3:24,,HOU,UC
1st and 10 at CIN 46,Gunner Kiel pass incomplete to Mekale McKay,7,7
2nd and 10 at CIN 46,Gunner Kiel rush for a loss of 5 yards to the Cincy 41,,
3rd and 15 at CIN 41,Gunner Kiel sacked by B.J. Singleton for a loss of 6 yards to the Cincy 35,,
4th and 21 at CIN 35,"Sam Geraci punt for 40 yds, fair catch by Demarcus Ayers at the Houst 25",,
"CIN DRIVE TOTALS: 3 plays, -11 yards, 1:18"
Houston at 2:06,,HOU,UC
1st and 10 at HOU 25,Greg Ward Jr. pass complete to Wayne Beadle for 8 yds to the Houst 33,7,7
2nd and 2 at HOU 33,Kenneth Farrow run for 4 yds to the Houst 37 for a 1ST down,,
1st and 10 at HOU 37,Kenneth Farrow run for a loss of 1 yard to the Houst 36,,
