0483049720140920,,483,497
,"NORTH TEXAS wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
North Texas at 15:00,,NSU,UNT
,"Francisco Condado kickoff for 55 yds , Carlos Harris return for 31 yds to the NoTex 41",0,0
1st and 10 at UNT 41,Dajon Williams pass complete to Carlos Harris for 7 yds to the NoTex 48,,
2nd and 3 at UNT 48,Dajon Williams pass complete to Marcus Smith for 14 yds to the NicSt 38 for a 1ST down,,
1st and 10 at NICH 38,Dajon Williams pass complete to Darvin Kidsy for 25 yds to the NicSt 13 for a 1ST down,,
1st and 10 at NICH 13,Dajon Williams pass complete to Darius Terrell for 5 yds to the NicSt 8,,
2nd and 5 at NICH 8,"Dajon Williams run for 8 yds for a TD, (Trevor Moore KICK)",0,7
"UNT DRIVE TOTALS: 5 plays, 59 yards, 1:18"
Nicholls State at 13:42,,NSU,UNT
,Eric Keena kickoff for 65 yds for a touchback,0,7
1st and 10 at NICH 25,Kalen Henderson pass intercepted James Jones return for no gain to the NicSt 41,,
"NICH DRIVE TOTALS: 1 play, 0 yards, 0:08"
North Texas at 13:34,,NSU,UNT
1st and 10 at NICH 41,"Dajon Williams pass complete to Carlos Harris for 41 yds for a TD, (Trevor Moore KICK)",0,14
"UNT DRIVE TOTALS: 1 play, 41 yards, 0:08"
Nicholls State at 13:26,,NSU,UNT
,Eric Keena kickoff for 65 yds for a touchback,0,14
1st and 10 at NICH 25,Michael Henry run for 1 yd to the NicSt 26,,
2nd and 9 at NICH 26,Michael Henry run for 2 yds to the NicSt 28,,
3rd and 7 at NICH 28,"NICHOLLS ST Penalty, Offensive Holding (Caleb Cline) to the NicSt 18",,
3rd and 17 at NICH 18,Kalen Henderson sacked by Chad Polk and Malik Dilonga for a loss of 4 yards to the NicSt 14,,
4th and 21 at NICH 14,"Conner Fryoux punt blocked by Derrick Teegarden, downed at the NicSt 21",,
"NICH DRIVE TOTALS: 3 plays, -11 yards, 1:50"
North Texas at 11:36,,NSU,UNT
1st and 10 at NICH 21,Reggie Pegram run for 14 yds to the NicSt 7 for a 1ST down,0,14
1st and Goal at NICH 7,Reggie Pegram run for 6 yds to the NicSt 1,,
2nd and Goal at NICH 1,"Reggie Pegram run for 1 yd for a TD, (Trevor Moore KICK)",0,21
"UNT DRIVE TOTALS: 3 plays, 21 yards, 0:42"
Nicholls State at 10:54,,NSU,UNT
,Eric Keena kickoff for 65 yds for a touchback,0,21
1st and 10 at NICH 25,Kalen Henderson pass complete to Terry Lucas Jr. for 7 yds to the NicSt 32,,
2nd and 3 at NICH 32,Kalen Henderson pass complete to Demon Bolt for 6 yds to the NicSt 38 for a 1ST down,,
1st and 10 at NICH 38,Kalen Henderson run for a loss of 2 yards to the NicSt 36,,
2nd and 12 at NICH 36,Tobias Lofton run for 10 yds to the NicSt 46,,
,"Timeout NICHOLLS ST, clock 08:39",,
3rd and 2 at NICH 46,Michael Henry run for 36 yds to the NoTex 18 for a 1ST down,,
1st and 10 at UNT 18,Kalen Henderson pass incomplete to Kyron King,,
2nd and 10 at UNT 18,Tobias Lofton run for a loss of 1 yard to the NoTex 19,,
3rd and 11 at UNT 19,Kalen Henderson pass complete to Keenan Canty for 9 yds to the NoTex 10,,
4th and 2 at UNT 10,Kalen Henderson run for 6 yds to the NoTex 4 for a 1ST down,,
1st and Goal at UNT 4,Kalen Henderson sacked by Chad Polk for a loss of 7 yards to the NoTex 11,,
2nd and Goal at UNT 11,Michael Henry run for 5 yds to the NoTex 6,,
3rd and Goal at UNT 6,Kalen Henderson pass incomplete to Demon Bolt,,
4th and Goal at UNT 6,Francisco Condado 23 yd FG GOOD,3,21
"NICH DRIVE TOTALS: 13 plays, 69 yards, 5:51"
North Texas at 5:03,,NSU,UNT
,"Francisco Condado kickoff for 58 yds , Carlos Harris return for 15 yds to the NoTex 22",3,21
1st and 10 at UNT 22,Antoinne Jimmerson run for 1 yd to the NoTex 23,,
2nd and 9 at UNT 23,Dajon Williams run for no gain to the NoTex 23,,
3rd and 9 at UNT 23,Dajon Williams pass incomplete to Carlos Harris,,
4th and 9 at UNT 23,"Eric Keena punt for 48 yds, fair catch by Keenan Canty at the NicSt 29",,
"UNT DRIVE TOTALS: 3 plays, 1 yard, 1:37"
Nicholls State at 3:26,,NSU,UNT
1st and 10 at NICH 29,Michael Henry run for 3 yds to the NicSt 32,3,21
2nd and 7 at NICH 32,Tobias Lofton run for a loss of 4 yards to the NicSt 28,,
3rd and 11 at NICH 28,Kalen Henderson pass complete to Keenan Canty for 9 yds to the NicSt 37,,
4th and 2 at NICH 37,"Conner Fryoux punt for 46 yds , Carlos Harris returns for 9 yds to the NoTex 26",,
"NICH DRIVE TOTALS: 3 plays, 8 yards, 2:07"
North Texas at 1:19,,NSU,UNT
1st and 10 at UNT 26,Antoinne Jimmerson run for no gain to the NoTex 26,3,21
2nd and 10 at UNT 26,Dajon Williams pass complete to Carlos Harris for 7 yds to the NoTex 33,,
3rd and 3 at UNT 33,Carlos Harris run for 43 yds to the NicSt 24 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
North Texas at 15:00,,NSU,UNT
1st and 10 at NICH 24,"NORTH TEXAS Penalty, Substitution Infraction (-5 Yards) to the NicSt 29",3,21
1st and 15 at NICH 29,Carlos Harris run for 24 yds to the NicSt 5 for a 1ST down,,
1st and Goal at NICH 5,"Dajon Williams run for 5 yds for a TD, (Trevor Moore KICK)",3,28
"UNT DRIVE TOTALS: 5 plays, 74 yards, 1:55"
Nicholls State at 14:24,,NSU,UNT
,"Eric Keena kickoff for 62 yds , Keenan Canty return for 25 yds to the NicSt 28",3,28
1st and 10 at NICH 28,"Kalen Henderson pass intercepted for a TD James Jones return for 33 yds for a TD, (Trevor Moore KICK)",3,35
"NICH DRIVE TOTALS: 1 play, 0 yards, 0:16"
Nicholls State at 14:08,,NSU,UNT
,Eric Keena kickoff for 65 yds for a touchback,3,35
1st and 10 at NICH 25,Michael Henry run for 4 yds to the NicSt 29,,
2nd and 6 at NICH 29,Kalen Henderson pass incomplete to Stephen LeBouef,,
3rd and 6 at NICH 29,Kalen Henderson sacked by Sid Moore and Chad Polk for a loss of 6 yards to the NicSt 23,,
4th and 12 at NICH 23,"NORTH TEXAS Penalty, Roughing the Kicker (15 Yards) to the NicSt 38 for a 1ST down",,
1st and 10 at NICH 38,"NICHOLLS ST Penalty, Personal Foul (Rafe Plaisance) to the NicSt 23",,
1st and 25 at NICH 23,"NORTH TEXAS Penalty, Defensive Offside (Anthony Wallace) to the NicSt 28",,
1st and 20 at NICH 28,Kalen Henderson sacked by Tillman Johnson for a loss of 5 yards to the NicSt 23,,
2nd and 25 at NICH 23,Michael Henry run for no gain to the NicSt 23,,
3rd and 25 at NICH 23,Kalen Henderson pass incomplete to Stephen LeBouef,,
4th and 25 at NICH 23,"Conner Fryoux punt for 44 yds , Darvin Kidsy returns for 26 yds to the NicSt 41",,
"NICH DRIVE TOTALS: 6 plays, -2 yards, 3:39"
North Texas at 10:29,,NSU,UNT
1st and 10 at NICH 41,Dajon Williams pass incomplete to Carlos Harris,3,35
2nd and 10 at NICH 41,"Dajon Williams pass complete to Marcus Smith for 41 yds for a TD, (Trevor Moore KICK)",3,42
"UNT DRIVE TOTALS: 2 plays, 41 yards, 0:21"
Nicholls State at 10:08,,NSU,UNT
,"Eric Keena kickoff for 61 yds , C.J. Okpalobi return for 28 yds to the NicSt 32",3,42
1st and 10 at NICH 32,Michael Henry run for 14 yds to the NicSt 46 for a 1ST down,,
1st and 10 at NICH 46,Michael Henry run for 4 yds to the 50 yard line,,
2nd and 6 at 50,Kalen Henderson pass incomplete to Demon Bolt,,
3rd and 6 at 50,Kalen Henderson run for 5 yds to the NoTex 45,,
4th and 1 at UNT 45,"NICHOLLS ST Penalty, False Start (Chris Bordelon) to the 50 yard line",,
4th and 6 at 50,"Conner Fryoux punt for 38 yds, fair catch by Darvin Kidsy at the NoTex 12",,
"NICH DRIVE TOTALS: 4 plays, 18 yards, 2:22"
North Texas at 7:46,,NSU,UNT
1st and 10 at UNT 12,Reggie Pegram run for 15 yds to the NoTex 27 for a 1ST down,3,42
1st and 10 at UNT 27,Reggie Pegram run for 8 yds to the NoTex 35,,
2nd and 2 at UNT 35,Reggie Pegram run for 3 yds to the NoTex 38 for a 1ST down,,
1st and 10 at UNT 38,Dajon Williams pass incomplete to Carl Caldwell,,
2nd and 10 at UNT 38,Dajon Williams run for 55 yds to the NicSt 7 for a 1ST down,,
