0257043420141011,,257,434
,"MISSOURI wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Missouri at 15:00,,GA,MO
,"Marshall Morgan kickoff for 65 yds , Marcus Murphy return for 21 yds to the Misso 21",0,0
1st and 10 at MIZZ 21,"Maty Mauk run for 1 yd to the Misso 22 for a 1ST down GEORGIA Penalty, Personal Foul (15 Yards) to the Misso 37 for a 1ST down",,
1st and 10 at MIZZ 37,Russell Hansbrough run for 2 yds to the Misso 39,,
2nd and 8 at MIZZ 39,Maty Mauk pass incomplete to Russell Hansbrough,,
3rd and 8 at MIZZ 39,Maty Mauk pass incomplete,,
4th and 8 at MIZZ 39,"Christian Brinser punt for 47 yds , Isaiah McKenzie returns for 12 yds to the Geo 26 Isaiah McKenzie fumbled, recovered by Geo",,
"MIZZ DRIVE TOTALS: 4 plays, 18 yards, 1:36"
Georgia at 13:24,,GA,MO
1st and 10 at UGA 26,Nick Chubb run for 4 yds to the Geo 30,0,0
2nd and 6 at UGA 30,Nick Chubb run for 7 yds to the Geo 37 for a 1ST down,,
1st and 10 at UGA 37,"MISSOURI Penalty, Defensive Offside (Harold Brantley) to the Geo 42",,
1st and 5 at UGA 42,Nick Chubb run for no gain to the Geo 42,,
2nd and 5 at UGA 42,Hutson Mason pass complete to Nick Chubb for 12 yds to the Misso 46 for a 1ST down,,
1st and 10 at MIZZ 46,Nick Chubb run for 4 yds to the Misso 42,,
2nd and 6 at MIZZ 42,Hutson Mason run for 3 yds to the Misso 39,,
3rd and 3 at MIZZ 39,Nick Chubb run for 3 yds to the Misso 36 for a 1ST down,,
1st and 10 at MIZZ 36,"Hutson Mason pass complete to Chris Conley for 8 yds Chris Conley fumbled, recovered by Geo",,
2nd and 2 at MIZZ 28,Nick Chubb run for a loss of 1 yard to the Misso 29,,
3rd and 3 at MIZZ 29,Nick Chubb run for no gain to the Misso 29,,
4th and 3 at MIZZ 29,Marshall Morgan 47 yd FG GOOD,3,0
"UGA DRIVE TOTALS: 11 plays, 45 yards, 4:30"
Missouri at 8:54,,GA,MO
,"Marshall Morgan kickoff for 60 yds , Marcus Murphy return for 18 yds to the Misso 23",3,0
1st and 10 at MIZZ 23,Marcus Murphy run for 3 yds to the Misso 26,,
2nd and 7 at MIZZ 26,Marcus Murphy run for a loss of 1 yard to the Misso 25,,
