0129032820140920,,129,328
,"CMU won toss, deferred. KU will receive and defend North goal.",,
1st Quarter Play-by-Play
Kansas at 15:00,,CMU,KU
,"Ron Coluzzi kickoff for 65 yds , JaCorey Shepherd return for 26 yds to the Kans 26",0,0
1st and 10 at KU 26,"Tony Pierson run for 74 yds for a TD, (Matthew Wyman KICK)",0,7
"KU DRIVE TOTALS: 1 play, 74 yards, 0:18"
Central Michigan at 14:34,,CMU,KU
,"Trevor Pardula kickoff for 63 yds , Amari Coleman return for 50 yds to the KANSAS 15 CENTRAL MICH Penalty, personal foul (14 Yards) to the CMich 38",0,7
1st and 10 at CMU 38,Corey Willis run for a loss of 1 yard to the CMich 37,,
2nd and 11 at CMU 37,Anthony Garland run for 1 yd to the CMich 38,,
3rd and 10 at CMU 38,Cooper Rush pass incomplete to N/A,,
4th and 10 at CMU 38,"Ron Coluzzi punt for 40 yds KANSAS Penalty, Offensive holding (10 Yards) to the Kans 12",,
"CMU DRIVE TOTALS: 3 plays, 0 yards, 1:28"
Kansas at 13:06,,CMU,KU
1st and 10 at KU 12,Montell Cozart pass complete to Tony Pierson for 3 yds to the Kans 15,0,7
2nd and 7 at KU 15,Montell Cozart run for a loss of 1 yard to the Kans 14,,
3rd and 8 at KU 14,Montell Cozart pass complete to Jimmay Mundine for 15 yds to the Kans 29 for a 1ST down,,
1st and 10 at KU 29,"u""De'Andre Mann"",  run for no gain to the Kans 29",,
2nd and 10 at KU 29,Montell Cozart pass incomplete to Nick Harwell,,
4th and 16 at KU 23,"Trevor Pardula punt for 35 yds, downed at the CMich 42",,
"KU DRIVE TOTALS: 6 plays, 11 yards, 2:42"
Central Michigan at 10:24,,CMU,KU
1st and 10 at CMU 42,Cooper Rush pass complete to Anthony Garland for no gain to the CMich 42,0,7
2nd and 10 at CMU 42,"Cooper Rush sacked by Michael Reynolds for a loss of 7 yards to the CMich 40 Cooper Rush fumbled, recovered by Kans Ben Goodman , return for 0 yards",,
"CMU DRIVE TOTALS: 2 plays, -2 yards, 0:45"
Kansas at 9:39,,CMU,KU
1st and 10 at CMU 40,Montell Cozart pass complete to Nigel King for 4 yds to the CMich 36,0,7
2nd and 6 at CMU 36,Tony Pierson run for 1 yd to the CMich 35,,
3rd and 5 at CMU 35,Montell Cozart pass incomplete to Nigel King,,
4th and 5 at CMU 35,Montell Cozart pass complete to Jimmay Mundine for 11 yds to the CMich 24 for a 1ST down,,
1st and 10 at CMU 24,Corey Avery run for no gain to the CMich 24,,
2nd and 10 at CMU 24,Joe Dineen Jr. pass complete to Montell Cozart for 5 yds to the CMich 19,,
3rd and 5 at CMU 19,Montell Cozart pass intercepted Mitch Stanitzek return for no gain to the CMich 16,,
