0418051820141129,,418,518
1st Quarter Play-by-Play
Michigan at 15:00,,MICH,OHST
,"Kyle Clinton kickoff for 65 yds , Dennis Norfleet return for 10 yds to the Mich 10",0,0
1st and 10 at MICH 10,Drake Johnson run for 7 yds to the Mich 17,,
2nd and 3 at MICH 17,Devin Gardner pass intercepted Vonn Bell return for no gain to the Mich 41,,
"MICH DRIVE TOTALS: 2 plays, 7 yards, 0:48"
Ohio State at 14:12,,MICH,OHST
1st and 10 at MICH 41,Ezekiel Elliott run for 6 yds to the Mich 35,0,0
2nd and 4 at MICH 35,J.T. Barrett pass complete to Michael Thomas for 9 yds to the Mich 26 for a 1ST down,,
1st and 10 at MICH 26,J.T. Barrett run for 7 yds to the Mich 19,,
2nd and 3 at MICH 19,J.T. Barrett pass complete to Evan Spencer for 1 yd to the Mich 18,,
3rd and 2 at MICH 18,Ezekiel Elliott run for 17 yds to the Mich 1 for a 1ST down,,
1st and Goal at MICH 1,"OHIO ST Penalty, False Start (Billy Price) to the Mich 6",,
1st and Goal at MICH 6,"J.T. Barrett pass complete to Nick Vannett for 6 yds for a TD, (Sean Nuernberger KICK)",0,7
"OSU DRIVE TOTALS: 6 plays, 41 yards, 2:38"
Michigan at 11:34,,MICH,OHST
,"Kyle Clinton kickoff for 64 yds , Dennis Norfleet return for 19 yds to the Mich 20",0,7
1st and 10 at MICH 20,Devin Gardner pass complete to Justice Hayes for a loss of 4 yards to the Mich 16,,
2nd and 14 at MICH 16,Drake Johnson run for 15 yds to the Mich 31 for a 1ST down,,
1st and 10 at MICH 31,Devin Gardner sacked by Adolphus Washington for a loss of 10 yards to the Mich 21,,
2nd and 20 at MICH 21,Dennis Norfleet run for 4 yds to the Mich 25,,
3rd and 16 at MICH 25,Devin Gardner sacked by Darron Lee for a loss of 10 yards to the Mich 15,,
4th and 26 at MICH 15,"Will Hagerup punt for 39 yds , Jalin Marshall returns for 23 yds to the Mich 38 OHIO ST Penalty, Offensive Holding (Chris Rock) to the Mich 41",,
"MICH DRIVE TOTALS: 5 plays, -5 yards, 3:31"
Ohio State at 8:03,,MICH,OHST
1st and 10 at MICH 41,Ezekiel Elliott run for 6 yds to the Mich 35,0,7
2nd and 4 at MICH 35,Ezekiel Elliott run for 8 yds to the Mich 27 for a 1ST down,,
1st and 10 at MICH 27,J.T. Barrett pass incomplete to Nick Vannett,,
2nd and 10 at MICH 27,Ezekiel Elliott run for a loss of 5 yards to the Mich 32,,
3rd and 15 at MICH 32,J.T. Barrett pass incomplete to Michael Thomas,,
4th and 15 at MICH 32,"OHIO ST Penalty, Delay of Game (-5 Yards) to the Mich 37",,
4th and 20 at MICH 37,Cameron Johnston punt for 37 yds for a touchback,,
"OSU DRIVE TOTALS: 5 plays, 4 yards, 1:55"
Michigan at 6:08,,MICH,OHST
1st and 10 at MICH 20,Devin Gardner pass complete to Devin Funchess for 5 yds to the Mich 25,0,7
2nd and 5 at MICH 25,Devin Gardner pass complete to Devin Funchess for 7 yds to the Mich 32 for a 1ST down,,
1st and 10 at MICH 32,Drake Johnson run for 1 yd to the Mich 33,,
2nd and 9 at MICH 33,Devin Gardner run for 8 yds to the Mich 41,,
3rd and 1 at MICH 41,Joe Kerridge run for 2 yds to the Mich 43 for a 1ST down,,
1st and 10 at MICH 43,Devin Gardner pass complete to Devin Funchess for 45 yds to the OhSt 12 for a 1ST down,,
1st and 10 at OSU 12,"Devin Gardner pass complete to Jake Butt for 12 yds for a TD, (Matt Wile KICK)",7,7
"MICH DRIVE TOTALS: 7 plays, 80 yards, 3:26"
Ohio State at 2:42,,MICH,OHST
,Matt Wile kickoff for 65 yds for a touchback,7,7
1st and 10 at OSU 25,J.T. Barrett pass incomplete to Michael Thomas,,
2nd and 10 at OSU 25,Ezekiel Elliott run for 8 yds to the OhSt 33,,
3rd and 2 at OSU 33,J.T. Barrett run for 3 yds to the OhSt 36 for a 1ST down,,
1st and 10 at OSU 36,J.T. Barrett run for 8 yds to the OhSt 44,,
2nd and 2 at OSU 44,Ezekiel Elliott run for a loss of 3 yards to the OhSt 41,,
,"Timeout OHIO ST, clock 00:04",,
3rd and 5 at OSU 41,J.T. Barrett pass incomplete,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Ohio State at 15:00,,MICH,OHST
4th and 5 at OSU 41,"Cameron Johnston punt for 54 yds, downed at the Mich 5",7,7
"OSU DRIVE TOTALS: 6 plays, 16 yards, 2:55"
Michigan at 14:47,,MICH,OHST
1st and 10 at MICH 5,Drake Johnson run for 6 yds to the Mich 11,7,7
2nd and 4 at MICH 11,Drake Johnson run for 14 yds to the Mich 25 for a 1ST down,,
1st and 10 at MICH 25,Devin Gardner pass complete to Devin Funchess for 15 yds to the Mich 40 for a 1ST down,,
1st and 10 at MICH 40,Devin Gardner pass complete to Devin Funchess for 6 yds to the Mich 46,,
2nd and 4 at MICH 46,Drake Johnson run for 2 yds to the Mich 48,,
3rd and 2 at MICH 48,Devin Gardner pass complete to Joe Kerridge for 10 yds to the OhSt 42 for a 1ST down,,
1st and 10 at OSU 42,"Devin Gardner pass incomplete, broken up by Joey Bosa",,
2nd and 10 at OSU 42,Devin Gardner run for 6 yds to the OhSt 36,,
,"Timeout MICHIGAN, clock 10:38",,
3rd and 4 at OSU 36,Devin Gardner pass complete to Dennis Norfleet for 9 yds to the OhSt 27 for a 1ST down,,
1st and 10 at OSU 27,Drake Johnson run for a loss of 2 yards to the OhSt 29,,
2nd and 12 at OSU 29,Devin Gardner run for 16 yds to the OhSt 13 for a 1ST down,,
1st and 10 at OSU 13,Drake Johnson run for 1 yd to the OhSt 12,,
2nd and 9 at OSU 12,Devin Gardner pass incomplete to Amara Darboh,,
