0404066320141025,,404,663
,"MEMPHIS wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Memphis at 15:00,,MEM,SMU
,Cody Rademacher kickoff for 65 yds for a touchback,0,0
1st and 10 at MEM 25,Paxton Lynch pass complete to Tevin Jones for 6 yds to the Memph 31,,
2nd and 4 at MEM 31,Paxton Lynch pass complete to Adrian Henderson for 5 yds to the Memph 36 for a 1ST down,,
1st and 10 at MEM 36,Paxton Lynch pass complete to Mose Frazier for a loss of 2 yards to the Memph 34,,
2nd and 12 at MEM 34,Brandon Hayes run for 8 yds to the Memph 42,,
3rd and 4 at MEM 42,Mose Frazier run for 3 yds to the Memph 45,,
4th and 1 at MEM 45,Paxton Lynch run for no gain to the Memph 45,,
"MEM DRIVE TOTALS: 6 plays, 20 yards, 1:49"
SMU at 13:11,,MEM,SMU
1st and 10 at MEM 45,"Garrett Krstich pass incomplete to u""Der'rikk Thompson""",0,0
2nd and 10 at MEM 45,Garrett Krstich run for 6 yds to the Memph 39,,
3rd and 4 at MEM 39,Garrett Krstich pass complete to Darius Joseph for 5 yds to the Memph 34 for a 1ST down,,
1st and 10 at MEM 34,Prescott Line run for a loss of 2 yards to the Memph 36,,
2nd and 12 at MEM 36,"Garrett Krstich pass incomplete to u""Der'rikk Thompson""",,
3rd and 12 at MEM 36,Garrett Krstich pass incomplete,,
4th and 12 at MEM 36,Cody Rademacher punt for 36 yds for a touchback,,
"SMU DRIVE TOTALS: 6 plays, 9 yards, 1:54"
Memphis at 11:17,,MEM,SMU
1st and 10 at MEM 20,Paxton Lynch pass complete to Alan Cross for 14 yds to the Memph 34 for a 1ST down,0,0
1st and 10 at MEM 34,Brandon Hayes run for 2 yds to the Memph 36,,
2nd and 8 at MEM 36,Brandon Hayes run for 10 yds to the Memph 46 for a 1ST down,,
1st and 10 at MEM 46,Jarvis Cooper run for 5 yds to the SMU 49,,
2nd and 5 at SMU 49,Paxton Lynch pass incomplete to Keiwone Malone,,
3rd and 5 at SMU 49,Paxton Lynch pass complete to Daniel Montiel for 11 yds to the SMU 38 for a 1ST down,,
1st and 10 at SMU 38,Paxton Lynch pass complete to Tevin Jones for 11 yds to the SMU 27 for a 1ST down,,
1st and 10 at SMU 27,Jarvis Cooper run for 2 yds to the SMU 25,,
2nd and 8 at SMU 25,"Paxton Lynch sacked by Robert Seals for a loss of 11 yards to the Memph 47 Paxton Lynch fumbled, forced by Robert Seals, recovered by SMU Zach Wood , return for 0 yards , return for 17 yds to the Memph 47",,
"MEM DRIVE TOTALS: 9 plays, 44 yards, 2:40"
SMU at 8:37,,MEM,SMU
1st and 10 at MEM 47,Garrett Krstich pass complete to Nate Halverson for 9 yds to the Memph 38,0,0
2nd and 1 at MEM 38,Garrett Krstich pass incomplete,,
3rd and 1 at MEM 38,Garrett Krstich pass complete to Stephen Nelson for 1 yd to the Memph 37 for a 1ST down,,
1st and 10 at MEM 37,Prescott Line run for 5 yds to the Memph 32,,
