0509053920140927,,509,539
,"NORTHWESTERN wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Northwestern at 15:00,,NU,PSU
,"Sam Ficken kickoff for 62 yds , Solomon Vault return for 31 yds to the Nwest 34",0,0
1st and 10 at NW 34,Treyvon Green run for 5 yds to the Nwest 39,,
2nd and 5 at NW 39,Trevor Siemian pass complete to Tony Jones for 6 yds to the Nwest 45 for a 1ST down,,
1st and 10 at NW 45,Trevor Siemian pass complete to Dan Vitale for 28 yds to the PnSt 27 for a 1ST down,,
1st and 10 at PSU 27,"NORTHWESTERN Penalty, Illegal Block (-15 Yards) to the PnSt 42",,
1st and 25 at PSU 42,Justin Jackson run for 2 yds to the PnSt 40,,
2nd and 23 at PSU 40,Trevor Siemian pass incomplete,,
3rd and 23 at PSU 40,Trevor Siemian pass complete to Justin Jackson for 13 yds to the PnSt 27,,
4th and 10 at PSU 27,Jack Mitchell 44 yd FG MISSED,,
"NW DRIVE TOTALS: 7 plays, 39 yards, 2:08"
Penn State at 12:52,,NU,PSU
1st and 10 at PSU 28,Christian Hackenberg pass complete to DaeSean Hamilton for 7 yds to the PnSt 35,0,0
2nd and 3 at PSU 35,Bill Belton run for 1 yd to the PnSt 36,,
3rd and 1 at PSU 36,Bill Belton run for a loss of 3 yards to the PnSt 33,,
4th and 4 at PSU 33,"Daniel Pasquariello punt for 40 yds , Miles Shuler returns for 42 yds to the PnSt 31",,
"PSU DRIVE TOTALS: 3 plays, 5 yards, 1:56"
Northwestern at 10:56,,NU,PSU
,"Timeout NORTHWESTERN, clock 10:56",0,0
1st and 10 at PSU 31,Justin Jackson run for a loss of 4 yards to the PnSt 35,,
2nd and 14 at PSU 35,Trevor Siemian pass complete to Kyle Prater for 6 yds to the PnSt 29,,
3rd and 8 at PSU 29,Trevor Siemian pass complete to Mike McHugh for 28 yds to the PnSt 1 for a 1ST down,,
1st and Goal at PSU 1,"Trevor Siemian run for 1 yd for a TD, (Jack Mitchell KICK)",7,0
"NW DRIVE TOTALS: 4 plays, 31 yards, 1:27"
Penn State at 9:29,,NU,PSU
,"Jack Mitchell kickoff for 65 yds , Grant Haley return for 16 yds to the PnSt 16",7,0
1st and 10 at PSU 16,Zach Zwinak run for 5 yds to the PnSt 21,,
2nd and 5 at PSU 21,Christian Hackenberg pass incomplete,,
3rd and 5 at PSU 21,Christian Hackenberg pass incomplete,,
4th and 5 at PSU 21,"Chris Gulla punt for 39 yds, fair catch by Miles Shuler at the Nwest 40",,
"PSU DRIVE TOTALS: 3 plays, 5 yards, 0:59"
Northwestern at 8:30,,NU,PSU
1st and 10 at NW 40,Trevor Siemian pass complete to Miles Shuler for 14 yds to the PnSt 46 for a 1ST down,7,0
1st and 10 at PSU 46,Justin Jackson run for 9 yds to the PnSt 37,,
2nd and 1 at PSU 37,Trevor Siemian pass complete to Miles Shuler for 4 yds to the PnSt 33 for a 1ST down,,
1st and 10 at PSU 33,"PENN ST Penalty, Defensive Offside (5 Yards) to the PnSt 28",,
1st and 5 at PSU 28,Trevor Siemian pass complete to Kyle Prater for 7 yds to the PnSt 21 for a 1ST down,,
1st and 10 at PSU 21,Trevor Siemian pass incomplete,,
2nd and 10 at PSU 21,Dan Vitale run for no gain to the PnSt 21,,
3rd and 10 at PSU 21,Trevor Siemian pass complete to Tony Jones for 18 yds to the PnSt 3 for a 1ST down,,
1st and Goal at PSU 3,Treyvon Green run for 2 yds to the PnSt 1,,
2nd and Goal at PSU 1,Treyvon Green run for no gain to the PnSt 1,,
3rd and Goal at PSU 1,"Trevor Siemian run for 1 yd for a TD, (Jack Mitchell KICK)",14,0
"NW DRIVE TOTALS: 10 plays, 60 yards, 3:52"
Penn State at 4:38,,NU,PSU
,"Jack Mitchell kickoff for 65 yds , Grant Haley return for 15 yds to the PnSt 15",14,0
1st and 10 at PSU 15,Christian Hackenberg pass incomplete,,
2nd and 10 at PSU 15,Akeel Lynch run for 2 yds to the PnSt 17,,
3rd and 8 at PSU 17,Christian Hackenberg sacked by Ifeadi Odenigbo for a loss of 5 yards to the PnSt 12,,
4th and 13 at PSU 12,"Chris Gulla punt for 17 yds, punt out-of-bounds at the PnSt 29",,
"PSU DRIVE TOTALS: 3 plays, -3 yards, 1:45"
Northwestern at 2:53,,NU,PSU
1st and 10 at PSU 29,Trevor Siemian pass complete to Mark Szott for 22 yds to the PnSt 7 for a 1ST down,14,0
1st and Goal at PSU 7,Trevor Siemian pass incomplete,,
2nd and Goal at PSU 7,Trevor Siemian pass complete to Justin Jackson for 4 yds to the PnSt 3,,
3rd and Goal at PSU 3,Trevor Siemian pass incomplete,,
4th and Goal at PSU 3,Christian Salem run for no gain to the PnSt 3,,
"NW DRIVE TOTALS: 5 plays, 26 yards, 1:31"
Penn State at 1:22,,NU,PSU
1st and 10 at PSU 3,Christian Hackenberg run for 2 yds to the PnSt 5,14,0
2nd and 8 at PSU 5,Christian Hackenberg pass complete to DaeSean Hamilton for 7 yds to the PnSt 12,,
3rd and 1 at PSU 12,Christian Hackenberg pass complete to Jesse James for 15 yds to the PnSt 27 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Penn State at 15:00,,NU,PSU
1st and 10 at PSU 27,Christian Hackenberg pass incomplete to Bill Belton,14,0
2nd and 10 at PSU 27,Christian Hackenberg pass incomplete,,
3rd and 10 at PSU 27,Christian Hackenberg pass complete to Bill Belton for a loss of 3 yards to the PnSt 24,,
4th and 13 at PSU 24,"Chris Gulla punt for 42 yds, fair catch by Miles Shuler at the Nwest 34",,
"PSU DRIVE TOTALS: 6 plays, 21 yards, 2:20"
Northwestern at 14:02,,NU,PSU
1st and 10 at NW 34,Trevor Siemian pass incomplete to Tony Jones,14,0
2nd and 10 at NW 34,Trevor Siemian pass complete to Tony Jones for 7 yds to the Nwest 41,,
3rd and 3 at NW 41,Trevor Siemian pass complete to Dan Vitale for 9 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Trevor Siemian pass incomplete,,
2nd and 10 at 50,Trevor Siemian pass complete to Dan Vitale for 14 yds to the PnSt 36 for a 1ST down,,
1st and 10 at PSU 36,Treyvon Green run for 2 yds to the PnSt 34,,
2nd and 8 at PSU 34,Justin Jackson run for 1 yd to the PnSt 33,,
3rd and 7 at PSU 33,Trevor Siemian pass incomplete,,
,"Timeout PENN ST, clock 11:37",,
