0029075420141025,,29,754
,"WASHINGTON STATE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Washington State at 15:00,,UA,WSU
,Casey Skowron kickoff for 65 yds for a touchback,0,0
1st and 10 at WSU 25,Connor Halliday pass incomplete to Vince Mayle,,
2nd and 10 at WSU 25,Connor Halliday pass complete to Vince Mayle for 3 yds to the WshSt 28,,
3rd and 7 at WSU 28,Connor Halliday pass incomplete to River Cracraft,,
4th and 7 at WSU 28,"Jordan Dascalo punt for 53 yds , u""DaVonte' Neal"",  returns for 81 yds for a TD, (Casey Skowron KICK)",7,0
"WSU DRIVE TOTALS: 3 plays, 3 yards, 1:06"
Washington State at 13:54,,UA,WSU
,Casey Skowron kickoff for 65 yds for a touchback,7,0
1st and 10 at WSU 25,Jamal Morrow run for 16 yds to the WshSt 41 for a 1ST down,,
1st and 10 at WSU 41,Connor Halliday pass complete to Isiah Myers for 1 yd to the WshSt 42,,
2nd and 9 at WSU 42,Jamal Morrow run for 3 yds to the WshSt 45,,
3rd and 6 at WSU 45,Connor Halliday pass incomplete to River Cracraft,,
4th and 6 at WSU 45,"Jordan Dascalo punt for 53 yds, downed at the Ariz 2",,
"WSU DRIVE TOTALS: 4 plays, 20 yards, 1:28"
Arizona at 12:26,,UA,WSU
1st and 10 at ARIZ 2,Anu Solomon pass complete to Cayleb Jones for 15 yds to the Ariz 17 for a 1ST down,7,0
1st and 10 at ARIZ 17,"Anu Solomon pass complete to u""DaVonte' Neal"",  for 21 yds to the Ariz 38 for a 1ST down",,
1st and 10 at ARIZ 38,Anu Solomon pass complete to Austin Hill for 7 yds to the Ariz 45,,
2nd and 3 at ARIZ 45,Anu Solomon run for 14 yds to the WshSt 41 for a 1ST down,,
1st and 10 at WSU 41,Terris Jones-Grigsby run for 2 yds to the WshSt 39,,
2nd and 8 at WSU 39,Anu Solomon pass complete to Samajie Grant for 3 yds to the WshSt 36,,
3rd and 5 at WSU 36,Anu Solomon pass complete to Samajie Grant for 9 yds to the WshSt 27 for a 1ST down,,
1st and 10 at WSU 27,Anu Solomon pass incomplete to Nate Phillips,,
2nd and 10 at WSU 27,Anu Solomon sacked by Jeremiah Allison for a loss of 3 yards to the WshSt 30,,
3rd and 13 at WSU 30,"Solomon, Anu pass incomplete to Jones, Cayleb, PENALTY WASHST pass interference 15 yards to the WASHST15, NO PLAY, 1ST DOWN ARIZONA. for a 1ST down",,
1st and 10 at WSU 15,Nick Wilson run for a loss of 2 yards to the WshSt 17,,
2nd and 12 at WSU 17,Anu Solomon pass incomplete,,
3rd and 12 at WSU 17,Anu Solomon pass complete to Nick Wilson for 3 yds to the WshSt 14,,
4th and 9 at WSU 14,Casey Skowron 31 yd FG GOOD,10,0
"ARIZ DRIVE TOTALS: 13 plays, 84 yards, 3:58"
Washington State at 8:28,,UA,WSU
,Casey Skowron kickoff for 65 yds for a touchback,10,0
1st and 10 at WSU 25,Gerard Wicks run for 8 yds to the WshSt 33,,
2nd and 2 at WSU 33,Connor Halliday pass complete to Gerard Wicks for 9 yds to the WshSt 42 for a 1ST down,,
1st and 10 at WSU 42,Connor Halliday pass incomplete to Isiah Myers,,
2nd and 10 at WSU 42,Connor Halliday pass incomplete to River Cracraft,,
3rd and 10 at WSU 42,Connor Halliday pass complete to River Cracraft for 14 yds to the Ariz 44 for a 1ST down,,
1st and 10 at ARIZ 44,Connor Halliday pass incomplete to Vince Mayle,,
2nd and 10 at ARIZ 44,"Connor Halliday sacked by Scooby Wright III for a loss of 2 yards to the Ariz 46 Connor Halliday fumbled, recovered by WshSt Connor Halliday , return for 0 yards , return for 0 yards to the Ariz 46",,
3rd and 12 at ARIZ 46,Connor Halliday pass incomplete to River Cracraft,,
4th and 12 at ARIZ 46,Jordan Dascalo punt for 46 yds for a touchback,,
"WSU DRIVE TOTALS: 8 plays, 29 yards, 1:51"
Arizona at 6:37,,UA,WSU
1st and 10 at ARIZ 20,Anu Solomon pass complete to Cayleb Jones for 18 yds to the Ariz 38 for a 1ST down,10,0
1st and 10 at ARIZ 38,Anu Solomon run for 4 yds to the Ariz 42,,
2nd and 6 at ARIZ 42,Anu Solomon pass complete to Samajie Grant for 4 yds to the Ariz 46,,
3rd and 2 at ARIZ 46,Anu Solomon pass complete to Nick Wilson for 4 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Anu Solomon pass complete to Cayleb Jones for 11 yds to the WshSt 39 for a 1ST down,,
1st and 10 at WSU 39,"Anu Solomon pass complete to u""DaVonte' Neal"",  for 6 yds to the WshSt 33",,
2nd and 4 at WSU 33,Anu Solomon pass complete to Austin Hill for 30 yds to the WshSt 3 for a 1ST down,,
1st and Goal at WSU 3,Nick Wilson run for 1 yd to the WshSt 2,,
2nd and Goal at WSU 2,Anu Solomon pass incomplete to Cayleb Jones,,
3rd and Goal at WSU 2,"Anu Solomon pass complete to u""DaVonte' Neal"",  for 2 yds for a TD, (Casey Skowron KICK)",17,0
"ARIZ DRIVE TOTALS: 10 plays, 80 yards, 2:42"
Washington State at 3:55,,UA,WSU
,Casey Skowron kickoff for 65 yds for a touchback,17,0
1st and 10 at WSU 25,Connor Halliday pass complete to Gerard Wicks for 4 yds to the WshSt 29,,
2nd and 6 at WSU 29,Gerard Wicks run for 3 yds to the WshSt 32,,
