0749049020141115,,749,490
1st Quarter Play-by-Play
Wake Forest at 15:00,,WFU,NCST
,"Niklas Sade kickoff for 63 yds , John Armstrong return for 19 yds to the WFrst 21",0,0
1st and 10 at WAKE 21,Dezmond Wortham run for a loss of 1 yard to the WFrst 20,,
2nd and 11 at WAKE 20,John Wolford pass complete to Cam Serigne for 5 yds to the WFrst 25,,
3rd and 6 at WAKE 25,John Wolford pass incomplete,,
4th and 6 at WAKE 25,Alexander Kinal punt for 45 yds,,
"WAKE DRIVE TOTALS: 3 plays, 4 yards, 1:38"
NC State at 13:22,,WFU,NCST
1st and 10 at NCST 31,Jaylen Samuels run for 5 yds to the NCSt 36,0,0
2nd and 5 at NCST 36,Tony Creecy run for 21 yds to the WFrst 43 for a 1ST down,,
1st and 10 at WAKE 43,"Jacoby Brissett pass complete to u""Bra'Lon Cherry"",  for 9 yds to the WFrst 34",,
2nd and 1 at WAKE 34,Jacoby Brissett pass complete to Matt Dayes for 2 yds to the WFrst 32 for a 1ST down,,
1st and 10 at WAKE 32,Shadrach Thornton run for 9 yds to the WFrst 23,,
2nd and 1 at WAKE 23,Jacoby Brissett pass incomplete to Matt Dayes,,
3rd and 1 at ,"Shadrach Thornton run for 1 yd to the WFrst 22 for a 1ST down WAKE FOREST Penalty, face mask (11 yards) (-11 Yards) to the WFrst 11 for a 1ST down",,
1st and 10 at WAKE 11,Tony Creecy run for 1 yd to the WFrst 10,,
2nd and 9 at WAKE 10,Jacoby Brissett pass complete to Tyler Purvis for 8 yds to the WFrst 2,,
3rd and 1 at WAKE 2,"Tony Creecy run for 2 yds for a TD, (Niklas Sade KICK)",0,7
"NCST DRIVE TOTALS: 10 plays, 69 yards, 4:15"
Wake Forest at 9:01,,WFU,NCST
,"Niklas Sade kickoff for 50 yds , John Armstrong return for 15 yds to the WFrst 30",0,7
,"Timeout WAKE FOREST, clock 09:01",,
1st and 10 at WAKE 30,Dezmond Wortham run for 3 yds to the WFrst 33,,
2nd and 7 at WAKE 33,John Wolford pass incomplete,,
3rd and 7 at WAKE 33,John Wolford pass incomplete,,
4th and 7 at WAKE 33,Alexander Kinal punt for 35 yds,,
"WAKE DRIVE TOTALS: 3 plays, 3 yards, 0:52"
NC State at 8:09,,WFU,NCST
1st and 10 at NCST 33,Jacoby Brissett pass incomplete,0,7
2nd and 10 at NCST 33,Tony Creecy run for 2 yds to the NCSt 35,,
3rd and 8 at NCST 35,Jacoby Brissett sacked by Thomas Brown for a loss of 5 yards to the NCSt 30,,
4th and 13 at NCST 30,"Wil Baumann punt for 51 yds , Jared Crump returns for 4 yds to the WFrst 23",,
"NCST DRIVE TOTALS: 3 plays, -3 yards, 1:37"
Wake Forest at 6:32,,WFU,NCST
1st and 10 at WAKE 23,Isaiah Robinson run for 2 yds to the WFrst 25,0,7
2nd and 8 at WAKE 25,John Wolford pass complete to E.J. Scott for 9 yds to the WFrst 34 for a 1ST down,,
1st and 10 at WAKE 34,John Wolford pass complete to Cam Serigne for 8 yds to the WFrst 42,,
2nd and 2 at WAKE 42,Isaiah Robinson run for 1 yd to the WFrst 43,,
3rd and 1 at WAKE 43,John Wolford run for 1 yd to the WFrst 44 for a 1ST down,,
1st and 10 at WAKE 44,Isaiah Robinson run for a loss of 2 yards to the WFrst 42,,
2nd and 12 at WAKE 42,John Wolford pass complete to E.J. Scott for no gain to the WFrst 42,,
3rd and 12 at WAKE 42,John Wolford pass complete to Jared Crump for 28 yds to the NCSt 30 for a 1ST down,,
1st and 10 at NCST 30,John Wolford run for a loss of 2 yards to the NCSt 32,,
2nd and 12 at NCST 32,John Wolford pass incomplete to Cam Serigne,,
3rd and 12 at NCST 32,John Wolford pass complete to Matt James for 17 yds to the NCSt 15 for a 1ST down,,
1st and 10 at NCST 15,John Wolford run for no gain to the NCSt 15,,
2nd and 10 at NCST 15,"John Wolford pass incomplete to Matt James, broken up by Hakim Jones",,
