0587075420140828,,587,754
,"RU wins toss, elects to rec; WSU to kick, defend N goal",,
1st Quarter Play-by-Play
Rutgers at 15:00,,RU,WSU
,"Erik Powell kickoff for 63 yds , Janarion Grant return for 20 yds to the Rutgr 22",0,0
1st and 10 at RUTG 22,"Gary Nova pass complete to Leonte Carroo for 78 yds for a TD, (Kyle Federico KICK)",7,0
"RUTG DRIVE TOTALS: 1 play, 78 yards, 0:16"
Washington State at 14:38,,RU,WSU
,"Kyle Federico kickoff for 63 yds , Kristoff Williams return for 19 yds to the WshSt 21",7,0
1st and 10 at WSU 21,Connor Halliday pass complete to River Cracraft for 2 yds to the WshSt 23,,
2nd and 8 at WSU 23,Connor Halliday pass incomplete to Rickey Galvin,,
3rd and 8 at WSU 23,Connor Halliday pass complete to River Cracraft for 12 yds to the WshSt 35 for a 1ST down,,
1st and 10 at WSU 35,Connor Halliday pass complete to Calvin Green for 2 yds to the WshSt 37,,
2nd and 8 at WSU 37,Connor Halliday pass complete to Vince Mayle for 4 yds to the WshSt 41,,
3rd and 4 at WSU 41,Connor Halliday pass complete to Vince Mayle for 5 yds to the WshSt 46 for a 1ST down,,
1st and 10 at WSU 46,Connor Halliday pass incomplete to N/A,,
2nd and 10 at WSU 46,Connor Halliday pass intercepted Justin Goodwin return for no gain to the Rutgr 38,,
"WSU DRIVE TOTALS: 8 plays, 25 yards, 2:50"
Rutgers at 11:48,,RU,WSU
1st and 10 at RUTG 38,Paul James run for 3 yds to the Rutgr 41,7,0
2nd and 7 at RUTG 41,Paul James run for 6 yds to the Rutgr 47,,
3rd and 1 at RUTG 47,Paul James run for 3 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,"Nova, Gary pass complete to Burton, Michael for 1 yard to the WSU49, PENALTY WSU offside defense (Cooper, Xavier) 5 yards to the WSU45, NO PLAY.",,
1st and 5 at WSU 45,Paul James run for 1 yd to the WshSt 44,,
2nd and 4 at WSU 44,Paul James run for 8 yds to the WshSt 36 for a 1ST down,,
1st and 10 at WSU 36,"Gary Nova pass incomplete to Tyler Kroft, broken up by Darryl Monroe",,
2nd and 10 at WSU 36,Gary Nova pass incomplete to Janarion Grant,,
3rd and 10 at WSU 36,Gary Nova pass incomplete to N/A,,
4th and 10 at WSU 36,"Tim Gleeson punt for 24 yds, fair catch by River Cracraft at the WshSt 12",,
"RUTG DRIVE TOTALS: 8 plays, 26 yards, 3:40"
Washington State at 8:08,,RU,WSU
1st and 10 at WSU 12,Jamal Morrow run for 2 yds to the WshSt 14,7,0
2nd and 8 at WSU 14,Connor Halliday pass complete to Isiah Myers for 5 yds to the WshSt 19,,
3rd and 3 at WSU 19,"Connor Halliday pass complete to Rickey Galvin for 52 yds to the WASHST 29 for a 1ST down RUTGERS Penalty, face mask (15 yards) (Davon Jacobs) to the Rutgr 14 for a 1ST down",,
1st and 10 at RUTG 14,Jamal Morrow run for a loss of 2 yards to the Rutgr 16,,
2nd and 12 at RUTG 16,Connor Halliday pass complete to Vince Mayle for 10 yds to the Rutgr 6,,
3rd and 2 at RUTG 6,"Connor Halliday pass incomplete to Isiah Myers, broken up by Kevin Snyder",,
4th and 2 at RUTG 6,Connor Halliday pass complete to Vince Mayle for 1 yd to the Rutgr 5,,
"WSU DRIVE TOTALS: 7 plays, 83 yards, 1:59"
Rutgers at 6:09,,RU,WSU
1st and 10 at RUTG 6,Gary Nova pass intercepted Tana Pritchard return for 9 yds to the Rutgr 2,7,0
