0463079620141115,,463,796
1st Quarter Play-by-Play
Wisconsin at 15:00,,NEB,WIS
,"Mauro Bondi kickoff for 65 yds , Kenzel Doe return for 24 yds to the Wisc 24",0,0
1st and 10 at WIS 24,Melvin Gordon run for a loss of 1 yard to the Wisc 23,,
2nd and 11 at WIS 23,"Kenzel Doe run for 6 yds to the Wisc 29 Kenzel Doe fumbled, forced by Zaire Anderson, recovered by Neb Zaire Anderson",,
"WIS DRIVE TOTALS: 2 plays, 5 yards, 0:51"
Nebraska at 14:09,,NEB,WIS
1st and 10 at WIS 29,Ameer Abdullah run for 8 yds to the Wisc 21,0,0
2nd and 2 at WIS 21,Tommy Armstrong Jr. run for 4 yds to the Wisc 17 for a 1ST down,,
1st and 10 at WIS 17,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
2nd and 10 at WIS 17,Ameer Abdullah run for 2 yds to the Wisc 15,,
3rd and 8 at WIS 15,Tommy Armstrong Jr. pass incomplete to Brandon Reilly,,
4th and 8 at WIS 15,Drew Brown 32 Yd Field Goal,3,0
"NEB DRIVE TOTALS: 6 plays, 14 yards, 1:45"
Wisconsin at 12:24,,NEB,WIS
,"Mauro Bondi kickoff for 63 yds , Kenzel Doe return for 20 yds to the Wisc 22",3,0
1st and 10 at WIS 22,Melvin Gordon run for 3 yds to the Wisc 25,,
2nd and 7 at WIS 25,Joel Stave pass incomplete to Alex Erickson,,
3rd and 7 at WIS 25,Joel Stave pass incomplete,,
4th and 7 at WIS 25,"Bart Houston punt for 18 yds, downed at the Wisc 43",,
"WIS DRIVE TOTALS: 3 plays, 3 yards, 1:04"
Nebraska at 11:20,,NEB,WIS
1st and 10 at WIS 43,"NEBRASKA Penalty, False Start (Alex Lewis) to the Wisc 48",3,0
1st and 15 at WIS 48,Tommy Armstrong Jr. run for 10 yds to the Wisc 38,,
2nd and 5 at WIS 38,Ameer Abdullah run for 13 yds to the Wisc 25 for a 1ST down,,
1st and 10 at WIS 25,"WISCONSIN Penalty, Substitution Infraction (5 Yards) to the Wisc 20",,
1st and 5 at WIS 20,Ameer Abdullah run for 4 yds to the Wisc 16,,
2nd and 1 at WIS 16,Ameer Abdullah run for 4 yds to the Wisc 12 for a 1ST down,,
1st and 10 at WIS 12,Kenny Bell 12 Yd pass from Tommy Armstrong Jr. (Drew Brown Kick),10,0
"NEB DRIVE TOTALS: 5 plays, 43 yards, 1:59"
Wisconsin at 9:21,,NEB,WIS
,Mauro Bondi kickoff for 65 yds for a touchback,10,0
1st and 10 at WIS 25,Melvin Gordon run for 5 yds to the Wisc 30,,
2nd and 5 at WIS 30,Melvin Gordon run for 42 yds to the Neb 28 for a 1ST down,,
1st and 10 at NEB 28,"Tanner McEvoy run for 19 yds to the Neb 9 Tanner McEvoy fumbled, forced by Corey Cooper, recovered by Wisc Melvin Gordon for a 1ST down",,
1st and Goal at NEB 9,Joel Stave pass complete to Alex Erickson for no gain to the Neb 9,,
2nd and Goal at NEB 9,Corey Clement run for no gain to the Neb 9,,
3rd and Goal at NEB 9,Joel Stave pass complete to Troy Fumagalli for 1 yd to the Neb 8,,
4th and Goal at NEB 8,Rafael Gaglianone 26 Yd Field Goal,10,3
"WIS DRIVE TOTALS: 7 plays, 67 yards, 3:11"
Nebraska at 6:10,,NEB,WIS
,"Andrew Endicott kickoff for 56 yds , u""De'Mornay Pierson-El"",  return for 14 yds to the Neb 23",10,3
1st and 10 at NEB 23,Tommy Armstrong Jr. run for 7 yds to the Neb 30,,
2nd and 3 at NEB 30,Tommy Armstrong Jr. run for a loss of 1 yard to the Neb 29,,
3rd and 4 at NEB 29,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
4th and 4 at NEB 29,"Sam Foltz punt for 48 yds, fair catch by Kenzel Doe at the Wisc 23",,
"NEB DRIVE TOTALS: 3 plays, 6 yards, 1:41"
Wisconsin at 4:29,,NEB,WIS
1st and 10 at WIS 23,Melvin Gordon run for 1 yd to the Wisc 24,10,3
2nd and 9 at WIS 24,Tanner McEvoy run for 7 yds to the Wisc 31,,
3rd and 2 at WIS 31,"Melvin Gordon run for a loss of 1 yard to the Wisc 30 Melvin Gordon fumbled, forced by Trevor Roach, recovered by Neb Zaire Anderson",,
"WIS DRIVE TOTALS: 3 plays, 7 yards, 1:24"
Nebraska at 3:05,,NEB,WIS
1st and 10 at WIS 30,Tommy Armstrong Jr. run for 2 yds to the Wisc 28,10,3
2nd and 8 at WIS 28,Ameer Abdullah run for 7 yds to the Wisc 21,,
3rd and 1 at WIS 21,Ameer Abdullah run for 4 yds to the Wisc 17 for a 1ST down,,
1st and 10 at WIS 17,Tommy Armstrong Jr. run for 7 yds to the Wisc 10,,
2nd and 3 at WIS 10,Ameer Abdullah run for no gain to the Wisc 10,,
3rd and 3 at WIS 10,Tommy Armstrong Jr. run for 3 yds to the Wisc 7 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Nebraska at 15:00,,NEB,WIS
1st and Goal at WIS 7,Ameer Abdullah run for 2 yds to the Wisc 5,10,3
2nd and Goal at WIS 5,Tommy Armstrong Jr. 5 Yd Run (Drew Brown Kick),17,3
"NEB DRIVE TOTALS: 8 plays, 30 yards, 3:53"
Wisconsin at 14:12,,NEB,WIS
,"Mauro Bondi kickoff for 64 yds , Kenzel Doe return for 22 yds to the Wisc 23",17,3
1st and 10 at WIS 23,Melvin Gordon run for 2 yds to the Wisc 25,,
2nd and 8 at WIS 25,Melvin Gordon run for 2 yds to the Wisc 27,,
3rd and 6 at WIS 27,Joel Stave pass complete to Jordan Fredrick for 11 yds to the Wisc 38 for a 1ST down,,
,"Timeout WISCONSIN, clock 12:32",,
1st and 10 at WIS 38,Melvin Gordon 62 Yd Run (Rafael Gaglianone Kick),17,10
"WIS DRIVE TOTALS: 4 plays, 77 yards, 1:51"
Nebraska at 12:21,,NEB,WIS
,"Andrew Endicott kickoff for 65 yds , Kenny Bell return for 25 yds to the Neb 25",17,10
1st and 10 at NEB 25,Tommy Armstrong Jr. run for 3 yds to the Neb 28,,
2nd and 7 at NEB 28,"Tommy Armstrong Jr. pass incomplete to u""De'Mornay Pierson-El""",,
3rd and 7 at NEB 28,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
4th and 7 at NEB 28,"Sam Foltz punt for 43 yds, fair catch by Kenzel Doe at the Wisc 29",,
"NEB DRIVE TOTALS: 3 plays, 3 yards, 1:04"
Wisconsin at 11:17,,NEB,WIS
1st and 10 at WIS 29,Melvin Gordon run for 8 yds to the Wisc 37,17,10
2nd and 2 at WIS 37,Melvin Gordon run for 3 yds to the Wisc 40 for a 1ST down,,
1st and 10 at WIS 40,Joel Stave pass complete to Kenzel Doe for 3 yds to the Wisc 43,,
2nd and 7 at WIS 43,"Melvin Gordon run for 16 yds to the Neb 41 Melvin Gordon fumbled, forced by Nate Gerry, recovered by Neb Trevor Roach",,
"WIS DRIVE TOTALS: 4 plays, 30 yards, 1:35"
Nebraska at 9:42,,NEB,WIS
1st and 10 at NEB 41,Ameer Abdullah run for 7 yds to the Neb 48,17,10
2nd and 3 at NEB 48,Imani Cross run for 4 yds to the Wisc 48 for a 1ST down,,
1st and 10 at WIS 48,Imani Cross run for 3 yds to the Wisc 45,,
2nd and 7 at WIS 45,"Terrell Newby run for 1 yd to the Wisc 44 Terrell Newby fumbled, forced by Warren Herring, recovered by Wisc Joe Schobert",,
"NEB DRIVE TOTALS: 4 plays, 15 yards, 1:40"
Wisconsin at 8:02,,NEB,WIS
1st and 10 at WIS 44,Melvin Gordon run for 39 yds to the Neb 17 for a 1ST down,17,10
1st and 10 at NEB 17,Corey Clement 17 Yd Run (Rafael Gaglianone Kick),17,17
"WIS DRIVE TOTALS: 2 plays, 56 yards, 0:41"
Nebraska at 7:21,,NEB,WIS
,"Andrew Endicott kickoff for 63 yds , Kenny Bell return for 20 yds to the Neb 22",17,17
1st and 10 at NEB 22,"NEBRASKA Penalty, False Start (Jake Cotton) to the Neb 17",,
1st and 15 at NEB 17,Ameer Abdullah run for 8 yds to the Neb 25,,
2nd and 7 at NEB 25,Tommy Armstrong Jr. pass incomplete to Brandon Reilly,,
3rd and 7 at NEB 25,"Tommy Armstrong Jr. pass incomplete, broken up by Joe Schobert",,
4th and 7 at NEB 25,"Sam Foltz punt for 50 yds, punt out-of-bounds at the Wisc 25",,
"NEB DRIVE TOTALS: 3 plays, 3 yards, 1:12"
Wisconsin at 6:09,,NEB,WIS
1st and 10 at WIS 25,Melvin Gordon run for 44 yds to the Neb 31 for a 1ST down,17,17
1st and 10 at NEB 31,Melvin Gordon run for 9 yds to the Neb 22,,
2nd and 1 at NEB 22,Joel Stave pass complete to Kenzel Doe for 13 yds to the Neb 9 for a 1ST down,,
,"Timeout WISCONSIN, clock 04:27",,
,"Timeout NEBRASKA, clock 04:27",,
1st and Goal at NEB 9,Joel Stave pass incomplete to Derek Watt,,
2nd and Goal at NEB 9,Melvin Gordon run for 4 yds to the Neb 5,,
3rd and Goal at NEB 5,Sam Arneson 5 Yd pass from Joel Stave (Rafael Gaglianone Kick),17,24
"WIS DRIVE TOTALS: 6 plays, 75 yards, 2:38"
Nebraska at 3:31,,NEB,WIS
,"Andrew Endicott kickoff for 62 yds , Kenny Bell return for 23 yds to the Neb 26",17,24
,"Timeout NEBRASKA, clock 03:24",,
1st and 10 at NEB 26,Tommy Armstrong Jr. run for 5 yds to the Neb 31,,
2nd and 5 at NEB 31,Ameer Abdullah run for 2 yds to the Neb 33,,
3rd and 3 at NEB 33,Tommy Armstrong Jr. sacked by Marcus Trotter for a loss of 8 yards to the Neb 25,,
,"Timeout WISCONSIN, clock 02:05",,
4th and 11 at NEB 25,Sam Foltz run for 14 yds to the Neb 39 for a 1ST down,,
1st and 10 at NEB 39,"NEBRASKA Penalty, Unsportsmanlike Conduct (Zach Hannon) to the Neb 24",,
1st and 10 at NEB 24,"u""Armstrong Jr., Tommy pass incomplete to Pierson-El, De'Mornay, PENALTY WISCONSIN holding 10 yards to the NEBRASKA34, NO PLAY, 1ST DOWN NEBRASKA. for a 1ST down""",,
1st and 10 at NEB 34,Tommy Armstrong Jr. sacked by Peniel Jean for a loss of 6 yards to the Neb 28,,
2nd and 16 at NEB 28,"Armstrong Jr., Tommy pass incomplete to Bell, Kenny, PENALTY WISCONSIN pass interference (Shelton, Sojourn) 15 yards to the NEBRASKA43, NO PLAY, 1ST DOWN NEBRASKA. for a 1ST down",,
1st and 10 at NEB 43,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
2nd and 10 at NEB 43,Tommy Armstrong Jr. sacked by Joe Schobert and Arthur Goldberg for a loss of 11 yards to the Neb 32,,
3rd and 21 at NEB 32,Tommy Armstrong Jr. pass incomplete to Alonzo Moore,,
4th and 21 at NEB 32,"NEBRASKA Penalty, False Start (Joshua Kalu) to the Neb 27",,
4th and 26 at NEB 27,"Sam Foltz punt for 34 yds, downed at the Wisc 39",,
"NEB DRIVE TOTALS: 8 plays, 1 yard, 3:25"
Wisconsin at 0:06,,NEB,WIS
1st and 10 at WIS 39,TEAM run for a loss of 1 yard to the Wisc 38,17,24
,End of 2nd Quarter,,
"WIS DRIVE TOTALS: 1 play, -1 yard, 0:06"
3rd Quarter Play-by-Play
Nebraska at 15:00,,NEB,WIS
,Andrew Endicott kickoff for 65 yds for a touchback,17,24
1st and 10 at NEB 25,"NEBRASKA Penalty, False Start (Cethan Carter) to the Neb 20",,
1st and 15 at NEB 20,Ameer Abdullah run for no gain to the Neb 20,,
2nd and 15 at NEB 20,Tommy Armstrong Jr. run for 2 yds to the Neb 22,,
3rd and 13 at NEB 22,Tommy Armstrong Jr. pass complete to Ameer Abdullah for 26 yds to the Neb 48 for a 1ST down,,
1st and 10 at NEB 48,Tommy Armstrong Jr. pass intercepted Peniel Jean return for 14 yds to the Wisc 17,,
"NEB DRIVE TOTALS: 4 plays, 23 yards, 2:14"
Wisconsin at 12:46,,NEB,WIS
1st and 10 at WIS 17,Melvin Gordon run for 9 yds to the Wisc 26,17,24
2nd and 1 at WIS 26,"Gordon, Melvin rush for 3 yards to the WISCONSIN29, PENALTY WISCONSIN holding (Costigan, Kyle) 10 yards to the WISCONSIN16, NO PLAY.",,
2nd and 11 at WIS 16,Melvin Gordon run for 4 yds to the Wisc 20,,
3rd and 7 at WIS 20,Joel Stave sacked by Maliek Collins for a loss of 5 yards to the Wisc 15,,
4th and 12 at WIS 15,"Drew Meyer punt for 37 yds , u""De'Mornay Pierson-El"",  returns for 14 yds to the Wisc 38",,
"WIS DRIVE TOTALS: 3 plays, -2 yards, 2:39"
Nebraska at 10:07,,NEB,WIS
