0047070920140920,,47,709
1st Quarter Play-by-Play
Toledo at 15:00,,BALL,TOL
,Scott Secor kickoff for 65 yds for a touchback,0,0
1st and 10 at TOL 25,Kareem Hunt run for 34 yds to the BalSt 41 for a 1ST down,,
1st and 10 at BALL 41,Logan Woodside pass complete to Corey Jones for 2 yds to the BalSt 39,,
2nd and 8 at BALL 39,Marc Remy run for 1 yd to the BalSt 38,,
3rd and 7 at BALL 38,Logan Woodside pass complete to Justin Olack for 35 yds to the BalSt 3 for a 1ST down,,
,Ball State wins toss and defers. Toledo receives & defends North Goal.,,
1st Quarter Play-by-Play
1st and Goal at BALL 3,"Logan Woodside run for 3 yds for a TD, (Jeremiah Detmer MISSED)",0,6
Ball State at 13:20,,BALL,TOL
,"Jeremiah Detmer kickoff for 62 yds , Eric Patterson return for 18 yds to the TOLEDO 47 BALL ST Penalty, Offensive holding (N/A) to the BalSt 11",0,6
1st and 10 at BALL 11,Jahwan Edwards run for 4 yds to the BalSt 15,,
2nd and 6 at BALL 15,Ozzie Mann pass complete to Jordan Williams for 5 yds to the BalSt 20,,
3rd and 1 at BALL 20,Jahwan Edwards run for 2 yds to the BalSt 22 for a 1ST down,,
1st and 10 at BALL 22,Jahwan Edwards run for 3 yds to the BalSt 25,,
2nd and 7 at BALL 25,Jahwan Edwards run for 3 yds to the BalSt 28,,
3rd and 4 at BALL 28,Ozzie Mann pass incomplete to KeVonn Mabon,,
4th and 4 at BALL 28,"Scott Secor punt for 63 yds , Corey Jones returns for 31 yds to the Toled 40",,
"BALL DRIVE TOTALS: 6 plays, 17 yards, 2:53"
Toledo at 10:27,,BALL,TOL
1st and 10 at TOL 40,Kareem Hunt run for 2 yds to the Toled 42,0,6
2nd and 8 at TOL 42,Logan Woodside pass incomplete to Justin Olack,,
3rd and 8 at TOL 42,Logan Woodside pass complete to Justin Olack for 31 yds to the BalSt 27 for a 1ST down,,
1st and 10 at BALL 27,Kareem Hunt run for 4 yds to the BalSt 23,,
2nd and 6 at BALL 23,Logan Woodside pass complete to Dwight Macon for 5 yds to the BalSt 18,,
3rd and 1 at BALL 18,Kareem Hunt run for 4 yds to the BalSt 14 for a 1ST down,,
1st and 10 at BALL 14,Kareem Hunt run for 6 yds to the BalSt 8,,
2nd and 4 at BALL 8,"Logan Woodside run for 8 yds for a TD, (Jeremiah Detmer KICK)",0,13
"TOL DRIVE TOTALS: 8 plays, 60 yards, 3:12"
Ball State at 7:10,,BALL,TOL
,"Jeremiah Detmer kickoff for 59 yds , Eric Patterson return for 26 yds to the BalSt 32",0,13
1st and 10 at BALL 32,Jahwan Edwards run for 2 yds to the BalSt 34,,
2nd and 8 at BALL 34,Ozzie Mann pass complete to Chris Shillings for 5 yds to the BalSt 39,,
3rd and 3 at BALL 39,Ozzie Mann pass complete to Jordan Williams for 4 yds to the BalSt 43 for a 1ST down,,
