0732011020141004,,732,110
,"UTAH wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Utah at 15:00,,UTAH,UCLA
,"u""Ka'imi Fairbairn"",  kickoff for 65 yds , Kaelin Clay return for 13 yds to the Utah 13",0,0
1st and 10 at UTAH 13,Devontae Booker run for 5 yds to the Utah 18,,
2nd and 5 at UTAH 18,Travis Wilson pass incomplete to Kenneth Scott,,
3rd and 5 at UTAH 18,Travis Wilson pass complete to Kenneth Scott for 3 yds to the Utah 21,,
4th and 2 at UTAH 21,"Tom Hackett punt for 54 yds, downed at the UCLA 25",,
"UTAH DRIVE TOTALS: 3 plays, 8 yards, 1:14"
UCLA at 13:46,,UTAH,UCLA
1st and 10 at UCLA 25,Paul Perkins run for no gain to the UCLA 25,0,0
2nd and 10 at UCLA 25,Brett Hundley pass complete to Devin Fuller for a loss of 3 yards to the UCLA 22,,
3rd and 13 at UCLA 22,Brett Hundley sacked by Hunter Dimick for a loss of 8 yards to the UCLA 14,,
4th and 21 at UCLA 14,"Matt Mengel punt for 49 yds, fair catch by Kaelin Clay at the Utah 37",,
"UCLA DRIVE TOTALS: 3 plays, -11 yards, 1:34"
Utah at 12:12,,UTAH,UCLA
1st and 10 at UTAH 37,Kaelin Clay run for 1 yd to the Utah 38,0,0
2nd and 9 at UTAH 38,Travis Wilson pass complete to Devontae Booker for 2 yds to the Utah 40,,
3rd and 7 at UTAH 40,Travis Wilson pass incomplete to Westlee Tonga,,
4th and 7 at UTAH 40,"Tom Hackett punt for 52 yds, punt out-of-bounds at the UCLA 8",,
"UTAH DRIVE TOTALS: 3 plays, 3 yards, 1:27"
UCLA at 10:45,,UTAH,UCLA
1st and 10 at UCLA 8,Paul Perkins run for 4 yds to the UCLA 12,0,0
2nd and 6 at UCLA 12,Paul Perkins run for 1 yd to the UCLA 13,,
3rd and 5 at UCLA 13,Brett Hundley pass complete to Eldridge Massington for 14 yds to the UCLA 27 for a 1ST down,,
1st and 10 at UCLA 27,"Paul Perkins run for 10 yds to the Utah 37 for a 1ST down UTAH Penalty, Face Mask (15 Yards) to the Utah 48 for a 1ST down",,
1st and 10 at UTAH 48,Ishmael Adams run for 2 yds to the Utah 46,,
2nd and 8 at UTAH 46,Brett Hundley pass complete to Jordan Payton for 3 yds to the Utah 43,,
3rd and 5 at UTAH 43,Brett Hundley pass incomplete to Devin Fuller,,
4th and 5 at UTAH 43,"Adam Searl punt for 35 yds, downed at the Utah 8",,
"UCLA DRIVE TOTALS: 7 plays, 49 yards, 2:40"
Utah at 8:05,,UTAH,UCLA
1st and 10 at UTAH 8,Travis Wilson run for no gain to the Utah 8,0,0
2nd and 10 at UTAH 8,Travis Wilson pass incomplete to Kaelin Clay,,
,"Timeout UTAH, clock 07:21",,
3rd and 10 at UTAH 8,Devontae Booker run for 2 yds to the Utah 10,,
4th and 8 at UTAH 10,"Tom Hackett punt for 59 yds, downed at the UCLA 31",,
"UTAH DRIVE TOTALS: 3 plays, 2 yards, 1:36"
UCLA at 6:29,,UTAH,UCLA
1st and 10 at UCLA 31,Brett Hundley sacked by Jared Norris and Hunter Dimick for a loss of 6 yards to the UCLA 25,0,0
2nd and 16 at UCLA 25,Tevin Carter 27 Yd Interception Return (Andy Phillips Kick),7,0
"UCLA DRIVE TOTALS: 2 plays, -6 yards, 0:38"
Utah at 5:51,,UTAH,UCLA
,Andy Phillips on-side kick recovered by UTAH at the Utah 46,7,0
1st and 10 at UTAH 46,Devontae Booker run for a loss of 2 yards to the Utah 44,,
2nd and 12 at UTAH 44,Devontae Booker run for 7 yds to the UCLA 49,,
3rd and 5 at UCLA 49,Kendal Thompson run for a loss of 2 yards to the Utah 49,,
4th and 7 at UTAH 49,"Tom Hackett punt for 40 yds, fair catch by Ishmael Adams at the UCLA 11",,
"UTAH DRIVE TOTALS: 3 plays, 3 yards, 1:58"
UCLA at 3:53,,UTAH,UCLA
1st and 10 at UCLA 11,Paul Perkins run for 3 yds to the UCLA 14,7,0
2nd and 7 at UCLA 14,Brett Hundley pass complete to Jordan Payton for 28 yds to the UCLA 42 for a 1ST down,,
1st and 10 at UCLA 42,Jordon James run for 5 yds to the UCLA 47,,
2nd and 5 at UCLA 47,Brett Hundley sacked by Nate Orchard for a loss of 7 yards to the UCLA 40,,
3rd and 12 at UCLA 40,Brett Hundley pass incomplete to Jordan Payton,,
