0626046620141101,,626,466
1st Quarter Play-by-Play
San Diego State at 15:00,,SDSU,UNR
,"Brent Zuzo kickoff for 60 yds , Rashaad Penny return for 20 yds to the SDSt 25",0,0
1st and 10 at SDSU 25,Donnel Pumphrey run for 6 yds to the SDSt 31,,
2nd and 4 at SDSU 31,Donnel Pumphrey run for no gain to the SDSt 31,,
3rd and 4 at SDSU 31,Quinn Kaehler pass complete to Chase Price for 12 yds to the SDSt 43 for a 1ST down,,
1st and 10 at SDSU 43,Quinn Kaehler pass complete to Daniel Brunskill for 5 yds to the SDSt 48,,
2nd and 5 at SDSU 48,Donnel Pumphrey run for a loss of 1 yard to the SDSt 47,,
3rd and 6 at SDSU 47,Quinn Kaehler sacked by Matthew Lyons and Jonathan McNeal for a loss of 7 yards to the SDSt 40,,
4th and 13 at SDSU 40,"Joel Alesi punt for 49 yds , Richy Turner returns for no gain to the Nevad 11",,
"SDSU DRIVE TOTALS: 6 plays, 15 yards, 3:42"
Nevada at 11:18,,SDSU,UNR
1st and 10 at NEV 11,Don Jackson run for 4 yds to the Nevad 15,0,0
2nd and 6 at NEV 15,Cody Fajardo pass complete to Richy Turner for 14 yds to the Nevad 29 for a 1ST down,,
1st and 10 at NEV 29,Don Jackson run for 2 yds to the Nevad 31,,
2nd and 8 at NEV 31,Cody Fajardo pass incomplete to Jarred Gipson,,
3rd and 8 at NEV 31,Cody Fajardo pass incomplete to Jarred Gipson,,
4th and 8 at NEV 31,"Alex Boy punt for 56 yds , Lloyd Mills returns for 53 yds to the Nevad 34",,
"NEV DRIVE TOTALS: 5 plays, 20 yards, 1:52"
San Diego State at 9:26,,SDSU,UNR
1st and 10 at NEV 34,Quinn Kaehler pass complete to Ezell Ruffin for 7 yds to the Nevad 27,0,0
2nd and 3 at NEV 27,Donnel Pumphrey run for 10 yds to the Nevad 17 for a 1ST down,,
1st and 10 at NEV 17,"Donnel Pumphrey run for 7 yds to the Nevad 9 Donnel Pumphrey fumbled, forced by Duran Workman, recovered by Nevad Matthew Lyons",,
"SDSU DRIVE TOTALS: 3 plays, 25 yards, 1:14"
Nevada at 8:12,,SDSU,UNR
1st and 10 at NEV 9,Cody Fajardo pass complete to Jerico Richardson for 11 yds to the Nevad 20 for a 1ST down,0,0
1st and 10 at NEV 20,James Butler run for 2 yds to the Nevad 22,,
2nd and 8 at NEV 22,Cody Fajardo pass incomplete to Jerico Richardson,,
3rd and 8 at NEV 22,Cody Fajardo sacked by Christian Heyward for a loss of 11 yards to the Nevad 11,,
4th and 19 at NEV 11,"Alex Boy punt for 46 yds , Lloyd Mills returns for 2 yds to the SDSt 45",,
"NEV DRIVE TOTALS: 4 plays, 2 yards, 1:56"
San Diego State at 6:16,,SDSU,UNR
1st and 10 at SDSU 45,Rashaad Penny run for 21 yds to the Nevad 34 for a 1ST down,0,0
1st and 10 at NEV 34,Quinn Kaehler pass complete to Ezell Ruffin for 5 yds to the Nevad 29,,
2nd and 5 at NEV 29,Lloyd Mills run for a loss of 2 yards to the Nevad 31,,
3rd and 7 at NEV 31,Quinn Kaehler pass complete to Lloyd Mills for 23 yds to the Nevad 8 for a 1ST down,,
1st and Goal at NEV 8,Chase Price run for 7 yds to the Nevad 1,,
