0647014720140906,,647,147
,SC State won the coin toss and defers to the second half.,,
1st Quarter Play-by-Play
Clemson at 15:00,,SCSU,CLEM
,"Tyler Scandrett kickoff for 47 yds , Martin Aiken return for 14 yds to the Clem 32",0,0
3rd and 1 at CLEM 41,Wayne Gallman run for 7 yds to the Clem 48 for a 1ST down,,
1st and 10 at CLEM 48,Cole Stoudt pass complete to Germone Hopper for 14 yds to the SCSt 38 for a 1ST down,,
1st and 10 at SCST 38,Cole Stoudt pass complete to Mike Williams for 34 yds to the SCSt 4 for a 1ST down,,
1st and Goal at SCST 4,C.J. Davidson run for 2 yds to the SCSt 2,,
1st and 10 at CLEM 32,D.J. Howard run for 3 yds to the Clem 35,,
2nd and 7 at CLEM 35,Cole Stoudt pass complete to Mike Williams for 6 yds to the Clem 41,,
2nd and Goal at SCST 2,"Adam Humphries run for 2 yds for a TD, (Ammon Lakip KICK)",0,7
"CLEM DRIVE TOTALS: 7 plays, 68 yards, 2:25"
South Carolina State at 12:35,,SCSU,CLEM
,Bradley Pinion kickoff for 65 yds for a touchback,0,7
1st and 10 at SCST 25,"TEAM run for a loss of 13 yards to the SCSt 12 TEAM fumbled, recovered by SCSt N/A",,
,"Timeout S CAROLINA ST, clock 11:46",,
2nd and 23 at SCST 12,Adri Kollock Jr pass incomplete to N/A,,
3rd and 23 at SCST 12,Jalen Simmons run for a loss of 3 yards to the SCSt 9,,
4th and 26 at SCST 9,"Jerome Pettiway punt for 35 yds, fair catch by Adam Humphries at the SCSt 44",,
"SCST DRIVE TOTALS: 3 plays, -16 yards, 1:37"
Clemson at 10:58,,SCSU,CLEM
1st and 10 at SCST 44,Cole Stoudt run for 1 yd to the SCSt 43,0,7
2nd and 9 at SCST 43,Cole Stoudt pass complete to Germone Hopper for no gain to the SCSt 43,,
3rd and 9 at SCST 43,Cole Stoudt pass complete to D.J. Howard for 7 yds to the SCSt 36,,
4th and 2 at SCST 36,D.J. Howard run for 3 yds to the SCSt 33 for a 1ST down,,
1st and 10 at SCST 33,Adam Choice run for 2 yds to the SCSt 31,,
2nd and 8 at SCST 31,Cole Stoudt pass complete to Jay Jay McCullough for 7 yds to the SCSt 24,,
3rd and 1 at SCST 24,Adam Choice run for 15 yds to the SCSt 9 for a 1ST down,,
1st and Goal at SCST 9,"Cole Stoudt pass incomplete to Mike Williams, broken up by Marquise Jones",,
2nd and Goal at SCST 9,Adam Choice run for 2 yds to the SCSt 7,,
3rd and Goal at SCST 7,Adam Choice run for 2 yds to the SCSt 5,,
4th and Goal at SCST 5,Ammon Lakip 22 yd FG GOOD,0,10
"CLEM DRIVE TOTALS: 11 plays, 39 yards, 4:07"
South Carolina State at 6:46,,SCSU,CLEM
,"Bradley Pinion kickoff for 65 yds , Mykal Moody return for 16 yds to the SCSt 16",0,10
