0419023120141115,,419,231
1st Quarter Play-by-Play
Middle Tennessee at 15:00,,MTU,FI
,kickoff for 65 yds for a touchback,0,0
1st and 10 at MTU 25,Jordan Parker run for a loss of 2 yards to the MTnSt 23,,
2nd and 12 at MTU 23,"Austin Grammer pass complete to u""Ed'Marques Batties"",  for 4 yds to the MTnSt 27",,
3rd and 8 at MTU 27,Austin Grammer pass complete to Reggie Whatley for a loss of 6 yards to the MTnSt 21,,
4th and 14 at MTU 21,"u""O'Kane Sean punt for 36 yds, fair catch by Richard Leonard at the FlaIn 43""",,
"MTSU DRIVE TOTALS: 3 plays, -4 yards, 1:34"
Florida Intl at 13:26,,MTU,FI
1st and 10 at FIU 43,Alex McGough pass complete to Dennis Turner for 2 yds to the FlaIn 45,0,0
2nd and 8 at FIU 45,Anthon Samuel run for no gain to the FlaIn 45,,
3rd and 8 at FIU 45,Alex McGough pass complete to Akil Dan-Fodio for no gain to the FlaIn 45,,
4th and 8 at FIU 45,"Jose Laphitzondo punt for 40 yds, downed at the MTnSt 15",,
"FIU DRIVE TOTALS: 3 plays, 2 yards, 2:03"
Middle Tennessee at 11:23,,MTU,FI
1st and 10 at MTU 15,Jordan Parker run for 3 yds to the MTnSt 18,0,0
2nd and 7 at MTU 18,Austin Grammer run for 1 yd to the MTnSt 19,,
3rd and 6 at MTU 19,"Austin Grammer pass complete to u""Ed'Marques Batties"",  for 22 yds to the MTnSt 41 for a 1ST down",,
1st and 10 at MTU 41,Reggie Whatley run for 5 yds to the MTnSt 46,,
2nd and 5 at MTU 46,"Austin Grammer pass complete to u""Ed'Marques Batties"",  for 9 yds to the FLAINTL 45 MIDDLE TENN Penalty, IB (-15 Yards) to the MTnSt 40",,
2nd and 11 at MTU 40,Austin Grammer run for 17 yds to the FlaIn 43 for a 1ST down,,
1st and 10 at FIU 43,"Austin Grammer pass complete to u""Ed'Marques Batties"",  for 6 yds to the FlaIn 37",,
2nd and 4 at FIU 37,Reggie Whatley run for 1 yd to the FlaIn 36,,
3rd and 3 at FIU 36,Jordan Parker run for 4 yds to the FlaIn 32 for a 1ST down,,
1st and 10 at FIU 32,Austin Grammer pass complete to Terry Pettis for 4 yds to the FlaIn 28,,
2nd and 6 at FIU 28,Austin Grammer sacked by Davison Colimon for a loss of 5 yards to the FlaIn 33,,
3rd and 11 at FIU 33,Austin Grammer pass incomplete,,
4th and 11 at FIU 33,Cody Clark 43 yd FG MISSED,,
"MTSU DRIVE TOTALS: 13 plays, 52 yards, 4:28"
Florida Intl at 6:55,,MTU,FI
1st and 10 at FIU 33,"Alex McGough pass complete to Jonnu Smith for no gain Jonnu Smith fumbled, forced by Kevin Byard, recovered by MTnSt Trey Wafford",0,0
"FIU DRIVE TOTALS: 1 play, 2 yards, 0:10"
Middle Tennessee at 6:45,,MTU,FI
1st and 10 at FIU 35,Jordan Parker run for 3 yds to the FlaIn 32,0,0
2nd and 7 at FIU 32,"Austin Grammer pass complete to u""Ed'Marques Batties"",  for 8 yds to the FlaIn 24 for a 1ST down",,
1st and 10 at FIU 24,Reggie Whatley run for 6 yds to the FlaIn 18,,
2nd and 4 at FIU 18,"Austin Grammer pass complete to u""Ed'Marques Batties"",  for 18 yds for a TD, (Cody Clark KICK)",7,0
"MTSU DRIVE TOTALS: 4 plays, 35 yards, 1:35"
Florida Intl at 5:10,,MTU,FI
,"Cody Clark kickoff for 51 yds , Richard Leonard return for 59 yds to the MTnSt 27",7,0
1st and 10 at MTU 27,Napoleon Maxwell run for 3 yds to the MTnSt 24,,
2nd and 7 at MTU 24,Napoleon Maxwell run for a loss of 1 yard to the MTnSt 25,,
3rd and 8 at MTU 25,"Alex McGough pass incomplete to Dennis Turner, broken up by Khari Burke",,
4th and 8 at MTU 25,Austin Taylor 43 yd FG GOOD,7,3
"FIU DRIVE TOTALS: 4 plays, 2 yards, 1:24"
Middle Tennessee at 3:46,,MTU,FI
,"Austin Taylor kickoff for 65 yds , Reggie Whatley return for 50 yds to the 50 yard line",7,3
1st and 10 at 50,Jordan Parker run for 5 yds to the FlaIn 45,,
2nd and 5 at FIU 45,Jordan Parker run for 2 yds to the FlaIn 43,,
3rd and 3 at FIU 43,Austin Grammer pass complete to Terry Pettis for 12 yds to the FlaIn 31 for a 1ST down,,
1st and 10 at FIU 31,Shane Tucker run for 3 yds to the FlaIn 28,,
2nd and 7 at FIU 28,Austin Grammer pass incomplete to Terry Pettis,,
,"Timeout FLORIDA INTL, clock 01:46",,
3rd and 7 at FIU 28,"Austin Grammer pass complete to Shane Tucker for 28 yds for a TD, (Cody Clark KICK)",14,3
"MTSU DRIVE TOTALS: 6 plays, 50 yards, 2:09"
Florida Intl at 1:37,,MTU,FI
