0587039220141129,,587,392
1st Quarter Play-by-Play
Maryland at 15:00,,RU,MARY
,"Kyle Federico kickoff for 63 yds , William Likely return for 32 yds to the Mary 34",0,0
1st and 10 at MD 34,Wes Brown run for 13 yds to the Mary 47 for a 1ST down,,
1st and 10 at MD 47,C.J. Brown run for 2 yds to the Mary 49,,
2nd and 8 at MD 49,Wes Brown run for no gain to the Mary 49,,
3rd and 8 at MD 49,C.J. Brown pass complete to Jacquille Veii for 12 yds to the Rutgr 39 for a 1ST down,,
1st and 10 at RUTG 39,Wes Brown run for 4 yds to the Rutgr 35,,
2nd and 6 at RUTG 35,C.J. Brown run for 14 yds to the Rutgr 21 for a 1ST down,,
1st and 10 at RUTG 21,Wes Brown run for 3 yds to the Rutgr 18,,
2nd and 7 at RUTG 18,C.J. Brown pass complete to Deon Long for 5 yds to the Rutgr 13,,
3rd and 2 at RUTG 13,C.J. Brown pass complete to Deon Long for 5 yds to the Rutgr 8 for a 1ST down,,
1st and Goal at RUTG 8,C.J. Brown run for 7 yds to the Rutgr 1,,
2nd and Goal at RUTG 1,"C.J. Brown run for 1 yd for a TD, (Brad Craddock KICK)",0,7
"MD DRIVE TOTALS: 11 plays, 66 yards, 5:52"
Rutgers at 9:08,,RU,MARY
,"Brad Craddock kickoff for 61 yds , Janarion Grant return for 13 yds to the Rutgr 17",0,7
1st and 10 at RUTG 17,Robert Martin run for 12 yds to the Rutgr 29 for a 1ST down,,
1st and 10 at RUTG 29,Gary Nova pass incomplete to Leonte Carroo,,
2nd and 10 at RUTG 29,Robert Martin run for 3 yds to the Rutgr 32,,
3rd and 7 at RUTG 32,Gary Nova pass incomplete to Andre Patton,,
4th and 7 at RUTG 32,"Joseph Roth punt for 45 yds , William Likely returns for 3 yds to the Mary 26",,
"RUTG DRIVE TOTALS: 4 plays, 15 yards, 1:42"
Maryland at 7:26,,RU,MARY
1st and 10 at MD 26,C.J. Brown pass incomplete to Jacquille Veii,0,7
2nd and 10 at MD 26,C.J. Brown pass incomplete to Marcus Leak,,
3rd and 10 at MD 26,C.J. Brown pass complete to Wes Brown for 5 yds to the Mary 31,,
4th and 5 at MD 31,"Nathan Renfro punt for 44 yds, downed at the Rutgr 25",,
"MD DRIVE TOTALS: 3 plays, 5 yards, 1:11"
Rutgers at 6:15,,RU,MARY
