0539041820141011,,539,418
,"PENN STATE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Penn State at 15:00,,PSU,MICH
,Matt Wile kickoff for 65 yds for a touchback,0,0
1st and 10 at PSU 25,"MICHIGAN Penalty, Personal Foul (15 Yards) to the PnSt 40 for a 1ST down",,
1st and 10 at PSU 40,Christian Hackenberg pass complete to DaeSean Hamilton for 2 yds to the PnSt 42,,
2nd and 8 at PSU 42,Bill Belton run for 31 yds to the Mich 27 for a 1ST down,,
1st and 10 at MICH 27,"PENN ST Penalty, Ineligible Downfield on Pass (-5 Yards) to the Mich 32",,
1st and 15 at MICH 32,Christian Hackenberg pass incomplete to DaeSean Hamilton,,
2nd and 15 at MICH 32,Bill Belton run for 13 yds to the Mich 19,,
3rd and 2 at MICH 19,Zach Zwinak run for 2 yds to the Mich 17 for a 1ST down,,
1st and 10 at MICH 17,Christian Hackenberg pass complete to Bill Belton for 10 yds to the Mich 7 for a 1ST down,,
1st and Goal at MICH 7,Bill Belton run for a loss of 4 yards to the Mich 11,,
2nd and Goal at MICH 11,Bill Belton pass incomplete to Kyle Carter,,
,"Timeout PENN ST, clock 10:12",,
3rd and Goal at MICH 11,Christian Hackenberg sacked by Ben Gedeon for a loss of 7 yards to the Mich 18,,
4th and Goal at MICH 18,Sam Ficken 35 Yd Field Goal,3,0
"PSU DRIVE TOTALS: 10 plays, 57 yards, 5:32"
Michigan at 9:28,,PSU,MICH
,Sam Ficken kickoff for 65 yds for a touchback,3,0
1st and 10 at MICH 25,Dennis Norfleet run for 3 yds to the Mich 28,,
2nd and 7 at MICH 28,Devin Gardner pass complete to Jake Butt for 4 yds to the Mich 32,,
3rd and 3 at MICH 32,Devin Gardner pass complete to Amara Darboh for 14 yds to the Mich 46 for a 1ST down,,
1st and 10 at MICH 46,"Devin Gardner pass complete to u""De'Veon Smith"",  for 8 yds to the PnSt 46",,
2nd and 2 at PSU 46,"u""De'Veon Smith"",  run for 3 yds to the PnSt 43 for a 1ST down",,
1st and 10 at PSU 43,Devin Funchess 43 Yd pass from Devin Gardner (Matt Wile Kick),3,7
"MICH DRIVE TOTALS: 6 plays, 75 yards, 2:51"
Penn State at 6:37,,PSU,MICH
,Matt Wile kickoff for 65 yds for a touchback,3,7
1st and 10 at PSU 25,Bill Belton run for 9 yds to the PnSt 34,,
2nd and 1 at PSU 34,Bill Belton run for 2 yds to the PnSt 36 for a 1ST down,,
1st and 10 at PSU 36,Bill Belton run for a loss of 2 yards to the PnSt 34,,
2nd and 12 at PSU 34,Bill Belton run for 6 yds to the PnSt 40,,
3rd and 6 at PSU 40,Christian Hackenberg pass complete to Bill Belton for 11 yds to the Mich 49 for a 1ST down,,
1st and 10 at MICH 49,Christian Hackenberg pass complete to DaeSean Hamilton for 13 yds to the Mich 36 for a 1ST down,,
1st and 10 at MICH 36,Christian Hackenberg pass complete to DaeSean Hamilton for 13 yds to the Mich 23 for a 1ST down,,
1st and 10 at MICH 23,Christian Hackenberg pass complete to Jesse James for 3 yds to the Mich 20,,
2nd and 7 at MICH 20,Zach Zwinak run for 2 yds to the Mich 18,,
3rd and 5 at MICH 18,Christian Hackenberg pass complete to DaeSean Hamilton for 3 yds to the Mich 15,,
,"Timeout PENN ST, clock 00:57",,
4th and 2 at MICH 15,Sam Ficken 32 Yd Field Goal,6,7
"PSU DRIVE TOTALS: 11 plays, 60 yards, 5:45"
Michigan at 0:52,,PSU,MICH
,"Sam Ficken kickoff for 64 yds , Dennis Norfleet return for 28 yds to the Mich 29",6,7
1st and 10 at MICH 29,"u""De'Veon Smith"",  run for a loss of 3 yards to the Mich 26",,
2nd and 13 at MICH 26,"Devin Gardner pass incomplete to u""De'Veon Smith""",,
3rd and 13 at MICH 26,Devin Gardner pass complete to Amara Darboh for 21 yds to the Mich 47 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Michigan at 15:00,,PSU,MICH
1st and 10 at MICH 47,"MICHIGAN Penalty, Offensive Holding (Kyle Kalis) to the Mich 37",6,7
1st and 20 at MICH 37,Devin Gardner pass complete to Devin Funchess for no gain to the Mich 37,,
2nd and 20 at MICH 37,Devin Gardner pass intercepted Anthony Zettel return for 5 yds to the Mich 28,,
"MICH DRIVE TOTALS: 5 plays, 8 yards, 1:54"
Penn State at 13:58,,PSU,MICH
1st and 10 at MICH 28,Christian Hackenberg pass complete to DaeSean Hamilton for 20 yds to the Mich 8 for a 1ST down,6,7
1st and Goal at MICH 8,Bill Belton run for no gain to the Mich 8,,
2nd and Goal at MICH 8,Christian Hackenberg sacked by Mario Ojemudia and Brennen Beyer for a loss of 2 yards to the Mich 10,,
3rd and Goal at MICH 10,DaeSean Hamilton 10 Yd pass from Christian Hackenberg (Sam Ficken Kick),13,7
"PSU DRIVE TOTALS: 4 plays, 28 yards, 2:00"
Michigan at 11:58,,PSU,MICH
,"Sam Ficken kickoff for 65 yds , Dennis Norfleet return for 24 yds to the Mich 24",13,7
1st and 10 at MICH 24,Devin Gardner pass complete to Devin Funchess for 7 yds to the Mich 31,,
2nd and 3 at MICH 31,"u""De'Veon Smith"",  run for no gain to the Mich 31",,
3rd and 3 at MICH 31,Devin Gardner run for 3 yds to the Mich 34 for a 1ST down,,
1st and 10 at MICH 34,Devin Gardner pass complete to Amara Darboh for 11 yds to the Mich 45 for a 1ST down,,
1st and 10 at MICH 45,"u""De'Veon Smith"",  run for no gain to the Mich 45",,
2nd and 10 at MICH 45,"MICHIGAN Penalty, False Start (Kyle Kalis) to the Mich 40",,
2nd and 15 at MICH 40,Justice Hayes run for 4 yds to the Mich 44,,
3rd and 11 at MICH 44,Devin Gardner pass complete to Amara Darboh for 20 yds to the PnSt 36 for a 1ST down,,
1st and 10 at PSU 36,Devin Gardner sacked by Tarow Barney for a loss of 1 yard to the PnSt 37,,
2nd and 11 at PSU 37,Devin Gardner run for 1 yd to the PnSt 36,,
3rd and 10 at PSU 36,Devin Gardner pass complete to Jake Butt for 8 yds to the PnSt 28,,
,"Timeout MICHIGAN, clock 05:13",,
4th and 2 at PSU 28,Matt Wile 45 Yd Field Goal,13,10
"MICH DRIVE TOTALS: 11 plays, 48 yards, 6:50"
Penn State at 5:08,,PSU,MICH
,"Matt Wile kickoff for 65 yds , Grant Haley return for 20 yds to the PnSt 20",13,10
1st and 10 at PSU 20,DaeSean Hamilton run for 1 yd to the PnSt 21,,
2nd and 9 at PSU 21,Akeel Lynch run for 8 yds to the PnSt 29,,
3rd and 1 at PSU 29,Christian Hackenberg run for 2 yds to the PnSt 31 for a 1ST down,,
1st and 10 at PSU 31,Christian Hackenberg pass incomplete to Chris Godwin,,
2nd and 10 at PSU 31,Christian Hackenberg sacked by Brennen Beyer for a loss of 3 yards to the PnSt 28,,
3rd and 13 at PSU 28,Christian Hackenberg pass incomplete to Saeed Blacknall,,
4th and 13 at PSU 28,"Chris Gulla punt for 36 yds, fair catch by Dennis Norfleet at the Mich 36",,
"PSU DRIVE TOTALS: 6 plays, 8 yards, 2:41"
Michigan at 2:27,,PSU,MICH
1st and 10 at MICH 36,Devin Gardner pass complete to Devin Funchess for 2 yds to the Mich 38,13,10
2nd and 8 at MICH 38,Devin Gardner run for no gain to the Mich 38,,
,"Timeout MICHIGAN, clock 01:02",,
3rd and 8 at MICH 38,Devin Gardner sacked by Deion Barnes for a loss of 6 yards to the Mich 32,,
,"Timeout PENN ST, clock 00:56",,
4th and 14 at MICH 32,"Will Hagerup punt for 38 yds, downed at the PnSt 30",,
"MICH DRIVE TOTALS: 3 plays, -4 yards, 1:41"
Penn State at 0:46,,PSU,MICH
1st and 10 at PSU 30,Christian Hackenberg pass complete to Geno Lewis for 8 yds to the PnSt 38,13,10
2nd and 2 at PSU 38,Christian Hackenberg pass incomplete to Chris Godwin,,
3rd and 2 at PSU 38,Christian Hackenberg pass complete to Geno Lewis for 1 yd to the PnSt 39,,
,"Timeout MICHIGAN, clock 00:03",,
4th and 1 at PSU 39,Christian Hackenberg sacked by Brennen Beyer for a loss of 3 yards to the PnSt 36,,
,End of 2nd Quarter,,
"PSU DRIVE TOTALS: 4 plays, 6 yards, 0:45"
3rd Quarter Play-by-Play
Michigan at 15:00,,PSU,MICH
,Sam Ficken kickoff for 65 yds for a touchback,13,10
1st and 10 at MICH 25,Devin Gardner pass incomplete to Devin Funchess,,
2nd and 10 at MICH 25,Devin Gardner run for 2 yds to the Mich 27,,
3rd and 8 at MICH 27,Devin Gardner sacked by Mike Hull for a loss of 7 yards to the Mich 20,,
4th and 15 at MICH 20,"Will Hagerup punt for 38 yds, fair catch by Jesse Della Valle at the PnSt 42",,
"MICH DRIVE TOTALS: 3 plays, -5 yards, 1:11"
Penn State at 13:49,,PSU,MICH
1st and 10 at PSU 42,Bill Belton run for 4 yds to the PnSt 46,13,10
2nd and 6 at PSU 46,Christian Hackenberg pass incomplete,,
3rd and 6 at PSU 46,"PENN ST Penalty, False Start (Donovan Smith) to the PnSt 41",,
3rd and 11 at PSU 41,Christian Hackenberg pass incomplete,,
4th and 11 at PSU 41,"Chris Gulla punt for 42 yds, fair catch by Dennis Norfleet at the Mich 17",,
"PSU DRIVE TOTALS: 3 plays, -1 yard, 0:33"
Michigan at 13:16,,PSU,MICH
1st and 10 at MICH 17,Devin Gardner run for 25 yds to the Mich 42 for a 1ST down,13,10
1st and 10 at MICH 42,"Devin Gardner pass complete to u""De'Veon Smith"",  for 13 yds to the PnSt 45 for a 1ST down",,
1st and 10 at PSU 45,Devin Gardner run for 1 yd to the PnSt 44,,
2nd and 9 at PSU 44,Devin Gardner pass complete to Devin Funchess for 6 yds to the PnSt 38,,
3rd and 3 at PSU 38,Devin Gardner pass incomplete to Freddy Canteen,,
4th and 3 at PSU 38,Devin Gardner pass incomplete to Amara Darboh,,
"MICH DRIVE TOTALS: 6 plays, 45 yards, 2:18"
Penn State at 10:58,,PSU,MICH
1st and 10 at PSU 38,Christian Hackenberg pass complete to Mike Gesicki for 2 yds to the PnSt 40,13,10
2nd and 8 at PSU 40,Christian Hackenberg pass complete to Jesse James for 6 yds to the PnSt 46,,
3rd and 2 at PSU 46,Zach Zwinak run for 3 yds to the PnSt 49 for a 1ST down,,
1st and 10 at PSU 49,Christian Hackenberg pass complete to Kyle Carter for 7 yds to the Mich 44,,
2nd and 3 at MICH 44,Christian Hackenberg pass complete to Mike Gesicki for 8 yds to the Mich 36 for a 1ST down,,
1st and 10 at MICH 36,Akeel Lynch run for a loss of 1 yard to the Mich 37,,
