0367014720141011,,367,147
,Louisville won the coin toss and elected to receive the ball.,,
1st Quarter Play-by-Play
Louisville at 15:00,,UL,CLEM
1st and 10 at LOU 25,Reggie Bonnafon pass incomplete to James Quick,0,0
2nd and 10 at LOU 25,Brandon Radcliff run for 2 yds to the Lvile 27,,
3rd and 8 at LOU 27,Reggie Bonnafon pass incomplete to Keith Towbridge,,
,Bradley Pinion kickoff for 65 yds for a touchback,,
4th and 8 at LOU 27,"Ryan Johnson punt for 45 yds , Adam Humphries returns for 72 yds for a TD, (Ammon Lakip KICK)",0,7
"LOU DRIVE TOTALS: 3 plays, 2 yards, 1:02"
Louisville at 13:58,,UL,CLEM
1st and 10 at LOU 25,Reggie Bonnafon pass incomplete to Keith Towbridge,0,7
2nd and 10 at LOU 25,Brandon Radcliff run for a loss of 1 yard to the Lvile 24,,
3rd and 11 at LOU 24,Reggie Bonnafon pass incomplete to James Quick,,
4th and 11 at LOU 24,"LOUISVILLE Penalty, false start (-5 Yards) to the Lvile 19",,
4th and 16 at LOU 19,"Ryan Johnson punt for 44 yds, fair catch by Adam Humphries at the Clem 37",,
,Bradley Pinion kickoff for 65 yds for a touchback,,
"LOU DRIVE TOTALS: 3 plays, -6 yards, 0:58"
Clemson at 13:00,,UL,CLEM
1st and 10 at CLEM 37,Deshaun Watson pass complete to Wayne Gallman for no gain to the Clem 37,0,7
2nd and 10 at CLEM 37,Wayne Gallman run for 1 yd to the Clem 38,,
3rd and 9 at CLEM 38,Deshaun Watson pass incomplete to Germone Hopper,,
4th and 9 at CLEM 38,"Bradley Pinion punt for 52 yds , James Quick returns for 6 yds to the Lvile 16",,
"CLEM DRIVE TOTALS: 3 plays, 1 yard, 1:08"
Louisville at 11:52,,UL,CLEM
1st and 10 at LOU 16,Brandon Radcliff run for 11 yds to the Lvile 27 for a 1ST down,0,7
1st and 10 at LOU 27,Brandon Radcliff run for 3 yds to the Lvile 30,,
2nd and 7 at LOU 30,Brandon Radcliff run for 2 yds to the Lvile 32,,
3rd and 5 at LOU 32,Reggie Bonnafon pass incomplete to Eli Rogers,,
4th and 5 at LOU 32,"Ryan Johnson punt for 48 yds , Adam Humphries returns for no gain to the Clem 20",,
"LOU DRIVE TOTALS: 4 plays, 16 yards, 2:04"
Clemson at 9:48,,UL,CLEM
1st and 10 at CLEM 20,Deshaun Watson run for a loss of 1 yard to the Clem 19,0,7
2nd and 11 at CLEM 19,Deshaun Watson pass incomplete to Germone Hopper,,
3rd and 11 at CLEM 19,Deshaun Watson pass incomplete to Mike Williams,,
4th and 11 at CLEM 19,"Bradley Pinion punt for 57 yds , James Quick returns for no gain to the Lvile 35 James Quick fumbled, recovered by Lvile James Quick  , return for 17 yds to the Lvile 35",,
"CLEM DRIVE TOTALS: 3 plays, -1 yard, 0:57"
Louisville at 8:51,,UL,CLEM
1st and 10 at LOU 35,Reggie Bonnafon pass complete to Charles Standberry for 17 yds to the Clem 48 for a 1ST down,0,7
1st and 10 at CLEM 48,Reggie Bonnafon run for 5 yds to the Clem 43,,
2nd and 5 at CLEM 43,L.J. Scott run for 3 yds to the Clem 40,,
3rd and 2 at CLEM 40,Reggie Bonnafon pass incomplete to Gerald Christian,,
,"Timeout CLEMSON, clock 06:54",,
4th and 2 at CLEM 40,"Ryan Johnson punt for 31 yds, downed at the Clem 9",,
"LOU DRIVE TOTALS: 4 plays, 25 yards, 2:07"
Clemson at 6:44,,UL,CLEM
1st and 10 at CLEM 9,Deshaun Watson run for 2 yds to the Clem 11,0,7
2nd and 8 at CLEM 11,Deshaun Watson pass intercepted James Sample return for 1 yd to the Clem 25,,
"CLEM DRIVE TOTALS: 2 plays, 2 yards, 0:38"
Louisville at 6:06,,UL,CLEM
1st and 10 at CLEM 25,Brandon Radcliff run for no gain to the Clem 25,0,7
2nd and 10 at CLEM 25,Reggie Bonnafon pass incomplete to Keith Towbridge,,
,"Timeout LOUISVILLE, clock 05:24",,
3rd and 10 at CLEM 25,Reggie Bonnafon run for 1 yd to the Clem 24,,
4th and 9 at CLEM 24,John Wallace 41 yd FG GOOD,3,7
"LOU DRIVE TOTALS: 4 plays, 1 yard, 1:27"
Clemson at 4:39,,UL,CLEM
1st and 10 at CLEM 25,Deshaun Watson run for 9 yds to the Clem 34,3,7
2nd and 1 at CLEM 34,Wayne Gallman run for 2 yds to the Clem 36 for a 1ST down,,
1st and 10 at CLEM 36,Deshaun Watson pass complete to Wayne Gallman for a loss of 5 yards to the Clem 31,,
2nd and 15 at CLEM 31,"Cole Stoudt pass incomplete to Jordan Leggett, broken up by Keith Kelsey",,
3rd and 15 at CLEM 31,Cole Stoudt sacked by Sheldon Rankins for a loss of 3 yards to the Clem 28,,
4th and 18 at CLEM 28,"Bradley Pinion punt for 22 yds, punt out-of-bounds at the 50 yard line",,
,John Wallace kickoff for 65 yds for a touchback,,
"CLEM DRIVE TOTALS: 5 plays, 3 yards, 2:19"
Louisville at 2:20,,UL,CLEM
1st and 10 at 50,Reggie Bonnafon pass complete to Dominique Brown for 39 yds to the Clem 11 for a 1ST down,3,7
1st and 10 at CLEM 11,Reggie Bonnafon run for a loss of 1 yard to the Clem 12,,
2nd and 11 at CLEM 12,Dominique Brown run for a loss of 3 yards to the Clem 15,,
3rd and 14 at CLEM 15,"Bonnafon, R. pass incomplete to Brown, Do., PENALTY CU holding 8 yards to the CU7, 1ST DOWN LOU, NO PLAY. for a 1ST down",,
,"Timeout LOUISVILLE, clock 00:30",,
1st and Goal at CLEM 7,Dominique Brown run for 5 yds to the Clem 2,,
2nd Quarter Play-by-Play
Louisville at 15:00,,UL,CLEM
2nd and Goal at CLEM 2,"Dominique Brown run for 2 yds for a TD, (John Wallace KICK)",10,7
"LOU DRIVE TOTALS: 5 plays, 50 yards, 2:24"
Clemson at 14:51,,UL,CLEM
,"John Wallace kickoff for 65 yds , T.J. Green return for 15 yds to the Clem 15",10,7
1st and 10 at CLEM 15,"Cole Stoudt pass incomplete to Jordan Leggett, broken up by Lorenzo Mauldin",,
2nd and 10 at CLEM 15,Wayne Gallman run for 5 yds to the Clem 20,,
3rd and 5 at CLEM 20,Cole Stoudt sacked by Jermaine Reve for a loss of 8 yards to the Clem 12,,
