0301051820141101,,301,518
1st Quarter Play-by-Play
Illinois at 15:00,,ILL,OHST
,"Kyle Clinton kickoff for 32 yds , Matt LaCosse return for 6 yds to the Illin 39",0,0
1st and 10 at ILL 39,Josh Ferguson run for 6 yds to the Illin 45,,
2nd and 4 at ILL 45,Josh Ferguson run for 2 yds to the Illin 47,,
3rd and 2 at ILL 47,"u""Reilly O'Toole"",  run for 2 yds to the Illin 49 for a 1ST down",,
1st and 10 at ILL 49,"u""Reilly O'Toole"",  run for a loss of 1 yard to the Illin 48",,
2nd and 11 at ILL 48,"u""Reilly O'Toole"",  pass complete to Josh Ferguson for 7 yds to the OhSt 45",,
3rd and 4 at OSU 45,"ILLINOIS Penalty, False Start (Simon Cvijanovic) to the 50 yard line",,
3rd and 9 at 50,"OHIO ST Penalty, Defensive Offside (Joey Bosa) to the OhSt 45",,
3rd and 4 at OSU 45,"u""O'Toole, Reilly pass incomplete to Dudek, Mike, PENALTY ILLINOIS illegal block (Spencer, Joe) off-setting, PENALTY OHIOST Pass Interference (Underwood, Antonio)  off-setting, NO PLAY.""",,
,"u""Reilly O'Toole"",  run for 6 yds to the OhSt 39 for a 1ST down",,
1st and 10 at OSU 39,"u""Reilly O'Toole"",  pass intercepted Darron Lee return for 26 yds to the Illin 38",,
"ILL DRIVE TOTALS: 7 plays, 22 yards, 2:57"
Ohio State at 12:03,,ILL,OHST
1st and 10 at ILL 38,J.T. Barrett pass complete to Evan Spencer for 15 yds to the Illin 23 for a 1ST down,0,0
1st and 10 at ILL 23,J.T. Barrett pass incomplete to Jeff Heuerman,,
2nd and 10 at ILL 23,"Curtis Samuel run for 23 yds for a TD, (Sean Nuernberger KICK)",0,7
"OSU DRIVE TOTALS: 3 plays, 38 yards, 0:38"
Illinois at 11:25,,ILL,OHST
,Kyle Clinton kickoff for 65 yds for a touchback,0,7
1st and 10 at ILL 25,"u""Reilly O'Toole"",  run for no gain to the Illin 25",,
2nd and 10 at ILL 25,"u""Reilly O'Toole"",  sacked by Joey Bosa for a loss of 3 yards to the Illin 22",,
3rd and 13 at ILL 22,"u""Reilly O'Toole"",  pass incomplete to Josh Ferguson",,
4th and 13 at ILL 22,"Justin DuVernois punt for 53 yds, punt out-of-bounds at the OhSt 25",,
"ILL DRIVE TOTALS: 3 plays, -3 yards, 1:44"
Ohio State at 9:41,,ILL,OHST
1st and 10 at OSU 25,Curtis Samuel run for 6 yds to the OhSt 31,0,7
2nd and 4 at OSU 31,J.T. Barrett pass incomplete to Jeff Heuerman,,
3rd and 4 at OSU 31,J.T. Barrett pass complete to Michael Thomas for 21 yds to the Illin 48 for a 1ST down,,
1st and 10 at ILL 48,J.T. Barrett pass incomplete to Nick Vannett,,
2nd and 10 at ILL 48,J.T. Barrett run for 14 yds to the Illin 34 for a 1ST down,,
1st and 10 at ILL 34,J.T. Barrett pass incomplete to Dontre Wilson,,
2nd and 10 at ILL 34,Curtis Samuel run for no gain to the Illin 34,,
3rd and 10 at ILL 34,J.T. Barrett pass complete to Jeff Heuerman for 7 yds to the Illin 27,,
,"Timeout OHIO ST, clock 06:51",,
4th and 3 at ILL 27,Sean Nuernberger 44 yd FG GOOD,0,10
"OSU DRIVE TOTALS: 9 plays, 48 yards, 2:54"
Illinois at 6:47,,ILL,OHST
,Kyle Clinton kickoff for 65 yds for a touchback,0,10
1st and 10 at ILL 25,"u""Reilly O'Toole"",  pass complete to Mike Dudek for 56 yds to the OhSt 19 for a 1ST down",,
1st and 10 at OSU 19,"u""Reilly O'Toole"",  pass incomplete to Mike Dudek",,
2nd and 10 at OSU 19,"u""Reilly O'Toole"",  run for 5 yds to the OhSt 14",,
3rd and 5 at OSU 14,"u""O'Toole, Reilly pass complete to Turner, Malik for 11 yards to the OHIOST3, PENALTY ILLINOIS illegal block 15 yards to the OHIOST29, NO PLAY.""",,
3rd and 20 at OSU 29,"u""Reilly O'Toole"",  pass incomplete to Geronimo Allison",,
4th and 20 at OSU 29,David Reisner 47 yd FG MISSED,,
"ILL DRIVE TOTALS: 5 plays, 46 yards, 1:30"
Ohio State at 5:17,,ILL,OHST
1st and 10 at OSU 29,Ezekiel Elliott run for 6 yds to the OhSt 35,0,10
2nd and 4 at OSU 35,J.T. Barrett pass complete to Michael Thomas for 6 yds to the OhSt 41 for a 1ST down,,
1st and 10 at OSU 41,J.T. Barrett pass complete to Dontre Wilson for a loss of 2 yards to the OhSt 39,,
2nd and 12 at OSU 39,J.T. Barrett pass complete to Dontre Wilson for no gain to the OhSt 39,,
